DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01 16:00:00,2.5,2.9232906628621076,"(1, 0, 0)","(0, 0, 0, 7)",207.41875742143984,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-02 16:00:00,2.64,1.6842843662909426,"(1, 0, 0)","(0, 0, 0, 7)",207.6325155392465,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-03 16:00:00,2.21,3.07419993863005,"(1, 0, 0)","(0, 0, 0, 7)",206.90689174315256,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-04 16:00:00,1.89,2.9916970483247445,"(1, 0, 0)","(0, 0, 0, 7)",207.2408029525027,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-05 16:00:00,1.54,1.6315887300671212,"(1, 0, 0)","(0, 0, 0, 7)",208.19650968677783,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-06 16:00:00,2.66,1.4301501772018603,"(1, 0, 0)","(0, 0, 0, 7)",209.31662187439304,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-07 16:00:00,2.4,2.2298425082468905,"(1, 0, 1)","(0, 0, 0, 7)",208.50504488414725,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-08 16:00:00,1.97,2.225095255174151,"(1, 0, 0)","(0, 0, 1, 7)",197.2647820422531,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-09 16:00:00,5.1,3.921999552113094,"(1, 0, 0)","(0, 0, 1, 7)",180.3153601656749,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-10 16:00:00,4.05,5.473228417218127,"(1, 0, 0)","(0, 0, 1, 7)",180.2294195596702,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-11 16:00:00,3.39,2.3713971545159325,"(1, 0, 0)","(0, 0, 1, 7)",179.9964528485258,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-12 16:00:00,2.92,2.507036868633565,"(1, 0, 0)","(0, 0, 1, 7)",179.97333472315825,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-13 16:00:00,2.43,3.322256017682841,"(1, 0, 0)","(0, 0, 1, 7)",177.67302215232084,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-14 16:00:00,2.14,2.1945685216443693,"(1, 0, 0)","(0, 0, 1, 7)",177.67367594282942,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-15 16:00:00,1.84,2.6427096462797044,"(1, 0, 1)","(0, 0, 0, 7)",176.84007546940722,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-16 16:00:00,3.88,2.983956937328899,"(1, 0, 1)","(0, 0, 0, 7)",177.26638211939377,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-17 16:00:00,4.46,4.725041972208192,"(1, 0, 1)","(0, 0, 0, 7)",177.7724127384078,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-18 16:00:00,3.33,3.343068602017449,"(1, 0, 0)","(0, 0, 0, 7)",177.62169086783834,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-19 16:00:00,2.61,3.6974135643088535,"(1, 0, 0)","(0, 0, 1, 7)",177.67467114472205,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-20 16:00:00,5.31,2.961732327979299,"(1, 0, 0)","(0, 0, 1, 7)",177.42117480090704,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-21 16:00:00,11.78,8.156428106586745,"(1, 0, 0)","(0, 0, 0, 7)",163.19070467516434,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-22 16:00:00,12.14,9.363968843271572,"(1, 0, 0)","(0, 0, 0, 7)",148.4738060000563,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-23 16:00:00,9.56,9.460626741650534,"(1, 0, 0)","(0, 0, 0, 7)",147.41434135040095,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-24 16:00:00,14.2,19.73086963030991,"(1, 0, 0)","(0, 0, 0, 7)",146.9935612091768,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-25 16:00:00,10.5,8.334388737939197,"(1, 0, 0)","(0, 0, 0, 7)",146.6942012348192,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-26 16:00:00,8.2,11.437388882872163,"(1, 0, 0)","(0, 0, 0, 7)",146.24858878209304,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-27 16:00:00,6.18,4.725829468629687,"(1, 0, 0)","(0, 0, 0, 7)",146.1801887593763,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-28 16:00:00,7.37,8.061804980257689,"(1, 0, 0)","(0, 0, 0, 7)",146.18028544033126,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-29 16:00:00,7.45,7.580113810931644,"(1, 0, 0)","(0, 0, 0, 7)",146.10795963423286,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-30 16:00:00,5.59,4.517594538265869,"(1, 0, 0)","(0, 0, 0, 7)",144.92705978152293,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-31 16:00:00,8.03,8.144957193965903,"(1, 0, 0)","(0, 0, 0, 7)",145.5553948613665,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-01 16:00:00,6.73,7.271558016687703,"(1, 0, 0)","(0, 0, 0, 7)",145.86976782454192,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-02 16:00:00,5.65,5.519284827067088,"(1, 0, 0)","(0, 0, 0, 7)",145.05522886778962,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-03 16:00:00,5.13,6.082224465788526,"(1, 0, 0)","(0, 0, 0, 7)",140.67425603578286,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
