MODEL_BASE,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,BASELINE_STRATEGY,COMPARE_STRATEGY,RMSE_SINGLE,RMSE_COMPARE,MAE_SINGLE,MAE_COMPARE,REVENUE_SINGLE,REVENUE_COMPARE,RMSE_IMPROVEMENT_PCT,MAE_IMPROVEMENT_PCT,REVENUE_IMPROVEMENT_PCT
lstm,04_08,POS,MARGINAL,168.0,single,ensemble,20.63630059200994,20.57900435654233,4.937603810288065,4.943879849382715,5.681916103199999,4.913628800000001,0.27764780422800894,-0.12710698014233263,-13.521623502453803
lstm,04_08,POS,MARGINAL,168.0,single,recency,20.63630059200994,20.628847344280697,4.937603810288065,4.855315251028807,5.681916103199999,5.856543796,0.03611716981931965,1.6665686924455323,3.073394425898912
lstm,08_12,NEG,AVERAGE,42.0,single,ensemble,3.579282731088413,4.477903121883897,1.9074397695473253,2.565332934979424,8.8508278484,7.9828171008,-25.106158364925406,-34.490901151139894,-9.80711366741715
lstm,08_12,NEG,AVERAGE,42.0,single,recency,3.579282731088413,3.636999565363825,1.9074397695473253,1.982699200411523,8.8508278484,8.786003812,-1.6125251513132364,-3.945573121926583,-0.7324064766632845
lstm,08_12,NEG,AVERAGE,168.0,single,ensemble,3.1498217412092138,4.413463105718459,1.9636882030452676,2.5277786839506176,7.125284335440001,8.084957381199999,-40.11786914722782,-28.72607168646042,13.46855789300563
lstm,08_12,NEG,AVERAGE,168.0,single,recency,3.1498217412092138,3.6438791049056887,1.9636882030452676,2.01595333127572,7.125284335440001,8.723085186,-15.68524838192293,-2.66157978386793,22.42438021192781
lstm,08_12,NEG,MARGINAL,42.0,single,ensemble,14.84347809346495,15.59786778558797,4.850111836213992,5.422854049382716,6.26776679,8.0109970636,-5.082297338756141,-11.808845496969141,27.81262181581584
lstm,08_12,NEG,MARGINAL,42.0,single,recency,14.84347809346495,14.816459224429368,4.850111836213992,4.894203651028806,6.26776679,6.0263481608000005,0.18202518887725158,-0.909088621124083,-3.851748753402472
lstm,08_12,NEG,MARGINAL,168.0,single,ensemble,15.356229288907446,17.344161056236093,4.930920291358024,6.327026695061728,6.639188140800001,7.7369620964,-12.94544207388611,-28.313303018719093,16.534761966659993
lstm,08_12,NEG,MARGINAL,168.0,single,recency,15.356229288907446,15.864249821702836,4.930920291358024,5.340072704526749,6.639188140800001,8.1451479876,-3.308237479641947,-8.29768864619063,22.682891565391543
lstm,08_12,POS,AVERAGE,42.0,single,ensemble,7.616890897068688,8.303232272659788,3.8006185946502056,3.682653613991769,10.852261423600002,13.7913833188,-9.010781234312196,3.103836328761988,27.083036249093674
lstm,08_12,POS,AVERAGE,42.0,single,recency,7.616890897068688,7.571533632942006,3.8006185946502056,3.221320476131688,10.852261423600002,13.614302184,0.5954826547947254,15.242206080187696,25.451292155508643
lstm,08_12,POS,AVERAGE,168.0,single,ensemble,8.474419080840763,8.533418540676323,5.357201993415639,3.964997881893003,7.457288829199999,12.289557559600002,-0.6962065396193085,25.98752321144039,64.79927009771457
lstm,08_12,POS,AVERAGE,168.0,single,recency,8.474419080840763,8.143267120366627,5.357201993415639,4.057865873251029,7.457288829199999,10.5493539096,3.907665614777241,24.254006508650995,41.46366261546171
lstm,08_12,POS,MARGINAL,42.0,single,ensemble,16.24777687878663,17.91901011033613,6.916389790946503,7.624457971193417,7.097161974,12.587097556000002,-10.285919384648189,-10.237540127853546,77.35395644219521
lstm,08_12,POS,MARGINAL,42.0,single,recency,16.24777687878663,16.347374083546455,6.916389790946503,6.776745214814814,7.097161974,8.895060964799999,-0.6129897370135612,2.019038549771765,25.33264701279875
lstm,08_12,POS,MARGINAL,168.0,single,ensemble,16.31235906766992,17.953407851550725,6.942866832510289,7.638595746090535,7.709138032000001,10.3248771384,-10.060156088234114,-10.020772835832942,33.930370626940125
lstm,08_12,POS,MARGINAL,168.0,single,recency,16.31235906766992,16.864310619538852,6.942866832510289,7.206399608641975,7.709138032000001,8.313041166,-3.3836402790008795,-3.795734276476144,7.833601259871674
lstm,12_16,NEG,AVERAGE,42.0,single,ensemble,5.7045801420049695,6.096367314551755,3.203681630452675,3.466625066255144,19.5121064504,19.404545382,-6.867940545911684,-8.207539516506692,-0.5512529806734298
lstm,12_16,NEG,AVERAGE,42.0,single,recency,5.7045801420049695,5.319017375865263,3.203681630452675,2.8017220679012347,19.5121064504,19.6702429092,6.758828109025288,12.546801115647813,0.810453034386536
lstm,12_16,NEG,AVERAGE,168.0,single,ensemble,5.255517333600154,6.883259895720466,2.826533441399177,4.051317532921811,19.60503547096,18.6234829416,-30.972071040726057,-43.3316681693441,-5.006634804685401
lstm,12_16,NEG,AVERAGE,168.0,single,recency,5.255517333600154,5.543322712118918,2.826533441399177,2.864083449794239,19.60503547096,19.6256481416,-5.4762521032655584,-1.3284827218061896,0.10513967531724723
lstm,12_16,NEG,MARGINAL,42.0,single,ensemble,27.81009377802105,30.564173122248057,7.462296813991769,8.256358411522633,14.938040052,11.39665535,-9.903164535186216,-10.64098115263926,-23.70715763026661
lstm,12_16,NEG,MARGINAL,42.0,single,recency,27.81009377802105,28.71732354639027,7.462296813991769,7.655626842798354,14.938040052,13.3728131312,-3.2622319637275883,-2.5907576933162373,-10.478127755390762
lstm,12_16,NEG,MARGINAL,168.0,single,ensemble,27.9053454461,28.526525743089287,7.649315682716049,10.548128199176956,15.3783121948,18.073728774800003,-2.2260261862341584,-37.89636402392042,17.527388869835974
lstm,12_16,NEG,MARGINAL,168.0,single,recency,27.9053454461,27.9332371341805,7.649315682716049,7.629031554320989,15.3783121948,15.1000818296,-0.09995105824572204,0.26517572599197275,-1.8092386321437752
lstm,12_16,POS,AVERAGE,42.0,single,ensemble,15.411463671429884,15.33070697364382,3.2993234094650203,3.1817186596707816,8.653832888,7.804533296400001,0.5240040758475869,3.5645111193663843,-9.814143658559628
lstm,12_16,POS,AVERAGE,42.0,single,recency,15.411463671429884,15.257238175517362,3.2993234094650203,3.006528242798354,8.653832888,8.965768058,1.000719329458815,8.874400303610805,3.6045897122944295
lstm,12_16,POS,AVERAGE,168.0,single,ensemble,15.82538326321838,15.594314013531234,3.676505355967079,3.0819172806584354,8.7911396632,9.128189282,1.4601178742015186,16.17264270657485,3.833969561545028
lstm,12_16,POS,AVERAGE,168.0,single,recency,15.82538326321838,15.625495203410182,3.676505355967079,3.2027236222222224,8.7911396632,9.1591562864,1.2630851113273323,12.886741290228088,4.186222006465562
lstm,12_16,POS,MARGINAL,42.0,single,ensemble,92.24428604947792,92.72718736229058,12.537896558847738,12.415173334567902,4.1396359700000005,4.5484896216,-0.523502683465553,0.9788182866545736,9.876560513121625
lstm,12_16,POS,MARGINAL,42.0,single,recency,92.24428604947792,92.42497181534902,12.537896558847738,12.113386866255144,4.1396359700000005,4.2152562568,-0.19587746147678758,3.3858126887561992,1.826737600794389
lstm,12_16,POS,MARGINAL,168.0,single,ensemble,92.91657691297485,92.93106767533996,12.465988807407406,12.654632233744856,7.4889707424,4.3905342504,-0.015595454381283938,-1.513264846069459,-41.37332884020642
lstm,12_16,POS,MARGINAL,168.0,single,recency,92.91657691297485,92.82427543707638,12.465988807407406,12.209143825514404,7.4889707424,4.541370666800001,0.09933800723730432,2.060365895245967,-39.359214730426075
lstm,16_20,NEG,AVERAGE,42.0,single,ensemble,1.4210930084891455,1.6335644648025376,0.8649418970781892,0.8906174746090535,5.108427560280001,5.786120030279999,-14.951270257763353,-2.96847425446697,13.26616580157306
lstm,16_20,NEG,AVERAGE,42.0,single,recency,1.4210930084891455,1.3856927877441427,0.8649418970781892,0.7293202383127573,5.108427560280001,6.168159044799999,2.4910558656986885,15.679857713398754,20.744768757412174
lstm,16_20,NEG,AVERAGE,168.0,single,ensemble,1.5155245894568072,1.4427203985207275,0.845132423415638,0.8755302083127572,5.65386100452,5.37439001472,4.803893743629333,-3.5968073233145264,-4.943011325828066
lstm,16_20,NEG,AVERAGE,168.0,single,recency,1.5155245894568072,1.31083361884793,0.845132423415638,0.7529584038271605,5.65386100452,5.34241162932,13.50627842219587,10.906458802746242,-5.508613935698298
lstm,16_20,NEG,MARGINAL,42.0,single,ensemble,4.187035162852297,4.064162468717401,1.9766013706995884,1.8825324315226335,1.91892140492,3.02381552804,2.9345990505413373,4.759125465124039,57.57891491997105
lstm,16_20,NEG,MARGINAL,42.0,single,recency,4.187035162852297,3.920338614726264,1.9766013706995884,1.718884598271605,1.91892140492,3.3779976412400003,6.369579851924464,13.038378716532431,76.03626873820969
lstm,16_20,NEG,MARGINAL,168.0,single,ensemble,4.597339312876352,4.481667262885651,1.873778367983539,2.10972631909465,4.01433330036,4.7910173292,2.516065100235781,-12.59209494263859,19.347771366427104
lstm,16_20,NEG,MARGINAL,168.0,single,recency,4.597339312876352,4.20551782548822,1.873778367983539,1.800814165020576,4.01433330036,4.09639631792,8.522788089421802,3.8939612181286476,2.044250225875391
lstm,16_20,POS,AVERAGE,42.0,single,ensemble,17.775530128746663,19.7795591146074,8.280455325102881,8.09534629218107,13.896306638000002,18.528417648,-11.274088431375752,2.23549340771924,33.333396640322455
lstm,16_20,POS,AVERAGE,42.0,single,recency,17.775530128746663,19.408411015859937,8.280455325102881,7.583326899176955,13.896306638000002,17.631238864,-9.18611639307776,8.418962467106423,26.877157530380607
lstm,16_20,POS,AVERAGE,168.0,single,ensemble,16.807963738672616,19.815551208361825,7.929032835390947,7.992970181069958,13.730316173999997,17.562479105999998,-17.89382412081958,-0.8063700454566021,27.910230787377365
lstm,16_20,POS,AVERAGE,168.0,single,recency,16.807963738672616,18.029619332318266,7.929032835390947,7.256146384773661,13.730316173999997,16.338646096,-7.26831407206575,8.486362266200763,18.99686714381123
lstm,16_20,POS,MARGINAL,42.0,single,ensemble,35.70476209461442,38.13630942161908,14.168379613168725,15.50356416872428,12.55893099,17.926709336000002,-6.810148519016246,-9.423692701701578,42.74072650191385
lstm,16_20,POS,MARGINAL,42.0,single,recency,35.70476209461442,33.873844394699006,14.168379613168725,13.026895757201643,12.55893099,11.944625524,5.127936982365684,8.05655895121652,-4.891383402688807
lstm,16_20,POS,MARGINAL,168.0,single,ensemble,32.799110363810506,37.02529514085641,13.816497446502057,15.210902061728394,11.458620796,17.318400382,-12.885059168278353,-10.092316237349724,51.138611621090945
lstm,16_20,POS,MARGINAL,168.0,single,recency,32.799110363810506,33.157961591851155,13.816497446502057,13.486326763374484,11.458620796,13.414587604,-1.0940882970917225,2.389684392922338,17.069827537034758
lstm,20_24,NEG,AVERAGE,42.0,single,ensemble,0.6535699482657467,0.7187652177318287,0.4218579657201646,0.5452485036213992,1.76004064148,1.36411342096,-9.975255080053511,-29.249308517996443,-22.495345345381846
lstm,20_24,NEG,AVERAGE,42.0,single,recency,0.6535699482657467,0.6218791750987109,0.4218579657201646,0.4070938438683128,1.76004064148,1.6631085813200002,4.848872450627122,3.4997850109686945,-5.507376243226448
lstm,20_24,NEG,AVERAGE,168.0,single,ensemble,0.5985022757938684,0.6980587910907886,0.3601490183127572,0.5164081953086419,1.83582822592,1.44048971852,-16.63427514371035,-43.38736718704245,-21.534613196279924
lstm,20_24,NEG,AVERAGE,168.0,single,recency,0.5985022757938684,0.5929919832548471,0.3601490183127572,0.3568708779012345,1.83582822592,1.83119016024,0.9206802984520408,0.910217783427614,-0.25264159328826763
lstm,20_24,NEG,MARGINAL,42.0,single,ensemble,1.6722538447923312,1.7878887663735792,0.9784799969958848,1.0077955532921812,0.95442121028,0.8833656711600002,-6.914914379856493,-2.996030208721746,-7.444882652927859
lstm,20_24,NEG,MARGINAL,42.0,single,recency,1.6722538447923312,1.7316115110115264,0.9784799969958848,0.994073159382716,0.95442121028,0.87099395124,-3.5495607562239795,-1.59361074674036,-8.741136318159239
lstm,20_24,NEG,MARGINAL,168.0,single,ensemble,1.775948450583975,1.9981938490687543,0.9413340220164608,1.4107719861728396,0.94680893424,0.7236662592,-12.51418071350548,-49.86943562825672,-23.567867493679255
lstm,20_24,NEG,MARGINAL,168.0,single,recency,1.775948450583975,1.794568997380538,0.9413340220164608,1.0143619506584365,0.94680893424,0.75654886272,-1.0484846443848137,-7.7579187550812545,-20.094874967854107
lstm,20_24,POS,AVERAGE,42.0,single,ensemble,1.952591762179141,3.2904251259661383,1.2955440740740738,2.180459390123457,11.110054794799998,12.180100838,-68.51577424939772,-68.30453195363754,9.631330024590254
lstm,20_24,POS,AVERAGE,42.0,single,recency,1.952591762179141,2.1128494784027523,1.2955440740740738,1.305657278600823,11.110054794799998,13.198848561199998,-8.207435846434155,-0.7806144714896747,18.800931273333134
lstm,20_24,POS,AVERAGE,168.0,single,ensemble,3.944716794172131,5.696272633100364,2.6605820539094647,3.8557013917695473,10.249333791200002,10.1552066324,-44.40257514851147,-44.91946926064437,-0.9183734349721134
lstm,20_24,POS,AVERAGE,168.0,single,recency,3.944716794172131,4.662605164111654,2.6605820539094647,3.152326260493828,10.249333791200002,10.824018430000002,-18.198730286547352,-18.48258000018429,5.6070438382387415
lstm,20_24,POS,MARGINAL,42.0,single,ensemble,5.649789639574888,7.5953655469812285,3.738514262551441,4.9107588115226335,8.598183800400001,8.8041953992,-34.436253940823406,-31.35589345514936,2.395989706458871
lstm,20_24,POS,MARGINAL,42.0,single,recency,5.649789639574888,5.595048536386774,3.738514262551441,3.464803779835392,8.598183800400001,8.909468815599999,0.9689051571879924,7.321370563108361,3.6203577688757482
lstm,20_24,POS,MARGINAL,168.0,single,ensemble,5.645566129917598,8.527687613868748,3.440937248148149,5.699628503292181,9.1796357616,8.1259933032,-51.05106233151532,-65.64174503210192,-11.478042111513496
lstm,20_24,POS,MARGINAL,168.0,single,recency,5.645566129917598,6.892309079488426,3.440937248148149,4.495277086008231,9.1796357616,8.776266268399999,-22.083577109547115,-30.641065553506074,-4.3941775433766725
lstm_features_1,00_04,NEG,AVERAGE,42.0,single,ensemble,2.8174549796446904,3.37005047585958,1.4342590358024692,1.5963827999999998,5.470689492400001,5.9532555812000005,-19.613285756373568,-11.303659949182206,8.820937278023013
lstm_features_1,00_04,NEG,AVERAGE,42.0,single,recency,2.8174549796446904,2.9307482149232977,1.4342590358024692,1.4354851320987654,5.470689492400001,5.801754674,-4.021119630912249,-0.08548639162731282,6.051617114440906
lstm_features_1,00_04,NEG,AVERAGE,168.0,single,ensemble,2.776543322078813,3.916654062102188,1.5394103950617282,2.2128069456790125,5.110132130799999,5.3098935192,-41.0622348643841,-43.74379650660226,3.909123742534769
lstm_features_1,00_04,NEG,AVERAGE,168.0,single,recency,2.776543322078813,3.4164088471812946,1.5394103950617282,1.8224941913580244,5.110132130799999,5.557394680000001,-23.045400372986457,-18.38910515379136,8.752465450046625
lstm_features_1,00_04,NEG,MARGINAL,42.0,single,ensemble,7.111045389896334,7.3434183543089455,3.31548445925926,3.4988362427983546,3.6904255032,4.3884856428,-3.267775012978779,-5.530165675397516,18.915437772546984
lstm_features_1,00_04,NEG,MARGINAL,42.0,single,recency,7.111045389896334,7.16397908198415,3.31548445925926,3.408315046502058,3.6904255032,3.6331938988,-0.7443869246429816,-2.799910190607203,-1.550813160985747
lstm_features_1,00_04,NEG,MARGINAL,168.0,single,ensemble,6.799486339204482,7.591305334103642,3.363293510288065,3.286557179835391,3.6421969596,4.8681470396,-11.645276648821092,2.281582925128088,33.65963163438143
lstm_features_1,00_04,NEG,MARGINAL,168.0,single,recency,6.799486339204482,6.930392073126996,3.363293510288065,3.294833022633745,3.6421969596,3.5732608824,-1.9252297510730745,2.035519274333461,-1.8927059125207462
lstm_features_1,00_04,POS,AVERAGE,42.0,single,ensemble,1.8996955007684997,2.1429751632096603,1.2968909341563783,1.6146449810699588,1.6486613156000005,1.0349792564,-12.806245124165672,-24.501215834335213,-37.223052023675464
lstm_features_1,00_04,POS,AVERAGE,42.0,single,recency,1.8996955007684997,1.686203864292405,1.2968909341563783,1.1736595477366254,1.6486613156000005,1.6145251392,11.238202985148359,9.502062445976955,-2.0705390535337034
lstm_features_1,00_04,POS,AVERAGE,168.0,single,ensemble,1.032317143792971,1.466254675486151,0.5342160773662552,1.0612617456790123,2.4159455884,1.3509645048,-42.035292574798625,-98.65776988801068,-44.08133563576245
lstm_features_1,00_04,POS,AVERAGE,168.0,single,recency,1.032317143792971,1.023138437055531,0.5342160773662552,0.525063372016461,2.4159455884,2.6415408292,0.8891363272061288,1.7132964988470647,9.337761656685501
lstm_features_1,00_04,POS,MARGINAL,42.0,single,ensemble,2.547532101434382,4.361695247469244,1.5443166279835392,3.638217809053498,0.917539122,0.4151450007999999,-71.212572552605,-135.58755653651343,-54.75451772616624
lstm_features_1,00_04,POS,MARGINAL,42.0,single,recency,2.547532101434382,2.987527557798156,1.5443166279835392,2.1816301617283957,0.917539122,0.4407742844,-17.271439135783044,-41.26832038174814,-51.9612544215853
lstm_features_1,00_04,POS,MARGINAL,168.0,single,ensemble,2.251077490323397,4.271754844041389,1.2993806106995889,3.612939820576132,0.904380618,0.4151261804,-89.76489536251793,-178.05092602012266,-54.09828869198522
lstm_features_1,00_04,POS,MARGINAL,168.0,single,recency,2.251077490323397,2.8421022407387726,1.2993806106995889,2.045365410699588,0.904380618,0.4628744999999999,-26.255193477611787,-57.41079971928775,-48.81861787091064
lstm_features_1,04_08,NEG,AVERAGE,42.0,single,ensemble,1.2748168944363092,1.891454218568713,0.7098945563786009,1.038816633744856,5.7089437404000005,5.183730350799999,-48.37065831364471,-46.33393430204507,-9.199834741464832
lstm_features_1,04_08,NEG,AVERAGE,42.0,single,recency,1.2748168944363092,1.3146279382938229,0.7098945563786009,0.6789763423868311,5.7089437404000005,5.7348263872,-3.1228832965158553,4.355324845635308,0.4533701500128295
lstm_features_1,04_08,NEG,AVERAGE,168.0,single,ensemble,1.235536929583953,1.7223428683973714,0.6380829530864197,1.039154618106996,5.745597930800001,4.9480840988,-39.40035519434797,-62.855724805150295,-13.880432317145402
lstm_features_1,04_08,NEG,AVERAGE,168.0,single,recency,1.235536929583953,1.481129927472392,0.6380829530864197,0.8478236148148147,5.745597930800001,5.263219101200001,-19.877430775876405,-32.87043803848314,-8.395624535684052
lstm_features_1,04_08,NEG,MARGINAL,42.0,single,ensemble,4.65072783918925,4.783046408441944,2.020613071604938,1.9394645658436211,3.0974616784,3.2687407468000007,-2.8451152986789343,4.016033890984481,5.529658997701468
lstm_features_1,04_08,NEG,MARGINAL,42.0,single,recency,4.65072783918925,4.704784599911648,2.020613071604938,1.93454303744856,3.0974616784,3.1955344372,-1.162329050237901,4.259599988037992,3.166229932202408
lstm_features_1,04_08,NEG,MARGINAL,168.0,single,ensemble,4.673266257832974,5.205563261004705,1.9703947847736625,2.272947604938272,3.2364353344000003,4.179895510400001,-11.390256274817112,-15.35493407222775,29.151213558076776
lstm_features_1,04_08,NEG,MARGINAL,168.0,single,recency,4.673266257832974,4.717786930979716,1.9703947847736625,1.8685699271604936,3.2364353344000003,3.912524051200001,-0.9526671644723874,5.167738891719883,20.889918905960165
lstm_features_1,04_08,POS,AVERAGE,42.0,single,ensemble,5.590102919090512,4.410606063714863,2.9454996139917697,2.292265091358025,6.18119142,6.6669911396,21.09973416316901,22.17737593754001,7.859321716330217
lstm_features_1,04_08,POS,AVERAGE,42.0,single,recency,5.590102919090512,4.4839491176789625,2.9454996139917697,2.312030155967078,6.18119142,7.098165132399999,19.787717997712935,21.506350060803705,14.834902369032262
lstm_features_1,04_08,POS,AVERAGE,168.0,single,ensemble,4.011269026048587,4.159476213539061,1.775564408230453,2.1276335106995883,7.235134726,7.667594492,-3.694770570810347,-19.82857399242483,5.977217873302668
lstm_features_1,04_08,POS,AVERAGE,168.0,single,recency,4.011269026048587,4.079444509800648,1.775564408230453,2.000884910288066,7.235134726,7.962669045200001,-1.6995988877669417,-12.69007764591147,10.055573900863958
lstm_features_1,04_08,POS,MARGINAL,42.0,single,ensemble,20.902095783126477,20.65618339319849,5.095855813580246,5.083031573251029,6.2240469772,5.6610415788,1.176496330700502,0.25166018816782587,-9.045648280972305
lstm_features_1,04_08,POS,MARGINAL,42.0,single,recency,20.902095783126477,20.646750860639663,5.095855813580246,5.104536243209876,6.2240469772,5.754870348799999,1.2216235402238664,-0.17034292074153048,-7.538128007688479
lstm_features_1,04_08,POS,MARGINAL,168.0,single,ensemble,20.53256127771249,20.639168211234107,5.201114136625513,5.049623109053498,5.599122191599999,5.2233190768,-0.51920913362785,2.9126649327926963,-6.711821995308341
lstm_features_1,04_08,POS,MARGINAL,168.0,single,recency,20.53256127771249,20.65416474693546,5.201114136625513,5.018281990946502,5.599122191599999,5.551775402,-0.592246956325751,3.515249634526056,-0.845610936496993
lstm_features_1,08_12,NEG,AVERAGE,42.0,single,ensemble,3.0055964809508176,5.311694556154654,1.6620530395061732,3.0166722584362136,8.6335349972,7.895698104,-76.72680247730077,-81.50276716394819,-8.546173652383326
lstm_features_1,08_12,NEG,AVERAGE,42.0,single,recency,3.0055964809508176,3.6118940841830978,1.6620530395061732,1.8935917580246917,8.6335349972,8.881637180399998,-20.17228883101695,-13.930886260243112,2.8737033356610273
lstm_features_1,08_12,NEG,AVERAGE,168.0,single,ensemble,3.369912501723134,5.652938216065587,1.788163214403292,3.317750796707819,9.149726318,7.299237407200001,-67.7473291420794,-85.53959560201268,-20.224527450177227
lstm_features_1,08_12,NEG,AVERAGE,168.0,single,recency,3.369912501723134,4.484657174605054,1.788163214403292,2.5256909296296297,9.149726318,8.1649897004,-33.07933580803416,-41.24498867249374,-10.762470738198544
lstm_features_1,08_12,NEG,MARGINAL,42.0,single,ensemble,14.978889405368928,15.630008157936976,4.657861913168724,4.993166368312758,6.158882538,7.489760997999999,-4.34690940661238,-7.198677448896873,21.609089827392292
lstm_features_1,08_12,NEG,MARGINAL,42.0,single,recency,14.978889405368928,14.77656111468023,4.657861913168724,4.857248234156379,6.158882538,4.8852925868,1.3507562891557,-4.280640446294662,-20.678912827806233
lstm_features_1,08_12,NEG,MARGINAL,168.0,single,ensemble,14.90928515372745,17.174659205136244,4.629677174897119,5.981415369958848,6.9869878044,8.1404465276,-15.19438409052383,-29.197245164113784,16.508669479480393
lstm_features_1,08_12,NEG,MARGINAL,168.0,single,recency,14.90928515372745,15.342818014040008,4.629677174897119,4.757969938683129,6.9869878044,7.549066608799999,-2.9078044711229607,-2.7710952392455,8.044651288013327
lstm_features_1,08_12,POS,AVERAGE,42.0,single,ensemble,8.947900769420702,9.26288172462978,4.525416518930042,4.504196531687244,10.9949501224,12.5971032292,-3.5201659397645573,0.46890683220061175,14.571717824676025
lstm_features_1,08_12,POS,AVERAGE,42.0,single,recency,8.947900769420702,8.433895494951491,4.525416518930042,4.156916904115226,10.9949501224,11.0965114004,5.744423052005843,8.142888356759288,0.9237084013058819
lstm_features_1,08_12,POS,AVERAGE,168.0,single,ensemble,7.277204257213528,8.331927169728592,3.329987611522634,3.840114321399177,13.180280024000002,13.256873122000002,-14.493518049456567,-15.319177408089155,0.5811188977816214
lstm_features_1,08_12,POS,AVERAGE,168.0,single,recency,7.277204257213528,7.43124251211166,3.329987611522634,3.4042856160493824,13.180280024000002,12.299365883999998,-2.1167229811564163,-2.231179607685562,-6.683576816243242
lstm_features_1,08_12,POS,MARGINAL,42.0,single,ensemble,16.830128331996796,18.711940637430263,7.05989919053498,8.247361892592593,8.041237204,12.7177719052,-11.181211861919301,-16.819825184609048,58.15690524430399
lstm_features_1,08_12,POS,MARGINAL,42.0,single,recency,16.830128331996796,17.434094787623536,7.05989919053498,7.202706232510289,8.041237204,10.3947702996,-3.5886027944213694,-2.0227915175724682,29.268295859115657
lstm_features_1,08_12,POS,MARGINAL,168.0,single,ensemble,16.03488773156843,18.16158888921853,6.979636891769547,7.735363509876543,7.394608140800001,10.6261058232,-13.262962567946108,-10.827592177440575,43.70072924581495
lstm_features_1,08_12,POS,MARGINAL,168.0,single,recency,16.03488773156843,16.779008679741438,6.979636891769547,7.25791076584362,7.394608140800001,7.2263977496,-4.640637094752044,-3.986939125761918,-2.274770860025619
lstm_features_1,12_16,NEG,AVERAGE,42.0,single,ensemble,6.005829031916106,9.509265844317062,3.05097905473251,6.351356571604938,19.6786645144,16.8696606264,-58.33394180525342,-108.1743747717004,-14.274362398650025
lstm_features_1,12_16,NEG,AVERAGE,42.0,single,recency,6.005829031916106,5.081398497080228,3.05097905473251,2.8126693646090537,19.6786645144,19.8302247392,15.392221955091962,7.810925143973161,0.7701753576269972
lstm_features_1,12_16,NEG,AVERAGE,168.0,single,ensemble,4.832062024835342,5.782463344615108,2.633397013991769,3.705231006995885,19.775712620000004,18.6782466752,-19.668649013505814,-40.70157242942276,-5.54956458909142
lstm_features_1,12_16,NEG,AVERAGE,168.0,single,recency,4.832062024835342,5.536383059858939,2.633397013991769,3.3272659181069963,19.775712620000004,19.0390571328,-14.575993259266932,-26.348814874041476,-3.7250515384967384
lstm_features_1,12_16,NEG,MARGINAL,42.0,single,ensemble,27.28114492061698,29.010924920633563,7.092967424279836,8.696029448971192,16.3325740636,10.5994937272,-6.3405696683548936,-22.600724475399918,-35.10212360938973
lstm_features_1,12_16,NEG,MARGINAL,42.0,single,recency,27.28114492061698,28.31847499663992,7.092967424279836,8.034475480246913,16.3325740636,10.792556649600002,-3.8023700216445313,-13.273824615974045,-33.92005076742249
lstm_features_1,12_16,NEG,MARGINAL,168.0,single,ensemble,29.66361643510385,27.55015978864324,8.552473590123455,9.26887834403292,9.4333747064,18.8315478112,7.12474371115301,-8.376579551637342,99.62683978220309
lstm_features_1,12_16,NEG,MARGINAL,168.0,single,recency,29.66361643510385,27.6631091916023,8.552473590123455,7.171881509053497,9.4333747064,14.4215373532,6.743976237280889,16.142605604351584,52.87781734585205
lstm_features_1,12_16,POS,AVERAGE,42.0,single,ensemble,16.0189627386169,15.644022155958908,4.586850656790124,3.987765785185185,6.757053254800001,6.133162942,2.340604624506197,13.060919494252254,-9.233171462083831
lstm_features_1,12_16,POS,AVERAGE,42.0,single,recency,16.0189627386169,15.532387564472996,4.586850656790124,4.175388681893004,6.757053254800001,6.192871414400001,3.037494887049813,8.970468098585545,-8.349524846488706
lstm_features_1,12_16,POS,AVERAGE,168.0,single,ensemble,15.509688923253664,15.609232227260057,3.507882188477366,3.242404355967078,7.490002619199999,7.9387582556,-0.6418136720791803,7.568037301318877,5.991394919537848
lstm_features_1,12_16,POS,AVERAGE,168.0,single,recency,15.509688923253664,15.463416592923668,3.507882188477366,3.0126874012345675,7.490002619199999,9.1859273872,0.29834467060535474,14.116631079270745,22.642512349096357
lstm_features_1,12_16,POS,MARGINAL,42.0,single,ensemble,92.7129525879876,92.84295749602946,12.577478654732513,13.02358628271605,6.596378313600001,4.1588273988,-0.1402230264627542,-3.546876446621362,-36.952867147937994
lstm_features_1,12_16,POS,MARGINAL,42.0,single,recency,92.7129525879876,92.55911388879142,12.577478654732513,12.65642118271605,6.596378313600001,4.1791813176,0.16593010458833984,-0.6276498664844388,-36.64430511840679
lstm_features_1,12_16,POS,MARGINAL,168.0,single,ensemble,92.38488989619307,93.05938408705856,12.138299408641972,12.6780924436214,7.817574788800001,4.5183850292,-0.7300914593537683,-4.447023564067947,-42.202215504566055
lstm_features_1,12_16,POS,MARGINAL,168.0,single,recency,92.38488989619307,92.90177713298937,12.138299408641972,12.27189241069959,7.817574788800001,4.696770420000001,-0.559493264945259,-1.1005907628419904,-39.92036473090197
lstm_features_1,16_20,NEG,AVERAGE,42.0,single,ensemble,1.337750934659588,2.1806740295968194,0.7517824604115226,1.3847103264609053,5.69601083784,5.2922056092,-63.01046578238621,-84.19029431771001,-7.089263699384542
lstm_features_1,16_20,NEG,AVERAGE,42.0,single,recency,1.337750934659588,1.4578978705415009,0.7517824604115226,0.8335154366666667,5.69601083784,5.88052472532,-8.98126346011384,-10.871891878190905,3.2393528160836444
