DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01 04:00:00,14.86,10.81410989755744,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-02 04:00:00,10.53,13.401548985166755,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-03 04:00:00,9.34,10.055473092678943,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-04 04:00:00,10.0,9.15853195744376,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-05 04:00:00,8.92,9.908549731276224,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-06 04:00:00,30.0,8.519942480185907,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-07 04:00:00,14.9,43.34782934497436,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-08 04:00:00,11.19,13.677087870118337,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-09 04:00:00,9.9,8.305741786530199,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-10 04:00:00,8.91,9.00813631810722,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-11 04:00:00,13.28,8.682185580317379,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-12 04:00:00,13.75,10.58504467211965,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-13 04:00:00,11.78,15.471903126274487,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-14 04:00:00,12.26,11.35831195716224,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-15 04:00:00,11.64,12.02764737272419,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-16 04:00:00,9.89,10.56746941076489,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-17 04:00:00,9.24,8.434298023257606,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-18 04:00:00,12.42,10.189019979442795,"(2, 0, 1)","(1, 0, 1, 7)"
2023-12-19 04:00:00,10.52,11.855332544629011,"(2, 0, 1)","(1, 0, 1, 7)"
2023-12-20 04:00:00,9.27,11.411879722717027,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-21 04:00:00,8.23,9.429359570925245,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-22 04:00:00,7.49,8.569491412119994,"(2, 0, 1)","(1, 0, 1, 7)"
2023-12-23 04:00:00,7.33,6.495998457070069,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-24 04:00:00,7.11,7.039814097259062,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-25 04:00:00,6.88,7.5804346396992095,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-26 04:00:00,6.37,7.10035910015164,"(2, 0, 1)","(1, 0, 1, 7)"
2023-12-27 04:00:00,8.77,6.431716272081173,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-28 04:00:00,6.81,8.46822244771396,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-29 04:00:00,6.26,6.53716772712129,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-30 04:00:00,5.66,5.679632496533578,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-31 04:00:00,5.42,5.771764415357125,"(2, 0, 1)","(1, 0, 1, 7)"
2024-01-01 04:00:00,5.01,5.871134254536652,"(2, 0, 1)","(1, 0, 1, 7)"
2024-01-02 04:00:00,5.64,5.17886718914767,"(2, 0, 1)","(1, 0, 1, 7)"
2024-01-03 04:00:00,4.97,6.007537936708254,"(2, 0, 1)","(1, 0, 1, 7)"
2024-01-04 04:00:00,5.41,4.671222684309,"(1, 0, 0)","(1, 0, 1, 7)"
2024-01-05 04:00:00,6.03,5.119344628872644,"(1, 0, 0)","(1, 0, 1, 7)"
2024-01-06 04:00:00,4.7,5.607987223232939,"(2, 0, 1)","(1, 0, 1, 7)"
2024-01-07 04:00:00,4.32,4.732673008457025,"(2, 0, 1)","(1, 0, 1, 7)"
