DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01 20:00:00,17.73,15.139797023220844,"(1, 0, 3)","(2, 0, 1, 7)"
2023-12-02 20:00:00,12.0,15.650328738848986,"(2, 0, 2)","(1, 0, 1, 7)"
2023-12-03 20:00:00,10.26,9.103084260114246,"(2, 0, 0)","(2, 0, 0, 7)"
2023-12-04 20:00:00,10.87,11.045938902080547,"(2, 0, 2)","(1, 0, 1, 7)"
2023-12-05 20:00:00,9.91,9.463249422603331,"(2, 0, 1)","(2, 0, 1, 7)"
2023-12-06 20:00:00,10.17,8.899605054677332,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-07 20:00:00,9.4,12.365413608013586,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-08 20:00:00,9.5,11.216918130828354,"(2, 0, 2)","(1, 0, 1, 7)"
2023-12-09 20:00:00,19.4,8.359306185879117,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-10 20:00:00,10.46,13.545775096481613,"(1, 0, 2)","(0, 0, 1, 7)"
2023-12-11 20:00:00,10.59,10.642635018399943,"(2, 0, 2)","(1, 0, 1, 7)"
2023-12-12 20:00:00,9.47,10.244084945494189,"(1, 0, 2)","(0, 0, 2, 7)"
2023-12-13 20:00:00,9.02,9.46455140226653,"(2, 0, 2)","(1, 0, 1, 7)"
2023-12-14 20:00:00,8.5,11.502833892165897,"(2, 0, 2)","(1, 0, 1, 7)"
2023-12-15 20:00:00,8.0,10.543512056909309,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-16 20:00:00,7.79,9.527617134734085,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-17 20:00:00,7.62,6.256280232034081,"(2, 0, 1)","(0, 0, 1, 7)"
2023-12-18 20:00:00,8.19,7.122468840732274,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-19 20:00:00,7.39,6.951865159071637,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-20 20:00:00,6.92,6.718241118855915,"(2, 0, 2)","(1, 0, 1, 7)"
2023-12-21 20:00:00,6.27,7.756457441690724,"(2, 0, 0)","(2, 0, 1, 7)"
2023-12-22 20:00:00,10.47,7.18779026293951,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-23 20:00:00,15.2,11.766327076494695,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-24 20:00:00,12.96,9.079304582144864,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-25 20:00:00,12.1,10.750350396294886,"(1, 0, 2)","(1, 0, 1, 7)"
2023-12-26 20:00:00,10.74,10.75153334283478,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-27 20:00:00,10.13,10.307191446103229,"(3, 0, 0)","(1, 0, 2, 7)"
2023-12-28 20:00:00,8.68,10.354613416193274,"(2, 0, 0)","(1, 0, 1, 7)"
2023-12-29 20:00:00,8.05,10.523465829541395,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-30 20:00:00,12.77,11.44286214538765,"(3, 0, 0)","(2, 0, 1, 7)"
2023-12-31 20:00:00,9.56,11.05767109338542,"(2, 0, 1)","(1, 0, 1, 7)"
2024-01-01 20:00:00,8.51,10.043562321929771,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-02 20:00:00,8.43,8.04322514085554,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-03 20:00:00,8.12,8.20159953512002,"(3, 0, 0)","(1, 0, 1, 7)"
2024-01-04 20:00:00,8.54,8.904348611999026,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-05 20:00:00,7.68,9.04238345173551,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-06 20:00:00,7.01,9.875095305061604,"(3, 0, 0)","(1, 0, 1, 7)"
2024-01-07 20:00:00,6.34,7.10515943286485,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-08 20:00:00,6.78,7.196942668276603,"(2, 0, 2)","(1, 0, 1, 7)"
2024-01-09 20:00:00,6.43,6.169781320834988,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-10 20:00:00,6.24,6.419859831116726,"(2, 0, 2)","(1, 0, 1, 7)"
2024-01-11 20:00:00,6.0,6.193676401239431,"(3, 0, 0)","(1, 0, 1, 7)"
2024-01-12 20:00:00,5.87,6.1611734850172,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-13 20:00:00,5.32,6.493098441918172,"(2, 0, 2)","(1, 0, 1, 7)"
2024-01-14 20:00:00,4.67,4.89568628512742,"(3, 0, 0)","(1, 0, 1, 7)"
2024-01-15 20:00:00,5.47,5.241594712088151,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-16 20:00:00,5.71,5.198193571780777,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-17 20:00:00,6.45,5.361252742380502,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-18 20:00:00,5.54,5.5370442115009295,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-19 20:00:00,4.97,5.21210369247985,"(2, 0, 2)","(1, 0, 1, 7)"
2024-01-20 20:00:00,6.9,5.4494033563860285,"(2, 0, 2)","(1, 0, 1, 7)"
2024-01-21 20:00:00,5.53,5.381192891870343,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-22 20:00:00,5.16,5.329130570041394,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-23 20:00:00,5.57,5.191875925793623,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-24 20:00:00,4.91,5.478568415999639,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-25 20:00:00,8.93,5.458704967320605,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-26 20:00:00,5.75,6.87161461967521,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-27 20:00:00,6.92,7.18366834514253,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-28 20:00:00,5.68,6.137189592363605,"(3, 0, 0)","(2, 0, 1, 7)"
2024-01-29 20:00:00,6.87,6.280269334513421,"(1, 0, 1)","(2, 0, 1, 7)"
2024-01-30 20:00:00,5.78,6.21939497533731,"(1, 0, 0)","(2, 0, 1, 7)"
2024-01-31 20:00:00,5.45,5.106094489169117,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-01 20:00:00,5.77,6.343567076325426,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-02 20:00:00,5.04,4.6088805482966295,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-03 20:00:00,5.25,5.642058677900098,"(2, 0, 0)","(2, 0, 1, 7)"
2024-02-04 20:00:00,4.42,4.496764637963605,"(2, 0, 0)","(2, 0, 1, 7)"
2024-02-05 20:00:00,4.6,4.561684640522425,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-06 20:00:00,4.24,4.524159796199463,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-07 20:00:00,7.2,5.330698289308888,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-08 20:00:00,5.45,6.449194325270541,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-09 20:00:00,4.61,5.234769026833661,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-10 20:00:00,3.99,4.939140805439304,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-11 20:00:00,3.64,4.3281471220201,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-12 20:00:00,3.79,3.67174831304091,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-13 20:00:00,3.72,4.19376845326343,"(3, 0, 2)","(1, 0, 1, 7)"
2024-02-14 20:00:00,3.29,3.9908557800759037,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-15 20:00:00,3.12,3.5044660787711197,"(2, 0, 1)","(1, 0, 2, 7)"
2024-02-16 20:00:00,2.96,3.0776152722448598,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-17 20:00:00,4.82,3.5098741539579965,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-18 20:00:00,3.88,3.540141858814782,"(3, 0, 0)","(2, 0, 1, 7)"
2024-02-19 20:00:00,4.27,3.6784062242749216,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-20 20:00:00,3.92,3.5982238336420167,"(2, 0, 2)","(1, 0, 1, 7)"
2024-02-21 20:00:00,3.78,3.6353438061063166,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-22 20:00:00,3.51,3.3630060688657433,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-23 20:00:00,29.08,3.7010355339408187,"(1, 0, 2)","(1, 0, 1, 7)"
2024-02-24 20:00:00,8.73,13.934196965335278,"(3, 0, 1)","(2, 0, 1, 7)"
2024-02-25 20:00:00,6.31,8.416121332138442,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-26 20:00:00,5.73,6.0642299407470635,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-27 20:00:00,5.37,5.426745699506901,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-28 20:00:00,5.36,5.270876245283031,"(1, 0, 0)","(2, 0, 1, 7)"
2024-02-29 20:00:00,4.9,4.872100457533883,"(1, 0, 0)","(2, 0, 1, 7)"
2024-03-01 20:00:00,4.74,8.654654741778506,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-02 20:00:00,4.43,3.524215344090544,"(1, 0, 0)","(2, 0, 1, 7)"
2024-03-03 20:00:00,4.17,4.480409963886857,"(1, 0, 2)","(1, 0, 1, 7)"
2024-03-04 20:00:00,4.94,4.103544465844244,"(1, 0, 1)","(2, 0, 1, 7)"
2024-03-05 20:00:00,4.6,4.473833520965112,"(2, 0, 1)","(2, 0, 1, 7)"
2024-03-06 20:00:00,4.54,4.505860338831974,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-07 20:00:00,4.14,4.186769268154001,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-08 20:00:00,4.05,3.696437524526037,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-09 20:00:00,3.87,3.7538732274528703,"(2, 0, 1)","(1, 0, 1, 7)"
2024-03-10 20:00:00,3.46,3.313190260770145,"(2, 0, 1)","(1, 0, 1, 7)"
2024-03-11 20:00:00,4.4,4.187029088177129,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-12 20:00:00,4.63,4.279865076319797,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-13 20:00:00,4.16,4.565786029597437,"(1, 0, 0)","(2, 0, 2, 7)"
2024-03-14 20:00:00,4.32,3.747704700227402,"(1, 0, 0)","(2, 0, 2, 7)"
2024-03-15 20:00:00,5.31,4.3051092687171755,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-16 20:00:00,6.8,4.684169445946795,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-17 20:00:00,4.91,5.435908902643519,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-18 20:00:00,6.12,5.217026172799867,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-19 20:00:00,6.29,5.6581615828686695,"(2, 0, 1)","(1, 0, 1, 7)"
2024-03-20 20:00:00,8.27,5.70219928390151,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-21 20:00:00,6.84,6.92394609032059,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-22 20:00:00,6.64,6.459778256381589,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-23 20:00:00,8.3,5.859053945979766,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-24 20:00:00,5.99,6.421816754926513,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-25 20:00:00,13.13,7.62954104673784,"(2, 0, 1)","(1, 0, 1, 7)"
2024-03-26 20:00:00,8.15,9.547233058485011,"(2, 0, 1)","(0, 0, 1, 7)"
2024-03-27 20:00:00,8.28,8.511683321969922,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-28 20:00:00,11.21,6.652032365910593,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-29 20:00:00,9.2,10.251902602349322,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-30 20:00:00,8.93,8.809551397364173,"(2, 0, 1)","(0, 0, 0, 7)"
2024-03-31 20:00:00,10.62,8.948757934581321,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-01 20:00:00,8.32,8.15480338603784,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-02 20:00:00,8.15,8.20666281740011,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-03 20:00:00,9.27,8.857983945966836,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-04 20:00:00,7.88,7.764921921955415,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-05 20:00:00,7.09,7.126990564382682,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-06 20:00:00,7.17,6.770778663590429,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-07 20:00:00,6.66,8.30565255688359,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-08 20:00:00,7.44,7.135155913630947,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-09 20:00:00,7.5,6.15891617883712,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-10 20:00:00,17.04,7.870333440793663,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-11 20:00:00,20.14,11.349788044246571,"(2, 0, 1)","(0, 0, 1, 7)"
2024-04-12 20:00:00,21.2,17.269125406127802,"(1, 0, 0)","(2, 0, 1, 7)"
2024-04-13 20:00:00,16.43,16.82780907979816,"(2, 0, 0)","(2, 0, 0, 7)"
2024-04-14 20:00:00,14.01,16.70336032830096,"(2, 0, 0)","(2, 0, 0, 7)"
2024-04-15 20:00:00,13.04,11.545902338527714,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-16 20:00:00,33.96,14.597180101699578,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-17 20:00:00,30.8,22.885163772396915,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-18 20:00:00,25.87,23.056486963801987,"(5, 0, 0)","(0, 0, 0, 7)"
2024-04-19 20:00:00,21.31,24.732651902240953,"(2, 0, 0)","(2, 0, 0, 7)"
2024-04-20 20:00:00,18.39,21.728260865757047,"(1, 0, 0)","(2, 0, 0, 7)"
2024-04-21 20:00:00,14.95,18.823268517119573,"(2, 0, 1)","(0, 0, 0, 7)"
2024-04-22 20:00:00,44.37,16.237546774262498,"(3, 0, 0)","(1, 0, 0, 7)"
2024-04-23 20:00:00,29.65,35.080223372376686,"(5, 0, 0)","(2, 0, 1, 7)"
2024-04-24 20:00:00,28.73,33.774166164027406,"(5, 0, 0)","(2, 0, 1, 7)"
2024-04-25 20:00:00,28.36,28.18476799753792,"(5, 0, 0)","(2, 0, 1, 7)"
