DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01,4.46,4.050530078945006,"(1, 0, 1)","(1, 0, 0, 7)",-447.8531238338087,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-02,4.42,4.359575309278191,"(3, 0, 0)","(1, 0, 0, 7)",-449.6291647174705,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-03,4.25,4.280284290161023,"(3, 0, 0)","(1, 0, 0, 7)",-450.8764405284838,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-04,4.11,4.147920564192655,"(3, 0, 0)","(1, 0, 0, 7)",-451.9146635698607,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-05,4.06,4.032016783536376,"(3, 0, 0)","(1, 0, 0, 7)",-452.2934930945708,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-06,4.48,3.9502639294326607,"(3, 0, 0)","(1, 0, 0, 7)",-452.4269770938501,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-07,5.05,4.453741243282128,"(3, 0, 0)","(1, 0, 0, 7)",-451.7293806865754,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-08,4.6,5.158396641739102,"(3, 0, 0)","(1, 0, 0, 7)",-450.9881163200043,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-09,4.96,4.4319977871847085,"(3, 0, 0)","(1, 0, 0, 7)",-451.02446692905846,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-10,5.04,5.053370149890989,"(3, 0, 0)","(1, 0, 0, 7)",-450.2481215425175,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-11,5.41,4.933966947175944,"(3, 0, 0)","(1, 0, 0, 7)",-450.29960229615125,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-12,5.58,5.275737999465755,"(3, 0, 0)","(1, 0, 0, 7)",-450.16941250798703,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-13,5.67,5.664296086112614,"(3, 0, 0)","(1, 0, 0, 7)",-450.57121226691527,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-14,5.41,5.684155888142393,"(3, 0, 0)","(1, 0, 0, 7)",-450.6266020900822,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-15,5.12,5.259365425961093,"(3, 0, 0)","(1, 0, 0, 7)",-450.4673573459286,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-16,4.89,5.226402170054645,"(3, 0, 0)","(1, 0, 0, 7)",-464.0029812095844,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-17,4.89,4.886473698317191,"(1, 0, 1)","(2, 0, 0, 7)",-462.1758457658225,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-18,5.46,4.85319964973998,"(3, 0, 0)","(1, 0, 0, 7)",-464.22629833531096,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-19,5.55,5.565198657318302,"(3, 0, 0)","(1, 0, 0, 7)",-463.6531174775847,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-20,5.31,5.5125138164288865,"(3, 0, 0)","(1, 0, 0, 7)",-464.0845713815122,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-21,4.74,5.298453523296529,"(3, 0, 0)","(1, 0, 0, 7)",-464.1904586839832,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-22,4.35,4.715491270221382,"(3, 0, 0)","(1, 0, 0, 7)",-463.7763607953772,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-23,4.52,4.316203503892827,"(1, 0, 1)","(1, 0, 0, 7)",-462.72821986134727,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-24,5.26,4.4484861844000685,"(3, 0, 0)","(1, 0, 0, 7)",-466.5380692805104,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-25,5.58,5.43026242382268,"(3, 0, 0)","(1, 0, 0, 7)",-467.3288068587923,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-26,5.41,5.505680741831113,"(3, 0, 0)","(1, 0, 0, 7)",-468.71945224181945,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-27,5.63,5.42441838825383,"(3, 0, 0)","(2, 0, 0, 7)",-469.23059246515453,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-28,5.17,5.6337616380166935,"(1, 0, 1)","(2, 0, 0, 7)",-468.9561772352754,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-29,4.87,4.978517847199818,"(1, 0, 1)","(1, 0, 0, 7)",-468.3035280793636,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-30,4.67,4.756157030174128,"(3, 0, 0)","(2, 0, 0, 7)",-471.58814168272795,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-31,4.71,4.645135969371846,"(1, 0, 1)","(2, 0, 0, 7)",-470.7187331318869,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-01,4.72,4.79857846001564,"(3, 0, 0)","(0, 0, 2, 7)",-472.6149911322338,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-02,4.71,4.550609421979045,"(1, 0, 2)","(1, 0, 0, 7)",-471.6099630945304,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-03,4.54,4.773483080253961,"(3, 0, 0)","(0, 0, 2, 7)",-475.6902008619514,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-04,4.29,4.452032181754837,"(3, 0, 0)","(1, 0, 0, 7)",-476.88427821448784,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-05,4.15,4.115482100021428,"(1, 0, 2)","(1, 0, 0, 7)",-475.35188826951946,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-06,4.01,4.12438776368098,"(3, 0, 0)","(1, 0, 0, 7)",-477.3071857324529,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-07,3.73,3.962787302897916,"(3, 0, 0)","(1, 0, 0, 7)",-477.2575633165543,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-08,3.56,3.6809335620536134,"(3, 0, 0)","(1, 0, 0, 7)",-476.8425061731127,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-09,3.47,3.5447312824270454,"(3, 0, 0)","(1, 0, 0, 7)",-477.1797627371612,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-10,3.29,3.4122305394396166,"(3, 0, 0)","(1, 0, 0, 7)",-476.6814626251051,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-11,3.16,3.2213405083468634,"(3, 0, 0)","(1, 0, 0, 7)",-477.5732550818101,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-12,3.04,3.134588308881665,"(3, 0, 0)","(1, 0, 0, 7)",-478.472630944593,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-13,2.84,3.0506577925074385,"(3, 0, 0)","(1, 0, 0, 7)",-479.42153625527834,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-14,2.74,2.7878063532450765,"(3, 0, 0)","(1, 0, 0, 7)",-479.11009565174805,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-15,2.59,2.7195801914017372,"(3, 0, 0)","(1, 0, 0, 7)",-479.3026814034282,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-16,2.61,2.539541045888763,"(3, 0, 0)","(1, 0, 0, 7)",-479.4478554237606,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-17,2.58,2.598986258731609,"(3, 0, 0)","(1, 0, 0, 7)",-481.4825500402568,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-18,2.51,2.528956590060336,"(3, 0, 0)","(1, 0, 0, 7)",-483.1545374153674,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-19,2.43,2.501821279963573,"(3, 0, 0)","(1, 0, 0, 7)",-512.1212650353449,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-20,2.44,2.3936204802349024,"(3, 0, 0)","(1, 0, 0, 7)",-515.5549587460167,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-21,3.53,2.4244824261510676,"(3, 0, 0)","(1, 0, 0, 7)",-520.9464185840769,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-22,3.56,3.6962414832387935,"(3, 0, 0)","(1, 0, 0, 7)",-515.791334972389,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-23,3.39,3.50022227255703,"(3, 0, 0)","(1, 0, 0, 7)",-515.6175572118761,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-24,3.21,3.3652094197495614,"(3, 0, 0)","(1, 0, 0, 7)",-515.6093594220686,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
