DATE,ACTUAL_VALUE,D+1,ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01,8.77,8.306933036625383,"(1, 0, 2)",577.7014005999318,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-02,8.9,8.386937679057233,"(1, 0, 2)",574.8302653641846,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-03,8.2,8.957096394679965,"(1, 0, 2)",574.4491841760565,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-04,8.55,9.088591096388724,"(1, 0, 2)",576.7817768604838,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-05,9.39,9.388821293692539,"(1, 0, 2)",576.7928487513169,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-06,8.74,7.128278804537151,"(1, 0, 2)",575.0515108547047,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-07,7.61,6.312662332197753,"(1, 0, 2)",576.2517862483461,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-08,8.96,8.645961348571017,"(1, 0, 2)",576.2813119879662,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-09,8.85,7.528943551029321,"(1, 0, 2)",575.3519206355196,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-10,31.92,12.225281702669207,"(1, 0, 2)",576.7316570060686,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-11,25.41,17.58260640286108,"(1, 0, 2)",576.4419509952968,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-12,15.38,10.966079168370602,"(1, 0, 2)",573.8520342788828,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-13,13.48,13.897893659452487,"(1, 0, 2)",570.7728444400218,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-14,10.75,9.978761381762142,"(1, 0, 2)",567.4764843743969,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-15,9.12,9.977060818209115,"(1, 0, 2)",569.3901161117251,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-16,9.27,11.110007064865856,"(1, 0, 2)",570.8788032146485,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-17,25.89,11.622390950903732,"(1, 0, 2)",570.1742408953944,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-18,24.42,19.104504803793684,"(1, 0, 2)",569.0596001358272,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-19,21.12,17.220995448470656,"(1, 0, 2)",563.998577076999,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-20,19.22,17.36934355160915,"(1, 0, 2)",562.1993040656994,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-21,24.19,20.806907141357236,"(1, 0, 2)",558.819853185819,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-22,32.96,22.805281457063778,"(1, 0, 2)",552.2116993594374,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-23,36.07,25.00286028128254,"(1, 0, 2)",546.2671662386035,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-24,33.49,21.93770275621278,"(1, 0, 2)",539.4234802959463,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-25,31.81,31.652893108680946,"(1, 0, 2)",536.3752711163373,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
