DATE,ACTUAL_VALUE,D+1
2023-12-01 08:00:00,3.74,4.625494845490386
2023-12-02 08:00:00,4.2,4.500693793118435
2023-12-03 08:00:00,4.01,5.297543571225363
2023-12-04 08:00:00,3.31,3.5394995665506457
2023-12-05 08:00:00,3.0,3.832685695467689
2023-12-06 08:00:00,10.39,3.336894833356779
2023-12-07 08:00:00,4.9,9.23947236995668
2023-12-08 08:00:00,4.0,3.3303543646171905
2023-12-09 08:00:00,5.34,4.506054664296434
2023-12-10 08:00:00,17.0,5.5299410199880965
2023-12-11 08:00:00,8.27,8.227386218308572
2023-12-12 08:00:00,5.38,6.0046847326153365
2023-12-13 08:00:00,4.64,6.197195890251895
2023-12-14 08:00:00,3.67,5.912194757052362
2023-12-15 08:00:00,3.33,4.090048032298555
2023-12-16 08:00:00,3.9,4.538653435883739
2023-12-17 08:00:00,21.7,5.847178508735496
2023-12-18 08:00:00,9.9,10.694225904917932
2023-12-19 08:00:00,6.86,6.350205781100261
2023-12-20 08:00:00,6.96,7.4220232888206175
2023-12-21 08:00:00,12.21,7.462987799434535
2023-12-22 08:00:00,12.33,8.439444744872452
2023-12-23 08:00:00,11.79,10.067994846831649
2023-12-24 08:00:00,22.8,16.53137407567988
2023-12-25 08:00:00,18.0,13.960193031295796
2023-12-26 08:00:00,13.71,12.584845564036259
2023-12-27 08:00:00,8.98,12.038513599577827
2023-12-28 08:00:00,10.11,11.006041411992577
2023-12-29 08:00:00,12.15,8.883828683751148
2023-12-30 08:00:00,10.14,11.409491866549606
2023-12-31 08:00:00,16.38,14.181746188174568
2024-01-01 08:00:00,23.08,11.401630855716128
2024-01-02 08:00:00,11.37,15.88178362823924
2024-01-03 08:00:00,10.0,10.212153733825994
2024-01-04 08:00:00,7.91,11.653348634939778
2024-01-05 08:00:00,6.29,7.598397018989399
2024-01-06 08:00:00,5.71,7.303969104491701
2024-01-07 08:00:00,5.91,9.613768543665923
2024-01-08 08:00:00,4.57,5.880547275239573
2024-01-09 08:00:00,3.89,4.6091951136138185
2024-01-10 08:00:00,3.97,4.8363225730988955
2024-01-11 08:00:00,3.3,4.270108462078073
2024-01-12 08:00:00,2.73,3.397250056646291
2024-01-13 08:00:00,5.76,3.08123123726944
2024-01-14 08:00:00,4.88,6.4921565840917435
2024-01-15 08:00:00,4.01,3.911067671837687
2024-01-16 08:00:00,3.18,3.8898859824288756
2024-01-17 08:00:00,2.5,3.2135973912891718
2024-01-18 08:00:00,2.01,2.8476380138889534
2024-01-19 08:00:00,2.94,2.288497566757591
2024-01-20 08:00:00,4.9,3.111813951880509
2024-01-21 08:00:00,8.27,4.815869516777983
2024-01-22 08:00:00,5.99,5.296106108068217
2024-01-23 08:00:00,4.77,4.302128350550271
2024-01-24 08:00:00,4.74,4.621875249299126
2024-01-25 08:00:00,6.0,4.382619620443099
2024-01-26 08:00:00,4.5,4.996285913371419
2024-01-27 08:00:00,4.47,5.092499107460276
2024-01-28 08:00:00,6.35,6.063756140074424
2024-01-29 08:00:00,4.11,5.264289134111154
2024-01-30 08:00:00,3.52,3.7324794196632434
2024-01-31 08:00:00,2.95,3.6763928309765883
2024-02-01 08:00:00,3.11,3.2505912082244013
2024-02-02 08:00:00,4.13,3.077473733686679
2024-02-03 08:00:00,8.81,4.586095560532279
2024-02-04 08:00:00,12.1,8.400968131793991
2024-02-05 08:00:00,7.95,7.175767789884491
2024-02-06 08:00:00,6.15,5.876236252738499
2024-02-07 08:00:00,4.49,5.27703731389224
2024-02-08 08:00:00,3.22,4.782852844042136
2024-02-09 08:00:00,2.99,3.760188085568144
2024-02-10 08:00:00,2.7,4.252433706837128
2024-02-11 08:00:00,4.37,4.323209510567231
2024-02-12 08:00:00,2.99,3.9093152160819984
2024-02-13 08:00:00,2.52,2.812906949352163
2024-02-14 08:00:00,2.2,2.5617305323845487
2024-02-15 08:00:00,1.91,2.2741329301983724
2024-02-16 08:00:00,11.7,2.0883664501417583
2024-02-17 08:00:00,5.2,6.919121934253952
2024-02-18 08:00:00,6.19,5.815760011173553
2024-02-19 08:00:00,4.09,4.956976582342872
2024-02-20 08:00:00,3.39,3.638229029238707
2024-02-21 08:00:00,2.97,3.3487150108530157
2024-02-22 08:00:00,3.68,3.013276474349919
2024-02-23 08:00:00,6.5,4.619971444512567
2024-02-24 08:00:00,5.16,5.39590423911551
2024-02-25 08:00:00,5.81,5.73501924482117
2024-02-26 08:00:00,4.15,4.477444794617255
2024-02-27 08:00:00,3.13,3.7235220346678535
2024-02-28 08:00:00,2.7,2.9735089121099136
2024-02-29 08:00:00,4.29,3.0864681300546355
2024-03-01 08:00:00,2.89,4.958739469153508
2024-03-02 08:00:00,4.05,3.1803545276092593
2024-03-03 08:00:00,7.9,5.425963042831393
2024-03-04 08:00:00,3.85,4.921098550938822
2024-03-05 08:00:00,3.07,3.1376414642600534
2024-03-06 08:00:00,2.65,3.112312034971458
2024-03-07 08:00:00,2.64,3.0329027867715914
2024-03-08 08:00:00,4.55,3.3730012922272326
2024-03-09 08:00:00,9.27,4.436625623706841
2024-03-10 08:00:00,12.63,9.157016416329375
2024-03-11 08:00:00,6.78,6.535927741843579
2024-03-12 08:00:00,4.57,5.155153251008348
2024-03-13 08:00:00,3.61,4.058589145387136
2024-03-14 08:00:00,3.16,4.386437456868349
2024-03-15 08:00:00,3.16,4.178608067027691
2024-03-16 08:00:00,9.5,4.184425981010409
2024-03-17 08:00:00,6.9,9.561008222134465
2024-03-18 08:00:00,4.8,4.541353228470913
2024-03-19 08:00:00,5.58,4.331431644871317
2024-03-20 08:00:00,4.35,4.472954698368568
