DATE,ACTUAL_VALUE,D+1,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-03 08:00:00,4.010000004361455,3.356163690026715,4.01,0.42750192594283704,0.163051449781446,0.6538363143347401,1,3.356163690026715
2023-12-04 08:00:00,3.310000153811755,4.136410030022677,3.31,0.6829532834989521,0.24967064586363813,0.8264098762109224,0,0.0
2023-12-05 08:00:00,2.999999829256893,3.16637866192822,3.0,0.02768191596107355,0.0554596140468914,0.16637883267132736,0,0.0
2023-12-06 08:00:00,10.38999895626265,2.270618703095621,10.39,65.92433569551868,0.7814611230805766,8.119380253167028,1,2.270618703095621
2023-12-07 08:00:00,4.899999740066252,6.522001731695269,4.9,2.6308904608484984,0.3310208321780618,1.6220019916290171,0,0.0
2023-12-08 08:00:00,4.000000129156581,5.006246463387202,4.0,1.0125316851525625,0.25156157543494695,1.006246334230621,0,0.0
2023-12-09 08:00:00,5.3399998177489065,3.390189948800539,5.34,3.8017585250484505,0.365132946721769,1.9498098689483676,1,3.390189948800539
2023-12-10 08:00:00,16.999999603427106,14.436265600043638,17.0,6.572732040104624,0.15080788606998752,2.563734003383468,1,14.436265600043638
2023-12-11 08:00:00,8.270000691260519,8.386990685294245,8.27,0.013686658704011402,0.014146310067102907,0.11698999403372667,0,0.0
2023-12-12 08:00:00,5.379999805472813,5.002423783343604,5.38,0.14256365248691696,0.07018141929022363,0.37757602212920904,1,5.002423783343604
2023-12-13 08:00:00,4.639999738011964,4.1747595164352775,4.64,0.21644846377272428,0.1002672947942927,0.46524022157668643,1,4.1747595164352775
2023-12-14 08:00:00,3.670000147749192,3.527525745967392,3.67,0.020298955163081722,0.03882136132042917,0.14247440178179982,1,3.527525745967392
2023-12-15 08:00:00,3.32999977863229,2.959849141015658,3.33,0.13701149452799932,0.1111563550219399,0.37015063761663214,1,2.959849141015658
2023-12-16 08:00:00,3.899999821869602,4.171505568795388,3.9,0.0737153706137292,0.06961686136581172,0.27150574692578644,0,0.0
2023-12-17 08:00:00,21.70000050421629,7.55772160977874,21.7,200.0040523280538,0.6517179062594822,14.14227889443755,1,7.55772160977874
2023-12-18 08:00:00,9.899999069893456,10.063802447730136,9.9,0.026831546590706395,0.016545797295559102,0.16380337783668075,0,0.0
2023-12-19 08:00:00,6.859999937383996,6.500288369037734,6.86,0.1293924124021278,0.05243608915883392,0.3597115683462624,1,6.500288369037734
2023-12-20 08:00:00,6.960000218783499,4.971014899258961,6.96,3.9560626012841285,0.28577374382212045,1.988985319524538,1,4.971014899258961
2023-12-21 08:00:00,12.21000032518636,8.939815234665284,12.21,10.694110526266341,0.267828419609085,3.2701850905210765,1,8.939815234665284
2023-12-22 08:00:00,12.3300014348785,14.257746613721194,12.33,3.716201474551248,0.15634590060870412,1.9277451788426934,0,0.0
2023-12-23 08:00:00,11.78999983342194,11.76358192136627,11.79,0.0006979060773810446,0.0022407050406209484,0.02641791205566868,1,11.76358192136627
2023-12-24 08:00:00,22.800001772189848,10.532990751761451,22.8,150.47955937531174,0.5380267573220544,12.267011020428397,1,10.532990751761451
2023-12-25 08:00:00,18.00000047830287,17.236924468715593,18.0,0.5822849964076414,0.04239311051725168,0.7630760095872766,1,17.236924468715593
2023-12-26 08:00:00,13.709999518037945,13.308789968005524,13.71,0.16096910303721781,0.029264009054453904,0.4012095500324211,1,13.308789968005524
2023-12-27 08:00:00,8.979999554581141,9.25487480905188,8.98,0.07555640552035371,0.030609718051768934,0.27487525447073935,0,0.0
2023-12-28 08:00:00,10.110001137764543,9.81155775988752,10.11,0.08906844979864742,0.029519618624198555,0.2984433778770228,1,9.81155775988752
2023-12-29 08:00:00,12.149999089268729,8.409417642093112,12.15,13.991949562954428,0.30786680885263756,3.7405814471756162,1,8.409417642093112
2023-12-30 08:00:00,10.139999014292515,9.106446564410737,10.14,1.068230666656626,0.10192825940367126,1.0335524498817783,1,9.106446564410737
2023-12-31 08:00:00,16.380001402088386,8.351926594563224,16.38,64.44998511522016,0.4901144151612596,8.028074807525162,1,8.351926594563224
2024-01-01 08:00:00,23.079997402838124,14.257280087266864,23.08,77.84034083048095,0.38226682445320986,8.82271731557126,1,14.257280087266864
2024-01-02 08:00:00,11.369999383312376,15.388003278388387,11.37,16.144355300846,0.353386465523753,4.018003895076012,0,0.0
2024-01-03 08:00:00,10.000000838541457,13.274673089714843,10.0,10.723478352604976,0.3274671976578566,3.274672251173387,0,0.0
2024-01-04 08:00:00,7.90999983768512,7.979994518675442,7.91,0.004899255366936854,0.008848885262531872,0.06999468099032136,0,0.0
2024-01-05 08:00:00,6.290000347324522,5.66102245343504,6.29,0.3956131910016489,0.0999964799933629,0.6289778938894823,1,5.66102245343504
2024-01-06 08:00:00,5.710000230586379,5.338990456374185,5.71,0.1376482525609837,0.06497543944478869,0.3710097742121947,1,5.338990456374185
2024-01-07 08:00:00,5.910000240177446,5.05735924933579,5.91,0.7269966592634407,0.14427088937242677,0.8526409908416559,1,5.05735924933579
2024-01-08 08:00:00,4.569999813056277,4.439221514437642,4.57,0.017102963389584867,0.028616696710797994,0.130778298618635,1,4.439221514437642
2024-01-09 08:00:00,3.89000002518557,3.4342178623248323,3.89,0.20773737998201222,0.11716765036241744,0.4557821628607379,1,3.4342178623248323
2024-01-10 08:00:00,3.970000155028326,3.008204133217786,3.97,0.925051587570581,0.24226599099557913,0.9617960218105401,1,3.008204133217786
2024-01-11 08:00:00,3.299999790745732,3.34249530994723,3.3,0.0018058691522048825,0.012877430877622829,0.04249551920149797,0,0.0
2024-01-12 08:00:00,2.730000001448391,2.716014234605125,2.73,0.00019560167419420236,0.005122991514961919,0.013985766843266134,1,2.716014234605125
2024-01-13 08:00:00,5.760000279915968,3.8357442187830206,5.76,3.702761388806887,0.3340722166008333,1.9242560611329478,1,3.8357442187830206
2024-01-14 08:00:00,4.879999926610156,4.741043392113404,4.88,0.019308918479347043,0.028474700120185624,0.13895653449675205,1,4.741043392113404
2024-01-15 08:00:00,4.010000004361455,5.293295273624417,4.01,1.646846748112698,0.32002375757286605,1.283295269262962,0,0.0
2024-01-16 08:00:00,3.179999805268612,2.387203714062662,3.18,0.6285256422314329,0.2493069621867424,0.79279609120595,1,2.387203714062662
2024-01-17 08:00:00,2.5000000776985742,2.7586229776415654,2.5,0.0668858043749224,0.10344915676205567,0.25862289994299115,0,0.0
2024-01-18 08:00:00,2.0100000069410044,1.856669312804198,2.01,0.02351030176447489,0.07628392716782058,0.15333069413680644,1,1.856669312804198
2024-01-19 08:00:00,2.940000047468522,1.8469416305472084,2.94,1.1947767028025282,0.3717885711813128,1.0930584169213136,1,1.8469416305472084
2024-01-20 08:00:00,4.899999740066252,2.9972283447315733,4.9,3.6205389829038803,0.3883207135249668,1.9027713953346788,1,2.9972283447315733
2024-01-21 08:00:00,8.270000691260519,5.035435842995841,8.27,10.462409757629498,0.39112026334929645,3.234564848264678,1,5.035435842995841
2024-01-22 08:00:00,5.989999887401088,15.172339825646278,5.99,84.31536674149265,1.5329449266866644,9.182339938245189,0,0.0
2024-01-23 08:00:00,4.769999880922056,5.216099341576574,4.77,0.19900472879625214,0.09352190184295894,0.44609946065451833,0,0.0
2024-01-24 08:00:00,4.740000260328751,5.579172865043626,4.74,0.704210660503948,0.17704062418272376,0.8391726047148751,0,0.0
2024-01-25 08:00:00,5.999999770950066,3.2723346008726364,6.0,7.440157280053534,0.45461087903433695,2.72766517007743,1,3.2723346008726364
2024-01-26 08:00:00,4.500000120719895,3.5397504214305737,4.5,0.9220794849852327,0.213388816339788,0.9602496992893217,1,3.5397504214305737
2024-01-27 08:00:00,4.469999766718462,3.852922396253482,4.47,0.38078448113997376,0.13804863594388767,0.6170773704649797,1,3.852922396253482
2024-01-28 08:00:00,6.349999609221445,3.0825849153992486,6.35,10.675998781405198,0.5145535267556977,3.2674146938221966,1,3.0825849153992486
2024-01-29 08:00:00,4.10999978369158,7.875310089857768,4.11,14.177561701721311,0.9161339426602612,3.765310306166188,0,0.0
2024-01-30 08:00:00,3.520000023998472,2.947361345425213,3.52,0.3279150561981281,0.16268144166737297,0.5726386785732589,1,2.947361345425213
2024-01-31 08:00:00,2.949999905163767,3.0268798540870456,2.95,0.005910526546445917,0.026061000472815475,0.07687994892327854,0,0.0
2024-02-01 08:00:00,3.1100001642296795,5.050833281670181,3.11,3.7668331897538168,0.6240620626852056,1.9408331174405018,0,0.0
2024-02-02 08:00:00,4.130000012623178,2.3989785844866423,4.13,2.9964351846678516,0.41913351642753965,1.7310214281365357,1,2.3989785844866423
2024-02-03 08:00:00,8.81000084219815,6.5948362800077165,8.81,4.906954037584335,0.2514374972111508,2.2151645621904335,1,6.5948362800077165
2024-02-04 08:00:00,12.100000294012172,7.740003580906814,12.1,19.00957133828953,0.3603302981127161,4.3599967131053585,1,7.740003580906814
2024-02-05 08:00:00,7.949999809966527,10.80568677233846,7.95,8.154948027061037,0.35920591580290323,2.8556869623719328,0,0.0
2024-02-06 08:00:00,6.149999676768705,6.924079547282775,6.15,0.5991996459350796,0.12586665222733515,0.7740798705140701,0,0.0
2024-02-07 08:00:00,4.4899999507148,5.00938839001484,4.49,0.2697643508785314,0.1156767138087283,0.5193884393000401,0,0.0
2024-02-08 08:00:00,3.219999963289657,2.9244099628819917,3.22,0.08737344834100355,0.09179813781913242,0.29559000040766525,1,2.9244099628819917
2024-02-09 08:00:00,2.9900001837516075,2.806734974007868,2.99,0.03358613710241675,0.061292708522108885,0.18326520974373928,1,2.806734974007868
2024-02-10 08:00:00,2.6999998642372693,2.280132647493525,2.7,0.17628847969613834,0.1555063843910058,0.4198672167437443,1,2.280132647493525
