DATE,ACTUAL_VALUE,D+1,ORDER
2023-12-01 04:00:00,9.73,8.369981351951033,"(1, 0, 3)"
2023-12-02 04:00:00,9.32,8.218334745309,"(3, 0, 2)"
2023-12-03 04:00:00,8.3,9.176483444438494,"(1, 0, 3)"
2023-12-04 04:00:00,8.27,8.08248509116143,"(4, 0, 4)"
2023-12-05 04:00:00,8.16,8.148580039095846,"(1, 0, 3)"
2023-12-06 04:00:00,12.17,9.174991972921314,"(1, 0, 3)"
2023-12-07 04:00:00,11.48,12.718398496841424,"(1, 0, 3)"
2023-12-08 04:00:00,9.84,10.488607497739896,"(1, 0, 3)"
2023-12-09 04:00:00,8.48,9.62470891644395,"(1, 0, 3)"
2023-12-10 04:00:00,7.66,7.321988511499204,"(1, 0, 3)"
2023-12-11 04:00:00,8.94,7.779639856254061,"(2, 0, 4)"
2023-12-12 04:00:00,9.59,9.570664985574451,"(4, 0, 4)"
2023-12-13 04:00:00,9.97,8.347355445704183,"(3, 0, 4)"
2023-12-14 04:00:00,10.24,9.649949807229294,"(2, 0, 4)"
2023-12-15 04:00:00,10.0,8.67749026600316,"(3, 0, 4)"
2023-12-16 04:00:00,9.31,7.164842398201445,"(4, 0, 2)"
2023-12-17 04:00:00,8.21,8.954157007573814,"(1, 0, 3)"
2023-12-18 04:00:00,9.31,8.321784263285453,"(4, 0, 4)"
2023-12-19 04:00:00,9.51,8.231832102862242,"(1, 0, 4)"
2023-12-20 04:00:00,8.75,8.363713383214767,"(3, 0, 4)"
2023-12-21 04:00:00,7.76,8.249699700871203,"(1, 0, 3)"
2023-12-22 04:00:00,6.98,7.805925596415348,"(1, 0, 3)"
2023-12-23 04:00:00,6.43,7.039312681083143,"(1, 0, 3)"
2023-12-24 04:00:00,6.42,6.358945768534049,"(2, 0, 3)"
2023-12-25 04:00:00,6.19,6.627094158879714,"(2, 0, 3)"
2023-12-26 04:00:00,5.8,6.260602985335257,"(2, 0, 3)"
2023-12-27 04:00:00,6.79,8.698444560320059,"(3, 0, 3)"
2023-12-28 04:00:00,6.23,6.4056459433870625,"(3, 0, 3)"
2023-12-29 04:00:00,5.44,6.1300165486983795,"(3, 0, 2)"
2023-12-30 04:00:00,5.27,5.589942400625692,"(3, 0, 2)"
2023-12-31 04:00:00,4.9,5.827931280701197,"(3, 0, 2)"
2024-01-01 04:00:00,4.67,4.526697918799519,"(3, 0, 2)"
2024-01-02 04:00:00,4.74,5.141122151423805,"(3, 0, 2)"
2024-01-03 04:00:00,4.7,4.400285618558924,"(3, 0, 2)"
2024-01-04 04:00:00,4.68,5.4066625895969205,"(2, 0, 4)"
2024-01-05 04:00:00,4.59,4.823330106040085,"(2, 0, 4)"
2024-01-06 04:00:00,4.37,4.666033934203952,"(1, 0, 4)"
2024-01-07 04:00:00,4.08,5.079401488853041,"(4, 0, 3)"
2024-01-08 04:00:00,4.01,4.5202090210697445,"(3, 0, 2)"
2024-01-09 04:00:00,4.1,4.381476730789601,"(3, 0, 2)"
2024-01-10 04:00:00,4.11,4.064290679488021,"(3, 0, 2)"
2024-01-11 04:00:00,4.61,4.155910304798256,"(3, 0, 2)"
2024-01-12 04:00:00,4.54,4.694425893901042,"(3, 0, 2)"
2024-01-13 04:00:00,4.03,3.769311836709203,"(4, 0, 2)"
2024-01-14 04:00:00,3.59,3.7415023609569507,"(3, 0, 2)"
2024-01-15 04:00:00,3.77,3.963375731238831,"(3, 0, 2)"
2024-01-16 04:00:00,4.78,4.976779195328403,"(1, 0, 3)"
2024-01-17 04:00:00,4.84,4.47730844345431,"(4, 0, 2)"
2024-01-18 04:00:00,4.99,5.2702652565937385,"(4, 0, 2)"
2024-01-19 04:00:00,5.13,4.704190660490083,"(4, 0, 2)"
2024-01-20 04:00:00,4.7,4.379594957123142,"(3, 0, 2)"
2024-01-21 04:00:00,4.25,5.191336295025041,"(3, 0, 2)"
2024-01-22 04:00:00,4.17,4.447389974658625,"(3, 0, 2)"
2024-01-23 04:00:00,4.29,4.36553388425568,"(4, 0, 2)"
2024-01-24 04:00:00,4.13,4.22623909657455,"(4, 0, 2)"
2024-01-25 04:00:00,4.11,4.165387295297957,"(1, 0, 3)"
2024-01-26 04:00:00,4.11,4.855894919760959,"(1, 0, 3)"
2024-01-27 04:00:00,3.79,3.9494386705008235,"(1, 0, 3)"
2024-01-28 04:00:00,3.53,4.4957552121058875,"(1, 0, 3)"
2024-01-29 04:00:00,3.86,3.7559056372555752,"(4, 0, 2)"
2024-01-30 04:00:00,4.02,4.718941920685299,"(1, 0, 3)"
2024-01-31 04:00:00,4.29,4.868663061004637,"(1, 0, 3)"
2024-02-01 04:00:00,4.15,3.5773697394811883,"(1, 0, 3)"
2024-02-02 04:00:00,4.14,4.694233400920626,"(4, 0, 2)"
2024-02-03 04:00:00,3.74,3.6739591811416337,"(4, 0, 2)"
2024-02-04 04:00:00,3.48,3.6154253813514434,"(4, 0, 2)"
2024-02-05 04:00:00,3.85,3.6476468708355876,"(2, 0, 4)"
2024-02-06 04:00:00,3.74,3.7024030672447905,"(2, 0, 4)"
2024-02-07 04:00:00,3.72,4.257111439174835,"(4, 0, 2)"
2024-02-08 04:00:00,4.15,4.834573717297335,"(4, 0, 2)"
2024-02-09 04:00:00,3.81,3.4711283102405885,"(1, 0, 3)"
2024-02-10 04:00:00,3.46,4.0296308460252135,"(1, 0, 3)"
2024-02-11 04:00:00,3.13,3.283681089818457,"(1, 0, 3)"
2024-02-12 04:00:00,3.36,3.7247404719541737,"(1, 0, 3)"
2024-02-13 04:00:00,3.32,3.485102542317807,"(1, 0, 3)"
2024-02-14 04:00:00,3.04,3.3674554734588362,"(1, 0, 3)"
2024-02-15 04:00:00,2.95,3.4080247914893036,"(1, 0, 3)"
2024-02-16 04:00:00,2.96,2.965485294297489,"(1, 0, 3)"
2024-02-17 04:00:00,2.81,2.9872882553071705,"(1, 0, 3)"
2024-02-18 04:00:00,2.61,3.086119425933617,"(1, 0, 3)"
2024-02-19 04:00:00,3.06,2.8772933735763595,"(1, 0, 3)"
2024-02-20 04:00:00,3.13,3.3740158796753743,"(1, 0, 3)"
2024-02-21 04:00:00,3.13,3.0526259178110307,"(1, 0, 3)"
2024-02-22 04:00:00,3.27,3.0889446014819515,"(1, 0, 3)"
2024-02-23 04:00:00,3.16,2.853423434275174,"(1, 0, 3)"
2024-02-24 04:00:00,3.1,3.3619641522532033,"(1, 0, 3)"
2024-02-25 04:00:00,2.82,2.906008633632235,"(1, 0, 3)"
2024-02-26 04:00:00,2.8,3.215728375813226,"(1, 0, 3)"
