DATE,PRODUCT,CUMULATED_CAPACITY_MORE_EXPENSIVE_THAN_ELECTRICITY_PRICE_EXCESS_CAPACITY,RES_SHARE,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,CLEAN_SPREAD_OF_GAS
2021-01-10 04:00:00,04_08,16540.9375,0.1589693851108725,16540.9375,-24.10476999999999
2021-01-10 08:00:00,08_12,14254.1875,0.2368679824035445,14254.1875,-16.159769999999995
2021-01-10 12:00:00,12_16,14360.0625,0.2739415865873882,14360.0625,-15.859769999999996
2021-01-10 16:00:00,16_20,9035.375,0.2154564848799966,9035.375,-9.962269999999997
2021-01-10 20:00:00,20_24,12400.4375,0.2337209330423919,12400.4375,-19.99977
2021-01-11 00:00:00,00_04,21690.9375,0.3430596719748156,21690.9375,-25.67495999999999
2021-01-11 04:00:00,04_08,15097.0,0.3588779779475552,17590.9375,-18.117459999999998
2021-01-11 08:00:00,08_12,0.0,0.3857246284229803,11435.0625,-10.544959999999993
2021-01-11 12:00:00,12_16,15106.625,0.4463401252080939,15106.625,-19.79995999999999
2021-01-11 16:00:00,16_20,16192.9375,0.4687432485435399,16192.9375,-22.202459999999995
2021-01-11 20:00:00,20_24,28816.875,0.6088829565151381,28816.875,-36.94995999999999
2021-01-12 00:00:00,00_04,41275.5,0.781749649970815,41275.5,-54.52651999999999
2021-01-12 04:00:00,04_08,15097.0,0.6154755338428808,30652.0,-34.40402
2021-01-12 08:00:00,08_12,15097.0,0.4619129438717068,16066.125,-16.511519999999994
2021-01-12 12:00:00,12_16,15097.0,0.4598230818239568,15809.4375,-18.584019999999995
2021-01-12 16:00:00,16_20,13993.4375,0.4380232114358691,13993.4375,-12.906519999999997
2021-01-12 20:00:00,20_24,23489.5625,0.5208653010982732,23489.5625,-30.50401999999999
2021-01-13 00:00:00,00_04,31424.625,0.6078940912219859,31424.625,-47.62114999999999
2021-01-13 04:00:00,04_08,27738.8125,0.5840456786763556,27738.8125,-41.29364999999999
2021-01-13 08:00:00,08_12,15097.0,0.5672066322732249,22026.8125,-31.961149999999986
2021-01-13 12:00:00,12_16,24900.25,0.6047413392350927,24900.25,-39.96114999999999
2021-01-13 16:00:00,16_20,15097.0,0.5277367464244427,19091.125,-29.138649999999984
2021-01-13 20:00:00,20_24,24403.6875,0.5486793771885176,24403.6875,-37.80864999999999
2021-01-14 00:00:00,00_04,30467.1875,0.5816345487196736,30467.1875,-35.78695999999999
2021-01-14 04:00:00,04_08,0.0,0.3615071065773187,14603.875,-16.14195999999999
2021-01-14 08:00:00,08_12,0.0,0.1624113228450548,-6684.75,16.153040000000004
2021-01-14 12:00:00,12_16,0.0,0.1112242017609571,-9396.1875,11.408040000000009
2021-01-14 16:00:00,16_20,0.0,0.0846992054279422,-11621.1875,16.94804000000001
2021-01-14 20:00:00,20_24,0.0,0.1030158180629199,-3378.8125,-10.35445999999999
2021-01-15 00:00:00,00_04,5710.625,0.140650285175979,5710.625,-21.101319999999987
2021-01-15 04:00:00,04_08,0.0,0.1377260161564042,682.5,-8.978819999999986
2021-01-15 08:00:00,08_12,0.0,0.1286709931903892,-9520.8125,23.28618000000001
2021-01-15 12:00:00,12_16,0.0,0.1300197047640551,-8184.25,8.416180000000015
2021-01-15 16:00:00,16_20,0.0,0.082262846521133,-11542.25,24.54618000000001
2021-01-15 20:00:00,20_24,0.0,0.0680483659915563,-4843.1875,-3.338819999999984
2021-01-16 00:00:00,00_04,4750.875,0.0697611008692042,4750.875,-13.716319999999993
2021-01-16 04:00:00,04_08,6063.625,0.0745311639901771,6063.625,-18.51631999999999
2021-01-16 08:00:00,08_12,1214.25,0.1250396375382267,1214.25,-5.11381999999999
2021-01-16 12:00:00,12_16,4370.0625,0.1816640317264664,4370.0625,-16.616319999999995
2021-01-16 16:00:00,16_20,794.4375,0.1504180637494164,794.4375,-4.848819999999988
2021-01-16 20:00:00,20_24,7142.3125,0.1704855063269237,7142.3125,-14.51381999999999
2021-01-17 00:00:00,00_04,14978.1875,0.1720186748550439,14978.1875,-20.29382
2021-01-17 04:00:00,04_08,15681.8125,0.1477341394148398,15681.8125,-21.21382
2021-01-17 08:00:00,08_12,9279.6875,0.1459368804319363,9279.6875,-13.796319999999996
2021-01-17 12:00:00,12_16,7206.4375,0.1378960536299113,7206.4375,-14.603819999999995
2021-01-17 16:00:00,16_20,0.0,0.1116472345373037,2757.9375,-0.6863199999999967
2021-01-17 20:00:00,20_24,8088.9375,0.1614404473048193,8088.9375,-10.676319999999995
2021-01-18 00:00:00,00_04,15317.25,0.2215709571655768,15317.25,-19.632389999999987
2021-01-18 04:00:00,04_08,0.0,0.2496757208278909,10656.125,-10.602389999999987
2021-01-18 08:00:00,08_12,0.0,0.282160889045305,2370.6875,5.507610000000014
2021-01-18 12:00:00,12_16,7529.6875,0.3572489834924585,7529.6875,-9.099889999999988
2021-01-18 16:00:00,16_20,8979.75,0.3849805614010058,8979.75,-12.49488999999999
2021-01-18 20:00:00,20_24,20033.5625,0.4814199522543683,20033.5625,-24.39488999999999
2021-01-19 00:00:00,00_04,27175.0,0.5447149271341488,27175.0,-30.94399999999999
2021-01-19 04:00:00,04_08,21909.25,0.5041018457278773,21909.25,-26.043999999999983
2021-01-19 08:00:00,08_12,13769.5,0.4682260613430524,13769.5,-12.553999999999988
2021-01-19 12:00:00,12_16,14353.1875,0.4786627671525516,14353.1875,-14.766499999999986
2021-01-19 16:00:00,16_20,14703.625,0.4835556307675305,14703.625,-15.591499999999986
2021-01-19 20:00:00,20_24,26434.875,0.5983466108752218,26434.875,-31.018999999999984
2021-01-20 00:00:00,00_04,35324.125,0.6855581997866379,35324.125,-41.14915999999999
2021-01-20 04:00:00,04_08,27620.0625,0.5977677681585886,27620.0625,-34.901659999999985
2021-01-20 08:00:00,08_12,20545.5,0.5577831325301205,20545.5,-29.486659999999983
2021-01-20 12:00:00,12_16,21571.4375,0.5713815442957969,21571.4375,-31.149159999999984
2021-01-20 16:00:00,16_20,15097.0,0.4885406084047778,15525.75,-20.131659999999982
2021-01-20 20:00:00,20_24,26166.3125,0.5883453497328072,26166.3125,-38.10415999999999
2021-01-21 00:00:00,00_04,37290.5,0.7304411583880208,37290.5,-54.98225999999999
2021-01-21 04:00:00,04_08,33782.5,0.7021352761946604,33782.5,-49.35976
2021-01-21 08:00:00,08_12,25212.3125,0.6323372492689684,25212.3125,-33.757259999999995
2021-01-21 12:00:00,12_16,22959.375,0.6035384468807633,22959.375,-31.319759999999995
2021-01-21 16:00:00,16_20,15664.0,0.50202425690375,15664.0,-23.41976
2021-01-21 20:00:00,20_24,25399.25,0.5826964948147337,25399.25,-37.62225999999999
2021-01-22 00:00:00,00_04,39129.375,0.7469228628482987,39129.375,-57.14894999999999
2021-01-22 04:00:00,04_08,30985.0625,0.6434561774023231,30985.0625,-39.89645
2021-01-22 08:00:00,08_12,16247.0625,0.4990972561303166,16247.0625,-20.063949999999984
2021-01-22 12:00:00,12_16,9755.8125,0.3938999388812677,9755.8125,-16.396449999999987
2021-01-22 16:00:00,16_20,1258.5625,0.2594367584883703,1258.5625,-5.438949999999988
2021-01-22 20:00:00,20_24,9009.1875,0.2816935608255416,9009.1875,-17.18894999999999
2021-01-23 00:00:00,00_04,13158.75,0.2152804549566234,13158.75,-28.278949999999995
2021-01-23 04:00:00,04_08,11303.375,0.1857070659803462,11303.375,-29.661449999999995
2021-01-23 08:00:00,08_12,5160.5,0.2145663607948483,5160.5,-15.946449999999992
2021-01-23 12:00:00,12_16,4258.875,0.2051760883744698,4258.875,-18.631449999999997
2021-01-23 16:00:00,16_20,0.0,0.1142102118943698,-2402.6875,-9.248949999999995
2021-01-23 20:00:00,20_24,4936.25,0.1321371135657211,4936.25,-19.616449999999997
2021-01-24 00:00:00,00_04,13076.9375,0.1299977837960646,13076.9375,-30.358949999999997
2021-01-24 04:00:00,04_08,17261.8125,0.2053340064660674,17261.8125,-31.543949999999988
2021-01-24 08:00:00,08_12,13773.625,0.2639503400911312,13773.625,-21.103949999999987
2021-01-24 12:00:00,12_16,13812.25,0.2906660242169565,13812.25,-25.06644999999999
2021-01-24 16:00:00,16_20,4741.0,0.167375219270286,4741.0,-11.623949999999992
2021-01-24 20:00:00,20_24,6657.625,0.1454793824855755,6657.625,-17.87644999999999
2021-01-25 00:00:00,00_04,8682.8125,0.0743904421976334,8682.8125,-29.485039999999984
2021-01-25 04:00:00,04_08,0.0,0.052532618969056,-853.8125,-18.357539999999982
2021-01-25 08:00:00,08_12,0.0,0.0752015057772494,-12092.4375,2.2999600000000164
2021-01-25 12:00:00,12_16,0.0,0.1155720639513014,-8897.5625,-6.325039999999987
2021-01-25 16:00:00,16_20,0.0,0.1323071317805569,-7747.9375,-4.405039999999989
2021-01-25 20:00:00,20_24,4790.0,0.2264031746615881,4790.0,-18.565039999999986
2021-01-26 00:00:00,00_04,13150.3125,0.2617074503195499,13150.3125,-21.267510000000005
2021-01-26 04:00:00,04_08,8029.4375,0.2627146032161067,8029.4375,-13.420010000000005
2021-01-26 08:00:00,08_12,0.0,0.2224653301465879,-3460.4375,3.602489999999996
2021-01-26 12:00:00,12_16,0.0,0.2308905291705124,-2752.4375,-1.6975100000000047
2021-01-26 16:00:00,16_20,0.0,0.2086889448450485,-4399.9375,-0.2975100000000044
2021-01-26 20:00:00,20_24,5224.4375,0.2566538284235728,5224.4375,-14.447510000000005
2021-01-27 00:00:00,00_04,15321.9375,0.2851172478830243,15321.9375,-23.166599999999995
2021-01-27 04:00:00,04_08,8083.375,0.2527800241547431,8083.375,-17.451599999999992
2021-01-27 08:00:00,08_12,0.0,0.2193049650374222,-3456.5,-1.3765999999999927
2021-01-27 12:00:00,12_16,0.0,0.1966411685361351,-4492.5625,-1.6265999999999927
2021-01-27 16:00:00,16_20,0.0,0.1896270179500893,-4826.875,-0.3215999999999912
2021-01-27 20:00:00,20_24,7829.3125,0.2814535735594348,7829.3125,-12.849099999999996
2021-01-28 00:00:00,00_04,13712.9375,0.2484771044948104,13712.9375,-23.74307
2021-01-28 04:00:00,04_08,2196.0,0.1488652925255049,2196.0,-16.993069999999996
2021-01-28 08:00:00,08_12,0.0,0.1167712682252841,-10412.0,-2.2330699999999943
2021-01-28 12:00:00,12_16,0.0,0.1516791467614709,-7380.1875,-8.968069999999996
2021-01-28 16:00:00,16_20,0.0,0.1705405885284805,-5244.5,-8.338069999999997
2021-01-28 20:00:00,20_24,3222.25,0.1953890300826419,3222.25,-17.383069999999996
2021-01-29 00:00:00,00_04,14858.4375,0.2727401941549425,14858.4375,-29.667569999999976
2021-01-29 04:00:00,04_08,14052.1875,0.3458767330471038,14052.1875,-24.912569999999977
2021-01-29 08:00:00,08_12,10002.6875,0.3981339099791767,10002.6875,-12.167569999999976
2021-01-29 12:00:00,12_16,11158.875,0.4069884001427896,11158.875,-19.592569999999977
2021-01-29 16:00:00,16_20,5874.0625,0.3156528039468008,5874.0625,-10.705069999999978
2021-01-29 20:00:00,20_24,13534.0,0.3385529993159726,13534.0,-21.112569999999977
2021-01-30 00:00:00,00_04,23531.6875,0.4062180434041586,23531.6875,-30.027569999999987
2021-01-30 04:00:00,04_08,19362.8125,0.3142716873808457,19362.8125,-29.38006999999999
2021-01-30 08:00:00,08_12,4532.875,0.172782069858762,4532.875,-13.210069999999988
2021-01-30 12:00:00,12_16,2764.125,0.1369116752994602,2764.125,-18.282569999999986
2021-01-30 16:00:00,16_20,795.4375,0.1125026533644661,795.4375,-9.11756999999999
2021-01-30 20:00:00,20_24,8673.75,0.1632002130372563,8673.75,-21.47006999999999
2021-01-31 00:00:00,00_04,17371.875,0.1969900463888321,17371.875,-28.06506999999999
2021-01-31 04:00:00,04_08,18800.6875,0.2101415504776849,18800.6875,-28.662569999999988
2021-01-31 08:00:00,08_12,14705.9375,0.2595739177029249,14705.9375,-19.86506999999999
2021-01-31 12:00:00,12_16,13113.3125,0.2562540580898875,13113.3125,-21.227569999999996
2021-01-31 16:00:00,16_20,3629.9375,0.1189595117914676,3629.9375,-7.93006999999999
2021-01-31 20:00:00,20_24,9442.6875,0.1742575498149824,9442.6875,-17.84006999999999
2021-02-01 00:00:00,00_04,18006.625,0.2714039491676556,18006.625,-28.589029999999998
2021-02-01 04:00:00,04_08,11028.375,0.2625351590131674,11028.375,-20.061529999999998
2021-02-01 08:00:00,08_12,0.0,0.2219879332635597,-1434.3125,-3.476529999999997
2021-02-01 12:00:00,12_16,0.0,0.1487982359825879,-6498.875,-4.381529999999994
2021-02-01 16:00:00,16_20,0.0,0.0890073502656284,-10315.75,2.9659700000000093
2021-02-01 20:00:00,20_24,0.0,0.0796410925528559,-3538.75,-12.686529999999994
2021-02-02 00:00:00,00_04,6796.8125,0.1092794030157692,6796.8125,-20.794090000000004
2021-02-02 04:00:00,04_08,0.0,0.0919169496371445,-726.4375,-12.11159
2021-02-02 08:00:00,08_12,0.0,0.107856168051856,-10401.0,4.753409999999995
2021-02-02 12:00:00,12_16,0.0,0.1543946262083166,-6860.875,-5.899090000000003
2021-02-02 16:00:00,16_20,0.0,0.2078254273306511,-2290.6875,-9.419090000000002
2021-02-02 20:00:00,20_24,10435.375,0.3080843630650604,10435.375,-18.85909
2021-02-03 00:00:00,00_04,21227.25,0.3939806512218033,21227.25,-33.90844
2021-02-03 04:00:00,04_08,13971.8125,0.3490672053975052,13971.8125,-24.15344
2021-02-03 08:00:00,08_12,1823.6875,0.2919732614551473,1823.6875,-10.058439999999996
2021-02-03 12:00:00,12_16,3395.5,0.3076019332636263,3395.5,-16.938439999999996
2021-02-03 16:00:00,16_20,7944.8125,0.3611835901297237,7944.8125,-17.315939999999998
2021-02-03 20:00:00,20_24,20088.3125,0.4756216524448608,20088.3125,-25.55844
2021-02-04 00:00:00,00_04,29417.375,0.5546210504778886,29417.375,-31.99123
2021-02-04 04:00:00,04_08,15097.0,0.3847900017810302,15788.625,-20.01623
2021-02-04 08:00:00,08_12,2681.0,0.3043551445621842,2681.0,-7.961229999999999
2021-02-04 12:00:00,12_16,0.0,0.2546573286820579,-313.0,-8.393729999999998
2021-02-04 16:00:00,16_20,0.0,0.107644860497757,-10151.875,2.4562700000000035
2021-02-04 20:00:00,20_24,0.0,0.148619055700136,-89.8125,-12.003729999999996
2021-02-05 00:00:00,00_04,12783.125,0.2322253113122259,12783.125,-23.49594999999999
2021-02-05 04:00:00,04_08,8725.25,0.2477920530101596,8725.25,-18.510949999999987
2021-02-05 08:00:00,08_12,947.75,0.2646537366356847,947.75,-6.468449999999988
2021-02-05 12:00:00,12_16,3449.625,0.2860295992593331,3449.625,-14.14844999999999
2021-02-05 16:00:00,16_20,4081.875,0.2839973442657962,4081.875,-11.075949999999988
2021-02-05 20:00:00,20_24,14329.8125,0.359153725331239,14329.8125,-18.48594999999999
2021-02-06 00:00:00,00_04,26743.4375,0.4663113872750053,26743.4375,-29.413449999999997
2021-02-06 04:00:00,04_08,29288.0,0.5195604435799394,29288.0,-32.16094999999999
2021-02-06 08:00:00,08_12,26306.375,0.5451229151932244,26306.375,-24.683449999999997
2021-02-06 12:00:00,12_16,31923.25,0.6425271607865869,31923.25,-31.410949999999996
2021-02-06 16:00:00,16_20,31428.5625,0.6396266250605076,31428.5625,-28.363449999999997
2021-02-06 20:00:00,20_24,38484.75,0.7331562664034852,38484.75,-41.79344999999999
2021-02-07 00:00:00,00_04,42674.75,0.7849014129119107,42674.75,-70.00094999999999
2021-02-07 04:00:00,04_08,43801.3125,0.8065475288791555,43801.3125,-70.78594999999999
2021-02-07 08:00:00,08_12,37655.5,0.7224688645563423,37655.5,-50.47094999999997
2021-02-07 12:00:00,12_16,36108.125,0.6987742815814286,36108.125,-43.843449999999976
2021-02-07 16:00:00,16_20,31126.625,0.6221416898561746,31126.625,-31.413449999999976
2021-02-07 20:00:00,20_24,32080.5,0.619458241734838,32080.5,-32.89344999999998
2021-02-08 00:00:00,00_04,35006.625,0.6499871344469688,35006.625,-62.17628
2021-02-08 04:00:00,04_08,24557.1875,0.5204471307431408,24557.1875,-41.89878
2021-02-08 08:00:00,08_12,12173.375,0.4370504775139183,12173.375,-14.958779999999992
2021-02-08 12:00:00,12_16,11123.25,0.4187453701065587,11123.25,-18.226279999999992
2021-02-08 16:00:00,16_20,4435.8125,0.3196732613694156,4435.8125,-11.343779999999994
2021-02-08 20:00:00,20_24,8386.0625,0.2977222596345776,8386.0625,-22.023779999999995
2021-02-09 00:00:00,00_04,9436.1875,0.2106476831634424,9436.1875,-27.209229999999994
2021-02-09 04:00:00,04_08,2535.9375,0.178475747504161,2535.9375,-17.701729999999994
2021-02-09 08:00:00,08_12,0.0,0.1719715905653744,-7103.4375,5.1657700000000055
2021-02-09 12:00:00,12_16,0.0,0.1852261318069793,-5743.625,-3.4942299999999946
2021-02-09 16:00:00,16_20,0.0,0.1393360697720741,-8567.625,1.940770000000004
2021-02-09 20:00:00,20_24,0.0,0.1585402608794041,-597.8125,-17.246729999999992
2021-02-10 00:00:00,00_04,5146.3125,0.1476617069091016,5146.3125,-24.110769999999984
2021-02-10 04:00:00,04_08,0.0,0.1673637240043912,1478.3125,-15.020769999999985
2021-02-10 08:00:00,08_12,0.0,0.1830020639888988,-6377.0625,19.90173000000002
2021-02-10 12:00:00,12_16,0.0,0.2115386990948828,-3791.375,3.4267300000000134
2021-02-10 16:00:00,16_20,0.0,0.1845908665290028,-5471.0,19.73423000000002
2021-02-10 20:00:00,20_24,957.625,0.1957549234566152,957.625,-10.69826999999998
2021-02-11 00:00:00,00_04,5592.375,0.1495019567005159,5592.375,-18.63322999999999
2021-02-11 04:00:00,04_08,0.0,0.1141818691881812,-1483.25,-0.6807299999999881
2021-02-11 08:00:00,08_12,0.0,0.1173238451392881,-9792.25,43.63927000000001
2021-02-11 12:00:00,12_16,0.0,0.1368059695319377,-7805.75,2.6367700000000127
2021-02-11 16:00:00,16_20,0.0,0.0997213997926486,-10271.6875,30.21177000000001
2021-02-11 20:00:00,20_24,0.0,0.1401369330071033,-1815.0625,-8.895729999999991
2021-02-12 00:00:00,00_04,7141.0,0.1790993218551715,7141.0,-19.40460999999999
2021-02-12 04:00:00,04_08,0.0,0.1975036892307438,3622.0,-10.01960999999999
2021-02-12 08:00:00,08_12,0.0,0.2436277588055994,-1306.5625,8.832890000000006
2021-02-12 12:00:00,12_16,0.0,0.2893049984363504,3149.0625,-8.309609999999992
2021-02-12 16:00:00,16_20,0.0,0.2272093175924811,-680.0625,2.985390000000009
2021-02-12 20:00:00,20_24,6211.8125,0.2510891370702746,6211.8125,-13.957109999999991
2021-02-13 00:00:00,00_04,10494.875,0.2151434352159156,10494.875,-20.759609999999995
2021-02-13 04:00:00,04_08,8605.625,0.1710381975780963,8605.625,-21.53961
2021-02-13 08:00:00,08_12,5605.8125,0.2224382708660138,5605.8125,-6.227109999999993
2021-02-13 12:00:00,12_16,8138.0,0.2599459687649599,8138.0,-19.55461
2021-02-13 16:00:00,16_20,0.0,0.1342346643060054,-640.8125,-2.4296099999999985
2021-02-13 20:00:00,20_24,5486.4375,0.1730864571038013,5486.4375,-16.464609999999993
2021-02-14 00:00:00,00_04,13286.0625,0.2254297741792963,13286.0625,-23.202109999999983
2021-02-14 04:00:00,04_08,14995.625,0.2380720135028509,14995.625,-24.74710999999999
2021-02-14 08:00:00,08_12,16704.4375,0.3620949050087323,16704.4375,-21.362109999999987
2021-02-14 12:00:00,12_16,18062.9375,0.3975598676098384,18062.9375,-24.634609999999988
2021-02-14 16:00:00,16_20,11235.1875,0.306095395629804,11235.1875,-12.842109999999986
2021-02-14 20:00:00,20_24,16782.9375,0.3783947888951127,16782.9375,-22.334609999999987
2021-02-15 00:00:00,00_04,26436.1875,0.498974735241168,26436.1875,-30.333109999999984
2021-02-15 04:00:00,04_08,15463.0,0.4652537252150577,20631.25,-22.663109999999985
2021-02-15 08:00:00,08_12,11635.5,0.4311916960449681,11635.5,-6.67060999999998
2021-02-15 12:00:00,12_16,9823.8125,0.4034424343494047,9823.8125,-13.96060999999998
2021-02-15 16:00:00,16_20,0.0,0.3545892829616348,6681.0,-7.20810999999998
2021-02-15 20:00:00,20_24,9482.625,0.3273291296036301,9482.625,-17.068109999999983
2021-02-16 00:00:00,00_04,12475.6875,0.2386986539202985,12475.6875,-20.75466
2021-02-16 04:00:00,04_08,4125.4375,0.1879066841592529,4125.4375,-14.534660000000002
2021-02-16 08:00:00,08_12,0.0,0.2282575303578472,-1953.6875,1.1403399999999966
2021-02-16 12:00:00,12_16,4408.125,0.3114924681239845,4408.125,-12.407160000000005
2021-02-16 16:00:00,16_20,4998.5625,0.3107901972984365,4998.5625,-9.88466
2021-02-16 20:00:00,20_24,16443.1875,0.4175421349315145,16443.1875,-17.94966
2021-02-17 00:00:00,00_04,27998.875,0.5288697138868655,27998.875,-23.452279999999995
2021-02-17 04:00:00,04_08,21353.0625,0.4745252076784076,21353.0625,-21.279779999999995
2021-02-17 08:00:00,08_12,12967.8125,0.4418950038528983,12967.8125,-6.279779999999999
2021-02-17 12:00:00,12_16,13992.1875,0.4506934719947975,13992.1875,-18.16228
2021-02-17 16:00:00,16_20,0.0,0.2837352567872953,3046.8125,-0.694779999999998
2021-02-17 20:00:00,20_24,8500.125,0.2842678968330311,8500.125,-14.009779999999996
2021-02-18 00:00:00,00_04,16714.8125,0.3125799537433177,16714.8125,-23.31264
2021-02-18 04:00:00,04_08,9945.875,0.2798047361286083,9945.875,-17.610139999999998
2021-02-18 08:00:00,08_12,8617.75,0.3780183329172165,8617.75,-8.480139999999999
2021-02-18 12:00:00,12_16,13964.4375,0.4478735218945011,13964.4375,-19.80764
2021-02-18 16:00:00,16_20,14933.5625,0.4540849339716667,14933.5625,-15.230139999999995
2021-02-18 20:00:00,20_24,24416.25,0.5447721322314726,24416.25,-24.74264
2021-02-19 00:00:00,00_04,32482.125,0.6098164452771612,32482.125,-26.948309999999992
2021-02-19 04:00:00,04_08,20987.125,0.4540493642613937,20987.125,-19.91331
2021-02-19 08:00:00,08_12,11568.1875,0.4082389199429652,11568.1875,-9.043309999999993
2021-02-19 12:00:00,12_16,11660.5625,0.3955153800719581,11660.5625,-17.948309999999992
2021-02-19 16:00:00,16_20,1199.5,0.2220901718634889,1199.5,-4.138309999999992
2021-02-19 20:00:00,20_24,12360.1875,0.3146046401642384,12360.1875,-18.060809999999996
2021-02-20 00:00:00,00_04,21988.5,0.3946675044717009,21988.5,-24.86331
2021-02-20 04:00:00,04_08,23212.625,0.417854217032226,23212.625,-26.98581
2021-02-20 08:00:00,08_12,23891.125,0.5222539665805703,23891.125,-26.70331
