DATE,ACTUAL_VALUE,D+1_ENSEMBLE_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-10,6.0600004,8.187019,7.7933245,8.028038
2023-12-11,7.0,5.642846,4.909317,4.9439325
2023-12-12,8.679998,6.531922,6.0151424,5.4430075
2023-12-13,6.369999,6.88106,6.334397,5.9423513
2023-12-14,5.9,6.427623,5.843654,5.2019
2023-12-15,5.5,6.2916393,5.690402,5.0783625
2023-12-16,5.57,5.838941,5.2182465,4.9248486
2023-12-17,6.6800017,5.6534953,5.016194,5.0149627
2023-12-18,6.5699997,5.576337,5.138363,5.4814157
2023-12-19,6.1600003,6.068972,5.5192933,5.5045443
2023-12-20,5.64,5.7572117,5.12001,5.0443325
2023-12-21,5.14,5.120175,4.535713,4.852661
2023-12-22,5.000001,4.7181416,4.1131387,4.5405083
2023-12-23,6.1499996,5.6732187,5.011879,5.326293
2023-12-24,7.2000012,6.396318,5.765915,6.1971836
2023-12-25,6.65,5.6249733,4.9980574,6.1133018
2023-12-26,6.2599998,5.629653,4.9797335,5.6810565
2023-12-27,6.3599997,5.8785815,5.266802,5.5730667
2023-12-28,5.7299995,5.8155785,5.0966787,5.2103887
2023-12-29,5.37,5.1216707,4.4240847,4.8574295
2023-12-30,5.0200005,4.826042,4.2677546,4.8336344
2023-12-31,6.8299994,5.701227,5.2159977,5.475665
2024-01-01,5.2500005,5.001194,4.5239735,5.4929495
2024-01-02,5.19,4.8180265,4.375952,4.8786445
2024-01-03,4.88,4.6443467,4.1678963,4.7421904
2024-01-04,4.64,4.627013,4.058913,4.552402
2024-01-05,4.8999996,4.922972,4.461383,4.5416408
2024-01-06,4.2199993,4.6207924,4.201149,4.508478
2024-01-07,3.9499998,4.1743927,3.7770061,4.239837
2024-01-08,3.98,3.936487,3.5792365,4.126395
2024-01-09,3.6899993,4.2335353,3.8853765,4.2455225
2024-01-10,3.5400002,4.0801277,3.6483335,3.818174
2024-01-11,3.4699998,4.3711166,3.7767305,3.010695
2024-01-12,3.2100003,4.0044904,3.502376,3.6079838
2024-01-13,3.6799996,3.705628,3.2440476,3.4084425
2024-01-14,3.1299999,3.3674176,3.0206113,3.661272
2024-01-15,2.9999995,3.0702329,2.7118464,3.3909526
2024-01-16,3.0499997,3.654918,3.24811,3.4002247
2024-01-17,2.8799996,3.616893,3.165629,3.3042333
2024-01-18,2.7799997,3.8664794,3.3068945,3.0934062
2024-01-19,2.5899997,3.3096318,2.896874,3.0098689
2024-01-20,4.0,3.1188085,2.6691031,2.950995
2024-01-21,6.8999987,3.9218168,3.6195471,4.094111
2024-01-22,4.5599995,3.864555,3.632236,4.785248
2024-01-23,3.9900002,3.739907,3.3896906,4.0756164
2024-01-24,3.5000002,3.7099252,3.3427277,3.9528236
2024-01-25,3.5000002,3.4723673,3.0392413,3.6608164
2024-01-26,3.1699996,4.876973,4.4048696,4.252754
2024-01-27,3.52,3.4234855,2.9544444,3.4111834
2024-01-28,4.3999996,3.9238796,3.5877242,3.9438267
2024-01-29,3.98,3.6261408,3.3358288,4.1178617
2024-01-30,3.8999999,4.1454268,3.794111,4.1167526
2024-01-31,3.6499996,3.7025728,3.3698845,3.8129613
2024-02-01,3.3500001,3.447503,3.0799973,3.543776
2024-02-02,3.0999997,3.6092339,3.258488,3.7012348
2024-02-03,3.1699996,3.1927521,2.754919,3.3608723
2024-02-04,4.86,3.201877,2.8450115,3.5645192
2024-02-05,3.4,3.2801275,3.0264256,4.036193
2024-02-06,3.1599998,3.2006807,2.8580022,3.546764
2024-02-07,2.9600003,3.065881,2.7156692,3.4060955
2024-02-08,3.4399998,4.2798347,3.920256,4.0957146
2024-02-09,2.9,3.678195,3.1945133,3.346581
2024-02-10,2.83,3.4044597,3.0037947,3.3065767
2024-02-11,2.7299998,3.133837,2.7742624,3.2455359
2024-02-12,2.7999997,3.12011,2.7976878,3.265411
