DATE,ACTUAL_VALUE,D+1_ENSEMBLE_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-03,8.2,6.6317515,7.103684,8.414982
2023-12-04,8.550001,6.6335077,7.0606747,8.503622
2023-12-05,9.390001,7.86431,8.293121,9.337536
2023-12-06,8.74,6.602776,7.0560293,8.548055
2023-12-07,7.6099997,6.5219927,7.108514,8.093005
2023-12-08,8.960003,6.605963,7.1521416,8.733145
2023-12-09,8.85,6.608564,7.2135296,8.851013
2023-12-10,31.91999,18.384333,19.503523,22.215374
2023-12-11,25.41,23.805439,25.179214,24.244526
2023-12-12,15.380003,11.599403,12.659887,15.077772
2023-12-13,13.480003,10.353907,11.3562975,12.397058
2023-12-14,10.750002,9.55736,10.713014,11.479398
2023-12-15,9.12,8.107319,9.069691,9.470058
2023-12-16,9.2699995,8.797244,9.597457,10.14315
2023-12-17,25.89,16.965748,17.743132,17.685253
2023-12-18,24.419996,22.111202,23.71566,24.521652
2023-12-19,21.119997,18.535942,19.012306,20.540344
2023-12-20,19.219997,18.958174,19.643154,19.28488
2023-12-21,24.19,31.671827,33.51071,27.661646
2023-12-22,32.959995,45.90908,48.930363,43.008366
2023-12-23,36.07,57.331547,59.92351,46.093452
2023-12-24,33.489994,41.52977,43.381336,36.757347
2023-12-25,31.810001,73.06065,77.51647,58.720276
2023-12-26,28.479992,50.940582,53.127186,42.1264
2023-12-27,18.61,24.413494,25.03751,26.248972
2023-12-28,27.250002,34.493965,35.066334,28.746313
2023-12-29,29.32999,47.493393,49.787643,39.587833
2023-12-30,26.859997,42.62486,44.76495,36.98931
2023-12-31,20.319996,22.323635,23.240656,24.041187
2024-01-01,21.33,35.63217,36.974014,32.056244
2024-01-02,18.099997,19.86556,20.438444,21.538094
2024-01-03,24.159996,31.724277,32.43803,28.5586
2024-01-04,20.93,30.5614,30.980871,28.048645
2024-01-05,16.429996,13.502409,14.033025,16.628574
2024-01-06,14.130001,12.5317,13.048752,15.109388
2024-01-07,13.220001,11.034603,11.609275,14.323503
2024-01-08,10.77,10.778089,11.374688,13.811467
2024-01-09,9.0599985,8.251157,8.829813,10.806321
2024-01-10,7.3300004,6.916455,7.460836,8.693303
2024-01-11,6.09,5.861338,6.32685,7.005167
2024-01-12,5.21,5.0258155,5.442637,5.890494
2024-01-13,5.2999997,4.804011,5.063526,6.1278048
2024-01-14,9.4400015,12.913495,13.5722475,15.345142
2024-01-15,11.010001,15.659822,16.310308,15.366294
2024-01-16,8.210001,6.7965317,7.1188745,8.182613
2024-01-17,7.1100006,5.9570594,6.2598,6.8352036
2024-01-18,6.3600006,4.4932494,4.841382,5.3760138
2024-01-19,5.88,5.2864943,5.629285,6.099459
2024-01-20,6.3900003,9.237646,9.879877,9.133165
2024-01-21,6.76,7.9689255,8.486669,8.554259
2024-01-22,18.379997,19.919592,21.337828,18.180206
2024-01-23,17.91,21.785593,22.784225,21.37692
2024-01-24,25.59,22.386183,23.372715,21.068848
2024-01-25,21.999996,24.955156,25.940792,24.377808
2024-01-26,13.329999,11.292884,12.068802,14.660477
2024-01-27,12.290003,14.215927,15.043141,16.408049
2024-01-28,9.9,8.730792,9.625844,11.265452
2024-01-29,10.710001,10.059136,10.886455,11.810768
2024-01-30,8.830001,6.7518716,7.414798,8.986898
2024-01-31,7.530001,6.719056,7.1738124,8.834162
2024-02-01,12.67,11.632171,12.105465,12.941228
2024-02-02,10.12,8.223084,8.657247,10.74732
2024-02-03,18.109995,21.850925,22.579395,22.317307
2024-02-04,19.030003,25.936296,27.419382,25.181313
2024-02-05,19.949999,30.119095,32.112957,26.992527
2024-02-06,18.79,27.271732,28.567705,24.730844
