DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01 04:00:00,14.86,10.234515790200676,"(1, 0, 0)","(2, 0, 0, 7)",90.84386840888098,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-02 04:00:00,10.53,13.295408944901913,"(1, 0, 0)","(2, 0, 0, 7)",91.71031205023299,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-03 04:00:00,9.34,10.117936018432214,"(1, 0, 0)","(2, 0, 0, 7)",92.25969289791135,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-04 04:00:00,10.0,8.898920727320597,"(1, 0, 0)","(2, 0, 0, 7)",91.55998728366285,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-05 04:00:00,8.92,9.670811918426637,"(1, 0, 0)","(2, 0, 0, 7)",91.56987260935746,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-06 04:00:00,30.0,8.595108847222365,"(1, 0, 0)","(2, 0, 0, 7)",91.34273153990645,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-07 04:00:00,14.9,45.99635027147002,"(1, 0, 0)","(2, 0, 0, 7)",106.38596625905733,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-08 04:00:00,11.19,13.027420211868277,"(1, 0, 0)","(2, 0, 0, 7)",112.94456035942274,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-09 04:00:00,9.9,9.894822098815443,"(1, 0, 0)","(2, 0, 0, 7)",113.36563098116228,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-10 04:00:00,8.91,8.659076513201768,"(1, 0, 0)","(2, 0, 0, 7)",112.57505766452194,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
