DATE,ACTUAL_VALUE,D+1,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 20:00:00,1.26,1.2053881111783875,2.5,0.002982458400664164,0.0546118888216125,0.04334276890604166,1,1.2053881111783875
2024-07-02 20:00:00,1.33,1.3425731478082323,1.66,0.00015808404580765583,0.012573147808232266,0.009453494592655839,1,1.3425731478082323
2024-07-03 20:00:00,1.32,1.2969080677821736,2.37,0.0005332373335526916,0.02309193221782646,0.017493888043807925,1,1.2969080677821736
2024-07-04 20:00:00,1.54,1.3279212650630197,2.0,0.04497738981246998,0.21207873493698037,0.13771346424479244,1,1.3279212650630197
2024-07-05 20:00:00,1.42,1.537232207631115,1.65,0.013743390506064851,0.11723220763111497,0.08255789269796829,1,1.537232207631115
2024-07-06 20:00:00,2.65,1.436697151188372,5.09,1.4721038029344122,1.213302848811628,0.4578501316270294,1,1.436697151188372
2024-07-07 20:00:00,2.01,2.804010344001832,2.77,0.6304524263819076,0.794010344001832,0.39503002189145875,0,0.0
2024-07-08 20:00:00,1.73,1.7904153802184446,2.09,0.0036500181669392286,0.060415380218444614,0.03492218509736683,1,1.7904153802184446
2024-07-09 20:00:00,1.64,1.6445034235321083,1.93,2.0280823509547872e-05,0.004503423532108419,0.002745989958602695,1,1.6445034235321083
2024-07-10 20:00:00,1.45,1.585569227245828,1.6,0.018379015376030948,0.13556922724582798,0.0934960187902262,1,1.585569227245828
2024-07-11 20:00:00,1.26,1.3988548708396047,1.44,0.0192806751558833,0.13885487083960468,0.1102022784441307,1,1.3988548708396047
2024-07-12 20:00:00,1.2,1.2335993956977749,1.47,0.001128919391255656,0.033599395697774925,0.02799949641481244,1,1.2335993956977749
2024-07-13 20:00:00,1.41,1.350516788413101,2.0,0.003538252460691777,0.05948321158689884,0.042186674884325426,1,1.350516788413101
2024-07-14 20:00:00,1.51,1.4056501251780331,1.87,0.01088889637536016,0.10434987482196689,0.06910587736554098,1,1.4056501251780331
2024-07-15 20:00:00,1.34,1.4630482127570428,1.58,0.015140862662702445,0.1230482127570427,0.09182702444555424,1,1.4630482127570428
2024-07-16 20:00:00,1.52,1.3626816998117968,2.49,0.02474904757410563,0.15731830018820325,0.10349888170276529,1,1.3626816998117968
2024-07-17 20:00:00,1.58,1.5044821159030974,2.0,0.00570295081847322,0.07551788409690263,0.04779612917525483,1,1.5044821159030974
2024-07-18 20:00:00,1.44,1.5917059674068346,1.65,0.023014700546843566,0.15170596740683462,0.10535136625474627,1,1.5917059674068346
2024-07-19 20:00:00,1.32,1.4746704961916015,1.46,0.0239229623921562,0.15467049619160145,0.11717461832697079,0,0.0
2024-07-20 20:00:00,1.36,1.4154544673072262,1.64,0.003075197944328213,0.05545446730722614,0.040775343608254515,1,1.4154544673072262
2024-07-21 20:00:00,1.29,1.326546819046322,1.44,0.0013356699824046093,0.036546819046322065,0.028330867477769042,1,1.326546819046322
2024-07-22 20:00:00,1.16,1.2387433941026342,1.3,0.0062005221148027844,0.07874339410263431,0.06788223629537442,1,1.2387433941026342
2024-07-23 20:00:00,1.12,1.2060714440545557,1.28,0.007408293481636491,0.08607144405455558,0.0768495036201389,1,1.2060714440545557
2024-07-24 20:00:00,1.06,1.2061896626784638,1.25,0.021371417474043027,0.14618966267846378,0.13791477611175829,1,1.2061896626784638
2024-07-25 20:00:00,1.04,1.1187061723612246,1.15,0.00619466156775479,0.07870617236122457,0.07567901188579285,1,1.1187061723612246
2024-07-26 20:00:00,0.95,1.0168414531739387,1.12,0.004467779862403846,0.06684145317393875,0.07035942439361974,1,1.0168414531739387
2024-07-27 20:00:00,1.07,1.0218010367053747,1.33,0.002323140062676643,0.04819896329462536,0.045045760088434916,1,1.0218010367053747
2024-07-28 20:00:00,1.25,1.143541037229714,1.49,0.011333510754125163,0.1064589627702861,0.08516717021622888,1,1.143541037229714
2024-07-29 20:00:00,1.13,1.2162074130919736,1.31,0.0074317180720101916,0.08620741309197366,0.07628974609909174,1,1.2162074130919736
2024-07-30 20:00:00,1.04,1.106480363203123,1.3,0.004419638691619151,0.066480363203123,0.06392342615684904,1,1.106480363203123
2024-07-31 20:00:00,1.02,1.0196991238906514,1.19,9.052643317674542e-08,0.0003008761093485912,0.00029497657779273647,1,1.0196991238906514
2024-08-01 20:00:00,0.99,1.0065225772144035,1.15,0.0002729955578059268,0.016522577214403533,0.016689471933740943,1,1.0065225772144035
2024-08-02 20:00:00,0.95,1.0640893616140554,1.08,0.013016382433502715,0.11408936161405547,0.12009406485690051,1,1.0640893616140554
2024-08-03 20:00:00,1.05,1.020225663810026,1.27,0.0008865110955535983,0.02977433618997405,0.02835651065711814,1,1.020225663810026
2024-08-04 20:00:00,1.11,1.026956456535259,1.25,0.006896230111180359,0.08304354346474119,0.07481400312138844,1,1.026956456535259
2024-08-05 20:00:00,0.97,1.1182499170227105,1.11,0.02197803789724055,0.1482499170227105,0.15283496600279434,0,0.0
2024-08-06 20:00:00,0.95,0.9648012453963548,1.08,0.00021907686528311582,0.014801245396354856,0.01558025831195248,1,0.9648012453963548
2024-08-07 20:00:00,0.91,0.980938913097294,0.98,0.005032329391425422,0.07093891309729394,0.07795484955746587,0,0.0
2024-08-08 20:00:00,0.85,0.90198128217048,0.9,0.002702053696087066,0.051981282170480037,0.06115444961232946,0,0.0
2024-08-09 20:00:00,0.96,0.822369261651688,1.18,0.01894222013830151,0.13763073834831197,0.1433653524461583,1,0.822369261651688
2024-08-10 20:00:00,1.0,1.0476364459488603,1.18,0.0022692309826386884,0.047636445948860295,0.047636445948860295,1,1.0476364459488603
2024-08-11 20:00:00,1.0,1.007377958935985,1.12,5.443427806108135e-05,0.0073779589359850295,0.0073779589359850295,1,1.007377958935985
2024-08-12 20:00:00,0.97,0.9938119773540972,1.11,0.0005670102655120396,0.023811977354097236,0.024548430261955915,1,0.9938119773540972
2024-08-13 20:00:00,1.12,0.9713256629536294,2.19,0.022104058496177827,0.14867433704637067,0.13274494379140236,1,0.9713256629536294
2024-08-14 20:00:00,1.12,1.1273514957168225,1.41,5.404448927445758e-05,0.007351495716822365,0.00656383546144854,1,1.1273514957168225
2024-08-15 20:00:00,1.1,1.0796713212685496,1.23,0.0004132551789665279,0.0203286787314505,0.018480617028591363,1,1.0796713212685496
2024-08-16 20:00:00,1.0,1.1242827179482595,1.18,0.015446193980606628,0.12428271794825951,0.12428271794825951,1,1.1242827179482595
2024-08-17 20:00:00,1.08,1.017861280336107,1.29,0.003861220481467904,0.06213871966389317,0.05753585154064182,1,1.017861280336107
2024-08-18 20:00:00,1.17,1.1307684754681917,1.54,0.0015391125170898707,0.039231524531808226,0.033531217548554045,1,1.1307684754681917
2024-08-19 20:00:00,1.06,1.2104775897804203,1.21,0.022643505026124437,0.15047758978042025,0.141959990358887,0,0.0
2024-08-20 20:00:00,1.09,1.0329849624403935,1.39,0.0032507145079233484,0.057015037559606574,0.052307373907895936,1,1.0329849624403935
2024-08-21 20:00:00,1.32,1.0824632877696334,3.35,0.05642368965721202,0.23753671223036665,0.17995205471997472,1,1.0824632877696334
2024-08-22 20:00:00,1.74,1.3356081542996627,2.58,0.16353276486892537,0.40439184570033726,0.23240910672433177,1,1.3356081542996627
2024-08-23 20:00:00,1.85,1.7321416637274518,2.31,0.013890587428933067,0.11785833627254827,0.06370720879597204,1,1.7321416637274518
2024-08-24 20:00:00,2.0,1.8526099017553752,2.3,0.021723841060560148,0.1473900982446248,0.0736950491223124,1,1.8526099017553752
2024-08-25 20:00:00,1.89,1.945796520782079,2.68,0.0031132517313849956,0.055796520782079195,0.02952196866776677,1,1.945796520782079
2024-08-26 20:00:00,1.65,1.7447305530675288,1.96,0.008973877684479903,0.09473055306752887,0.05741245640456295,1,1.7447305530675288
2024-08-27 20:00:00,1.62,1.6158696650416604,1.93,1.7059666868083e-05,0.004130334958339699,0.002549589480456604,1,1.6158696650416604
2024-08-28 20:00:00,1.61,1.5946991361763554,1.9,0.00023411643374971928,0.015300863823644706,0.009503642126487395,1,1.5946991361763554
2024-08-29 20:00:00,1.59,1.737209155192193,1.75,0.021670535372399168,0.14720915519219302,0.09258437433471259,1,1.737209155192193
2024-08-30 20:00:00,1.5,1.45101104029476,1.66,0.002399918173001626,0.048988959705239976,0.032659306470159986,1,1.45101104029476
2024-08-31 20:00:00,1.49,1.471973346356008,1.7,0.0003249602416004471,0.01802665364399192,0.012098425264424107,1,1.471973346356008
2024-09-01 20:00:00,1.54,1.4625786213741871,2.29,0.005994069868321477,0.07742137862581289,0.05027362248429408,1,1.4625786213741871
2024-09-02 20:00:00,1.59,1.4421448041858391,1.98,0.02186115892924388,0.14785519581416096,0.09299068919129619,1,1.4421448041858391
2024-09-03 20:00:00,1.52,1.6867637036439085,2.2,0.02781013285303333,0.16676370364390847,0.109712962923624,1,1.6867637036439085
2024-09-04 20:00:00,1.63,1.5558457006072657,1.96,0.005498860118427261,0.07415429939273421,0.04549343521026639,1,1.5558457006072657
2024-09-05 20:00:00,2.21,1.5369019909249817,4.57,0.45306092982075336,0.6730980090750183,0.30456923487557386,1,1.5369019909249817
2024-09-06 20:00:00,1.99,2.2321445771831905,2.31,0.0586339962592261,0.2421445771831905,0.12168069205185451,1,2.2321445771831905
2024-09-07 20:00:00,1.89,1.939925325496245,2.05,0.0024925381259060177,0.049925325496245065,0.026415516135579402,1,1.939925325496245
2024-09-08 20:00:00,1.74,1.8189201986121408,2.0,0.006228397748979756,0.07892019861214083,0.04535643598398899,1,1.8189201986121408
2024-09-09 20:00:00,2.01,1.6651348271621202,4.5,0.11893198743650053,0.34486517283787954,0.17157471285466647,1,1.6651348271621202
2024-09-10 20:00:00,2.54,1.98204705616178,4.72,0.3113114875377359,0.55795294383822,0.21966651332213386,1,1.98204705616178
2024-09-11 20:00:00,2.57,2.51930721634307,3.85,0.002569758314888284,0.05069278365692975,0.019724818543552434,1,2.51930721634307
2024-09-12 20:00:00,2.33,2.466842840041474,2.6,0.018725962870616397,0.13684284004147385,0.05873083263582568,1,2.466842840041474
2024-09-13 20:00:00,2.48,2.268496394696636,3.6,0.04473377505632113,0.21150360530336387,0.08528371181587253,1,2.268496394696636
2024-09-14 20:00:00,2.57,2.464936462155358,3.03,0.011038346984432441,0.10506353784464162,0.040880754025152385,1,2.464936462155358
2024-09-15 20:00:00,2.46,2.4299149908750945,2.99,0.0009051077740456421,0.030085009124905415,0.012229678506059112,1,2.4299149908750945
2024-09-16 20:00:00,2.47,2.4565064115189754,3.52,0.00018207693009524454,0.013493588481024776,0.005462991287864281,1,2.4565064115189754
2024-09-17 20:00:00,2.71,2.4134219008938333,4.5,0.08795856886942718,0.2965780991061666,0.10943841295430502,1,2.4134219008938333
2024-09-18 20:00:00,3.24,2.630075075998107,4.96,0.3720084129187151,0.6099249240018931,0.1882484333339176,1,2.630075075998107
2024-09-19 20:00:00,3.63,3.1461346221839177,6.0,0.23412570384909995,0.4838653778160822,0.13329624733225404,1,3.1461346221839177
2024-09-20 20:00:00,3.41,3.3263262985935342,3.82,0.007001288307058415,0.0836737014064659,0.024537742347937215,1,3.3263262985935342
2024-09-21 20:00:00,2.88,3.171009858542632,3.32,0.08468673776900265,0.29100985854263195,0.10104508977174721,1,3.171009858542632
2024-09-22 20:00:00,2.57,2.7131488998648696,3.09,0.020491607532522518,0.14314889986486978,0.05569996103691432,1,2.7131488998648696
2024-09-23 20:00:00,2.46,2.516826024798388,2.99,0.0032291970943869887,0.05682602479838783,0.02310001008064546,1,2.516826024798388
2024-09-24 20:00:00,2.39,2.411334755495649,2.9,0.0004551717920591112,0.021334755495648672,0.008926675939601954,1,2.411334755495649
2024-09-25 20:00:00,2.36,2.398952656533879,2.6,0.0015173094510463397,0.038952656533878915,0.016505362938084286,1,2.398952656533879
2024-09-26 20:00:00,2.42,2.3726313084923283,3.09,0.002243792935148964,0.047368691507671645,0.019573839465980018,1,2.3726313084923283
2024-09-27 20:00:00,2.74,2.320911555005354,3.57,0.17563512472803072,0.41908844499464637,0.1529519872243235,1,2.320911555005354
2024-09-28 20:00:00,2.62,2.6555828805078883,2.9,0.0012661413852386471,0.03558288050788816,0.013581252102247388,1,2.6555828805078883
2024-09-29 20:00:00,2.37,2.4729397599773764,2.57,0.010596594184199835,0.10293975997737626,0.043434497880749476,1,2.4729397599773764
2024-09-30 20:00:00,3.06,2.19145758770538,5.1,0.7543659219545575,0.8685424122946199,0.2838373896387647,1,2.19145758770538
2024-10-01 20:00:00,2.81,3.1891933964486787,3.6,0.1437876319102848,0.37919339644867867,0.13494426919881802,1,3.1891933964486787
2024-10-02 20:00:00,2.38,2.519182001584209,2.73,0.01937162956498679,0.13918200158420913,0.0584798325984072,1,2.519182001584209
2024-10-03 20:00:00,2.14,2.280352847053268,2.39,0.01969892167595804,0.140352847053268,0.06558544254825607,1,2.280352847053268
