DATE,ACTUAL_VALUE,D+1_ENSEMBEL_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-09 16:00:00,3.6599999625151733,2.1063221719927236,1.9808705330694039,2.0425398733653854
2023-12-10 16:00:00,3.480000093252835,5.097189840131489,4.62927216085054,5.148537921869643
2023-12-11 16:00:00,2.7099998998140875,3.2532326353399093,2.9171543224629413,2.8737435388870343
2023-12-12 16:00:00,2.319999998157773,2.271388373027963,2.0442952193000963,2.022443145713218
2023-12-13 16:00:00,2.1400000144272866,2.387042046995418,2.210499518922338,2.278343896599101
2023-12-14 16:00:00,1.6899999059743742,2.1271117893186626,1.9401766427846414,1.9870338856247467
2023-12-15 16:00:00,1.590000007740117,1.7465368005429407,1.5672521674621769,1.58072797413822
2023-12-16 16:00:00,2.430000033470194,1.9803900117184872,1.7767564756471896,1.8637286419865715
2023-12-17 16:00:00,3.4500001063200836,4.532368546595338,4.275848279755977,4.768322527641766
2023-12-18 16:00:00,2.949999970043486,2.9564292093785065,2.5258103303131714,2.343855501898822
2023-12-19 16:00:00,2.1299999027982035,2.7132664657354812,2.499839215485113,2.439131532485459
2023-12-20 16:00:00,2.769999855590039,2.395608066697861,2.1583099132784898,2.182643903427544
2023-12-21 16:00:00,5.530000186181336,3.6724379929713615,3.470784180361837,3.5979908431976826
2023-12-22 16:00:00,8.569999214962222,7.141040072020897,6.872977762276678,7.269629000258421
2023-12-23 16:00:00,7.829999482847092,8.217650419948855,7.8409464840751575,7.839789802363859
2023-12-24 16:00:00,10.86000098304145,10.1588323856792,10.02678678621715,9.96461144401897
2023-12-25 16:00:00,9.049999916788039,10.090824957209316,9.434632333525347,9.164555514571294
2023-12-26 16:00:00,7.130000387072508,8.07626489680155,7.59698026475081,7.332829870217288
2023-12-27 16:00:00,5.420000414721211,5.088411627500903,4.691501676547245,4.462693529857686
2023-12-28 16:00:00,5.379999545078428,5.73199391566794,5.4371575574260484,5.478970935040782
2023-12-29 16:00:00,6.209999528607779,6.113049288774362,5.758145617557608,5.824459918483882
2023-12-30 16:00:00,5.249999886668677,5.840158689003167,5.482384316765038,5.409872713791343
2023-12-31 16:00:00,6.440000146235339,6.589499858502275,6.3984146284322545,6.483738805277225
2024-01-01 16:00:00,5.829999626898163,6.956444555687948,6.46935845652875,6.2656320173070315
2024-01-02 16:00:00,5.190000083730186,4.809658688867298,4.399932395696757,4.115472159210444
2024-01-03 16:00:00,4.660000067598465,5.1587851040872374,4.7394600354583885,4.616410595577437
2024-01-04 16:00:00,3.809999811996634,4.117429249481715,3.7876088075822896,3.649892644095323
2024-01-05 16:00:00,3.0499999301679233,3.1427943762094888,2.8946128079913302,2.8185021400277717
2024-01-06 16:00:00,2.86000011282839,2.7514720864539646,2.5779929741010634,2.541155751100373
2024-01-07 16:00:00,2.6200001393196617,2.7725394160869326,2.6047290253069058,2.608004060150401
2024-01-08 16:00:00,2.2099999273395574,2.367780685081138,2.2108681682416065,2.2069066026535538
2024-01-09 16:00:00,1.9199998815606436,1.970632723512708,1.8333092062228609,1.8208273544108735
2024-01-10 16:00:00,1.6300000642787384,1.773401794565195,1.6819518597766319,1.6852649366799985
2024-01-11 16:00:00,1.4799999624784383,1.8805861924292917,1.8357991343794302,1.925601579853284
2024-01-12 16:00:00,1.2500000335257613,1.3215384193203281,1.2242845182763638,1.1905165557324129
2024-01-13 16:00:00,2.329999944302418,1.850467167101142,1.757982849121596,1.8208570127478219
2024-01-14 16:00:00,2.4100000874499754,2.689367090663014,2.403359292761823,2.341890340103622
2024-01-15 16:00:00,1.9199998815606436,2.17113539835638,1.967529365497217,1.7995311924178752
2024-01-16 16:00:00,1.5999999528130222,1.7356180407777704,1.5973813169634188,1.5222158323174335
2024-01-17 16:00:00,1.259999976770645,1.4455826412242783,1.3280926609828678,1.3027222056556154
2024-01-18 16:00:00,1.1200000348889732,1.166886623620676,1.0657428029002198,1.0326841066195473
2024-01-19 16:00:00,1.3899999921435426,1.388241148736179,1.3294196843804598,1.3675343057998592
2024-01-20 16:00:00,1.6400000187196289,2.0345831909047134,1.9560948864987884,2.0887618428433683
2024-01-21 16:00:00,2.7599998830139025,3.003531433958627,2.890879883974766,3.120763368624537
2024-01-22 16:00:00,2.5000001344151217,2.904519844905236,2.4949290537516253,2.193786930751426
2024-01-23 16:00:00,2.1199998765576096,2.3152870927789757,2.0713738253990783,1.8690514488236147
2024-01-24 16:00:00,1.9699999460875517,2.3522034864745347,2.0515564086089335,2.0092019066632743
2024-01-25 16:00:00,1.6499999613737968,1.999084508563609,1.7783065506347167,1.763603023231998
2024-01-26 16:00:00,1.66999999649323,1.939027933346897,1.7851364231779534,1.8604906236124832
2024-01-27 16:00:00,1.6600000485321966,1.8775687401513037,1.6536794263504855,1.645939189305733
2024-01-28 16:00:00,2.190000026638439,2.492965461120205,2.3319069563258084,2.4754787100453703
2024-01-29 16:00:00,1.859999914813517,2.0166056790333093,1.7687452716456302,1.547059651723735
2024-01-30 16:00:00,1.6499999613737968,1.8346595085278783,1.6822761568874864,1.5450651263740722
2024-01-31 16:00:00,1.4999999184705826,1.6675439022309904,1.498025985301598,1.4370987811467455
