DATE,ACTUAL_VALUE,D+1_ENSEMBEL_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-09 12:00:00,9.990000543311517,9.911226597868325,9.722353049318736,10.195923763225089
2023-12-10 12:00:00,8.659999345031522,9.052247325240053,8.792139968541893,9.239613918782911
2023-12-11 12:00:00,8.840000324956073,9.098946925756655,8.955046111984434,9.690893676208796
2023-12-12 12:00:00,9.330000674786978,9.536836277226291,9.230714168677732,9.844322122243266
2023-12-13 12:00:00,9.180000020369802,9.656431695388573,9.315615309062414,9.616590249412342
2023-12-14 12:00:00,9.020000410632884,9.463748182915365,9.099940372197157,9.32591514674183
2023-12-15 12:00:00,8.889999909762922,9.246868575846106,8.924861695208556,9.020029735261001
2023-12-16 12:00:00,7.919999965253265,8.697236307143985,8.411519685748162,8.345363550913504
2023-12-17 12:00:00,7.130000045886886,8.044991123098232,7.773458041459208,7.531351662891379
2023-12-18 12:00:00,7.400000463850263,7.9984266375130115,7.73646800684759,7.510490176733062
2023-12-19 12:00:00,7.119999796663005,8.140230646526334,7.817165158492378,7.693425221938223
2023-12-20 12:00:00,6.669999945225785,7.904615460660762,7.575619067825015,7.160694360586894
2023-12-21 12:00:00,5.930000071435295,7.288903217484414,6.9324414348261705,6.268163566463506
2023-12-22 12:00:00,5.3200001762680325,6.580074587738003,6.336232156108635,5.568858143622351
2023-12-23 12:00:00,4.670000306263281,6.233446136155159,5.963744536359145,4.996168378640483
2023-12-24 12:00:00,4.680000457378136,6.161715164558549,5.748985899751442,4.516716326289861
2023-12-25 12:00:00,4.680000457378136,6.257295106203123,5.8874143761173015,4.7451581074954
2023-12-26 12:00:00,4.740000452669926,6.264457441192316,5.85488789227359,4.830422539943757
2023-12-27 12:00:00,5.330000107944008,7.241135196840185,6.991166303560336,6.203506466482872
2023-12-28 12:00:00,5.059999815343964,6.76769798229722,6.151101222170724,4.8802927379173475
2023-12-29 12:00:00,4.599999708382822,6.29794123180512,5.916062773332523,4.805874706816895
2023-12-30 12:00:00,4.540000133774984,5.861858364547177,5.443318952854681,4.449903013635741
2023-12-31 12:00:00,4.300000203293474,5.960992630344584,5.49821176272106,4.454800445994361
2024-01-01 12:00:00,4.120000126691975,5.624767685374447,5.294892342108096,4.241388318650294
2024-01-02 12:00:00,4.6100004474712115,5.907563580751175,5.580163295634256,4.679093646289636
2024-01-03 12:00:00,4.55000020147615,5.906774090030691,5.529341995985358,4.600127179741925
2024-01-04 12:00:00,4.480000075624536,5.925852645231809,5.534305801851971,4.771380992906796
2024-01-05 12:00:00,4.390000119314464,5.9203674857626964,5.388251034822034,4.42843720925377
2024-01-06 12:00:00,4.140000148625897,5.554660229528258,5.215457751493146,4.097097760169899
2024-01-07 12:00:00,3.7299998188003594,5.226021070638979,4.914110266864122,3.935057645798387
2024-01-08 12:00:00,3.6300000623989854,4.890874491307215,4.6621246230578315,3.8166499356079204
2024-01-09 12:00:00,3.940000014325859,5.028318144295286,4.816511680145813,4.021188237066964
2024-01-10 12:00:00,4.680000457378136,7.081612888784358,7.2055743056880965,6.592304066156901
2024-01-11 12:00:00,7.0199997843389745,6.928618309560444,6.430001303579452,4.568272525945281
2024-01-12 12:00:00,5.240000181217543,6.646078828298152,6.3344479563481695,5.261540800144945
2024-01-13 12:00:00,4.079999906475317,5.396897497548941,5.1745167025454775,4.344212884606841
2024-01-14 12:00:00,3.3000001746392322,4.700590325739081,4.554998873686025,3.4267924829072967
2024-01-15 12:00:00,3.4900001196289474,4.280527523765476,4.320087876213615,3.436899195713564
