DATE,ACTUAL_VALUE,D+1_ENSEMBEL_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-10 04:00:00,54.11999162617312,40.593138533719156,44.451271422668896,47.849633020034624
2023-12-11 04:00:00,26.44999861920469,28.974978093231403,28.68841906346545,28.369658169329988
2023-12-12 04:00:00,15.47999997290071,16.047737243988944,16.0834701803814,14.931844968859439
2023-12-13 04:00:00,12.930000521674632,14.688079070439139,14.74307597112602,13.551662790681577
2023-12-14 04:00:00,10.619999327803209,11.627594406195458,11.414128829452325,10.44550873055503
2023-12-15 04:00:00,9.000000801132861,9.355410734405702,9.285155726149206,8.189914403714203
2023-12-16 04:00:00,13.640000105374263,10.654596312584802,10.944421111028163,10.293138824726704
2023-12-17 04:00:00,38.999998810850364,27.638849614958655,29.70482933399303,31.187977572894784
2023-12-18 04:00:00,24.329999622124465,31.294630956885324,31.683940303341185,28.939260879252924
2023-12-19 04:00:00,17.58999892026578,21.173795405118206,22.154532023184597,20.440224868150565
2023-12-20 04:00:00,15.630000319249286,16.52700070755036,16.569186205237965,14.783159991171999
2023-12-21 04:00:00,29.049998956796465,23.458592726396688,23.693992776313713,23.47540947176786
2023-12-22 04:00:00,45.84999747294486,38.09294413828478,38.156656311268584,38.427026259105595
2023-12-23 04:00:00,41.04000225629409,34.94668890269723,34.32545516406874,42.39978496772952
2023-12-24 04:00:00,39.039995819866036,30.92109772952306,31.01916640606441,37.16048252712023
2023-12-25 04:00:00,34.64999926343134,39.45298499914614,39.01976506352529,42.97613409840924
2023-12-26 04:00:00,28.70000197430455,28.7058664914971,28.25755462337026,32.00563320956621
2023-12-27 04:00:00,19.87999844504444,21.287720618818668,20.892288597638625,22.36960645188168
2023-12-28 04:00:00,28.230001041374162,25.65158892706747,26.952526015019956,28.757613890715845
2023-12-29 04:00:00,28.610000029033653,26.67243725915526,25.961522188744073,26.08682653398818
2023-12-30 04:00:00,23.88999919118027,25.806095919866422,25.08915424604808,25.990668623464728
2023-12-31 04:00:00,23.13000127250161,19.99236492366121,19.76244642440977,19.52315090751892
2024-01-01 04:00:00,23.399998253077346,27.122994653643453,26.544712626966774,26.652131416568537
2024-01-02 04:00:00,19.31999967968756,21.698448761051107,21.606560048254284,20.39434636915861
2024-01-03 04:00:00,26.959999531736646,23.690827103254918,24.986217871030227,26.0228209832141
2024-01-04 04:00:00,21.329998315272814,21.868254649009703,21.957787187032128,22.550152105139652
2024-01-05 04:00:00,15.189999541016457,15.450425649728382,15.447253450554769,14.940292220614223
2024-01-06 04:00:00,14.069998528601642,13.712579583758997,13.831490698572146,13.311002727566509
2024-01-07 04:00:00,14.229999795748544,13.13952354684289,13.335891684598746,12.51366891639401
2024-01-08 04:00:00,11.530000368600685,12.439381807296506,12.732043283522026,12.256967190932519
2024-01-09 04:00:00,9.000000801132861,9.761644287033967,9.874993147417806,9.188630315918696
2024-01-10 04:00:00,7.50999982056088,8.021287907972278,8.045744876256805,7.41050228962916
2024-01-11 04:00:00,5.939999862530238,7.9739753940186215,7.704656190758783,6.959778561657069
2024-01-12 04:00:00,4.820000201982518,5.551298152397279,5.415047121159828,4.803939522898038
2024-01-13 04:00:00,7.360000064334457,6.369557070007824,6.455388446928886,6.248228647335158
2024-01-14 04:00:00,7.8600000951566535,14.10523765600703,14.59953891483168,13.592754049751933
2024-01-15 04:00:00,11.250001058962532,10.927781171434983,11.311656803497634,10.867101782464198
2024-01-16 04:00:00,6.709999861874827,7.428267353047307,7.144655787071281,6.77800127454762
2024-01-17 04:00:00,6.179999921418438,6.758050316385174,6.694969638201657,5.826741590828877
2024-01-18 04:00:00,4.969999739644653,5.589533380226251,5.386910080722718,4.60138289976156
2024-01-19 04:00:00,5.000000298219165,5.55977063698704,5.3973695203538705,4.840094398686859
2024-01-20 04:00:00,6.509999619461219,7.35219444826865,6.83566182900375,6.060099753101736
2024-01-21 04:00:00,8.399999849208106,7.415237323132191,7.023389678087522,6.15164891921849
2024-01-22 04:00:00,25.279997725155056,27.113193363574403,29.25919402803263,27.961915914809698
2024-01-23 04:00:00,17.750000424001048,17.30581769636284,17.8273565114027,17.801752023200812
2024-01-24 04:00:00,25.749997273081103,22.13906250457592,23.09535394570606,24.239571273557942
2024-01-25 04:00:00,16.759999760953974,19.73988977302212,19.16145666248588,17.529289153262443
2024-01-26 04:00:00,11.050001282855042,13.219811082401034,12.849794432761394,11.07722629933164
2024-01-27 04:00:00,10.400001185220711,13.578887002961203,13.04504655433393,11.072273642810522
2024-01-28 04:00:00,7.739999763169942,9.32435923609144,8.84772229067487,8.022107591267497
2024-01-29 04:00:00,11.740000764088606,13.598973493514865,13.112229007350393,11.308403616950924
2024-01-30 04:00:00,7.0399999078403175,8.21323067845784,7.946669564192931,7.02065734408651
2024-01-31 04:00:00,5.729999666699663,6.96803097459645,6.640471727799672,5.849247246700392
2024-02-01 04:00:00,13.359999054171173,13.85048506659382,14.691677171424987,14.38646328669832
2024-02-02 04:00:00,9.339999793986516,8.446890277357099,8.127325349596928,7.586142860945621
2024-02-03 04:00:00,21.700000504216295,18.005541153275257,18.60141197554474,16.993321551667695
