DATE,ACTUAL_VALUE,D+1,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 20:00:00,1.26,1.5926216,2.5,0.11063712878655997,0.33262159999999996,0.2639853968253968,1,1.5926216
2024-07-02 20:00:00,1.33,1.7012804,1.66,0.13784913542415989,0.37128039999999984,0.27915819548872167,0,0.0
2024-07-03 20:00:00,1.32,1.6263783,2.37,0.09386766271088999,0.3063783,0.2321047727272727,1,1.6263783
2024-07-04 20:00:00,1.54,2.6933506,2.0,1.33021760652036,1.1533506,0.748928961038961,0,0.0
2024-07-05 20:00:00,1.4200001,2.2066827,1.65,0.6188695131427601,0.7866826,0.5540017919717048,0,0.0
2024-07-06 20:00:00,2.65,2.4740653,5.09,0.03095301866409,0.1759347,0.06639045283018868,1,2.4740653
2024-07-07 20:00:00,2.0100002,3.2342968,2.77,1.4989021647715604,1.2242966000000002,0.6091027254624155,0,0.0
2024-07-08 20:00:00,1.7300001,2.0704563,2.09,0.11591042411843999,0.3404562,0.1967954799540185,1,2.0704563
2024-07-09 20:00:00,1.6400002,1.9976435,1.93,0.12790873003488992,0.3576432999999999,0.21807515633229793,0,0.0
2024-07-10 20:00:00,1.4499998,1.9311991,1.6,0.23155276632048988,0.4811992999999999,0.3318616319809147,0,0.0
2024-07-11 20:00:00,1.26,1.7051036,1.44,0.19811721473295993,0.44510359999999993,0.35325682539682535,0,0.0
2024-07-12 20:00:00,1.1999999,1.4314653,1.47,0.05357623139716002,0.23146540000000004,0.19288784940732084,1,1.4314653
2024-07-13 20:00:00,1.4099998,2.4785886,2.0,1.1418820234854403,1.0685888000000001,0.7578645046616319,0,0.0
2024-07-14 20:00:00,1.51,2.193845,1.87,0.46764398402500007,0.683845,0.45287748344370865,0,0.0
2024-07-15 20:00:00,1.34,1.7553755,1.58,0.17253680600024993,0.4153754999999999,0.30998171641791034,0,0.0
2024-07-16 20:00:00,1.52,3.1826267,2.49,2.7643275435528905,1.6626267000000001,1.093833355263158,0,0.0
2024-07-17 20:00:00,1.5799999,2.0937698,2.0,0.26395951014601,0.5137699,0.32517084336524327,0,0.0
2024-07-18 20:00:00,1.4399998,1.7450149,1.65,0.09303421122800992,0.3050150999999999,0.21181607108556533,0,0.0
2024-07-19 20:00:00,1.32,1.6054807,1.46,0.08149923007248995,0.2854806999999999,0.2162732575757575,0,0.0
2024-07-20 20:00:00,1.3600001,2.0420403,1.64,0.46517883441604013,0.6820402000000001,0.5015001101838156,0,0.0
2024-07-21 20:00:00,1.2900002,1.8619168,1.44,0.32708859735556,0.5719166,0.4433461328145531,0,0.0
2024-07-22 20:00:00,1.16,1.5222859,1.3,0.13125107333881003,0.36228590000000005,0.31231543103448284,0,0.0
2024-07-23 20:00:00,1.12,1.3809531,1.28,0.06809652039960991,0.2609530999999998,0.2329938392857141,0,0.0
2024-07-24 20:00:00,1.0599998,1.7379068,1.25,0.45955790064900004,0.677907,0.6395350263273635,0,0.0
2024-07-25 20:00:00,1.0400001,1.3566654,1.15,0.10027691222408995,0.3166652999999999,0.30448583610713104,0,0.0
2024-07-26 20:00:00,0.95000005,1.2970383,1.12,0.12043554696306258,0.3470382500000001,0.36530340182613685,0,0.0
2024-07-27 20:00:00,1.0699999,1.2783198,1.33,0.04339718073601,0.2083199,0.19469151352257136,1,1.2783198
2024-07-28 20:00:00,1.2499998,2.4053879,1.49,1.3349216616216097,1.1553881,0.9243106278897003,0,0.0
2024-07-29 20:00:00,1.13,1.5324109,1.31,0.16193453243881,0.4024109,0.35611584070796465,0,0.0
2024-07-30 20:00:00,1.0400001,1.4378958,1.3,0.15832098807848988,0.39789569999999985,0.38259198244307846,0,0.0
2024-07-31 20:00:00,1.0199999,1.3279319,1.19,0.09482211662400006,0.3079320000000001,0.30189414724452435,0,0.0
2024-08-01 20:00:00,0.98999995,1.24666,1.15,0.06587438126600258,0.25666005000000014,0.259252588851141,0,0.0
2024-08-02 20:00:00,0.95000005,1.1300097,1.08,0.032403474093122504,0.18000965000000002,0.18948383213242992,0,0.0
2024-08-03 20:00:00,1.05,1.7523655,1.27,0.49331729559024995,0.7023655,0.6689195238095238,0,0.0
2024-08-04 20:00:00,1.11,2.1160195,1.25,1.0120752343802502,1.0060195,0.9063238738738738,0,0.0
2024-08-05 20:00:00,0.96999997,1.4009808,1.11,0.1857444758274888,0.43098082999999987,0.44431014776216937,0,0.0
2024-08-06 20:00:00,0.95000005,1.3415953,1.08,0.15334683982256256,0.39159525000000006,0.412205504620763,0,0.0
2024-08-07 20:00:00,0.91,1.3717759,0.98,0.21323698182081002,0.4617759,0.507446043956044,0,0.0
2024-08-08 20:00:00,0.84999996,1.2749381,0.9,0.18057242282665956,0.42493813999999996,0.4999272470553998,0,0.0
2024-08-09 20:00:00,0.96000004,1.7546616,1.18,0.6314869949416334,0.7946615599999999,0.8277724238428155,0,0.0
2024-08-10 20:00:00,1.0,1.9605091,1.18,0.9225777311828098,0.9605090999999999,0.9605090999999999,0,0.0
2024-08-11 20:00:00,1.0,1.956786,1.12,0.9154394497959998,0.9567859999999999,0.9567859999999999,0,0.0
2024-08-12 20:00:00,0.96999997,1.4338622,1.11,0.21516816842057293,0.46386223000000004,0.4782084993260361,0,0.0
2024-08-13 20:00:00,1.12,1.5211215,2.19,0.16089845776224992,0.4011214999999999,0.3581441964285713,1,1.5211215
2024-08-14 20:00:00,1.12,1.476516,1.41,0.12710365825599987,0.35651599999999983,0.318317857142857,0,0.0
2024-08-15 20:00:00,1.1,1.5074277,1.23,0.16599733072728995,0.40742769999999995,0.3703888181818181,0,0.0
2024-08-16 20:00:00,1.0,1.3795952,1.18,0.14409251586304,0.3795952,0.3795952,0,0.0
2024-08-17 20:00:00,1.0799999,1.5193175,1.29,0.19299995366976008,0.4393176000000001,0.40677559321996243,0,0.0
2024-08-18 20:00:00,1.1700001,1.726443,1.54,0.30962870096040995,0.5564429,0.4755921815733178,0,0.0
2024-08-19 20:00:00,1.0599998,1.4836217,1.21,0.17945551415961009,0.4236219000000001,0.39964337729120336,0,0.0
2024-08-20 20:00:00,1.09,1.7146657,1.39,0.39020723675649,0.6246657,0.5730877981651376,0,0.0
2024-08-21 20:00:00,1.32,2.2270045,3.35,0.8226571630202499,0.9070045,0.6871246212121211,1,2.2270045
2024-08-22 20:00:00,1.7400004,1.9878283,2.58,0.06141866801841005,0.2478279000000001,0.1424297948437254,1,1.9878283
