DATE,ACTUAL_VALUE,D+1
2023-12-01 08:00:00,39.4,21.752586988195684
2023-12-02 08:00:00,22.46,19.986096376868876
2023-12-03 08:00:00,17.19,23.92512464721213
2023-12-04 08:00:00,17.19,17.214384242207018
2023-12-05 08:00:00,16.01,18.963876575294208
2023-12-06 08:00:00,60.0,18.285989447713153
2023-12-07 08:00:00,35.02,21.20469915909482
2023-12-08 08:00:00,22.95,96.36973791756047
2023-12-09 08:00:00,18.29,8.42487167655848
2023-12-10 08:00:00,14.95,16.726041569188773
2023-12-11 08:00:00,16.75,13.540447335579412
2023-12-12 08:00:00,22.18,32.81815169990715
2023-12-13 08:00:00,17.68,15.828565300123778
2023-12-14 08:00:00,17.42,24.102580265919592
2023-12-15 08:00:00,16.58,19.94875948588807
2023-12-16 08:00:00,15.03,8.453137664679266
2023-12-17 08:00:00,13.0,10.469728717977306
2023-12-18 08:00:00,14.05,16.62644917926267
2023-12-19 08:00:00,15.09,14.917236461434184
2023-12-20 08:00:00,13.51,11.139374994632657
2023-12-21 08:00:00,12.27,9.70087066060505
2023-12-22 08:00:00,11.0,11.093873955491528
2023-12-23 08:00:00,9.76,12.751634166749001
2023-12-24 08:00:00,8.78,8.558139811695744
2023-12-25 08:00:00,8.5,7.236419493091166
2023-12-26 08:00:00,7.8,9.176468386669764
2023-12-27 08:00:00,13.62,16.49375507927971
2023-12-28 08:00:00,11.58,10.857610757695019
2023-12-29 08:00:00,9.51,7.053826982316293
2023-12-30 08:00:00,8.47,12.208813210631007
2023-12-31 08:00:00,7.38,8.6464340318064
2024-01-01 08:00:00,6.66,9.243234985765524
2024-01-02 08:00:00,9.03,9.403224857495477
2024-01-03 08:00:00,7.88,8.706628309616224
2024-01-04 08:00:00,8.44,10.245812938599817
2024-01-05 08:00:00,7.83,13.037759460586011
2024-01-06 08:00:00,6.67,10.565341371947197
2024-01-07 08:00:00,5.98,9.726445938430231
2024-01-08 08:00:00,6.65,9.558129826710015
2024-01-09 08:00:00,7.92,10.979171757972416
2024-01-10 08:00:00,75.89,9.042327727122947
2024-01-11 08:00:00,22.83,6.179916753882773
2024-01-12 08:00:00,16.38,143.73698176390738
2024-01-13 08:00:00,9.95,3.185538261271906
2024-01-14 08:00:00,8.05,16.59492992330534
2024-01-15 08:00:00,9.24,8.021195112512656
2024-01-16 08:00:00,12.0,16.02113443841401
2024-01-17 08:00:00,11.04,12.275975937528203
2024-01-18 08:00:00,9.91,15.683831809514395
2024-01-19 08:00:00,8.89,10.386250047424006
2024-01-20 08:00:00,7.74,5.494751569014658
2024-01-21 08:00:00,6.81,6.650468274217247
2024-01-22 08:00:00,7.26,7.710552278621154
2024-01-23 08:00:00,7.31,8.45340182609878
2024-01-24 08:00:00,6.78,6.9002110695197905
2024-01-25 08:00:00,14.0,9.623376598310116
2024-01-26 08:00:00,8.16,7.210702395877351
2024-01-27 08:00:00,6.72,14.082234254091603
2024-01-28 08:00:00,6.12,5.767756968936241
2024-01-29 08:00:00,6.9,10.602786908161288
2024-01-30 08:00:00,7.21,8.43866067943271
2024-01-31 08:00:00,9.21,9.262713532786156
2024-02-01 08:00:00,7.38,6.586354906326674
2024-02-02 08:00:00,8.84,8.506986404391858
2024-02-03 08:00:00,6.69,5.206211702925091
2024-02-04 08:00:00,5.91,5.658376726012536
2024-02-05 08:00:00,6.9,6.3855040758692825
2024-02-06 08:00:00,6.86,6.762463457944772
2024-02-07 08:00:00,7.16,9.25385638377725
2024-02-08 08:00:00,12.88,15.003297452654532
2024-02-09 08:00:00,7.44,5.780482679956004
2024-02-10 08:00:00,6.4,12.403864921693883
2024-02-11 08:00:00,5.7,6.419813108010609
2024-02-12 08:00:00,6.35,8.418885189476143
2024-02-13 08:00:00,6.12,7.164721387950924
2024-02-14 08:00:00,5.61,6.013004677279377
2024-02-15 08:00:00,5.88,9.201756171103815
2024-02-16 08:00:00,5.2,5.1505034865278345
2024-02-17 08:00:00,4.83,5.407967610276383
2024-02-18 08:00:00,4.38,5.60665353399556
2024-02-19 08:00:00,6.02,5.931402327906453
2024-02-20 08:00:00,7.12,7.196330430591569
2024-02-21 08:00:00,6.47,6.3934111437642365
2024-02-22 08:00:00,6.56,7.701451860745271
2024-02-23 08:00:00,6.35,5.219426726910893
2024-02-24 08:00:00,5.73,5.033481542201309
2024-02-25 08:00:00,5.01,7.566342164961831
2024-02-26 08:00:00,5.42,6.505716404714162
2024-02-27 08:00:00,5.37,10.403536596410776
2024-02-28 08:00:00,11.22,5.903378371313119
2024-02-29 08:00:00,6.86,3.660981894137399
2024-03-01 08:00:00,5.64,12.494275776337734
2024-03-02 08:00:00,4.96,5.850458412420548
2024-03-03 08:00:00,4.42,4.122202118412931
2024-03-04 08:00:00,5.67,8.007088511700138
2024-03-05 08:00:00,5.3,7.711942067691086
2024-03-06 08:00:00,7.19,5.439198969928943
2024-03-07 08:00:00,6.75,5.91468853721837
2024-03-08 08:00:00,7.86,4.307058621097164
2024-03-09 08:00:00,7.82,3.76679305800102
2024-03-10 08:00:00,10.21,5.061856044288824
2024-03-11 08:00:00,7.35,7.553376194427153
2024-03-12 08:00:00,6.57,27.65080412652112
2024-03-13 08:00:00,6.07,6.1200018545549195
2024-03-14 08:00:00,5.55,11.907000105548699
2024-03-15 08:00:00,5.22,8.819731959633911
2024-03-16 08:00:00,4.91,8.054670914361184
2024-03-17 08:00:00,5.39,9.842167286000077
2024-03-18 08:00:00,5.61,13.518099663077578
2024-03-19 08:00:00,7.1,12.850460773920695
2024-03-20 08:00:00,10.5,8.518783743928774
2024-03-21 08:00:00,8.3,14.834771057956605
2024-03-22 08:00:00,135.52,15.242975500089102
2024-03-23 08:00:00,19.21,4.376051324500581
2024-03-24 08:00:00,11.73,369.8861756629763
2024-03-25 08:00:00,10.25,7.611892114556314
2024-03-26 08:00:00,8.8,69.12315809747781
2024-03-27 08:00:00,8.18,3.03502113471545
2024-03-28 08:00:00,7.71,35.772257209391086
2024-03-29 08:00:00,7.61,8.833954125520052
2024-03-30 08:00:00,8.29,17.7848951088046
2024-03-31 08:00:00,8.21,18.484007326355055
2024-04-01 08:00:00,7.66,21.924656534630827
2024-04-02 08:00:00,8.54,14.578494147564946
2024-04-03 08:00:00,8.76,16.151292157453188
2024-04-04 08:00:00,7.9,18.120035951583443
2024-04-05 08:00:00,7.42,3.954805578049772
2024-04-06 08:00:00,7.08,10.394800398551299
2024-04-07 08:00:00,6.38,4.128194092897052
2024-04-08 08:00:00,8.66,13.69516194623618
2024-04-09 08:00:00,10.3,8.752725049471776
2024-04-10 08:00:00,13.86,5.926033506816136
2024-04-11 08:00:00,11.09,10.737497148826252
2024-04-12 08:00:00,29.9,10.985879720475841
2024-04-13 08:00:00,22.14,6.4556614648011585
2024-04-14 08:00:00,13.95,20.451026024972634
2024-04-15 08:00:00,992.34,19.747372972122108
2024-04-16 08:00:00,81.09,8.045320524813846
2024-04-17 08:00:00,43.12,80.90205625398127
2024-04-18 08:00:00,33.63,117.63784328799197
2024-04-19 08:00:00,23.29,14.672617410329574
2024-04-20 08:00:00,18.34,24.039942353835936
2024-04-21 08:00:00,15.06,20.58544829651363
2024-04-22 08:00:00,19.49,21.21924652852916
2024-04-23 08:00:00,17.69,19.91816628482945
2024-04-24 08:00:00,15.86,18.810472814400978
2024-04-25 08:00:00,15.4,24.28571954132156
2024-04-26 08:00:00,33.2,15.85315396453175
2024-04-27 08:00:00,31.35,7.602400053130033
2024-04-28 08:00:00,19.83,22.775291137605475
2024-04-29 08:00:00,21.8,27.759678752409975
2024-04-30 08:00:00,21.72,28.739177355457624
2024-05-01 08:00:00,20.98,10.49094638033236
2024-05-02 08:00:00,19.52,16.962345938836048
2024-05-03 08:00:00,18.23,27.745907297122805
2024-05-04 08:00:00,16.67,20.49311236672943
2024-05-05 08:00:00,14.9,14.131659357871216
2024-05-06 08:00:00,17.63,19.591100367641616
2024-05-07 08:00:00,18.15,26.768270706515306
2024-05-08 08:00:00,16.07,16.74668607340395
2024-05-09 08:00:00,15.74,14.658656046571544
2024-05-10 08:00:00,13.95,11.513614916814756
2024-05-11 08:00:00,19.56,22.836321867847545
2024-05-12 08:00:00,16.0,6.25756358657828
2024-05-13 08:00:00,615.79,26.208725869515497
2024-05-14 08:00:00,218.6,6.343749070110039
2024-05-15 08:00:00,84.21,75.7642356872794
2024-05-16 08:00:00,50.92,24.03894353165809
2024-05-17 08:00:00,31.65,74.49545024903108
2024-05-18 08:00:00,22.3,33.34269640836185
2024-05-19 08:00:00,17.2,22.423113025608107
2024-05-20 08:00:00,16.94,22.246820027349223
2024-05-21 08:00:00,17.21,19.729410433101307
2024-05-22 08:00:00,19.88,24.285345475888587
2024-05-23 08:00:00,16.47,18.075100041568646
2024-05-24 08:00:00,17.66,30.964298224991186
2024-05-25 08:00:00,16.0,15.353256794456698
2024-05-26 08:00:00,14.54,13.731668381764973
2024-05-27 08:00:00,15.18,24.41477620544632
2024-05-28 08:00:00,15.03,24.104777067533465
2024-05-29 08:00:00,13.79,13.038931280633655
2024-05-30 08:00:00,12.86,20.147712681850248
2024-05-31 08:00:00,12.82,18.967964770389727
2024-06-01 08:00:00,11.92,16.05963958196998
2024-06-02 08:00:00,10.8,10.590982862264728
2024-06-03 08:00:00,186.85,17.10521166154065
2024-06-04 08:00:00,68.75,7.442937569949792
2024-06-05 08:00:00,44.23,92.4173596636929
2024-06-06 08:00:00,32.44,21.891705747996188
2024-06-07 08:00:00,26.88,42.482096144528384
2024-06-08 08:00:00,24.0,16.079110173213518
2024-06-09 08:00:00,19.48,15.683019073547422
2024-06-10 08:00:00,21.89,30.33019835608867
2024-06-11 08:00:00,111.89,20.979507338476253
2024-06-12 08:00:00,58.15,9.250457859937786
2024-06-13 08:00:00,41.93,136.81667488281667
2024-06-14 08:00:00,31.61,26.178642428242533
2024-06-15 08:00:00,23.43,31.885087025859097
2024-06-16 08:00:00,20.31,12.48322545364145
2024-06-17 08:00:00,21.46,50.127235930178934
2024-06-18 08:00:00,234.32,24.826672019481308
2024-06-19 08:00:00,56.71,14.684091945990355
2024-06-20 08:00:00,36.03,118.04268600697367
2024-06-21 08:00:00,26.9,26.3620693369384
2024-06-22 08:00:00,21.3,36.55314856811097
2024-06-23 08:00:00,19.63,13.24581853797782
2024-06-24 08:00:00,22.7,35.96198835009437
2024-06-25 08:00:00,22.25,19.289161130269516
2024-06-26 08:00:00,22.06,26.190455705195753
2024-06-27 08:00:00,23.67,26.293428874230088
2024-06-28 08:00:00,21.96,21.34460513794165
2024-06-29 08:00:00,21.99,18.405857420621942
2024-06-30 08:00:00,19.19,20.880006221247005
2024-07-01 08:00:00,21.54,32.49169623405016
2024-07-02 08:00:00,60.6,27.932122856796536
2024-07-03 08:00:00,26.16,13.155698189554228
2024-07-04 08:00:00,22.0,96.59946355253442
2024-07-05 08:00:00,20.32,7.360304209215217
2024-07-06 08:00:00,17.37,29.164861531797868
2024-07-07 08:00:00,16.15,13.279629208651365
2024-07-08 08:00:00,20.75,33.23719597431868
2024-07-09 08:00:00,21.13,17.67771382725214
2024-07-10 08:00:00,20.8,25.24436993833762
2024-07-11 08:00:00,19.23,24.74893234801282
2024-07-12 08:00:00,18.72,23.710175618104696
2024-07-13 08:00:00,17.24,15.410639253667412
2024-07-14 08:00:00,15.06,10.351613404192184
2024-07-15 08:00:00,17.83,24.742564561907965
2024-07-16 08:00:00,150.69,17.267756632076416
2024-07-17 08:00:00,59.52,11.542362220420006
2024-07-18 08:00:00,33.92,104.02698500785837
2024-07-19 08:00:00,22.59,26.629991772797204
2024-07-20 08:00:00,18.43,30.395435432844323
2024-07-21 08:00:00,16.26,13.777370635738063
2024-07-22 08:00:00,17.6,28.57219814043356
2024-07-23 08:00:00,19.57,22.413505818219964
2024-07-24 08:00:00,17.4,17.934336342735026
