DATE,ACTUAL_VALUE,D+1
2023-12-01 08:00:00,27.14,9.439016721929674
2023-12-02 08:00:00,18.76,20.503111896388383
2023-12-03 08:00:00,14.42,15.066530634492931
2023-12-04 08:00:00,14.31,31.354179187346805
2023-12-05 08:00:00,13.89,14.266411508636303
2023-12-06 08:00:00,23.68,19.62732568630411
2023-12-07 08:00:00,23.93,24.181166435107755
2023-12-08 08:00:00,19.77,16.328924574129815
2023-12-09 08:00:00,15.84,14.406931313496981
2023-12-10 08:00:00,13.54,9.358518440495331
2023-12-11 08:00:00,14.34,14.992773158576314
2023-12-12 08:00:00,15.91,18.33953677471894
2023-12-13 08:00:00,16.03,14.249611233341577
2023-12-14 08:00:00,15.86,13.033006927448042
2023-12-15 08:00:00,15.56,14.270995313722215
2023-12-16 08:00:00,13.79,11.021176836272435
2023-12-17 08:00:00,12.54,11.70615734066267
2023-12-18 08:00:00,12.27,13.273839984303999
2023-12-19 08:00:00,12.14,12.620829799222454
2023-12-20 08:00:00,12.3,10.69146768080309
2023-12-21 08:00:00,11.21,10.109340681587046
2023-12-22 08:00:00,10.13,10.594514477481367
2023-12-23 08:00:00,9.07,10.375286334459927
2023-12-24 08:00:00,8.14,8.264635823085609
2023-12-25 08:00:00,7.65,8.705379833970344
2023-12-26 08:00:00,7.31,8.058805026117994
2023-12-27 08:00:00,10.87,13.413738334525716
2023-12-28 08:00:00,9.48,8.75088852634058
2023-12-29 08:00:00,8.68,9.253796318317475
2023-12-30 08:00:00,7.51,9.101874777469957
2023-12-31 08:00:00,6.93,8.592242344165902
2024-01-01 08:00:00,6.33,7.8365389199150615
2024-01-02 08:00:00,7.32,9.652471564189554
2024-01-03 08:00:00,7.02,7.982912938912812
2024-01-04 08:00:00,7.18,10.0689856345818
2024-01-05 08:00:00,6.83,9.75526493398171
2024-01-06 08:00:00,6.31,9.40021785209701
2024-01-07 08:00:00,5.69,8.375406106970013
2024-01-08 08:00:00,5.47,9.481012092005088
2024-01-09 08:00:00,6.1,8.796385671575216
2024-01-10 08:00:00,15.25,9.573389107679938
2024-01-11 08:00:00,17.57,12.38691616905703
2024-01-12 08:00:00,12.08,12.408489928042744
2024-01-13 08:00:00,9.22,6.053650925728179
2024-01-14 08:00:00,6.94,6.832248130885175
2024-01-15 08:00:00,7.15,6.939088529803022
2024-01-16 08:00:00,8.44,9.016662018543995
2024-01-17 08:00:00,8.89,8.469549388558116
2024-01-18 08:00:00,9.05,9.991953786925738
2024-01-19 08:00:00,8.23,6.897493982439804
2024-01-20 08:00:00,7.21,5.5434176169335325
2024-01-21 08:00:00,6.2,5.057398964984395
2024-01-22 08:00:00,6.4,5.748057074339231
2024-01-23 08:00:00,6.5,5.687597656606752
2024-01-24 08:00:00,6.35,5.233652422807603
2024-01-25 08:00:00,8.65,7.306815269961982
2024-01-26 08:00:00,7.51,6.294118655225106
2024-01-27 08:00:00,6.34,6.017999979352612
2024-01-28 08:00:00,5.64,5.501886331147411
2024-01-29 08:00:00,6.25,6.711949777659099
2024-01-30 08:00:00,6.1,6.617186009613555
2024-01-31 08:00:00,7.51,6.994553124137786
2024-02-01 08:00:00,6.93,5.76287718777552
2024-02-02 08:00:00,7.11,6.402978111947654
2024-02-03 08:00:00,6.07,4.4295515948284585
2024-02-04 08:00:00,5.34,4.246323292184553
2024-02-05 08:00:00,6.13,4.901257957976075
2024-02-06 08:00:00,5.95,4.852412507774239
2024-02-07 08:00:00,6.1,6.744873273302092
2024-02-08 08:00:00,8.38,7.916251613762736
2024-02-09 08:00:00,6.92,5.560365633051371
2024-02-10 08:00:00,6.1,6.644344649804824
2024-02-11 08:00:00,5.45,5.224029527674141
2024-02-12 08:00:00,5.97,6.74593737939707
2024-02-13 08:00:00,5.62,5.403055623490824
2024-02-14 08:00:00,5.38,5.899034089383661
2024-02-15 08:00:00,5.24,6.199952115776366
2024-02-16 08:00:00,5.03,4.43651329694395
2024-02-17 08:00:00,4.6,4.998630365956527
2024-02-18 08:00:00,4.08,4.10814059921958
2024-02-19 08:00:00,4.9,5.288688090686984
2024-02-20 08:00:00,5.41,5.415406363943758
2024-02-21 08:00:00,5.41,5.068653859292625
2024-02-22 08:00:00,5.48,5.603142961277006
2024-02-23 08:00:00,5.37,3.857692352902953
2024-02-24 08:00:00,5.21,5.032630505197911
2024-02-25 08:00:00,4.77,4.106608855936295
2024-02-26 08:00:00,4.8,6.221020718377919
2024-02-27 08:00:00,4.87,5.701965202679349
2024-02-28 08:00:00,5.65,5.313632633105039
2024-02-29 08:00:00,5.48,3.992148040063651
2024-03-01 08:00:00,5.19,5.766123947336075
2024-03-02 08:00:00,4.66,4.000879731884089
2024-03-03 08:00:00,4.1,3.467062823020651
2024-03-04 08:00:00,4.98,6.125259124843751
2024-03-05 08:00:00,4.8,4.45123882436545
2024-03-06 08:00:00,5.62,5.481615247114223
2024-03-07 08:00:00,5.4,4.589503653661532
2024-03-08 08:00:00,5.08,3.7212585732174728
2024-03-09 08:00:00,4.91,3.256455510924771
2024-03-10 08:00:00,6.0,3.217304760203775
2024-03-11 08:00:00,6.5,5.5436819588526545
2024-03-12 08:00:00,6.17,6.498024275977
2024-03-13 08:00:00,5.72,5.0390979825776885
2024-03-14 08:00:00,5.28,4.715894298765677
2024-03-15 08:00:00,4.85,4.009158985499741
2024-03-16 08:00:00,4.67,3.71409805914929
2024-03-17 08:00:00,4.45,4.39727934283288
2024-03-18 08:00:00,4.99,5.413868136298857
2024-03-19 08:00:00,5.0,4.6251399683399965
2024-03-20 08:00:00,6.35,5.109488668829881
2024-03-21 08:00:00,6.76,5.5468524518803415
2024-03-22 08:00:00,26.68,4.433273373694787
2024-03-23 08:00:00,13.37,10.044517613466605
2024-03-24 08:00:00,10.08,4.770905915182571
2024-03-25 08:00:00,9.09,8.720428293374228
2024-03-26 08:00:00,8.08,5.056469989361806
2024-03-27 08:00:00,7.62,7.259795134381425
2024-03-28 08:00:00,7.05,5.990468753641685
2024-03-29 08:00:00,6.47,4.885457093271948
2024-03-30 08:00:00,6.41,6.109866442094927
2024-03-31 08:00:00,6.86,6.215119712595933
2024-04-01 08:00:00,6.75,7.0555933792770364
2024-04-02 08:00:00,6.67,4.639084369908291
2024-04-03 08:00:00,7.64,9.191235532678208
2024-04-04 08:00:00,7.19,5.655391013840121
2024-04-05 08:00:00,6.98,6.427595489600926
2024-04-06 08:00:00,6.5,5.39425116661198
2024-04-07 08:00:00,5.97,4.979709511912456
2024-04-08 08:00:00,6.76,8.38827455109479
2024-04-09 08:00:00,7.05,5.318610015676081
2024-04-10 08:00:00,8.14,6.900667701571581
2024-04-11 08:00:00,8.72,5.873306306062298
2024-04-12 08:00:00,10.8,7.70781800704093
2024-04-13 08:00:00,14.13,6.12687848446918
2024-04-14 08:00:00,11.94,7.122549982727151
2024-04-15 08:00:00,137.16,10.855802295172035
2024-04-16 08:00:00,64.09,14.83387971975038
2024-04-17 08:00:00,34.94,24.219428307184113
2024-04-18 08:00:00,28.69,15.357444511895832
2024-04-19 08:00:00,21.23,12.388062654550607
2024-04-20 08:00:00,16.93,13.699740612991832
2024-04-21 08:00:00,13.68,11.163651443353423
2024-04-22 08:00:00,15.05,15.267914804525953
2024-04-23 08:00:00,15.92,13.775792088137248
2024-04-24 08:00:00,14.6,15.335775003600318
2024-04-25 08:00:00,14.13,15.62813813242647
2024-04-26 08:00:00,19.32,12.93566584084548
2024-04-27 08:00:00,19.07,12.835667579161568
2024-04-28 08:00:00,17.71,10.893281446045512
2024-04-29 08:00:00,17.57,18.855887798054905
2024-04-30 08:00:00,17.69,12.621872070940618
2024-05-01 08:00:00,16.22,10.152107920470167
2024-05-02 08:00:00,16.37,13.146043386384589
2024-05-03 08:00:00,16.08,15.087802946669935
2024-05-04 08:00:00,15.06,13.00549488782103
2024-05-05 08:00:00,14.08,10.583088983178675
2024-05-06 08:00:00,14.78,17.20386266501887
2024-05-07 08:00:00,15.21,14.655729812692485
2024-05-08 08:00:00,14.85,14.363835979141452
2024-05-09 08:00:00,13.78,10.158277878602439
2024-05-10 08:00:00,13.37,14.764088556992334
2024-05-11 08:00:00,12.78,10.820627500726058
2024-05-12 08:00:00,12.76,9.012726980372097
2024-05-13 08:00:00,174.72,12.556202363530826
2024-05-14 08:00:00,112.94,20.256839042851635
2024-05-15 08:00:00,64.27,19.90557606431651
2024-05-16 08:00:00,41.14,23.853394575719612
2024-05-17 08:00:00,28.78,26.504330509864406
2024-05-18 08:00:00,20.18,18.228775222530604
2024-05-19 08:00:00,15.13,16.494015080246736
2024-05-20 08:00:00,12.97,8.092011122860688
2024-05-21 08:00:00,14.79,15.736102460024043
2024-05-22 08:00:00,15.08,17.65950240884506
2024-05-23 08:00:00,15.21,17.588786013220524
2024-05-24 08:00:00,14.96,22.93389257919406
2024-05-25 08:00:00,13.82,14.701382040740192
2024-05-26 08:00:00,12.67,14.735808725869735
2024-05-27 08:00:00,12.26,19.77809003105302
2024-05-28 08:00:00,12.84,14.812015086361606
2024-05-29 08:00:00,12.72,15.477197256318282
2024-05-30 08:00:00,12.12,15.897828697395703
2024-05-31 08:00:00,11.46,6.893717710933744
2024-06-01 08:00:00,10.79,13.5332158848104
