DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01 16:00:00,64.59,48.33892935675376,"(1, 0, 1)","(1, 0, 1, 7)"
2023-12-02 16:00:00,43.67,48.87808490759852,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-03 16:00:00,35.0,38.97262733416996,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-04 16:00:00,32.84,39.421621578585615,"(2, 0, 0)","(2, 0, 0, 7)"
2023-12-05 16:00:00,33.3,41.7272736723467,"(2, 0, 0)","(2, 0, 0, 7)"
2023-12-06 16:00:00,79.0,29.089117463772535,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-07 16:00:00,38.75,72.7559839044215,"(2, 0, 0)","(2, 0, 0, 7)"
2023-12-08 16:00:00,29.83,38.525162411020624,"(1, 0, 1)","(2, 0, 2, 7)"
2023-12-09 16:00:00,23.98,28.036576123538502,"(2, 0, 2)","(1, 0, 1, 7)"
2023-12-10 16:00:00,19.58,22.58828316017356,"(1, 0, 4)","(1, 0, 2, 7)"
2023-12-11 16:00:00,20.4,19.52441736697108,"(2, 0, 0)","(2, 0, 0, 7)"
2023-12-12 16:00:00,19.81,25.737612554675863,"(1, 0, 1)","(2, 0, 0, 7)"
2023-12-13 16:00:00,18.38,22.800015378236132,"(2, 0, 0)","(2, 0, 0, 7)"
2023-12-14 16:00:00,18.73,19.665024729594116,"(1, 0, 1)","(2, 0, 0, 7)"
2023-12-15 16:00:00,17.72,17.240134748870666,"(2, 0, 0)","(2, 0, 0, 7)"
2023-12-16 16:00:00,16.16,15.148348759446096,"(1, 0, 1)","(1, 0, 1, 7)"
2023-12-17 16:00:00,14.94,14.59596952172074,"(3, 0, 0)","(1, 0, 1, 7)"
2023-12-18 16:00:00,18.54,20.22416699367277,"(1, 0, 1)","(1, 0, 1, 7)"
2023-12-19 16:00:00,16.13,18.730135056359213,"(1, 0, 2)","(1, 0, 1, 7)"
2023-12-20 16:00:00,14.5,16.59418648847033,"(2, 0, 1)","(1, 0, 1, 7)"
2023-12-21 16:00:00,13.01,15.7123349070711,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-22 16:00:00,12.33,12.161811933576358,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-23 16:00:00,15.02,11.182343926892322,"(1, 0, 2)","(1, 0, 1, 7)"
2023-12-24 16:00:00,13.0,12.691184882351141,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-25 16:00:00,15.0,14.61625635852206,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-26 16:00:00,13.09,15.22297110519918,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-27 16:00:00,12.81,13.121762786710688,"(1, 0, 2)","(1, 0, 1, 7)"
2023-12-28 16:00:00,12.11,13.147206061366793,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-29 16:00:00,11.95,11.693771980756319,"(2, 0, 1)","(1, 0, 1, 7)"
2023-12-30 16:00:00,17.02,10.866655718923118,"(1, 0, 1)","(2, 0, 1, 7)"
2023-12-31 16:00:00,14.46,14.175982612279144,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-01 16:00:00,11.92,15.872815683472773,"(1, 0, 1)","(2, 0, 1, 7)"
2024-01-02 16:00:00,12.31,12.60587208816788,"(1, 0, 1)","(2, 0, 1, 7)"
2024-01-03 16:00:00,15.48,12.197969501252038,"(1, 0, 1)","(2, 0, 1, 7)"
2024-01-04 16:00:00,18.68,14.748637966805441,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-05 16:00:00,15.09,16.005351770880328,"(1, 0, 2)","(1, 0, 1, 7)"
2024-01-06 16:00:00,12.78,15.102740839872,"(2, 0, 1)","(1, 0, 1, 7)"
2024-01-07 16:00:00,11.1,12.646106529185651,"(1, 0, 1)","(2, 0, 1, 7)"
2024-01-08 16:00:00,13.29,12.104130240047843,"(1, 0, 2)","(2, 0, 1, 7)"
