DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01,4.46,4.158796854908602,"(3, 0, 0)","(0, 0, 1, 7)"
2023-12-02,4.42,4.476001893389438,"(3, 0, 0)","(0, 0, 1, 7)"
2023-12-03,4.25,4.301336527780546,"(1, 0, 1)","(1, 0, 0, 7)"
2023-12-04,4.11,4.14115909370908,"(1, 0, 1)","(1, 0, 0, 7)"
2023-12-05,4.06,4.050605732591799,"(3, 0, 0)","(0, 0, 1, 7)"
2023-12-06,4.48,4.012317659062921,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-07,5.05,4.513692141446686,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-08,4.6,5.072949859081546,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-09,4.96,4.375563895556196,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-10,5.04,5.0727067342572125,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-11,5.41,4.9442076172852305,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-12,5.58,5.431314643043597,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-13,5.67,5.5665354259913515,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-14,5.41,5.69380828002422,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-15,5.12,5.251124612990702,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-16,4.89,5.148272875273486,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-17,4.89,4.856251693967362,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-18,5.46,4.949302197505927,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-19,5.55,5.564655409319697,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-20,5.31,5.450228352476937,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-21,4.74,5.200809568010846,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-22,4.35,4.633700071744018,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-23,4.52,4.330936781024678,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-24,5.26,4.630331648505056,"(1, 0, 3)","(1, 0, 0, 7)"
2023-12-25,5.58,5.420880170068779,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-26,5.41,5.468373095232766,"(3, 0, 0)","(1, 0, 0, 7)"
2023-12-27,5.63,5.317841684185386,"(1, 0, 2)","(1, 0, 0, 7)"
2023-12-28,5.17,5.572075003773282,"(1, 0, 1)","(1, 0, 0, 7)"
2023-12-29,4.87,4.98751750466214,"(1, 0, 1)","(1, 0, 0, 7)"
2023-12-30,4.67,4.83786752049707,"(1, 0, 1)","(1, 0, 0, 7)"
2023-12-31,4.71,4.706363665465672,"(1, 0, 1)","(1, 0, 0, 7)"
2024-01-01,4.72,4.71949562877507,"(1, 0, 1)","(1, 0, 0, 7)"
2024-01-02,4.71,4.674552759734683,"(1, 0, 2)","(1, 0, 0, 7)"
2024-01-03,4.54,4.718632689807708,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-04,4.29,4.4456606256943685,"(3, 0, 0)","(0, 0, 1, 7)"
2024-01-05,4.15,4.22067335401734,"(3, 0, 0)","(2, 0, 0, 7)"
2024-01-06,4.01,4.127949947144057,"(3, 0, 0)","(0, 0, 1, 7)"
2024-01-07,3.73,3.9940016698283785,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-08,3.56,3.6580129759289166,"(1, 0, 1)","(1, 0, 0, 7)"
2024-01-09,3.47,3.559159598795057,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-10,3.29,3.4540737886952377,"(3, 0, 0)","(0, 0, 1, 7)"
2024-01-11,3.16,3.2459804927807387,"(3, 0, 0)","(0, 0, 1, 7)"
2024-01-12,3.04,3.137543760648498,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-13,2.84,3.013627604515389,"(3, 0, 0)","(0, 0, 1, 7)"
2024-01-14,2.74,2.7874788167193723,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-15,2.59,2.7274631896133505,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-16,2.61,2.5594270758251634,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-17,2.58,2.6072184428481724,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-18,2.51,2.552855053896253,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-19,2.43,2.4831252088148172,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-20,2.44,2.3991613402650565,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-21,3.53,2.43784718889884,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-22,3.56,3.7339462184767744,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-23,3.39,3.3715208367284344,"(3, 0, 0)","(1, 0, 0, 7)"
2024-01-24,3.21,3.336520123581366,"(3, 0, 0)","(1, 0, 0, 7)"
