PRODUCT,PRODUCT_SIGN,PRICE_TYPE,FEATURES,NUM_FEATURES,FEATURE_NUMBERS,TIMESTEP,HIDDEN_SIZE,NUM_STACKED_LAYERS,LEARNING_RATE,DROPOUT_RATE,WEIGHT_DECAY,BATCH_SIZE,EXECUTION_TIME_[S],CV_MEAN_LOSS
all,NEG,AVERAGE,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,168,109,2,0.0008903488639350984,0.29390742215757315,1.0246941141612521e-06,32,2210.2926800251007,0.0053341118813114005
all,NEG,MARGINAL,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,168,125,2,0.0008451279962703581,0.14152376832430352,1.0280029617905617e-06,32,2585.666396379471,0.005799236999373533
all,POS,AVERAGE,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,168,111,2,0.000988069462955884,0.1363649934414201,2.3270677083837795e-06,32,1812.1514308452606,0.004597314712518711
all,POS,MARGINAL,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,168,67,2,0.0009626855524033079,0.1312037280884873,2.0511104188433975e-06,32,601.5020039081573,0.0053991460645193
