DATE,ACTUAL_VALUE,D+1_ENSEMBLE_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-10,66.30999,24.915873,33.267963,35.617405
2023-12-11,33.920002,22.452583,25.566566,25.447004
2023-12-12,17.820004,17.143024,20.285982,21.458471
2023-12-13,15.800001,14.067152,16.98852,17.361387
2023-12-14,12.500001,11.657667,13.960706,14.928129
2023-12-15,10.099998,10.332876,12.33677,12.976135
2023-12-16,12.4,9.153443,10.782374,11.024728
2023-12-17,36.829998,18.399876,22.884853,24.765358
2023-12-18,29.790003,19.911,23.286982,23.98853
2023-12-19,25.899998,17.854864,20.6577,20.813412
2023-12-20,20.670002,17.39952,20.845692,21.031427
2023-12-21,32.749996,17.578033,21.225588,21.280033
2023-12-22,44.999992,35.49763,44.730286,48.70083
2023-12-23,40.97,37.44521,42.459682,41.98221
2023-12-24,37.659996,31.126394,34.926598,35.24074
2023-12-25,38.86,39.6753,45.913956,47.225025
2023-12-26,32.149998,30.067476,33.473633,34.14547
2023-12-27,22.310005,26.018715,28.914051,28.817148
2023-12-28,39.16999,20.264505,22.424463,21.439583
2023-12-29,33.879997,30.582527,36.642914,40.433556
2023-12-30,29.939997,26.388023,30.682661,32.16685
2023-12-31,24.490002,21.665508,24.926022,25.439861
2024-01-01,25.21,27.44968,31.871944,32.123695
2024-01-02,20.630005,19.725048,21.569164,21.370428
2024-01-03,31.990004,17.920195,20.091917,19.886381
2024-01-04,25.89,23.303953,26.972805,28.705688
2024-01-05,17.65,17.920052,20.976269,21.983707
2024-01-06,15.6399975,14.071679,16.424807,16.590822
2024-01-07,14.090002,13.047868,15.481684,16.363691
2024-01-08,12.18,11.467392,13.409603,13.930977
2024-01-09,9.700001,9.728181,11.337693,11.680127
2024-01-10,7.850001,8.093771,9.39896,9.525823
2024-01-11,6.799999,6.9556804,7.8652797,7.9527507
2024-01-12,5.51,6.453891,7.335013,7.394417
2024-01-13,7.1400013,5.955128,6.7730083,6.545697
