DATE,ACTUAL_VALUE,D+1,ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 08:00:00,23.91,30.235496677122036,"(1, 0, 3)",544.0235113031479,23.91,40.01190821228192,6.325496677122036,0.26455444069937417,0,0.0
2024-07-02 08:00:00,61.16,25.043235399831705,"(1, 0, 3)",533.4467547531167,61.16,1304.4206851839697,36.116764600168295,0.5905291792048446,1,25.043235399831705
2024-07-03 08:00:00,26.78,45.77525784775188,"(1, 0, 3)",528.8554258374625,26.78,360.81982070257936,18.99525784775188,0.7093076119399506,0,0.0
2024-07-04 08:00:00,33.1,27.65392578345704,"(1, 0, 3)",529.0213877479991,33.1,29.659724372094026,5.446074216542961,0.16453396424601088,1,27.65392578345704
2024-07-05 08:00:00,100.0,29.74520440273117,"(1, 0, 3)",527.7649215032611,100.0,4935.736304414025,70.25479559726884,0.7025479559726884,1,29.74520440273117
2024-07-06 08:00:00,37.62,66.58915326018231,"(1, 0, 3)",532.7225375250887,37.62,839.2118406119317,28.969153260182317,0.7700466044705561,0,0.0
2024-07-07 08:00:00,34.92,34.213429116381405,"(1, 0, 3)",528.7396199770742,34.92,0.4992424135775638,0.7065708836185962,0.020233988648871597,1,34.213429116381405
2024-07-08 08:00:00,24.18,32.61800262398576,"(1, 0, 3)",516.5226922979793,24.18,71.19988828239057,8.43800262398576,0.3489661961946137,0,0.0
2024-07-09 08:00:00,21.15,29.01122828366807,"(1, 0, 3)",514.1897708075621,21.15,61.798910127942875,7.861228283668073,0.37168928055168193,0,0.0
2024-07-10 08:00:00,19.9,24.995768051355512,"(1, 0, 3)",509.2729570391487,19.9,25.966852033215563,5.095768051355513,0.25606874629927207,0,0.0
2024-07-11 08:00:00,17.73,24.07345946631277,"(1, 0, 3)",506.4555349379565,17.73,40.23947800075308,6.343459466312769,0.35778113177172977,0,0.0
2024-07-12 08:00:00,15.2,21.58051824343462,"(1, 0, 3)",505.6537503563758,15.2,40.71101305480204,6.380518243434622,0.4197709370680673,0,0.0
2024-07-13 08:00:00,23.63,18.895588750095666,"(1, 0, 3)",506.1785809441867,23.63,22.41464988322071,4.734411249904333,0.200355956407293,1,18.895588750095666
2024-07-14 08:00:00,32.0,24.61202803692259,"(1, 0, 3)",506.38960432762,32.0,54.582129727217854,7.387971963077408,0.230874123846169,1,24.61202803692259
2024-07-15 08:00:00,22.62,29.090515577850613,"(1, 0, 3)",506.6652878911001,22.62,41.86757184320744,6.4705155778506125,0.2860528549005576,0,0.0
2024-07-16 08:00:00,174.65,22.237070397221487,"(1, 0, 3)",497.7156458544712,174.65,23229.70111010152,152.41292960277852,0.872676379059711,1,22.237070397221487
2024-07-17 08:00:00,48.67,54.61855828822912,"(2, 0, 1)",505.56167095550336,48.67,35.385345708459305,5.9485582882291155,0.1222222783692031,0,0.0
2024-07-18 08:00:00,29.5,39.68996449363364,"(2, 0, 1)",494.3101799303978,29.5,103.83537638151425,10.189964493633639,0.34542252520791994,0,0.0
2024-07-19 08:00:00,22.42,29.429119470229228,"(2, 0, 1)",484.8361201728041,22.42,49.12775574794643,7.009119470229226,0.3126279870753446,0,0.0
2024-07-20 08:00:00,25.0,25.02857053996265,"(1, 0, 3)",473.62105485676994,25.0,0.0008162757537574263,0.0285705399626508,0.0011428215985060319,0,0.0
2024-07-21 08:00:00,28.08,26.94858386267629,"(1, 0, 3)",472.47994009979647,28.08,1.280102475796499,1.1314161373237077,0.040292597483038026,1,26.94858386267629
2024-07-22 08:00:00,19.62,28.28982563071304,"(1, 0, 3)",472.419440307248,19.62,75.16587646696874,8.669825630713039,0.4418871371413373,0,0.0
2024-07-23 08:00:00,18.27,22.111979488284742,"(2, 0, 1)",472.6260028808599,18.27,14.760806388400693,3.8419794882847427,0.21028897034946595,0,0.0
2024-07-24 08:00:00,16.96,20.93658271711895,"(1, 0, 3)",470.5515815275192,16.96,15.813210106089114,3.976582717118948,0.2344683205848436,0,0.0
2024-07-25 08:00:00,16.0,20.04753712688249,"(1, 0, 3)",466.0218824443776,16.0,16.382556793492153,4.047537126882489,0.25297107043015554,0,0.0
