DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 20:00:00,12.05,8.843653111140856,"(1, 0, 1)","(1, 0, 1, 7)",-369.26545822892933
2023-12-02 20:00:00,10.74,11.888382869886376,"(1, 0, 0)","(2, 0, 1, 7)",-367.9658144043293
2023-12-03 20:00:00,9.42,10.73117186919433,"(1, 0, 0)","(2, 0, 1, 7)",-367.84641667942753
2023-12-04 20:00:00,9.47,9.464745299237773,"(4, 0, 2)","(1, 0, 1, 7)",-358.87436090303447
2023-12-05 20:00:00,9.21,9.600301469921554,"(1, 0, 3)","(0, 0, 2, 7)",-358.6540618928349
2023-12-06 20:00:00,9.02,8.93308897520586,"(1, 0, 3)","(1, 0, 2, 7)",-367.3251073750195
2023-12-07 20:00:00,8.53,12.116724499262501,"(2, 0, 1)","(2, 0, 0, 7)",-366.6071350440799
2023-12-08 20:00:00,8.17,9.98072235807781,"(2, 0, 1)","(1, 0, 1, 7)",-358.23487762280604
2023-12-09 20:00:00,9.65,7.578260997480906,"(3, 0, 3)","(1, 0, 1, 7)",-358.5168461451034
2023-12-10 20:00:00,9.11,9.45430570299051,"(2, 0, 2)","(2, 0, 1, 7)",-354.25754252478373
2023-12-11 20:00:00,9.43,9.240694381397244,"(2, 0, 2)","(1, 0, 2, 7)",-356.2087386319001
2023-12-12 20:00:00,9.02,9.25281060784906,"(1, 0, 0)","(2, 0, 0, 7)",-356.30150181726754
2023-12-13 20:00:00,8.61,8.642622581903462,"(2, 0, 2)","(1, 0, 2, 7)",-355.7531673557146
2023-12-14 20:00:00,8.06,8.47619888702734,"(1, 0, 0)","(1, 0, 0, 7)",-344.9038768424209
2023-12-15 20:00:00,7.54,7.955007470603589,"(1, 0, 0)","(1, 0, 0, 7)",-345.0097061591051
2023-12-16 20:00:00,7.08,7.510633751872454,"(2, 0, 2)","(2, 0, 1, 7)",-358.5653322090233
2023-12-17 20:00:00,6.96,6.948326710118038,"(2, 0, 2)","(1, 0, 1, 7)",-362.1449310817669
2023-12-18 20:00:00,7.16,7.3689941131707055,"(2, 0, 2)","(1, 0, 1, 7)",-362.3106133662963
2023-12-19 20:00:00,7.09,7.1215491242192615,"(2, 0, 2)","(1, 0, 1, 7)",-361.5776368029573
2023-12-20 20:00:00,6.51,6.950343525595722,"(2, 0, 2)","(1, 0, 1, 7)",-362.6528347315141
