DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01,4.46,4.053664813891388,"(1, 0, 1)","(1, 0, 0, 7)",-447.8531238338087
2023-12-02,4.42,4.441423092762871,"(3, 0, 0)","(1, 0, 0, 7)",-449.6291647174705
2023-12-03,4.25,4.277750883702552,"(3, 0, 0)","(1, 0, 0, 7)",-450.8764405284838
2023-12-04,4.11,4.12466512223754,"(3, 0, 0)","(1, 0, 0, 7)",-451.9146635698607
2023-12-05,4.06,4.03919633249519,"(3, 0, 0)","(1, 0, 0, 7)",-452.2934930945708
2023-12-06,4.48,3.9992652315717474,"(3, 0, 0)","(1, 0, 0, 7)",-452.4269770938501
2023-12-07,5.05,4.494869674858237,"(3, 0, 0)","(1, 0, 0, 7)",-451.7293806865754
2023-12-08,4.6,5.0730881132051735,"(3, 0, 0)","(1, 0, 0, 7)",-450.9881163200043
2023-12-09,4.96,4.389904199462955,"(3, 0, 0)","(1, 0, 0, 7)",-451.02446692905846
2023-12-10,5.04,5.048975378489295,"(3, 0, 0)","(1, 0, 0, 7)",-450.2481215425175
2023-12-11,5.41,4.943651313544011,"(3, 0, 0)","(1, 0, 0, 7)",-450.29960229615125
2023-12-12,5.58,5.420945604663064,"(3, 0, 0)","(1, 0, 0, 7)",-450.16941250798703
2023-12-13,5.67,5.5810509018977426,"(3, 0, 0)","(1, 0, 0, 7)",-450.57121226691527
2023-12-14,5.41,5.707342946482793,"(3, 0, 0)","(1, 0, 0, 7)",-450.6266020900822
2023-12-15,5.12,5.2425454175499535,"(3, 0, 0)","(1, 0, 0, 7)",-450.4673573459286
2023-12-16,4.89,5.157025514574175,"(3, 0, 0)","(1, 0, 0, 7)",-464.0029812095844
2023-12-17,4.89,4.809522283943383,"(1, 0, 1)","(2, 0, 0, 7)",-462.1758457658225
2023-12-18,5.46,4.951044288658828,"(3, 0, 0)","(1, 0, 0, 7)",-464.22629833531096
2023-12-19,5.55,5.553181943405816,"(3, 0, 0)","(1, 0, 0, 7)",-463.6531174775847
2023-12-20,5.31,5.459324036143459,"(3, 0, 0)","(1, 0, 0, 7)",-464.0845713815122
2023-12-21,4.74,5.197635901609774,"(3, 0, 0)","(1, 0, 0, 7)",-464.1904586839832
2023-12-22,4.35,4.630975115069932,"(3, 0, 0)","(1, 0, 0, 7)",-463.7763607953772
2023-12-23,4.52,4.244633584871876,"(1, 0, 1)","(1, 0, 0, 7)",-462.72821986134727
2023-12-24,5.26,4.59068098557659,"(3, 0, 0)","(1, 0, 0, 7)",-466.5380692805104
2023-12-25,5.58,5.42068690111196,"(3, 0, 0)","(1, 0, 0, 7)",-467.3288068587923
2023-12-26,5.41,5.476759509315026,"(3, 0, 0)","(1, 0, 0, 7)",-468.71945224181945
2023-12-27,5.63,5.287231375504896,"(3, 0, 0)","(2, 0, 0, 7)",-469.23059246515453
2023-12-28,5.17,5.527046642424716,"(1, 0, 1)","(2, 0, 0, 7)",-468.9561772352754
2023-12-29,4.87,4.9899989047107205,"(1, 0, 1)","(1, 0, 0, 7)",-468.3035280793636
2023-12-30,4.67,4.867764336197435,"(3, 0, 0)","(2, 0, 0, 7)",-471.58814168272795
2023-12-31,4.71,4.712011968347053,"(1, 0, 1)","(2, 0, 0, 7)",-470.7187331318869
2024-01-01,4.72,4.76764799203385,"(3, 0, 0)","(0, 0, 2, 7)",-472.6149911322338
2024-01-02,4.71,4.671339120669565,"(1, 0, 2)","(1, 0, 0, 7)",-471.6099630945304
2024-01-03,4.54,4.639446692368965,"(3, 0, 0)","(0, 0, 2, 7)",-475.6902008619514
2024-01-04,4.29,4.42615287074532,"(3, 0, 0)","(1, 0, 0, 7)",-476.88427821448784
2024-01-05,4.15,4.224587216187383,"(1, 0, 2)","(1, 0, 0, 7)",-475.35188826951946
2024-01-06,4.01,4.1170283908956815,"(3, 0, 0)","(1, 0, 0, 7)",-477.3071857324529
2024-01-07,3.73,3.9929171134233883,"(3, 0, 0)","(1, 0, 0, 7)",-477.2575633165543
2024-01-08,3.56,3.6843594100367065,"(3, 0, 0)","(1, 0, 0, 7)",-476.8425061731127
2024-01-09,3.47,3.555526586067412,"(3, 0, 0)","(1, 0, 0, 7)",-477.1797627371612
2024-01-10,3.29,3.446707845809,"(3, 0, 0)","(1, 0, 0, 7)",-476.6814626251051
2024-01-11,3.16,3.234956724619599,"(3, 0, 0)","(1, 0, 0, 7)",-477.5732550818101
2024-01-12,3.04,3.133515617816686,"(3, 0, 0)","(1, 0, 0, 7)",-478.472630944593
2024-01-13,2.84,3.0088567144671536,"(3, 0, 0)","(1, 0, 0, 7)",-479.42153625527834
2024-01-14,2.74,2.7835337318229807,"(3, 0, 0)","(1, 0, 0, 7)",-479.11009565174805
2024-01-15,2.59,2.7221835517211477,"(3, 0, 0)","(1, 0, 0, 7)",-479.3026814034282
2024-01-16,2.61,2.558461391693749,"(3, 0, 0)","(1, 0, 0, 7)",-479.4478554237606
2024-01-17,2.58,2.599767595244101,"(3, 0, 0)","(1, 0, 0, 7)",-481.4825500402568
2024-01-18,2.51,2.5506483127692126,"(3, 0, 0)","(1, 0, 0, 7)",-483.1545374153674
2024-01-19,2.43,2.480752054672539,"(3, 0, 0)","(1, 0, 0, 7)",-512.1212650353449
