DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 04:00:00,18.68,10.765818731346753,"(3, 0, 0)","(1, 0, 1, 7)",460.1955495454464
2023-12-02 04:00:00,10.5,16.10975136182215,"(1, 0, 2)","(2, 0, 2, 7)",448.7445528570637
2023-12-03 04:00:00,9.13,11.927258493230928,"(2, 0, 1)","(0, 0, 0, 7)",453.60734585228414
2023-12-04 04:00:00,11.34,10.560012782368466,"(2, 0, 1)","(0, 0, 0, 7)",453.95745114040386
2023-12-05 04:00:00,12.6,11.916387852443425,"(2, 0, 1)","(0, 0, 0, 7)",452.5109345406501
2023-12-06 04:00:00,10.0,10.303529662686499,"(1, 0, 0)","(2, 0, 2, 7)",457.6333247868233
2023-12-07 04:00:00,9.0,11.745595443214711,"(1, 0, 3)","(2, 0, 2, 7)",447.39153972167674
2023-12-08 04:00:00,10.78,9.849812093521686,"(2, 0, 1)","(0, 0, 0, 7)",450.4563170335754
2023-12-09 04:00:00,9.95,10.94608126373991,"(2, 0, 1)","(0, 0, 0, 7)",450.4726835917835
2023-12-10 04:00:00,54.12,10.285106862055379,"(2, 0, 1)","(0, 0, 0, 7)",450.46196002799513
2023-12-11 04:00:00,26.45,30.633877695410757,"(2, 0, 1)","(0, 0, 0, 7)",465.26115058277753
2023-12-12 04:00:00,15.48,20.038180246424616,"(1, 0, 3)","(2, 0, 2, 7)",462.0447089502098
2023-12-13 04:00:00,12.93,15.349864518454549,"(2, 0, 1)","(0, 0, 0, 7)",464.87375727280704
2023-12-14 04:00:00,10.62,13.556202603999305,"(2, 0, 1)","(0, 0, 0, 7)",464.6234522727445
2023-12-15 04:00:00,9.0,11.71779577686086,"(2, 0, 1)","(0, 0, 0, 7)",464.9312582774214
2023-12-16 04:00:00,13.64,10.253187262749309,"(2, 0, 1)","(0, 0, 0, 7)",465.23417584717595
2023-12-17 04:00:00,39.0,13.254026762707326,"(2, 0, 1)","(0, 0, 0, 7)",465.4741125287745
2023-12-18 04:00:00,24.33,26.941016393981585,"(2, 0, 1)","(0, 0, 1, 7)",470.597034877115
2023-12-19 04:00:00,17.59,20.18255076099254,"(2, 0, 1)","(1, 0, 0, 7)",469.178496790818
2023-12-20 04:00:00,15.63,16.699701760227402,"(2, 0, 1)","(0, 0, 1, 7)",469.02178490300855
2023-12-21 04:00:00,29.05,15.356625880300074,"(2, 0, 1)","(0, 0, 1, 7)",468.3899557268101
2023-12-22 04:00:00,45.85,23.81852513643197,"(2, 0, 1)","(0, 0, 0, 7)",470.2991668412618
2023-12-23 04:00:00,41.04,33.424371538807264,"(2, 0, 1)","(0, 0, 0, 7)",472.3218652078877
2023-12-24 04:00:00,39.04,32.69336085399115,"(2, 0, 1)","(0, 0, 0, 7)",470.5945846469517
2023-12-25 04:00:00,34.65,32.69147880134288,"(2, 0, 1)","(0, 0, 0, 7)",470.0707538399505
2023-12-26 04:00:00,28.7,33.82885704281185,"(4, 0, 0)","(1, 0, 1, 7)",478.2576547841155
2023-12-27 04:00:00,19.88,27.56317409310047,"(2, 0, 1)","(0, 0, 0, 7)",469.95902548934566
2023-12-28 04:00:00,28.23,22.14509120393171,"(2, 0, 1)","(0, 0, 1, 7)",470.39041491994965
2023-12-29 04:00:00,28.61,24.507053220098197,"(1, 0, 0)","(1, 0, 1, 7)",477.2139955971588
2023-12-30 04:00:00,23.89,27.47621581201925,"(2, 0, 1)","(0, 0, 1, 7)",461.7504465824708
2023-12-31 04:00:00,23.13,24.210675498848207,"(2, 0, 1)","(0, 0, 1, 7)",461.7580349433389
2024-01-01 04:00:00,23.4,23.51310874268259,"(2, 0, 1)","(0, 0, 1, 7)",461.6943765478602
2024-01-02 04:00:00,19.32,23.38779074340538,"(2, 0, 1)","(0, 0, 1, 7)",461.6876851349715
2024-01-03 04:00:00,26.96,19.98588835284199,"(2, 0, 1)","(0, 0, 1, 7)",461.7490977503068
2024-01-04 04:00:00,21.33,25.57025052111652,"(2, 0, 1)","(0, 0, 0, 7)",462.1820000418264
2024-01-05 04:00:00,15.19,21.814453806348737,"(2, 0, 1)","(0, 0, 1, 7)",454.8887076441562
2024-01-06 04:00:00,14.07,16.859955376423247,"(2, 0, 1)","(0, 0, 1, 7)",449.9791096440945
2024-01-07 04:00:00,14.23,15.794411077008759,"(2, 0, 1)","(0, 0, 1, 7)",449.6995357120537
2024-01-08 04:00:00,11.53,15.722752689277398,"(2, 0, 1)","(0, 0, 1, 7)",449.59156899612316
2024-01-09 04:00:00,9.0,13.13760746282455,"(2, 0, 1)","(0, 0, 1, 7)",449.95594119413397
2024-01-10 04:00:00,7.51,11.199311029722184,"(2, 0, 1)","(0, 0, 1, 7)",449.94469534909
2024-01-11 04:00:00,5.94,9.14857487042683,"(2, 0, 1)","(0, 0, 1, 7)",449.5700259834536
2024-01-12 04:00:00,4.82,7.381338161887087,"(2, 0, 1)","(0, 0, 1, 7)",449.592550918008
2024-01-13 04:00:00,7.36,6.186185693212378,"(2, 0, 1)","(0, 0, 1, 7)",450.48985362420257
2024-01-14 04:00:00,7.86,8.12855670208766,"(2, 0, 1)","(0, 0, 1, 7)",450.17142739740405
2024-01-15 04:00:00,11.25,8.215156076039456,"(2, 0, 1)","(0, 0, 1, 7)",450.1220693609457
2024-01-16 04:00:00,6.71,10.468757958174807,"(2, 0, 1)","(0, 0, 1, 7)",449.3935868144574
2024-01-17 04:00:00,6.18,7.202590939748119,"(2, 0, 1)","(0, 0, 1, 7)",449.738193787133
2024-01-18 04:00:00,4.97,6.637758140693309,"(2, 0, 1)","(0, 0, 1, 7)",449.146064775175
2024-01-19 04:00:00,5.0,5.549480059373302,"(2, 0, 1)","(0, 0, 1, 7)",447.48359369904273
2024-01-20 04:00:00,6.51,6.120521936328264,"(1, 0, 0)","(1, 0, 1, 7)",442.050904460736
2024-01-21 04:00:00,8.4,6.740814713751248,"(2, 0, 1)","(1, 0, 1, 7)",435.2740198333891
2024-01-22 04:00:00,25.28,7.936385702439001,"(2, 0, 1)","(0, 0, 1, 7)",435.55517724805003
2024-01-23 04:00:00,17.75,17.35796461465669,"(2, 0, 1)","(0, 0, 1, 7)",440.9315878899978
