DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 20:00:00,2.86,3.085147370876804,"(1, 0, 1)","(1, 0, 0, 7)",40.327161180496105
2023-12-02 20:00:00,2.75,2.7638338236643802,"(1, 0, 1)","(1, 0, 0, 7)",40.49367384171379
2023-12-03 20:00:00,2.78,2.4504588431772687,"(1, 0, 1)","(1, 0, 0, 7)",40.38533061732673
2023-12-04 20:00:00,2.47,2.6769646437398746,"(1, 0, 1)","(1, 0, 0, 7)",40.47289636633777
2023-12-05 20:00:00,2.34,2.276140179305457,"(1, 0, 1)","(1, 0, 0, 7)",40.16691447693702
2023-12-06 20:00:00,2.32,2.241795703897816,"(1, 0, 1)","(1, 0, 0, 7)",40.13803639436469
2023-12-07 20:00:00,3.02,2.233459458078762,"(3, 0, 0)","(1, 0, 0, 7)",41.10277613217927
2023-12-08 20:00:00,3.31,3.055487817199633,"(3, 0, 0)","(1, 0, 0, 7)",41.82981772731776
2023-12-09 20:00:00,9.37,3.180320664895363,"(3, 0, 0)","(1, 0, 0, 7)",41.59576584993719
2023-12-10 20:00:00,8.8,10.377919647084575,"(1, 0, 1)","(1, 0, 1, 7)",56.53368242735584
2023-12-11 20:00:00,6.12,7.756252864588591,"(1, 0, 1)","(1, 0, 1, 7)",56.91176177063289
2023-12-12 20:00:00,5.29,5.429221129063667,"(1, 0, 1)","(1, 0, 1, 7)",57.38432704120293
2023-12-13 20:00:00,5.07,4.971431777303883,"(1, 0, 1)","(1, 0, 1, 7)",57.21314865153784
2023-12-14 20:00:00,4.13,5.0378596265387765,"(1, 0, 1)","(1, 0, 1, 7)",56.84980237043165
2023-12-15 20:00:00,3.97,3.8452645788417885,"(1, 0, 1)","(1, 0, 1, 7)",57.616914879006316
2023-12-16 20:00:00,6.02,4.527946393648087,"(3, 0, 0)","(1, 0, 1, 7)",58.95926926574863
2023-12-17 20:00:00,8.06,5.991137309502631,"(1, 0, 1)","(1, 0, 1, 7)",58.36273818871844
2023-12-18 20:00:00,6.45,7.489309520188695,"(1, 0, 1)","(1, 0, 1, 7)",57.03250079159395
2023-12-19 20:00:00,5.25,5.589441988790005,"(3, 0, 0)","(1, 0, 1, 7)",46.2596980799232
2023-12-20 20:00:00,4.92,4.928635786093426,"(3, 0, 0)","(1, 0, 1, 7)",46.260314096264764
2023-12-21 20:00:00,9.22,4.747848473466946,"(3, 0, 0)","(1, 0, 1, 7)",45.18936312053856
2023-12-22 20:00:00,11.93,9.694097847544352,"(1, 0, 1)","(1, 0, 1, 7)",50.09943723620264
2023-12-23 20:00:00,11.01,12.494204980581422,"(3, 0, 0)","(1, 0, 1, 7)",51.15732271543058
2023-12-24 20:00:00,16.59,10.132530780752539,"(1, 0, 1)","(1, 0, 1, 7)",50.821601430856994
2023-12-25 20:00:00,14.35,15.698012909278887,"(1, 0, 1)","(1, 0, 1, 7)",54.89622589082105
2023-12-26 20:00:00,11.5,12.361411361577789,"(1, 0, 1)","(1, 0, 1, 7)",53.615210136471525
2023-12-27 20:00:00,9.33,10.539882936248738,"(3, 0, 0)","(1, 0, 1, 7)",53.89361744238429
2023-12-28 20:00:00,9.68,9.378214160850376,"(1, 0, 1)","(1, 0, 1, 7)",53.16088263942562
2023-12-29 20:00:00,9.61,9.687765794018691,"(3, 0, 0)","(1, 0, 1, 7)",53.96527083204166
2023-12-30 20:00:00,7.99,9.426014637471678,"(1, 0, 1)","(1, 0, 1, 7)",52.998243605131066
2023-12-31 20:00:00,9.73,7.972625813390197,"(3, 0, 0)","(1, 0, 1, 7)",54.38152317066028
2024-01-01 20:00:00,8.24,9.14575646578981,"(1, 0, 1)","(1, 0, 1, 7)",53.65616498031263
2024-01-02 20:00:00,7.79,7.278337493622804,"(3, 0, 0)","(1, 0, 1, 7)",54.11567655885783
2024-01-03 20:00:00,6.83,7.29996262565247,"(3, 0, 0)","(1, 0, 1, 7)",53.72808012728913
2024-01-04 20:00:00,5.32,6.749448948511809,"(3, 0, 0)","(1, 0, 1, 7)",53.680104984013106
2024-01-05 20:00:00,4.16,4.996127514749061,"(3, 0, 0)","(1, 0, 1, 7)",53.86237084683833
2024-01-06 20:00:00,4.05,3.8819838215112323,"(3, 0, 0)","(1, 0, 1, 7)",53.3915462563138
2024-01-07 20:00:00,3.85,4.1976775323773134,"(3, 0, 0)","(1, 0, 1, 7)",52.96902391627966
2024-01-08 20:00:00,3.39,3.603341121309134,"(3, 0, 0)","(1, 0, 1, 7)",52.475425709848025
2024-01-09 20:00:00,2.83,3.2504742735175216,"(3, 0, 0)","(1, 0, 1, 7)",52.232946428697815
2024-01-10 20:00:00,2.32,2.667910033367002,"(3, 0, 0)","(1, 0, 1, 7)",52.591651872305945
2024-01-11 20:00:00,1.97,2.172112274102948,"(3, 0, 0)","(1, 0, 1, 7)",52.907269891381524
2024-01-12 20:00:00,1.91,1.867494359272196,"(3, 0, 0)","(1, 0, 1, 7)",52.94110468999422
2024-01-13 20:00:00,4.81,1.9005205013528965,"(3, 0, 0)","(1, 0, 1, 7)",52.95156216239878
2024-01-14 20:00:00,4.59,5.64758873697913,"(1, 0, 1)","(1, 0, 1, 7)",57.927610828775066
2024-01-15 20:00:00,3.73,4.10493932714844,"(1, 0, 1)","(1, 0, 1, 7)",57.772450609666066
2024-01-16 20:00:00,3.02,3.411469389510664,"(1, 0, 1)","(1, 0, 1, 7)",57.124129321562904
2024-01-17 20:00:00,2.22,2.739090233322402,"(1, 0, 1)","(1, 0, 1, 7)",56.93306589174028
2024-01-18 20:00:00,2.07,2.0401781912870303,"(1, 0, 1)","(1, 0, 1, 7)",56.48983040767709
2024-01-19 20:00:00,2.58,2.0122768452480644,"(1, 0, 1)","(1, 0, 1, 7)",50.117154281062696
2024-01-20 20:00:00,3.22,3.0850912129866486,"(1, 0, 1)","(1, 0, 1, 7)",49.87313075040365
2024-01-21 20:00:00,4.68,3.1271682702286836,"(1, 0, 1)","(1, 0, 1, 7)",49.15031525919703
2024-01-22 20:00:00,4.81,4.694006979826255,"(1, 0, 1)","(1, 0, 1, 7)",48.427212087843685
2024-01-23 20:00:00,4.41,4.458821179951806,"(1, 0, 1)","(1, 0, 1, 7)",48.092950156903896
2024-01-24 20:00:00,4.22,3.987242707371451,"(1, 0, 1)","(1, 0, 1, 7)",47.88799643480884
2024-01-25 20:00:00,3.4,4.031430735835465,"(1, 0, 1)","(1, 0, 1, 7)",47.528736856853406
2024-01-26 20:00:00,3.92,3.2741034151309347,"(1, 0, 1)","(1, 0, 1, 7)",47.998222125431866
2024-01-27 20:00:00,3.5,4.143821687113173,"(1, 0, 1)","(1, 0, 1, 7)",47.8918739706816
2024-01-28 20:00:00,3.59,3.466733637685239,"(1, 0, 1)","(1, 0, 1, 7)",48.50932839332181
2024-01-29 20:00:00,3.0,3.377347503515419,"(1, 0, 1)","(1, 0, 1, 7)",31.311298213955965
2024-01-30 20:00:00,2.77,2.7123272796292883,"(1, 0, 1)","(1, 0, 1, 7)",31.55905951420231
2024-01-31 20:00:00,3.14,2.5719900385812613,"(1, 0, 1)","(1, 0, 1, 7)",31.335647701535542
2024-02-01 20:00:00,2.97,3.034756052828104,"(1, 0, 1)","(1, 0, 1, 7)",31.564468921972406
2024-02-02 20:00:00,4.19,2.9762165680937565,"(1, 0, 1)","(1, 0, 1, 7)",30.996408616191765
2024-02-03 20:00:00,4.86,4.507984721389631,"(1, 0, 1)","(1, 0, 1, 7)",31.64437581219522
2024-02-04 20:00:00,5.69,4.910158159683713,"(1, 0, 1)","(1, 0, 1, 7)",30.566092662318745
2024-02-05 20:00:00,4.8,5.334339213843171,"(1, 0, 1)","(1, 0, 1, 7)",30.74408538634605
2024-02-06 20:00:00,4.3,4.333587414435402,"(1, 0, 1)","(1, 0, 1, 7)",30.80748808003981
2024-02-07 20:00:00,3.04,4.081190627837172,"(1, 0, 1)","(1, 0, 1, 7)",30.527013406008635
2024-02-08 20:00:00,2.8,2.7041364211529513,"(1, 0, 1)","(1, 0, 1, 7)",31.84767500323248
2024-02-09 20:00:00,2.4,2.9447524100206808,"(1, 0, 1)","(1, 0, 1, 7)",31.847115414276786
2024-02-10 20:00:00,2.25,2.3837546554920452,"(1, 0, 1)","(1, 0, 1, 7)",30.242696953403723
2024-02-11 20:00:00,2.16,2.2924514517699777,"(1, 0, 1)","(1, 0, 1, 7)",29.693234185630757
2024-02-12 20:00:00,1.98,2.0184855359186176,"(1, 0, 1)","(1, 0, 1, 7)",29.489254117759565
2024-02-13 20:00:00,1.82,1.8922578560933103,"(1, 0, 1)","(1, 0, 1, 7)",28.145252879508526
2024-02-14 20:00:00,1.66,1.701760722779709,"(1, 0, 1)","(1, 0, 1, 7)",28.192850765225813
2024-02-15 20:00:00,1.42,1.5978292714377555,"(1, 0, 1)","(1, 0, 1, 7)",28.06401257915857
2024-02-16 20:00:00,1.3,1.410574539306212,"(1, 0, 1)","(1, 0, 1, 7)",28.300100297876547
2024-02-17 20:00:00,1.15,1.3067524341307972,"(1, 0, 1)","(1, 0, 1, 7)",23.642548677795666
2024-02-18 20:00:00,1.41,1.1572775672646893,"(1, 0, 1)","(1, 0, 1, 7)",24.204322129433876
2024-02-19 20:00:00,1.4,1.4087729612638158,"(1, 0, 1)","(1, 0, 1, 7)",20.46302276466112
2024-02-20 20:00:00,1.42,1.3517714790747626,"(1, 0, 1)","(1, 0, 1, 7)",18.622918414301836
2024-02-21 20:00:00,1.53,1.3672635651296021,"(1, 0, 1)","(1, 0, 1, 7)",16.668379306732696
2024-02-22 20:00:00,5.07,1.4931504606974777,"(1, 0, 1)","(1, 0, 1, 7)",16.519885254737417
2024-02-23 20:00:00,3.57,6.126182822030653,"(1, 0, 1)","(1, 0, 1, 7)",39.24082023007999
2024-02-24 20:00:00,3.19,3.1138973556711838,"(1, 0, 1)","(1, 0, 1, 7)",43.83072656153297
2024-02-25 20:00:00,2.78,3.2143425031107467,"(1, 0, 1)","(1, 0, 1, 7)",43.78695830027059
2024-02-26 20:00:00,2.26,2.5722516523949017,"(1, 0, 1)","(1, 0, 1, 7)",44.14600932714353
2024-02-27 20:00:00,1.76,2.1254055675079466,"(1, 0, 1)","(1, 0, 1, 7)",43.59615882303831
2024-02-28 20:00:00,1.61,1.6562272717675115,"(1, 0, 1)","(1, 0, 1, 7)",44.09515318982514
2024-02-29 20:00:00,1.77,1.8389492585225067,"(1, 0, 1)","(1, 0, 1, 7)",43.11919999512587
2024-03-01 20:00:00,1.75,1.6583033095409803,"(1, 0, 1)","(1, 0, 1, 7)",43.12043675489374
2024-03-02 20:00:00,1.81,1.7098422884896125,"(1, 0, 1)","(1, 0, 1, 7)",42.977803079837685
2024-03-03 20:00:00,1.75,1.7913426783896162,"(1, 0, 1)","(1, 0, 1, 7)",42.83248749523582
2024-03-04 20:00:00,1.59,1.6622081591461852,"(1, 0, 1)","(1, 0, 1, 7)",42.39604730821085
2024-03-05 20:00:00,1.26,1.5016931367702613,"(1, 0, 1)","(1, 0, 1, 7)",42.485962859281045
2024-03-06 20:00:00,1.09,1.200268959562749,"(1, 0, 1)","(1, 0, 1, 7)",43.211414826002255
2024-03-07 20:00:00,1.3,1.1418245858709695,"(1, 0, 1)","(1, 0, 1, 7)",43.47344044377476
2024-03-08 20:00:00,1.85,1.2893330224298059,"(1, 0, 1)","(1, 0, 1, 7)",43.46811280408329
2024-03-09 20:00:00,2.51,1.9459249195468964,"(1, 0, 1)","(1, 0, 1, 7)",44.47871052544888
2024-03-10 20:00:00,2.54,2.568007563989088,"(1, 0, 1)","(1, 0, 1, 7)",39.38820794337577
2024-03-11 20:00:00,2.16,2.366750104764581,"(1, 0, 1)","(1, 0, 1, 7)",39.37088495897285
2024-03-12 20:00:00,1.62,1.9546254806621042,"(1, 0, 1)","(1, 0, 1, 7)",39.432950602562705
2024-03-13 20:00:00,1.53,1.4915343884184653,"(1, 0, 1)","(1, 0, 1, 7)",39.36542594958216
2024-03-14 20:00:00,1.53,1.6527364213720037,"(1, 0, 1)","(1, 0, 1, 7)",39.36152303088583
2024-03-15 20:00:00,1.51,1.5428418860658386,"(1, 0, 1)","(1, 0, 1, 7)",38.86867596611232
2024-03-16 20:00:00,1.76,1.5535330240345866,"(1, 0, 1)","(1, 0, 1, 7)",38.91171326228106
2024-03-17 20:00:00,1.74,1.7791374535576294,"(1, 0, 1)","(1, 0, 1, 7)",38.908552908761656
2024-03-18 20:00:00,1.36,1.6549451325752234,"(1, 0, 1)","(1, 0, 1, 7)",38.47836724669709
2024-03-19 20:00:00,1.22,1.2241051741438393,"(1, 0, 1)","(1, 0, 1, 7)",39.253903335004296
2024-03-20 20:00:00,1.07,1.1933943236604605,"(1, 0, 1)","(1, 0, 1, 7)",38.55089880600384
2024-03-21 20:00:00,1.03,1.0731093658822133,"(1, 0, 1)","(1, 0, 1, 7)",38.893424605381846
2024-03-22 20:00:00,1.2,1.0404206851726998,"(1, 0, 1)","(1, 0, 1, 7)",37.54573335981562
2024-03-23 20:00:00,3.09,1.2824475300421523,"(1, 0, 1)","(1, 0, 1, 7)",37.679924671617805
2024-03-24 20:00:00,3.12,3.5353692932814873,"(1, 0, 1)","(1, 0, 1, 7)",48.19608414874963
2024-03-25 20:00:00,2.12,2.7494217368701164,"(1, 0, 1)","(1, 0, 1, 7)",40.44783317925827
2024-03-26 20:00:00,1.91,1.8426028730744022,"(1, 0, 1)","(1, 0, 1, 7)",41.13007499339285
2024-03-27 20:00:00,1.64,1.811221485064523,"(1, 0, 1)","(1, 0, 1, 7)",40.14706515373493
2024-03-28 20:00:00,2.41,1.6187960216088615,"(1, 0, 1)","(1, 0, 1, 7)",40.143186939330064
2024-03-29 20:00:00,2.43,2.6062892201497156,"(1, 0, 1)","(1, 0, 1, 7)",41.929522650886774
2024-03-30 20:00:00,2.97,2.7694965348078937,"(1, 0, 1)","(1, 0, 1, 7)",41.86362277206203
2024-03-31 20:00:00,2.82,2.9107738941244894,"(1, 0, 1)","(1, 0, 1, 7)",41.852818867716564
2024-04-01 20:00:00,3.05,2.450491084304541,"(1, 0, 1)","(1, 0, 1, 7)",40.52037478753615
2024-04-02 20:00:00,2.79,2.999931097622574,"(1, 0, 1)","(1, 0, 1, 7)",40.86898014265298
2024-04-03 20:00:00,2.61,2.5916916660548353,"(1, 0, 1)","(1, 0, 1, 7)",39.236445681177905
2024-04-04 20:00:00,2.58,2.7047184691431942,"(1, 0, 1)","(1, 0, 1, 7)",38.717249678581815
2024-04-05 20:00:00,2.55,2.506793384787564,"(1, 0, 1)","(1, 0, 1, 7)",38.41516575767686
2024-04-06 20:00:00,2.5,2.648581529636859,"(1, 0, 1)","(1, 0, 1, 7)",38.15443914921743
2024-04-07 20:00:00,2.28,2.3976627077681134,"(1, 0, 1)","(1, 0, 1, 7)",38.39966431578203
2024-04-08 20:00:00,2.1,2.213289498995217,"(1, 0, 1)","(1, 0, 1, 7)",38.53794414172978
2024-04-09 20:00:00,2.28,1.964302006162339,"(1, 0, 1)","(1, 0, 1, 7)",37.98635912173289
2024-04-10 20:00:00,2.07,2.207387503308397,"(1, 0, 1)","(1, 0, 1, 7)",22.852413463371022
2024-04-11 20:00:00,2.05,2.087481645004003,"(1, 0, 1)","(1, 0, 1, 7)",22.85712437607218
2024-04-12 20:00:00,1.95,2.0204425146205116,"(2, 0, 0)","(1, 0, 1, 7)",23.5024730059393
