DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 08:00:00,27.14,15.60916642974841,"(1, 0, 2)","(2, 0, 1, 7)",-144.9229360270008
2023-12-02 08:00:00,18.76,24.656536507622388,"(1, 0, 2)","(1, 0, 1, 7)",-136.01380754656486
2023-12-03 08:00:00,14.42,17.37197810996614,"(1, 0, 0)","(2, 0, 1, 7)",-132.0061027157327
2023-12-04 08:00:00,14.31,14.952978519577744,"(1, 0, 0)","(2, 0, 1, 7)",-131.9423901526761
2023-12-05 08:00:00,13.89,15.018450359693677,"(1, 0, 2)","(1, 0, 1, 7)",-135.77775576118168
2023-12-06 08:00:00,23.68,13.9925827905915,"(1, 0, 2)","(1, 0, 1, 7)",-134.6134298419365
2023-12-07 08:00:00,23.93,24.70457439231483,"(1, 0, 0)","(1, 0, 1, 7)",-123.12496538511655
2023-12-08 08:00:00,19.77,25.1939906428144,"(1, 0, 0)","(2, 0, 0, 7)",-107.34370551788456
2023-12-09 08:00:00,15.84,17.24904120206621,"(1, 0, 0)","(2, 0, 0, 7)",-106.15437017627647
2023-12-10 08:00:00,13.54,15.030393622802917,"(2, 0, 2)","(1, 0, 1, 7)",-114.74774402191437
2023-12-11 08:00:00,14.34,13.327067811720678,"(1, 0, 0)","(2, 0, 0, 7)",-107.17251326041443
2023-12-12 08:00:00,15.91,14.034730894363326,"(1, 0, 1)","(2, 0, 0, 7)",-114.71953969236904
2023-12-13 08:00:00,16.03,17.428189259387924,"(1, 0, 0)","(2, 0, 0, 7)",-114.51449334831413
2023-12-14 08:00:00,15.86,16.626489975676165,"(1, 0, 0)","(2, 0, 0, 7)",-115.00277374555837
2023-12-15 08:00:00,15.56,16.088114957449516,"(2, 0, 0)","(2, 0, 0, 7)",-114.954400722235
2023-12-16 08:00:00,13.79,14.039207837263328,"(1, 0, 0)","(2, 0, 0, 7)",-115.63480726599366
2023-12-17 08:00:00,12.54,12.778393718323324,"(1, 0, 1)","(2, 0, 0, 7)",-116.898088136685
2023-12-18 08:00:00,12.27,12.559777903396082,"(1, 0, 0)","(2, 0, 0, 7)",-118.66180608457768
2023-12-19 08:00:00,12.14,12.343868979704915,"(1, 0, 1)","(2, 0, 0, 7)",-118.53441862792624
2023-12-20 08:00:00,12.3,12.477468578062807,"(2, 0, 2)","(1, 0, 1, 7)",-132.41679775070153
2023-12-21 08:00:00,11.21,12.29271194761979,"(1, 0, 2)","(2, 0, 0, 7)",-122.66964259659642
2023-12-22 08:00:00,10.13,10.809334562242396,"(1, 0, 0)","(2, 0, 0, 7)",-118.44183799747546
2023-12-23 08:00:00,9.07,9.501838736898552,"(1, 0, 1)","(2, 0, 0, 7)",-118.90569346665404
2023-12-24 08:00:00,8.14,8.788850447990463,"(2, 0, 2)","(1, 0, 1, 7)",-125.51193456394213
2023-12-25 08:00:00,7.65,8.064609281031844,"(1, 0, 1)","(2, 0, 0, 7)",-118.86070515174325
2023-12-26 08:00:00,7.31,7.864141950475749,"(1, 0, 0)","(1, 0, 1, 7)",-131.3369313475677
2023-12-27 08:00:00,10.87,7.417181376099875,"(1, 0, 0)","(2, 0, 1, 7)",-132.9023411195219
2023-12-28 08:00:00,9.48,11.123978720386551,"(1, 0, 0)","(2, 0, 1, 7)",-130.09009472646835
2023-12-29 08:00:00,8.68,9.165854503707115,"(1, 0, 0)","(2, 0, 1, 7)",-129.25592780225446
2023-12-30 08:00:00,7.51,7.962200676962758,"(1, 0, 0)","(2, 0, 1, 7)",-128.98854231037149
2023-12-31 08:00:00,6.93,7.0767578619649,"(1, 0, 2)","(2, 0, 1, 7)",-134.40974530575403
2024-01-01 08:00:00,6.33,7.036173601631444,"(1, 0, 0)","(2, 0, 1, 7)",-128.95613834696687
2024-01-02 08:00:00,7.32,6.39623514867803,"(1, 0, 2)","(2, 0, 1, 7)",-133.98624509027994
2024-01-03 08:00:00,7.02,7.800572304622296,"(1, 0, 2)","(1, 0, 1, 7)",-135.07088969955186
2024-01-04 08:00:00,7.18,6.984287117588525,"(1, 0, 2)","(1, 0, 1, 7)",-134.5591559448564
2024-01-05 08:00:00,6.83,7.122184359160701,"(1, 0, 2)","(1, 0, 1, 7)",-134.55133952871006
2024-01-06 08:00:00,6.31,6.314995331626824,"(1, 0, 2)","(1, 0, 1, 7)",-134.80021492346785
2024-01-07 08:00:00,5.69,5.944831218175066,"(1, 0, 0)","(2, 0, 1, 7)",-129.35074854230496
2024-01-08 08:00:00,5.47,5.663511764029057,"(1, 0, 0)","(2, 0, 1, 7)",-129.46953652570417
2024-01-09 08:00:00,6.1,5.566999364417141,"(1, 0, 0)","(2, 0, 1, 7)",-129.4327965784027
2024-01-10 08:00:00,15.25,6.303956407889495,"(1, 0, 0)","(2, 0, 1, 7)",-130.70378044842815
2024-01-11 08:00:00,17.57,15.383892827290653,"(1, 0, 2)","(1, 0, 1, 7)",-118.68156714881252
