DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 20:00:00,17.73,12.954989593866538,"(2, 0, 2)","(1, 0, 1, 7)",26.884680582794537
2023-12-02 20:00:00,12.0,16.344293213432316,"(2, 0, 0)","(2, 0, 0, 7)",36.71286962111004
2023-12-03 20:00:00,10.26,10.879160932766403,"(1, 0, 0)","(2, 0, 0, 7)",45.11369114066141
2023-12-04 20:00:00,10.87,11.958237154309383,"(2, 0, 2)","(1, 0, 1, 7)",16.26876764653086
2023-12-05 20:00:00,9.91,10.816805408925967,"(3, 0, 0)","(2, 0, 1, 7)",19.499294709306554
2023-12-06 20:00:00,10.17,10.714439165695405,"(2, 0, 2)","(1, 0, 1, 7)",15.044826289713733
2023-12-07 20:00:00,9.4,10.953789485547741,"(2, 0, 2)","(1, 0, 1, 7)",16.87396874040609
2023-12-08 20:00:00,9.5,10.201545441206125,"(2, 0, 0)","(2, 0, 0, 7)",42.51017917381818
2023-12-09 20:00:00,19.4,9.139633209159905,"(2, 0, 2)","(1, 0, 1, 7)",17.42494728617929
2023-12-10 20:00:00,10.46,18.379019680835352,"(1, 0, 0)","(2, 0, 0, 7)",56.368573555406705
2023-12-11 20:00:00,10.59,9.840898037984568,"(3, 0, 0)","(2, 0, 0, 7)",39.76447258017307
2023-12-12 20:00:00,9.47,10.885689128089108,"(2, 0, 2)","(1, 0, 1, 7)",26.47996240550616
2023-12-13 20:00:00,9.02,9.265908129646364,"(3, 0, 0)","(2, 0, 1, 7)",26.393905261278125
2023-12-14 20:00:00,8.5,10.1553056688242,"(2, 0, 2)","(1, 0, 1, 7)",30.179980814195552
2023-12-15 20:00:00,8.0,9.202049079886548,"(1, 0, 1)","(2, 0, 0, 7)",38.92025891478494
2023-12-16 20:00:00,7.79,8.407006320211938,"(1, 0, 0)","(2, 0, 0, 7)",54.793369254357515
2023-12-17 20:00:00,7.62,6.817455777284364,"(2, 0, 0)","(2, 0, 1, 7)",35.09413251510851
2023-12-18 20:00:00,8.19,7.4503679595047565,"(2, 0, 0)","(2, 0, 0, 7)",43.447220918576406
2023-12-19 20:00:00,7.39,7.883816190846298,"(1, 0, 0)","(2, 0, 1, 7)",44.6459406235949
2023-12-20 20:00:00,6.92,7.152671274317553,"(3, 0, 0)","(2, 0, 1, 7)",23.988359077176806
2023-12-21 20:00:00,6.27,7.828089631960492,"(3, 0, 0)","(2, 0, 1, 7)",23.95126280343989
2023-12-22 20:00:00,10.47,6.748560194610305,"(3, 0, 0)","(2, 0, 1, 7)",24.694102598203642
2023-12-23 20:00:00,15.2,9.663283338347464,"(3, 0, 0)","(2, 0, 1, 7)",24.51080831957986
2023-12-24 20:00:00,12.96,10.576022600300792,"(3, 0, 0)","(1, 0, 2, 7)",28.445605555061405
2023-12-25 20:00:00,12.1,12.13904692996491,"(3, 0, 0)","(2, 0, 1, 7)",28.0857241733603
2023-12-26 20:00:00,10.74,11.80350024126082,"(3, 0, 0)","(2, 0, 1, 7)",23.948678526903407
2023-12-27 20:00:00,10.13,10.118825614836702,"(3, 0, 1)","(1, 0, 1, 7)",27.92299424286566
2023-12-28 20:00:00,8.68,11.097893056814652,"(3, 0, 0)","(2, 0, 1, 7)",24.390269695318885
2023-12-29 20:00:00,8.05,9.565920074558106,"(2, 0, 2)","(1, 0, 1, 7)",23.838374977617185
2023-12-30 20:00:00,12.77,9.042373415227233,"(2, 0, 2)","(1, 0, 1, 7)",23.98337617446948
2023-12-31 20:00:00,9.56,11.042554744918766,"(1, 0, 2)","(1, 0, 1, 7)",24.610168258548303
2024-01-01 20:00:00,8.51,9.282181170215381,"(3, 0, 0)","(1, 0, 1, 7)",25.900548252705185
2024-01-02 20:00:00,8.43,8.779739721723562,"(3, 0, 0)","(1, 0, 1, 7)",26.116578044943935
2024-01-03 20:00:00,8.12,8.292921606127903,"(3, 0, 0)","(1, 0, 1, 7)",25.26608639682647
2024-01-04 20:00:00,8.54,8.536409779767647,"(1, 0, 2)","(1, 0, 1, 7)",22.477314606678227
2024-01-05 20:00:00,7.68,8.67855860980668,"(3, 0, 0)","(1, 0, 1, 7)",22.28970089346757
2024-01-06 20:00:00,7.01,8.41864261937779,"(3, 0, 0)","(1, 0, 1, 7)",18.739377268345233
2024-01-07 20:00:00,6.34,7.032422634325819,"(1, 0, 3)","(1, 0, 1, 7)",18.808276913721617
2024-01-08 20:00:00,6.78,6.52634749307357,"(3, 0, 0)","(2, 0, 1, 7)",20.386101929762305
2024-01-09 20:00:00,6.43,6.600023126588789,"(3, 0, 0)","(2, 0, 1, 7)",19.70546567238753
2024-01-10 20:00:00,6.24,6.154403673599236,"(3, 0, 0)","(2, 0, 1, 7)",18.840955054875042
2024-01-11 20:00:00,6.0,6.368787779808135,"(3, 0, 0)","(1, 0, 1, 7)",18.095995447611077
2024-01-12 20:00:00,5.87,5.983935641095035,"(3, 0, 0)","(1, 0, 1, 7)",17.186903402307703
2024-01-13 20:00:00,5.32,5.916775311773682,"(2, 0, 2)","(1, 0, 1, 7)",15.678932460989792
2024-01-14 20:00:00,4.67,5.5174501563984455,"(1, 0, 2)","(1, 0, 1, 7)",15.640569029303208
2024-01-15 20:00:00,5.47,4.945047717378315,"(3, 0, 0)","(1, 0, 1, 7)",17.912746919731102
2024-01-16 20:00:00,5.71,5.352392219800155,"(3, 0, 0)","(1, 0, 1, 7)",17.88727756983445
2024-01-17 20:00:00,6.45,5.410604278185339,"(1, 0, 2)","(1, 0, 1, 7)",14.42074740887471
2024-01-18 20:00:00,5.54,6.085653262412503,"(2, 0, 2)","(1, 0, 1, 7)",15.338364597069408
2024-01-19 20:00:00,4.97,5.523700352264058,"(2, 0, 2)","(1, 0, 1, 7)",-5.1474247207108625
2024-01-20 20:00:00,6.9,5.261687471792841,"(3, 0, 0)","(2, 0, 1, 7)",-15.11782021799506
