DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01,4.94,5.092896673379356,"(2, 0, 1)","(0, 0, 0, 7)",368.7834522661076,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,4.94,0.023377392730473463,0.15289667337935597,0.030950743599059912,0,0.0
2024-07-02,4.73,4.237104075189487,"(2, 0, 0)","(1, 0, 1, 7)",376.781635598122,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,4.73,0.24294639269481125,0.49289592481051336,0.10420632659841719,1,4.237104075189487
2024-07-03,4.21,4.036830487563237,"(2, 0, 0)","(1, 0, 1, 7)",374.1005437097001,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,4.21,0.02998768003758619,0.17316951243676293,0.04113290081633324,1,4.036830487563237
2024-07-04,6.2,5.939452955649605,"(1, 0, 0)","(1, 0, 1, 7)",373.4781490631645,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,6.2,0.06788476231972682,0.2605470443503952,0.04202371683070891,1,5.939452955649605
2024-07-05,5.8,4.895005833362326,"(1, 0, 0)","(1, 0, 1, 7)",373.4420078528453,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,5.8,0.8190144416482176,0.9049941666376737,0.15603347700649547,1,4.895005833362326
2024-07-06,5.08,4.330516988993769,"(1, 0, 0)","(1, 0, 1, 7)",373.32162262797857,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,5.08,0.5617247837869664,0.7494830110062312,0.14753602578862818,1,4.330516988993769
2024-07-07,7.74,7.2920281031468654,"(1, 0, 0)","(1, 0, 1, 7)",372.9437490286583,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,7.74,0.2006788203701956,0.44797189685313477,0.05787750605337658,1,7.2920281031468654
2024-07-08,6.51,3.5028730194256084,"(1, 0, 0)","(1, 0, 1, 7)",373.8925287938029,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,6.51,9.042812677298457,3.0071269805743914,0.46192426736933817,1,3.5028730194256084
2024-07-09,4.6,4.570778354035358,"(1, 0, 0)","(1, 0, 1, 7)",374.32006865324377,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,4.6,0.0008539045928828487,0.029221645964641496,0.006352531731443804,1,4.570778354035358
2024-07-10,5.34,5.450003223147677,"(2, 0, 1)","(0, 0, 0, 7)",365.2778271565094,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh",2,1_4,5.34,0.012100709102877638,0.11000322314767708,0.020599854522036908,0,0.0
