DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 12:00:00,42.09,43.57826760992124,"(1, 0, 2)","(1, 0, 1, 7)",477.83249271823286,42.09,2.214940478740673,1.4882676099212375,0.03535917343599994,0,0.0
2024-07-02 12:00:00,36.57,40.35686868726776,"(1, 0, 2)","(1, 0, 1, 7)",477.9806400983783,36.57,14.34037445460907,3.786868687267763,0.10355123563761999,0,0.0
2024-07-03 12:00:00,30.24,34.54363799941094,"(1, 0, 3)","(1, 0, 1, 7)",471.7912650030586,30.24,18.521300029973812,4.303637999410942,0.142316071409092,0,0.0
2024-07-04 12:00:00,68.73,32.8470480779311,"(1, 0, 2)","(1, 0, 1, 7)",467.94270450012993,68.73,1287.5862386415085,35.882951922068905,0.5220857256230016,1,32.8470480779311
2024-07-05 12:00:00,65.42,48.41463470962096,"(4, 0, 0)","(2, 0, 1, 7)",464.9132893565979,65.42,289.1824486592282,17.00536529037904,0.2599413832219358,1,48.41463470962096
2024-07-06 12:00:00,78.12,66.00601504195154,"(4, 0, 0)","(1, 0, 1, 7)",461.1538001611708,78.12,146.7486315638244,12.113984958048462,0.15506893187466028,1,66.00601504195154
2024-07-07 12:00:00,65.36,95.2433920623444,"(1, 0, 2)","(1, 0, 1, 7)",460.7200441413675,65.36,893.0171211517882,29.8833920623444,0.4572122408559425,0,0.0
2024-07-08 12:00:00,41.53,45.53514098880277,"(1, 0, 2)","(1, 0, 1, 7)",459.9712163818047,41.53,16.041154340188047,4.005140988802772,0.09643970596683775,0,0.0
2024-07-09 12:00:00,45.88,42.79368573852989,"(4, 0, 0)","(1, 0, 1, 7)",458.90270957918,45.88,9.52533572055382,3.0863142614701147,0.06726927335375141,1,42.79368573852989
2024-07-10 12:00:00,36.5,39.98993054583075,"(1, 0, 2)","(1, 0, 1, 7)",457.7964523301136,36.5,12.179615214722533,3.4899305458307524,0.0956145355022124,0,0.0
2024-07-11 12:00:00,38.18,37.75372237898692,"(1, 0, 2)","(1, 0, 1, 7)",455.9928195769761,38.18,0.18171261017656942,0.4262776210130781,0.011164945547749557,1,37.75372237898692
2024-07-12 12:00:00,28.56,40.39988602123647,"(1, 0, 2)","(1, 0, 1, 7)",455.918408959828,28.56,140.18290099587077,11.83988602123647,0.41456183547746744,0,0.0
2024-07-13 12:00:00,52.8,40.6338245171736,"(1, 0, 2)","(1, 0, 1, 7)",453.9153972402716,52.8,148.0158258789261,12.166175482826397,0.23041999020504542,1,40.6338245171736
2024-07-14 12:00:00,70.87,62.45922780809964,"(1, 0, 2)","(1, 0, 1, 7)",448.0009010598999,70.87,70.74108886404444,8.410772191900364,0.11867887952448657,1,62.45922780809964
2024-07-15 12:00:00,43.75,41.95464822056128,"(1, 0, 2)","(1, 0, 1, 7)",438.9157169045814,43.75,3.2232880119337715,1.7953517794387182,0.04103661210145641,1,41.95464822056128
2024-07-16 12:00:00,125.0,38.52683083419961,"(1, 0, 2)","(1, 0, 1, 7)",433.3219723833745,125.0,7477.608985577131,86.47316916580039,0.6917853533264031,1,38.52683083419961
2024-07-17 12:00:00,66.87,65.6198705446068,"(1, 0, 2)","(1, 0, 1, 7)",437.8184214335258,66.87,1.5628236552417163,1.250129455393207,0.018694922317828724,1,65.6198705446068
2024-07-18 12:00:00,46.5,59.37956307961873,"(4, 0, 0)","(1, 0, 1, 7)",434.9052879402051,46.5,165.88314512187782,12.879563079618727,0.2769798511745963,0,0.0
2024-07-19 12:00:00,42.0,47.654949352286174,"(1, 0, 2)","(1, 0, 1, 7)",430.846415570569,42.0,31.978452176921817,5.654949352286174,0.1346416512449089,0,0.0
2024-07-20 12:00:00,52.0,59.48179635175131,"(1, 0, 2)","(1, 0, 1, 7)",427.769168102992,52.0,55.977276649079265,7.4817963517513135,0.14388069907214066,0,0.0
2024-07-21 12:00:00,51.69,66.12362249596974,"(1, 0, 2)","(1, 0, 1, 7)",427.7227999612485,51.69,208.32945835616383,14.433622495969743,0.27923432957960426,0,0.0
2024-07-22 12:00:00,40.36,38.90393072255631,"(1, 0, 2)","(1, 0, 1, 7)",428.0469632763197,40.36,2.1201377407153856,1.4560692774436887,0.03607703858879308,1,38.90393072255631
2024-07-23 12:00:00,39.85,42.716121488172384,"(1, 0, 2)","(1, 0, 1, 7)",424.310212215902,39.85,8.21465238496347,2.866121488172382,0.07192274750746254,0,0.0
2024-07-24 12:00:00,51.5,34.50656126524204,"(1, 0, 2)","(1, 0, 1, 7)",423.71135236532655,51.5,288.7769600319722,16.99343873475796,0.32996968417005745,1,34.50656126524204
2024-07-25 12:00:00,42.7,46.92610017926442,"(1, 0, 2)","(1, 0, 1, 7)",423.63779424485256,42.7,17.85992272517871,4.226100179264414,0.09897190115373333,0,0.0
