DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 12:00:00,10.87,10.010597886586435,"(1, 0, 2)","(1, 0, 1, 7)",119.94287595634592,13.26,0.7385719925397005,0.8594021134135641,0.07906183196076948,1,10.010597886586435
2024-07-02 12:00:00,11.14,11.102882118873532,"(1, 0, 2)","(1, 0, 1, 7)",120.1315180527738,12.25,0.0013777370993186152,0.03711788112646808,0.0033319462411551233,1,11.102882118873532
2024-07-03 12:00:00,11.11,11.086813140327102,"(1, 0, 2)","(1, 0, 1, 7)",119.05576922241096,12.17,0.0005376304614906284,0.023186859672897242,0.002087026073168069,1,11.086813140327102
2024-07-04 12:00:00,10.38,11.298267123214108,"(1, 0, 2)","(1, 0, 1, 7)",116.76920735837754,11.51,0.8432145095759129,0.9182671232141075,0.08846504077207201,1,11.298267123214108
2024-07-05 12:00:00,10.07,9.645894537628456,"(1, 0, 2)","(1, 0, 1, 7)",115.22443856657348,10.78,0.1798654432133816,0.42410546237154456,0.04211573608456252,1,9.645894537628456
2024-07-06 12:00:00,9.32,8.747075514447191,"(1, 0, 2)","(1, 0, 1, 7)",114.73606575018476,9.89,0.32824246614595093,0.5729244855528091,0.06147258428678209,1,8.747075514447191
2024-07-07 12:00:00,8.47,8.171266740335465,"(1, 0, 2)","(1, 0, 1, 7)",112.68705148078408,9.08,0.08924156042979883,0.29873325966453557,0.03526957020832769,1,8.171266740335465
2024-07-08 12:00:00,10.49,8.52432399131023,"(1, 0, 3)","(1, 0, 1, 7)",107.81591268760847,11.53,3.863882171138548,1.9656760086897709,0.18738570149568837,1,8.52432399131023
2024-07-09 12:00:00,10.18,11.212693955523378,"(2, 0, 2)","(1, 0, 2, 7)",105.26919869062932,10.77,1.0664568057745203,1.0326939555233778,0.10144341409856364,0,0.0
2024-07-10 12:00:00,9.92,10.086636384207791,"(1, 0, 2)","(1, 0, 1, 7)",91.60920149749398,11.19,0.02776768454184666,0.16663638420779137,0.016798022601591873,1,10.086636384207791
2024-07-11 12:00:00,9.61,10.23681482660488,"(1, 0, 2)","(1, 0, 1, 7)",84.9698359550768,10.1,0.3928968268517059,0.6268148266048801,0.06522526811705308,0,0.0
2024-07-12 12:00:00,9.19,9.00276850908854,"(1, 0, 2)","(1, 0, 1, 7)",81.09604421221924,10.51,0.03505563118892799,0.18723149091145963,0.020373394005599527,1,9.00276850908854
2024-07-13 12:00:00,8.5,7.989923801819723,"(1, 0, 2)","(1, 0, 1, 7)",75.62157557690529,9.08,0.2601777279500455,0.5100761981802773,0.06000896449179732,1,7.989923801819723
2024-07-14 12:00:00,7.92,7.483687647539148,"(1, 0, 2)","(1, 0, 1, 7)",65.65098065617251,8.26,0.19036846890992243,0.43631235246085165,0.055089943492531775,1,7.483687647539148
2024-07-15 12:00:00,8.76,8.218411928326622,"(1, 0, 0)","(1, 0, 1, 7)",61.647583074676405,10.14,0.2933176393788874,0.5415880716733774,0.06182512233714354,1,8.218411928326622
2024-07-16 12:00:00,47.53,9.076133600689133,"(2, 0, 2)","(1, 0, 1, 7)",55.73135679284724,120.0,1478.6998410560493,38.45386639931087,0.8090441068653664,1,9.076133600689133
2024-07-17 12:00:00,30.06,36.18097539235061,"(1, 0, 2)","(1, 0, 1, 7)",84.2195934007388,38.32,37.46633975376173,6.120975392350612,0.20362526255324725,1,36.18097539235061
2024-07-18 12:00:00,19.53,27.714610793561373,"(1, 0, 0)","(1, 0, 1, 7)",73.12416399754672,22.98,66.98785384208132,8.184610793561372,0.4190788936795377,0,0.0
2024-07-19 12:00:00,14.43,17.412915563473252,"(1, 0, 0)","(1, 0, 1, 7)",70.11917223574305,16.68,8.89778525881095,2.9829155634732523,0.20671625526495166,0,0.0
2024-07-20 12:00:00,11.77,12.504058205595287,"(1, 0, 2)","(1, 0, 1, 7)",67.95788311667181,12.5,0.5388414492017735,0.7340582055952876,0.06236688237852911,0,0.0
2024-07-21 12:00:00,9.76,11.388638825268822,"(2, 0, 2)","(1, 0, 1, 7)",66.3753275372201,10.83,2.6524644231730106,1.6286388252688226,0.16686873209721545,0,0.0
2024-07-22 12:00:00,10.73,10.19646788344331,"(2, 0, 2)","(1, 0, 1, 7)",61.85635781092219,11.64,0.2846565193974621,0.5335321165566906,0.049723403220567626,1,10.19646788344331
2024-07-23 12:00:00,10.32,12.208830648215356,"(1, 0, 1)","(1, 0, 1, 7)",54.071961658995534,11.62,3.5676812176376407,1.8888306482153556,0.18302622560226314,0,0.0
2024-07-24 12:00:00,9.84,10.36613029381304,"(1, 0, 1)","(1, 0, 1, 7)",44.24384161484225,10.32,0.2768130860677957,0.5261302938130399,0.05346852579400812,0,0.0
2024-07-25 12:00:00,9.5,9.559009740129635,"(1, 0, 1)","(1, 0, 1, 7)",35.61669110001925,10.16,0.003482149430167108,0.059009740129635446,0.006211551592593205,1,9.559009740129635
2024-07-26 12:00:00,9.31,9.212215352087949,"(3, 0, 2)","(1, 0, 2, 7)",33.456972325564465,9.91,0.009561837367283952,0.09778464791205188,0.010503184523313842,1,9.212215352087949
2024-07-27 12:00:00,8.66,8.089924532918072,"(1, 0, 2)","(1, 0, 1, 7)",26.786584324082597,9.0,0.32498603816867827,0.5700754670819279,0.0658285758755113,1,8.089924532918072
2024-07-28 12:00:00,8.02,8.7603826336308,"(3, 0, 1)","(0, 0, 0, 7)",32.848806805336174,8.94,0.5481664441820789,0.7403826336307997,0.09231703661231917,1,8.7603826336308
2024-07-29 12:00:00,8.99,8.677140469836287,"(1, 0, 1)","(1, 0, 1, 7)",12.533524232250356,9.7,0.09788108561425948,0.3128595301637134,0.034800837615540973,1,8.677140469836287
2024-07-30 12:00:00,8.68,10.140368969449552,"(1, 0, 0)","(1, 0, 1, 7)",-3.127922662810679,9.24,2.132677526931148,1.4603689694495525,0.16824527297805905,0,0.0
2024-07-31 12:00:00,8.7,8.916835378828525,"(1, 0, 0)","(1, 0, 1, 7)",-17.781741548271317,13.06,0.047017581511710184,0.21683537882852555,0.02492360676189949,1,8.916835378828525
2024-08-01 12:00:00,9.31,8.706903141227503,"(1, 0, 0)","(1, 0, 1, 7)",-21.07082549764216,10.27,0.3637258210612537,0.6030968587724974,0.06477946925590734,1,8.706903141227503
2024-08-02 12:00:00,8.81,8.803543260037673,"(1, 0, 0)","(1, 0, 1, 7)",-24.60857237776043,12.79,4.168949094112175e-05,0.006456739962327873,0.0007328876234197359,1,8.803543260037673
2024-08-03 12:00:00,8.77,7.704575903715518,"(1, 0, 0)","(1, 0, 1, 7)",-27.730226749838494,11.82,1.1351285049436048,1.0654240962844819,0.12148507369264332,1,7.704575903715518
2024-08-04 12:00:00,8.64,7.689393245990718,"(1, 0, 0)","(1, 0, 2, 7)",-30.37131765155946,9.85,0.9036532007680639,0.9506067540092822,0.11002392986218543,1,7.689393245990718
2024-08-05 12:00:00,9.95,9.260573139446873,"(1, 0, 0)","(2, 0, 1, 7)",-42.467807061618885,11.0,0.4753093960521403,0.6894268605531266,0.06928913171388208,1,9.260573139446873
2024-08-06 12:00:00,9.74,10.89644282034006,"(1, 0, 0)","(1, 0, 1, 7)",-44.127706459279935,10.5,1.3373599967160703,1.1564428203400592,0.11873129572279868,0,0.0
2024-08-07 12:00:00,10.98,9.957385741436504,"(1, 0, 0)","(1, 0, 1, 7)",-44.68804428852137,27.26,1.0457399218173702,1.0226142585634967,0.09313426762873377,1,9.957385741436504
2024-08-08 12:00:00,13.81,11.030466600940647,"(2, 0, 3)","(1, 0, 1, 7)",-37.39536769992709,18.91,7.7258059164864425,2.7795333990593534,0.20126961615201688,1,11.030466600940647
2024-08-09 12:00:00,12.2,13.602854906692404,"(1, 0, 1)","(2, 0, 0, 7)",-25.01874375178067,13.06,1.9680018892309543,1.4028549066924043,0.11498810710593478,0,0.0
2024-08-10 12:00:00,10.34,10.450208788997443,"(1, 0, 0)","(1, 0, 1, 7)",-44.51739548957283,11.46,0.012145977172283015,0.11020878899744346,0.01065849023186107,1,10.450208788997443
2024-08-11 12:00:00,9.46,8.954986895265138,"(1, 0, 1)","(1, 0, 1, 7)",-43.34624607455707,9.91,0.2550382359539452,0.5050131047348625,0.053384049126306815,1,8.954986895265138
2024-08-12 12:00:00,9.82,10.041903544002215,"(1, 0, 0)","(1, 0, 1, 7)",-44.83572351456306,10.56,0.04924118284074298,0.22190354400221501,0.022597102240551427,1,10.041903544002215
2024-08-13 12:00:00,10.18,10.59971537037376,"(1, 0, 0)","(1, 0, 1, 7)",-45.20202569232355,13.79,0.17616099212798267,0.41971537037376017,0.04122940769879766,1,10.59971537037376
2024-08-14 12:00:00,11.53,10.397606367190754,"(1, 0, 1)","(1, 0, 1, 7)",-43.93409798701416,16.0,1.2823153396269202,1.1323936328092454,0.09821280423323898,1,10.397606367190754
2024-08-15 12:00:00,10.9,11.6324323928566,"(1, 0, 0)","(1, 0, 1, 7)",-45.29162913582362,11.65,0.5364572101056446,0.7324323928565999,0.06719563237216512,1,11.6324323928566
2024-08-16 12:00:00,9.37,10.236384866954603,"(1, 0, 0)","(1, 0, 1, 7)",-45.40932941415374,10.74,0.7506227376879472,0.8663848669546041,0.09246369978170803,1,10.236384866954603
2024-08-17 12:00:00,9.02,8.174054552691251,"(1, 0, 0)","(1, 0, 1, 7)",-45.71942426080054,9.44,0.7156236998223988,0.8459454473087487,0.09378552630917392,1,8.174054552691251
2024-08-18 12:00:00,8.38,7.931827525112711,"(1, 0, 0)","(1, 0, 1, 7)",-45.92789807816435,9.03,0.20085856724659854,0.44817247488728995,0.05348120225385321,1,7.931827525112711
2024-08-19 12:00:00,9.25,8.920184509323695,"(1, 0, 0)","(1, 0, 1, 7)",-46.0590408031198,10.14,0.10877825789005176,0.3298154906763049,0.03565572872176269,1,8.920184509323695
2024-08-20 12:00:00,9.0,9.998484581008997,"(1, 0, 0)","(1, 0, 1, 7)",-46.26575832827424,9.44,0.996971458512712,0.9984845810089968,0.11094273122322187,0,0.0
2024-08-21 12:00:00,21.67,9.027839724966546,"(1, 0, 1)","(2, 0, 0, 7)",-27.25441801628845,59.36,159.82421641963398,12.642160275033456,0.583394567375794,1,9.027839724966546
2024-08-22 12:00:00,19.61,20.91477005471133,"(1, 0, 0)","(1, 0, 1, 7)",-31.82924581893557,24.19,1.7024248956714074,1.3047700547113301,0.06653595383535595,1,20.91477005471133
2024-08-23 12:00:00,16.29,18.75205011564401,"(1, 0, 0)","(2, 0, 0, 7)",-12.86900125527201,18.05,6.06169077194269,2.4620501156440113,0.15113874251958326,0,0.0
2024-08-24 12:00:00,12.87,15.67303669067205,"(1, 0, 0)","(2, 0, 0, 7)",-12.767700133367086,14.67,7.8570146892537265,2.8030366906720516,0.2177961686613871,0,0.0
2024-08-25 12:00:00,11.34,11.082085168110387,"(1, 0, 0)","(1, 0, 1, 7)",-31.66378834076453,11.86,0.0665200605086472,0.25791483188961273,0.022743812335944684,1,11.082085168110387
