DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 16:00:00,19.51,20.413630066760987,"(1, 0, 2)","(1, 0, 1, 7)",86.66117291479864,19.51,0.8165472975544636,0.9036300667609858,0.04631625149979424,0,0.0
2024-07-02 16:00:00,18.76,20.16170809832326,"(1, 0, 1)","(1, 0, 1, 7)",87.46612160751631,18.76,1.9647855929050047,1.4017080983232582,0.07471791568887302,0,0.0
2024-07-03 16:00:00,19.08,18.666102359001663,"(1, 0, 2)","(1, 0, 1, 7)",86.74557567964877,19.08,0.17131125722398718,0.4138976409983357,0.02169274847999663,1,18.666102359001663
2024-07-04 16:00:00,16.84,18.610454886053432,"(1, 0, 2)","(1, 0, 1, 7)",83.41090271041183,16.84,3.134510503550472,1.7704548860534324,0.10513390059699718,0,0.0
2024-07-05 16:00:00,15.8,15.508767000230945,"(1, 0, 1)","(1, 0, 1, 7)",80.35977500950865,15.8,0.08481666015448293,0.2912329997690559,0.018432468339813664,1,15.508767000230945
2024-07-06 16:00:00,13.93,13.983938818353463,"(1, 0, 1)","(1, 0, 1, 7)",77.23752383156162,13.93,0.002909396125367953,0.0539388183534637,0.0038721334065659513,0,0.0
2024-07-07 16:00:00,14.76,12.564169126343472,"(1, 0, 1)","(1, 0, 1, 7)",72.47302714537905,14.76,4.821673225703189,2.1958308736565275,0.14876902938052355,1,12.564169126343472
2024-07-08 16:00:00,20.82,18.96227288869889,"(1, 0, 1)","(1, 0, 1, 7)",68.64259148253379,20.82,3.451150020063164,1.8577271113011093,0.0892280072671042,1,18.96227288869889
2024-07-09 16:00:00,19.29,20.12287595933849,"(1, 0, 2)","(1, 0, 1, 7)",66.47567247961393,19.29,0.6936823636440116,0.8328759593384909,0.04317656606213017,0,0.0
2024-07-10 16:00:00,18.92,18.827527675789757,"(1, 0, 2)","(1, 0, 1, 7)",63.49085194595864,18.92,0.008551130744844702,0.0924723242102452,0.004887543562909365,1,18.827527675789757
2024-07-11 16:00:00,18.0,18.587485902091377,"(1, 0, 2)","(1, 0, 1, 7)",61.24829909429222,18.0,0.3451396851561187,0.5874859020913767,0.032638105671743155,0,0.0
2024-07-12 16:00:00,16.7,16.357301098736336,"(1, 0, 2)","(1, 0, 1, 7)",54.86360840057658,16.7,0.11744253692732198,0.3426989012636632,0.020520892291237318,1,16.357301098736336
2024-07-13 16:00:00,15.01,14.699005285383768,"(1, 0, 2)","(1, 0, 1, 7)",54.35721558962761,15.01,0.09671771251923156,0.31099471461623196,0.020719168195618386,1,14.699005285383768
2024-07-14 16:00:00,13.49,13.373732533094415,"(1, 0, 2)","(1, 0, 1, 7)",54.197178465440366,13.49,0.0135181238606413,0.11626746690558498,0.008618789244298368,1,13.373732533094415
2024-07-15 16:00:00,17.84,18.15263302951069,"(2, 0, 1)","(1, 0, 1, 7)",54.88857149916869,17.84,0.09773941114103131,0.31263302951068894,0.01752427295463503,0,0.0
