MODEL,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,RMSE,MAPE,MAE,ZERO_COUNT,NEGATIVE_COUNT,ACCEPTANCE,CHANCE_OF_ACCEPTANCE,REVENUE,MAPE_NORM,RMSE_NORM,MAE_NORM,COMBINED_SCORE,MODEL_NAME,MODEL_GROUP
lstm_ts42_recency,04_08,NEG,MARGINAL,6.040319271543552,0.14689899142974375,1.8514804144995938,0,0,269,0.5925110132158591,2365.6763814954575,0.7881896299452008,0.951425347803571,0.894882402769956,0.8772660318706322,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,04_08,POS,AVERAGE,3.562910619416463,0.12963442184475363,1.4566341009914112,0,0,334,0.73568281938326,3264.617737773666,0.8130830266734044,0.9713480138441603,0.9172997588629929,0.8997019940623181,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,04_08,POS,MARGINAL,16.790403382676374,0.25809517420477707,4.162968017195083,0,0,158,0.34801762114537443,1925.748651153102,0.6278583411253917,0.8649760107228848,0.7636479479415181,0.7509177423418862,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,08_12,NEG,AVERAGE,4.686018933844982,0.17691626269742577,2.3365990883850873,0,0,382,0.8414096916299559,4183.663061365709,0.7449083979002293,0.9623162734179059,0.8673398433289203,0.8570553738125306,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,08_12,NEG,MARGINAL,18.067559945898225,0.25440111527352655,5.160198537080457,0,0,255,0.5616740088105727,3400.976367020173,0.6331847220733959,0.8547054549674711,0.7070302946766577,0.7306556028875171,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,08_12,POS,AVERAGE,11.66582499277395,0.12257301010333911,3.2513592835168246,0,0,346,0.762114537444934,5471.154993581035,0.8232647183208494,0.9061865166170932,0.8154044336962329,0.8480350178324865,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,08_12,POS,MARGINAL,57.246267274624515,0.17603971561868134,9.813577657685272,0,0,150,0.3303964757709251,3100.3725639881063,0.7461722715273542,0.5396406386150994,0.44283520607204063,0.5779156010660567,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,12_16,NEG,AVERAGE,5.680665545205786,0.12275131485803535,2.9269165797839682,0,0,407,0.8964757709251101,8824.431269009738,0.8230076246831929,0.9543175880780727,0.8338246325749958,0.8699095252077983,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,12_16,NEG,MARGINAL,22.640657910237802,0.2057396554093054,7.351254804216142,0,0,321,0.7070484581497798,7107.5856763228185,0.7033485926414038,0.8179298089971502,0.5826333157005762,0.701324352648327,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,12_16,POS,AVERAGE,11.46266049192187,0.15638847983238602,2.3830239995210296,0,0,298,0.6563876651982379,3074.9119499555563,0.7745069488686893,0.9078203118725928,0.8647040740968988,0.8482654099852867,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,12_16,POS,MARGINAL,68.32461047985926,0.29068764061890057,9.144499189183515,0,0,67,0.14757709251101322,1175.0999524500148,0.5808639927981212,0.45055152860031766,0.4808220626525739,0.5048470426648155,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,16_20,NEG,AVERAGE,1.4221153125511017,0.14280532551842393,0.7759229154534517,0,0,410,0.9030837004405287,2971.888724196054,0.7940921952597629,0.9885637242693741,0.9559470616759175,0.9116799057502656,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,16_20,NEG,MARGINAL,11.211288286388033,0.27302155664285366,2.458010790158418,0,0,307,0.6762114537444934,2731.6310690221617,0.6063363241461226,0.9098417807563949,0.8604467072924409,0.7903495512657974,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,16_20,POS,AVERAGE,14.288480205183648,0.14269164603227333,4.886879560627451,0,0,399,0.8788546255506607,7225.533728494553,0.794256107168176,0.8850958161016222,0.7225479495527856,0.8005695191031345,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,16_20,POS,MARGINAL,28.93969287326994,0.19792636400222324,9.196939674441596,0,0,204,0.44933920704845814,4671.94334285441,0.7146144027614927,0.7672746335424523,0.4778447598603125,0.6538582967618198,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,20_24,NEG,AVERAGE,0.605098746033248,0.11276539323294485,0.3275486063777373,0,0,415,0.9140969162995595,1111.0523709026634,0.8374061017194374,0.9951339557047041,0.98140346383962,0.9369754230342358,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,20_24,NEG,MARGINAL,2.108675931614542,0.2001329197237047,0.8905332640409025,0,1,203,0.44713656387665196,673.3609111988437,0.7114328194206905,0.9830425851070977,0.9494400717197387,0.8796064353558908,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,20_24,POS,AVERAGE,2.84319985488563,0.10472717951835198,1.7869944917285716,0,0,400,0.8810572687224669,5498.173856565487,0.8489962222838917,0.97713573772058,0.8985435839543565,0.9076328917292524,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_recency,20_24,POS,MARGINAL,6.113929587540679,0.14789396619173434,2.9631292991599256,0,0,248,0.5462555066079295,4709.702830410419,0.7867549980904736,0.9508333930844762,0.8317686594087901,0.8557553766735391,"LSTM (42 TimeSteps, Weighted Ensemble)",EXPANDING_WINDOW_LSTM
lstm_ts42_single,00_04,NEG,AVERAGE,2.589608125163775,0.18825010813307036,1.5833402592042,0,0,247,0.5440528634361234,2356.665079982774,0.7285663796705404,0.9791750554316755,0.9101060306435248,0.8711753274927999,"LSTM (42 TimeSteps, Single)",EXPANDING_WINDOW_LSTM
