DATE,ACTUAL_VALUE,MARGINAL_PRICE,MODEL,MODEL_NAME,D+1_arma,RMSE_arma,MAPE_arma,MAE_arma,D+1_armax,RMSE_armax,MAPE_armax,MAE_armax,D+1_sarma,RMSE_sarma,MAPE_sarma,MAE_sarma,D+1_sarmax,RMSE_sarmax,MAPE_sarmax,MAE_sarmax
2024-02-21 12:00:00,4.86,6.5,arma,ARMA,4.472790128948042,0.1499314842400739,0.0796728129736539,0.387209871051958,7.904812016371659,9.270880215041249,0.6265045301176253,3.044812016371659,5.086818897524266,0.0514468122741231,0.0466705550461451,0.2268188975242653,5.014320743626255,0.0238148919133603,0.0317532394292705,0.154320743626255
2024-02-22 12:00:00,5.19,6.45,arma,ARMA,4.474623888791571,0.5117629804876948,0.1378374010035508,0.7153761112084291,4.146453176614164,1.0889899725986694,0.2010687520974635,1.043546823385836,5.061182406994213,0.0165939722678046,0.0248203454731767,0.1288175930057873,4.0896942176403925,1.210672814693989,0.2120049676993464,1.100305782359608
2024-02-23 12:00:00,7.56,10.28,arma,ARMA,5.550291791072788,4.03892708502942,0.265834419170266,2.009708208927212,58.040981038771655,2548.329446636823,6.677378444281965,50.48098103877165,5.359149350068439,4.843743583304175,0.2911178108375081,2.200850649931561,7.549423132787012,0.0001118701200411,0.0013990565096544,0.010576867212988
2024-02-24 12:00:00,10.07,19.03,arma,ARMA,7.898518010233952,4.715334031878318,0.2156387278814348,2.1714819897660487,23.5195232556826,180.889675805147,1.33560310384137,13.449523255682596,8.815447719498582,1.5739014245113083,0.1245831460279461,1.254552280501418,7.213783966402982,8.157970030576683,0.2836361503075489,2.8562160335970184
2024-02-25 12:00:00,9.71,12.5,arma,ARMA,9.385308293209748,0.1054247044583673,0.0334388987425594,0.3246917067902526,18.34278940852541,74.52505297194847,0.8890617310530801,8.632789408525408,11.922354215941771,4.894511176795326,0.2278428646695953,2.2123542159417706,9.08563010460237,0.3898377662788491,0.064301739999756,0.6243698953976313
2024-02-26 12:00:00,6.78,8.28,arma,ARMA,8.160638758097951,1.906163380362252,0.2036340351176918,1.380638758097951,1.292200594099985,30.11594231939656,0.8094099418731585,5.487799405900015,7.51525971490565,0.5406068483631369,0.1084453856792993,0.7352597149056495,5.557378795302158,1.4948026101768024,0.180327611312366,1.222621204697842
2024-02-27 12:00:00,5.11,5.56,arma,ARMA,5.757876082964214,0.4197434188770523,0.1267859262160887,0.6478760829642134,3.926955092141822,1.3995952540091652,0.2315156375456317,1.1830449078581782,6.350797925595497,1.5395794921620882,0.2428175979638936,1.2407979255954968,5.24555226174345,0.0183744156637646,0.0265268613979353,0.1355522617434497
2024-02-28 12:00:00,4.15,4.79,arma,ARMA,4.5624341255684895,0.1701019079334442,0.0993817170044552,0.4124341255684891,3.17203510192454,0.9564153418677456,0.2356541923073398,0.9779648980754604,5.043976338996884,0.7991936946862704,0.2154159853004538,0.8939763389968833,4.887710232325992,0.5442163868784692,0.1777615017652992,0.7377102323259921
2024-02-29 12:00:00,5.13,8.65,arma,ARMA,4.538437478107542,0.3499462173077646,0.1153143317529157,0.5915625218924578,25.64986386643792,421.06481309714457,3.999973463243259,20.51986386643792,4.562163323016186,0.3224384917280199,0.1106894107180923,0.5678366769838137,6.074692626493534,0.8924441585512523,0.1841506094529306,0.9446926264935342
2024-03-01 12:00:00,4.57,5.08,arma,ARMA,6.388419173251665,3.306648289649269,0.3979035390047407,1.818419173251665,1.2249663314683925,11.189250243610026,0.7319548508821898,3.345033668531608,5.432450085811625,0.7438201505164783,0.1887199312498084,0.8624500858116244,4.275428127640071,0.0867725879856346,0.0644577401225228,0.2945718723599295
2024-03-02 12:00:00,5.51,7.23,arma,ARMA,5.063022880878407,0.1997885450182387,0.0811210742507428,0.446977119121593,25.38080553648346,394.8489126687417,3.60631679428012,19.87080553648346,5.678205622026353,0.0282931312812724,0.0305273361209352,0.1682056220263534,6.8005568142840405,1.665536890894972,0.2342208374381199,1.290556814284041
2024-03-03 12:00:00,9.94,18.87,arma,ARMA,5.808068100070548,17.07286122565461,0.4156873138762024,4.131931899929452,80.01457340226622,4910.445837509597,7.0497558754795,70.07457340226622,7.322614691666435,6.850705852280389,0.26331844148225,2.6173853083335645,9.009204835004986,0.8663796391780936,0.093641364687627,0.930795164995013
2024-03-04 12:00:00,6.45,7.71,arma,ARMA,8.723406205700684,5.16837577611838,0.3524660784032067,2.273406205700684,0.586543157892447,34.380126139257875,0.9090630762957446,5.863456842107553,7.4409082541422515,0.9818991681272446,0.1536291866887211,0.9909082541422514,5.357165836361892,1.1942865092146036,0.1694316532772261,1.0928341636381085
2024-03-05 12:00:00,4.94,5.87,arma,ARMA,5.901945964620465,0.9253400388495958,0.1947259037693247,0.9619459646204644,4.102630092986495,0.701188361171806,0.1695080783428147,0.837369907013505,5.532454591866191,0.3510024434233346,0.1199300793251398,0.5924545918661908,4.9011471052894535,0.0015095474273888,0.0078649584434305,0.0388528947105468
2024-03-06 12:00:00,4.17,4.59,arma,ARMA,4.772948418272704,0.3635467950975557,0.1445919468279866,0.6029484182727041,3.1488755130621584,1.04269521782407,0.2448739776829356,1.0211244869378415,4.837520541080132,0.4455836727639127,0.1600768683645401,0.6675205410801324,4.460416706636214,0.0843418634934247,0.0696442941573654,0.290416706636214
2024-03-07 12:00:00,4.6,6.67,arma,ARMA,4.190838764944583,0.1674129162720742,0.0889480945772645,0.409161235055417,7.875058227676184,10.726006394669469,0.7119691799296053,3.275058227676184,4.500087397848151,0.0099825280687536,0.0217201309025758,0.099912602151849,4.75856575503149,0.0251430986687065,0.0344708163111934,0.15856575503149
2024-03-08 12:00:00,10.11,16.39,arma,ARMA,4.953872591845073,26.58564984912644,0.5100027109945526,5.156127408154926,678.638194630766,446929.9470162712,66.12543962717764,668.5281946307659,4.876917907679731,27.38514818496308,0.5176144502789584,5.233082092320268,9.412693746088586,0.4862360117439692,0.0689719341158668,0.6973062539114139
2024-03-09 12:00:00,18.64,27.0,arma,ARMA,10.740630717998682,62.40003505342602,0.423785905686766,7.899369282001318,528.2791216001359,259732.0342653581,27.34115459228197,509.6391216001359,11.190714076501488,55.49186077003309,0.3996398027627957,7.449285923498513,12.281840632938668,40.42619053694977,0.3411029703359084,6.358159367061333
2024-03-10 12:00:00,21.91,31.61,arma,ARMA,15.66407326956995,39.01160072190061,0.2850719639630328,6.24592673043005,341.1427354921408,101909.5394097951,14.570184184944807,319.2327354921408,19.41810747870364,6.209528337692734,0.1137331137059041,2.4918925212963607,17.503643571733562,19.41597697292496,0.2011116580678429,4.406356428266438
2024-03-11 12:00:00,11.52,14.14,arma,ARMA,16.021397293244032,20.2625775916247,0.3907462928163223,4.5013972932440325,2.6899081972056447,77.97052124577606,0.7665010245481211,8.830091802794355,14.818302070381408,10.878796547482288,0.2863109436094973,3.2983020703814088,9.843043287592842,2.812183815287423,0.1455691590631213,1.6769567124071578
2024-03-12 12:00:00,7.16,8.43,arma,ARMA,8.133318929100675,0.947349737745684,0.1359383979190886,0.9733189291006744,8.795004905507573,2.6732410410338288,0.2283526404340186,1.6350049055075733,10.09722194774065,8.627272770289375,0.4102265290140572,2.9372219477406496,6.1470981042266,1.025970250461347,0.1414667452197485,1.0129018957733995
2024-03-13 12:00:00,5.61,6.44,arma,ARMA,6.005057859322363,0.1560707122123679,0.0704202957793873,0.395057859322363,6.924037861123029,1.7266955004647844,0.2342313477937662,1.3140378611230288,7.22358418932663,2.603653936044876,0.2876264152097378,1.6135841893266294,5.933663126495824,0.1047578194530513,0.0576939619422145,0.3236631264958234
2024-03-14 12:00:00,6.5,8.19,arma,ARMA,5.720174916755497,0.6081271604572954,0.1199730897299234,0.7798250832445026,6.769264291309832,0.072503258574586,0.041425275586128,0.269264291309832,6.330173165635826,0.0288411536701565,0.0261272052867959,0.1698268343641737,7.034483316935017,0.2856724160818575,0.0822282026053871,0.5344833169350167
2024-03-15 12:00:00,8.95,13.4,arma,ARMA,8.186992461810101,0.5821805033346086,0.0852522389038992,0.763007538189898,7.963710041210787,0.9727678828084269,0.1101999953954427,0.9862899587892128,7.107385931684284,3.3952266047549906,0.2058786668509179,1.842614068315715,9.125927327306158,0.0309504244930883,0.0196566846152132,0.1759273273061588
2024-03-16 12:00:00,20.85,33.25,arma,ARMA,10.234446138695734,112.68998378225194,0.509139273923466,10.615553861304267,12.754956952990067,65.52972193294389,0.3882514650844093,8.095043047009934,10.674350920172282,103.54383419579872,0.488040723253128,10.17564907982772,14.003449504145191,46.87525369228975,0.3283717264198949,6.84655049585481
2024-03-17 12:00:00,16.34,20.2,arma,ARMA,18.2659354072126,3.7092271927551583,0.1178663039909791,1.9259354072125987,18.562589980819467,4.939906222839081,0.1360214186548022,2.222589980819468,23.15201415645048,46.40353686768175,0.4168919312393195,6.812014156450481,13.381798113508925,8.750958401239355,0.1810405071291967,2.958201886491075
2024-03-18 12:00:00,8.96,10.47,arma,ARMA,12.309711405756689,11.220566501856446,0.3738517193924874,3.349711405756688,11.73656238601446,7.709298683430309,0.3098841948676852,2.77656238601446,11.274111446194423,5.355111785408041,0.2582713667627703,2.3141114461944223,9.138072768787508,0.0317099109836488,0.0198741929450342,0.1780727687875067
2024-03-19 12:00:00,8.07,8.91,arma,ARMA,7.481591230829221,0.3462248796370709,0.0729131064647805,0.5884087691707789,9.91178709168402,3.392179691093882,0.2282264054131376,1.8417870916840204,8.507864771643032,0.1917255582460041,0.0542583360152455,0.4378647716430315,8.470428371382113,0.1603428806077309,0.0496193768751068,0.4004283713821124
2024-03-20 12:00:00,6.97,7.72,arma,ARMA,6.775003808236187,0.0380235148023895,0.0279764981009774,0.1949961917638125,6.966639869118483,1.1290479540924126e-05,0.0004820847749665,0.0033601308815169,7.805978120155404,0.6988594173785642,0.1199394720452517,0.8359781201554046,6.629028549155938,0.1162615302907041,0.0489198638226773,0.3409714508440613
2024-03-21 12:00:00,6.04,6.45,arma,ARMA,7.624554562335233,2.5108131610174027,0.2623434705853035,1.5845545623352333,7.982882370164497,3.7747919042960154,0.321669266583526,1.9428823701644973,7.336220249545741,1.680186935332424,0.2146060015804207,1.296220249545741,7.494817042612022,2.116492627474389,0.2408637487768248,1.4548170426120215
2024-03-22 12:00:00,8.49,12.71,arma,ARMA,7.500238122224568,0.97962857469755,0.1165797264753159,0.9897618777754325,7.079742018692056,1.988827573842757,0.1661081250068249,1.410257981307944,6.641663632841708,3.4163473261599124,0.2177074637406704,1.848336367158292,8.915503751417896,0.1810534424707025,0.0501182274932739,0.4255037514178958
2024-03-23 12:00:00,27.23,38.0,arma,ARMA,9.47139630723752,315.3680051165972,0.6521705359075461,17.75860369276248,13.36957138430277,192.11148141083865,0.509013169875036,13.86042861569723,10.757408393720272,271.3462742272774,0.6049427692353921,16.472591606279728,16.90819968632954,106.53956171528765,0.3790598719673324,10.321800313670462
2024-03-24 12:00:00,30.75,36.96,arma,ARMA,22.72808845038739,64.3510649098082,0.2608751723451255,8.02191154961261,40.91679576504776,103.36373612819304,0.3306275045543986,10.16679576504776,28.606235251563312,4.595727296639815,0.0697159267784288,2.143764748436688,27.38055959984861,11.35312861017236,0.1095752975658988,3.3694404001513902
2024-03-25 12:00:00,14.31,16.97,arma,ARMA,22.015372750542348,59.372769224800535,0.5384607093320997,7.705372750542347,16.03102467400991,2.961925928550914,0.1202672728169049,1.721024674009909,18.73285968184048,19.56168776525004,0.3090747506527237,4.422859681840476,11.852518463188568,6.039215503769079,0.1717317635787164,2.457481536811432
2024-03-26 12:00:00,18.34,32.48,arma,ARMA,10.194124033395726,66.35529526330112,0.4441589949075394,8.145875966604274,21.585881921880706,10.535749450791984,0.1769837471036371,3.245881921880706,12.486154142246424,34.267511326338706,0.3191846160170979,5.853845857753576,16.570730065871203,3.1303160998121173,0.0964705525697272,1.769269934128797
2024-03-27 12:00:00,13.55,16.12,arma,ARMA,14.446859167683234,0.8043563666574625,0.0661888684637072,0.8968591676832336,10.934651429968444,6.84004814276611,0.193014654614875,2.615348570031557,16.572709215642195,9.136771002328253,0.2230781708961029,3.022709215642194,8.719638554245622,23.33239169663033,0.3564842395390685,4.830361445754379
2024-03-28 12:00:00,21.68,27.8,arma,ARMA,11.386554218177167,105.95502606332626,0.474789934585924,10.293445781822832,28.276055465408376,43.507947702743714,0.3042461008029694,6.5960554654083765,12.982452385613373,75.6473345045225,0.4011783954975381,8.697547614386627,19.4282486584037,5.070384104380738,0.1038630692618219,2.2517513415963
2024-03-29 12:00:00,24.31,29.75,arma,ARMA,22.54267680747431,3.1234312668391877,0.0726994320249151,1.7673231925256871,19.475567685218824,23.37173580620047,0.1988659940263749,4.834432314781175,21.61239388607095,7.27707874590738,0.1109669318769661,2.697606113929048,17.646804753186096,44.39817089716338,0.2740927703337681,6.663195246813903
2024-03-30 12:00:00,24.34,35.45,arma,ARMA,26.261693555685618,3.6929061219636328,0.0789520770618577,1.9216935556856176,26.22596108366385,3.556849209094527,0.0774840215145378,1.885961083663851,27.41628348269764,9.4635200659183,0.1263879820335923,3.0762834826976366,26.16324575521998,3.324225083927672,0.0749073851774847,1.823245755219979
2024-03-31 12:00:00,29.38,41.1,arma,ARMA,21.95025106316385,55.20116926441788,0.2528845791979628,7.429748936836148,26.15622203536433,10.3927443652705,0.1097269559099955,3.223777964635669,29.487059921001137,0.0114618266847699,0.0036439728046677,0.107059921001138,25.05266922562665,18.72579163083864,0.1472883177118226,4.327330774373348
2024-04-01 12:00:00,32.2,40.88,arma,ARMA,23.371047505234536,77.95040215482537,0.2741910712660083,8.828952494765467,29.12757470022436,9.439797222701442,0.095416934775641,3.0724252997756416,21.58403813503852,112.69864631831652,0.3296882566758224,10.615961864961484,23.88650866193161,69.11413822813819,0.2581829608095773,8.313491338068392
2024-04-02 12:00:00,32.58,40.76,arma,ARMA,23.34130905506637,85.35341037599858,0.2835693967137393,9.238690944933628,57.40866705783406,616.4627078687743,0.7620830895590566,24.82866705783406,26.04155801376155,42.751223607405805,0.2006888270791421,6.53844198623845,37.51178061664336,24.322460050699146,0.1513744817877028,4.931780616643358
2024-04-03 12:00:00,16.93,19.39,arma,ARMA,28.78646068507537,140.57565997673788,0.7003225448951783,11.856460685075367,12.950098565242584,15.839615430384136,0.2350798248527711,3.979901434757416,25.962803108692665,81.59153200040787,0.5335382816711557,9.032803108692663,12.94660697152552,15.867420019299082,0.2352860619299751,3.983393028474479
2024-04-04 12:00:00,15.67,20.64,arma,ARMA,15.971481948272771,0.0908913651343459,0.0192394351163223,0.3014819482727713,26.09220967239965,108.62245445546093,0.6651059140012543,10.422209672399656,17.23239852413757,2.441089148227253,0.0997063512531952,1.5623985241375689,19.398388190308577,13.900878497632464,0.2379316011683839,3.7283881903085767
2024-04-05 12:00:00,22.7,29.03,arma,ARMA,16.29175611160525,41.06558973314867,0.282301492880826,6.40824388839475,19.56234512464742,9.84487811682382,0.1382226817335939,3.137654875352581,17.701117257272404,24.988828675539764,0.2202150987985724,4.998882742727595,25.77002704717851,9.4250660704076,0.1352434822545599,3.0700270471785096
2024-04-06 12:00:00,29.7,34.7,arma,ARMA,21.87881649942836,61.17091134961403,0.2633395118037588,7.821183500571639,26.365737937798794,11.117303499434232,0.1122647158990304,3.334262062201205,27.9843559303853,2.943434573604093,0.0577657935897205,1.7156440696147008,34.16713274757678,19.95527498447288,0.1504085100194202,4.46713274757678
2024-04-07 12:00:00,33.6,46.12,arma,ARMA,29.59541499099205,16.036701094371207,0.1191840776490461,4.0045850090079504,32.75393449426853,0.7158268399886547,0.0251805210039129,0.8460655057314739,34.168436172433665,0.3231196821310341,0.0169177432271923,0.568436172433664,34.02987225079867,0.1847901520067118,0.0127938169880555,0.4298722507986667
2024-04-08 12:00:00,19.75,25.21,arma,ARMA,32.0842920553943,152.13476050776296,0.6245211167288254,12.3342920553943,20.49457162165693,0.5543868997768319,0.0376998289446547,0.7445716216569309,24.123077398409755,19.123805932482234,0.2214216404258104,4.373077398409755,18.067555779813045,2.830618554040492,0.0851870491233901,1.6824442201869552
2024-04-09 12:00:00,21.64,26.11,arma,ARMA,18.08444796272577,12.641950289764942,0.1643046227945578,3.555552037274232,31.14953793158576,90.43131167226834,0.4394426031231865,9.509537931585758,17.49673338615137,17.166658233432702,0.1914633370540032,4.143266613848631,22.614540349124063,0.9497288920708492,0.0450342120667311,0.9745403491240624
2024-04-10 12:00:00,18.63,21.58,arma,ARMA,19.95814310318847,1.7639641025470991,0.0712905584105459,1.32814310318847,16.233371758641727,5.743826927276043,0.128643491216225,2.396628241358272,19.172635689850345,0.2944534918993613,0.0291269828153701,0.5426356898503464,17.503640414026048,1.2686859169154103,0.0604594517430999,1.126359585973951
2024-04-11 12:00:00,21.5,29.2,arma,ARMA,18.23782116794449,10.64181073231106,0.1517292480025819,3.262178832055511,23.95215042109229,6.013041687663102,0.1140535079577809,2.4521504210922918,18.056752182351,11.855955533744591,0.1601510612859999,3.4432478176489987,17.91338401665087,12.863814212015448,0.1668193480627502,3.5866159833491302
2024-04-12 12:00:00,27.24,36.13,arma,ARMA,24.28773796323487,8.715851133724577,0.1083796636110546,2.952262036765127,24.19382069166324,9.279208378539028,0.1118274342267533,3.046179308336761,21.92982441495351,28.1979647440238,0.1949403665582411,5.310175585046487,22.06540813244997,26.776400995714884,0.1899629907323798,5.174591867550028
2024-04-13 12:00:00,34.88,42.0,arma,ARMA,27.738715821272127,50.99793972134907,0.2047386519130698,7.141284178727876,39.30570021439337,19.586822387681487,0.1268836070640299,4.425700214393366,31.91434902395897,8.795085711693131,0.0850243972488828,2.965650976041033,36.69594156706755,3.297643775003739,0.0520625449273952,1.8159415670675472
2024-04-14 12:00:00,46.38,89.03,arma,ARMA,31.94030747373992,208.5047202529313,0.3113344658529556,14.439692526260082,37.43879122559528,79.94521434749198,0.1927815604658197,8.941208774404721,39.938414763728375,41.4940203561526,0.1388871331667017,6.441585236271628,36.963302158620166,88.67419823584767,0.2030335886455333,9.416697841379836
2024-04-15 12:00:00,36.2,42.21,arma,ARMA,37.51333509169464,1.7248490630765678,0.0362799749086917,1.3133350916946398,44.322816389444064,65.98014609662106,0.2243871930785652,8.122816389444061,31.981310342705672,17.797342424562157,0.1165383883230477,4.21868965729433,33.91608151854049,5.21628362995234,0.0630916707585501,2.283918481459516
2024-04-16 12:00:00,27.49,34.2,arma,ARMA,29.87935804089821,5.709031847604944,0.0869173532520266,2.3893580408982125,33.48025854358235,35.88319741896137,0.2179068222474482,5.990258543582353,29.63919804378668,4.619052231416505,0.0781810856233787,2.149198043786683,22.090733101238552,29.152083044061047,0.1964083993729155,5.399266898761447
2024-04-17 12:00:00,19.58,22.51,arma,ARMA,23.56046221782073,15.84407946749835,0.203292248101161,3.980462217820733,18.728461653782485,0.725117555078857,0.0434902117577892,0.851538346217513,23.51648567189629,15.495919445044834,0.2010462549487383,3.936485671896296,16.42309070819097,9.966076276710186,0.1612313223600117,3.156909291809029
2024-04-18 12:00:00,17.8,19.23,arma,ARMA,19.70677546773457,3.635792684354384,0.1071222172884589,1.906775467734569,24.556937685756264,45.65620688919321,0.3796032407728237,6.756937685756263,20.402579676939567,6.7734209748188565,0.1462123414010992,2.602579676939566,17.193295993832134,0.368089751100139,0.0340844947285318,0.6067040061678668
2024-04-19 12:00:00,23.52,38.42,arma,ARMA,19.91092374374109,13.025431423491824,0.1534471197388992,3.609076256258909,22.27259748677048,1.5560130300113235,0.0530358211407109,1.2474025132295203,19.63116819018752,15.123012845009436,0.1653414885124355,3.888831809812483,24.255190043650256,0.5405044002824655,0.0312580800871707,0.7351900436502561
2024-04-20 12:00:00,26.79,33.22,arma,ARMA,26.05678056238692,0.5376107436936414,0.0273691466074311,0.7332194376130801,22.57992589424813,17.724723975922362,0.1571509557951424,4.210074105751865,29.41372285733264,6.8839216320897405,0.0979366501430622,2.6237228573326377,23.11307032912129,13.51981180458822,0.1372500810331732,3.6769296708787103
2024-04-21 12:00:00,33.9,54.86,arma,ARMA,28.166427155146746,32.87385756723862,0.1691319423260546,5.733572844853253,37.15652080851529,10.60492777629308,0.0960625607231649,3.2565208085152904,31.85011320113214,4.202035888172722,0.0604686371347451,2.04988679886786,33.48436844032965,0.1727495933940036,0.0122605179843759,0.415631559670345
2024-04-22 12:00:00,23.93,28.64,arma,ARMA,32.730132204048296,77.44232680872793,0.3677447640638653,8.800132204048296,24.578973737160617,0.4211669115242173,0.0271196714233437,0.6489737371606168,24.70408836732518,0.599212800428164,0.0323480303938646,0.7740883673251808,20.54439677898607,11.4623091701399,0.1414794492692825,3.3856032210139304
2024-04-23 12:00:00,18.06,20.0,arma,ARMA,22.026343698649008,15.7318823358127,0.2196203598366007,3.966343698649009,27.18426353660126,83.25218508535137,0.5052194649280877,9.124263536601262,20.45740596521696,5.747555362057853,0.132746731185878,2.397405965216958,18.57987796852056,0.2702731021530652,0.0287861555105515,0.5198779685205608
2024-04-24 12:00:00,15.34,18.14,arma,ARMA,18.141117842704983,7.846261168720217,0.1826022061737277,2.8011178427049828,16.620921723837323,1.6407604625983807,0.0835020680467616,1.2809217238373236,16.053458103645657,0.5090224656576565,0.0465096547357012,0.7134581036456566,18.37953600552157,9.238779128862015,0.1981444592908454,3.039536005521569
2024-04-25 12:00:00,14.17,15.35,arma,ARMA,16.36795783578679,4.831018647896548,0.1551134675925751,2.1979578357867897,15.101238158963682,0.8672045087100675,0.0657189949868512,0.9312381589636818,15.945484855380442,3.152346471685311,0.1252988606478788,1.7754848553804423,14.035334110734542,0.0181349017316565,0.0095035913384232,0.1346658892654577
2024-04-26 12:00:00,12.45,13.74,arma,ARMA,16.84148740224952,19.28516160411624,0.3527299118272707,4.3914874022495205,15.615182065486987,10.018377507680476,0.2542314912037741,3.165182065486988,15.457401801546244,9.044465595943596,0.2415583776342365,3.0074018015462443,16.41326385373867,15.707460374351497,0.3183344460834273,3.9632638537386704
2024-04-27 12:00:00,32.85,71.22,arma,ARMA,15.216725918027748,310.9323548499544,0.5367815550067657,17.633274081972253,20.47805642773299,153.064987755359,0.3766192868270018,12.37194357226701,16.492974216754845,267.55229247374683,0.4979307696573867,16.357025783245156,29.569922972182084,10.758905308418822,0.0998501378331177,3.280077027817917
2024-04-28 12:00:00,56.66,74.93,arma,ARMA,34.46541020594201,492.5998161265031,0.3917153158146486,22.19458979405799,46.37213779774599,105.84010869256662,0.1815718708481116,10.287862202254004,38.18766817650454,341.22704299732305,0.326020681671293,18.47233182349546,39.69873895981783,287.6843760732014,0.2993515891313478,16.961261040182166
2024-04-29 12:00:00,26.73,31.18,arma,ARMA,45.83845934428316,365.1332185121224,0.7148694105605371,19.10845934428316,47.62656663905988,436.6664973006704,0.781764558139165,20.89656663905988,33.89573364728631,51.347738703851206,0.2680783257495814,7.165733647286313,28.90038572616234,4.71057420032923,0.0811966227520516,2.1703857261623405
2024-04-30 12:00:00,27.13,41.73,arma,ARMA,23.07099918917553,16.47548758227369,0.1496130044535373,4.059000810824468,31.024559778719745,15.167595870021596,0.1435517795326113,3.8945597787197457,21.83713986397091,28.01436841956585,0.1950925225222664,5.292860136029088,26.267658899933863,0.743632172863273,0.0317855178793267,0.8623411000661356
2024-05-01 12:00:00,58.9,71.44,arma,ARMA,23.461221624784727,1255.9070127276254,0.6016770522107856,35.43877837521527,34.676875676022846,586.7597520148536,0.4112584774868786,24.223124323977157,23.818641041552063,1230.701746371475,0.5956088108395236,35.081358958447936,36.76694280069747,489.8722209875974,0.3757734668811974,22.133057199302527
2024-05-02 12:00:00,36.86,45.84,arma,ARMA,44.8092195491178,63.19009144007659,0.2156597815821432,7.949219549117799,73.71015806128284,1357.934149141529,0.9997329913533056,36.85015806128284,49.43276261588289,158.07435979534247,0.3410950248476097,12.572762615882894,37.08921429795938,0.0525391943890116,0.0062185105252137,0.2292142979593805
2024-05-03 12:00:00,26.68,29.89,arma,ARMA,32.57335727521943,34.73165997338178,0.2208904525944313,5.893357275219429,22.30744789022605,19.11921195268861,0.1638887597366547,4.372552109773949,32.82935254805541,37.81453676027558,0.2304854778131713,6.149352548055411,20.382079372856083,39.66380422580482,0.236053996519637,6.297920627143917
2024-05-04 12:00:00,25.11,28.68,arma,ARMA,28.328177024347188,10.356663360036125,0.1281631630564391,3.218177024347188,30.66315756704442,30.83755896442269,0.2211532284764802,5.553157567044419,36.56290460936631,131.16902399124416,0.4561093034395186,11.452904609366314,29.02599538493372,15.335019854822187,0.1559536194716734,3.9159953849337192
2024-05-05 12:00:00,40.07,62.84,arma,ARMA,23.97610155617105,259.01356712028,0.4016445830753419,16.09389844382895,37.31243404474435,7.604169997585006,0.0688187161281669,2.75756595525565,33.52997930375307,42.77187070733814,0.1632148913463171,6.540020696246927,45.41427145843004,28.561237421389983,0.1333733830404303,5.344271458430043
2024-05-06 12:00:00,24.25,28.39,arma,ARMA,37.08666417514854,164.779947145542,0.5293469762947852,12.836664175148542,24.475256115200644,0.0507403174352856,0.0092889119670368,0.2252561152006436,30.016541671512105,33.25300284928562,0.23779553284586,5.766541671512105,21.277112369582458,8.838060863089629,0.1225933043471151,2.9728876304175422
2024-05-07 12:00:00,19.37,20.75,arma,ARMA,23.696561578697807,18.71913509426405,0.2233640463963761,4.326561578697806,27.56693810036012,67.18979422113534,0.4231769798843633,8.196938100360118,20.709449281865293,1.7941243786894467,0.0691507115056939,1.339449281865292,19.254501843650253,0.0133398241201908,0.0059627339364867,0.1154981563497479
2024-05-08 12:00:00,16.18,17.48,arma,ARMA,22.13671675684377,35.482474521263384,0.3681530752066608,5.956716756843772,18.57643640632206,5.74290744954579,0.1481110263487058,2.39643640632206,18.247978967112,4.27653700841762,0.1278108137893696,2.067978967112001,20.75423676807489,20.92364201040821,0.2827093181752095,4.57423676807489
2024-05-09 12:00:00,32.54,42.73,arma,ARMA,17.62514790299696,222.45281307547592,0.4583543975723121,14.914852097003038,25.14168758888536,54.73502653245294,0.2273605535069035,7.398312411114642,16.55056883971846,255.6619088293823,0.491377724655241,15.98943116028154,25.56188176039696,48.694134165880605,0.2144473951937012,6.978118239603038
2024-05-10 12:00:00,26.43,30.51,arma,ARMA,34.38921258437395,63.349064963256666,0.3011431170780912,7.959212584373951,30.099182464377773,13.462899956897346,0.1388264269533777,3.669182464377773,31.08451527019464,21.664512400475083,0.176107274695219,4.65451527019464,22.677459234817054,14.08156219435981,0.1419803543391201,3.752540765182946
2024-05-11 12:00:00,35.92,45.9,arma,ARMA,26.21662422762712,94.15550137987304,0.2701385237297573,9.703375772372883,38.826893279817,8.450028540245224,0.0809268730461302,2.906893279816998,29.75752160810824,37.97613993053285,0.1715612024468752,6.16247839189176,34.94227192390925,0.9559521907761168,0.0272196012274707,0.9777280760907489
2024-05-12 12:00:00,51.46,64.0,arma,ARMA,36.88842757621314,212.3307229016657,0.2831630863541947,14.57157242378686,48.25634842031,10.263383444050254,0.0622551803282161,3.203651579690004,44.33874766933243,50.712234757038345,0.1383842271797041,7.1212523306675735,48.70481715293655,7.591032520752668,0.0535402807435571,2.755182847063452
2024-05-13 12:00:00,34.76,42.75,arma,ARMA,42.00432866335379,52.48029778268932,0.2084099155165072,7.244328663353791,50.46521678180442,246.6538341634713,0.451818664608873,15.705216781804424,34.380067821295135,0.1443484604154236,0.0109301547383447,0.3799321787048626,41.883113189479936,50.73874151014305,0.204922703955119,7.1231131894799375
2024-05-14 12:00:00,44.45,71.1,arma,ARMA,28.27007638454701,261.7899282018934,0.3640027810000673,16.179923615452992,40.15886477730439,18.41384149945895,0.0965384752012511,4.291135222695615,28.70150651580244,248.01504702181316,0.3542968162924086,15.748493484197564,37.50117479436624,48.28617173845107,0.1563290259985097,6.94882520563376
