MODEL,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,RMSE,MAPE,MAE,ZERO_COUNT,NEGATIVE_COUNT,ACCEPTANCE,CHANCE_OF_ACCEPTANCE,REVENUE,MAPE_NORM,RMSE_NORM,MAE_NORM,COMBINED_SCORE,MODEL_NAME,MODEL_GROUP
rw_arma_3m,16_20,POS,AVERAGE,16.690046854784928,0.18036357876835532,6.014524030238951,0,0,288,0.631578947368421,5305.421678231534,0.7399377899636277,0.8657830514137526,0.6585260586124242,0.7546008548962717,ARMA (3 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_3m,16_20,POS,MARGINAL,34.09733308164732,0.26239449185439934,11.673915822417108,0,0,161,0.3530701754385965,3675.827609419836,0.621659251169181,0.7257982532364444,0.33721471104519285,0.5621584236104619,ARMA (3 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_3m,20_24,NEG,AVERAGE,1.0883148190546084,0.15339479780086782,0.5416913803709137,0,0,371,0.8135964912280702,931.0384500532971,0.77882347203029,0.9912480596737914,0.9692455313602624,0.9117628655315364,ARMA (3 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_3m,20_24,NEG,MARGINAL,2.7718224460402294,0.27024343321863836,1.298717259034148,0,0,154,0.33771929824561403,491.5410034651625,0.6103420381732497,0.9777097359901221,0.9262654702249413,0.8358281110298759,ARMA (3 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_3m,20_24,POS,AVERAGE,3.619175864967523,0.11912897020522277,1.8933791914961071,0,0,330,0.7236842105263158,4394.774497326455,0.8282306024171496,0.9708955436003661,0.8925036043067051,0.8965201236311644,ARMA (3 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_3m,20_24,POS,MARGINAL,10.883500675532733,0.18480649461493595,3.955045620645622,0,0,167,0.36622807017543857,2553.114745473782,0.7335316489790816,0.9124777621467504,0.775452719174542,0.8064178194889142,ARMA (3 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,00_04,NEG,AVERAGE,3.8581843435594463,0.20079783203225202,2.0466358995597447,0,0,314,0.6885964912280702,2329.140225456385,0.7104740972350807,0.9689735005430903,0.8838024715348577,0.8529772638456503,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,00_04,NEG,MARGINAL,8.071108171092218,0.3000319828605781,4.126367826712176,0,0,145,0.31798245614035087,1430.6513786421126,0.5673905947246225,0.9350942798508108,0.7657259197372743,0.7541834680704398,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,00_04,POS,AVERAGE,1.4037816258416298,0.06538984562809377,0.4071392329411176,0,0,403,0.8837719298245614,1746.1555490504031,0.9057158441626416,0.9887111589355492,0.9768847147559914,0.9565900253335065,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,00_04,POS,MARGINAL,4.69469201925685,0.14451191711828393,1.2364655927658796,0,0,130,0.2850877192982456,667.60247312923,0.791631499003236,0.9622465267557823,0.9297998017417322,0.8935299980652802,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,04_08,NEG,AVERAGE,2.948009133961558,0.17929194441461552,1.512507190512666,0,0,324,0.7105263157894737,2150.3304524622504,0.7414829555690541,0.9762928891807593,0.9141275703406093,0.87594295653553,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,04_08,NEG,MARGINAL,7.715959584474694,0.29440434850785374,3.370141027054068,0,0,158,0.34649122807017546,1352.1893510680638,0.5755049548245945,0.9379502909815918,0.8086606132498227,0.7720532830367289,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,04_08,POS,AVERAGE,3.5994815406136427,0.1132330894823651,1.4052110883997613,0,0,345,0.756578947368421,3071.032817719555,0.836731740958354,0.9710539201551023,0.920219294756342,0.908608952846617,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,04_08,POS,MARGINAL,16.958553069820272,0.19298297183928545,3.955803759276556,0,0,179,0.3925438596491228,1856.7316446846594,0.7217421693524473,0.8636237953510199,0.7754096759370186,0.7862733831048847,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,08_12,NEG,AVERAGE,4.758162775386872,0.20973112917005682,2.530638791678052,0,0,305,0.668859649122807,3313.7040983396782,0.6975933759030157,0.9617361116990509,0.8563232604811348,0.8371413406264867,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,08_12,NEG,MARGINAL,19.7860440342701,0.3296516440359799,6.44810887039065,0,0,175,0.38377192982456143,2388.250616128138,0.5246826677783702,0.8408858598194103,0.6339093269229141,0.665074518669613,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,08_12,POS,AVERAGE,12.521729715585103,0.17445153104516392,4.275054810037359,0,0,300,0.6578947368421053,4467.53938289731,0.7484622393410063,0.8993035569000966,0.7572842325856708,0.8011511319062454,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,08_12,POS,MARGINAL,58.23786125092297,0.2656496698241333,11.75632156909529,0,0,140,0.30701754385964913,2470.891901931248,0.6169656828631431,0.5316665017601674,0.33253613382616276,0.49495520191695763,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,12_16,NEG,AVERAGE,7.667053913452083,0.23674675534205647,4.937878982237882,0,0,307,0.6732456140350878,6629.742964802028,0.6586401487837535,0.9383435774708587,0.7196524629908825,0.7710763439388508,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,12_16,NEG,MARGINAL,23.12894582779461,0.32715105629078467,9.53200610614367,0,0,186,0.40789473684210525,5091.83055851249,0.5282882093175552,0.8140031265320726,0.4588213999926435,0.5996500849211251,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,12_16,POS,AVERAGE,12.029989837234464,0.14787515933934126,2.653242922291549,0,0,306,0.6710526315789473,2670.466945812098,0.7867821152702865,0.903257999122137,0.8493624244281903,0.8458706589635054,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,12_16,POS,MARGINAL,69.45123581439117,0.23792190267499325,9.589578399597771,0,0,138,0.3026315789473684,1481.0701709359919,0.6569457301288965,0.4414915052273166,0.455552739353555,0.5193861489555125,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,16_20,NEG,AVERAGE,3.0394916741308453,0.20009587160954476,1.557034115382953,0,0,321,0.7039473684210527,2208.3490141364437,0.711486238267843,0.9755572107553317,0.9115995590704106,0.8646670550535616,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,16_20,NEG,MARGINAL,13.55537857426035,0.2934057342685305,3.4541421202328784,0,0,158,0.34649122807017546,1426.3714957429925,0.5769448343602837,0.8909912257887387,0.8038914604083977,0.7554725301275514,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,16_20,POS,AVERAGE,16.630295383384233,0.17936536176467816,5.96213947581315,0,0,292,0.6403508771929824,5385.281159341773,0.7413770967341238,0.8662635569650381,0.6615001859378244,0.7562302480475468,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,16_20,POS,MARGINAL,33.733013271645866,0.2535311352402645,11.36808417200328,0,0,164,0.35964912280701755,3831.6723037375905,0.6344391268245249,0.728728016923351,0.3545782694153683,0.573200377612116,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,20_24,NEG,AVERAGE,1.043930721134145,0.14353168809468547,0.5064278866109109,0,0,378,0.8289473684210527,962.4229904943836,0.7930448693075933,0.9916049848664208,0.9712476123463526,0.9173766126447971,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,20_24,NEG,MARGINAL,2.755675856417888,0.2532694188964991,1.2271767772442457,0,0,144,0.3157894736842105,493.4744136466332,0.6348164897667943,0.9778395825991845,0.9303271732230077,0.8455326359420335,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,20_24,POS,AVERAGE,3.649437903625524,0.11563136805868937,1.8742189206814162,0,0,330,0.7236842105263158,4290.55220652509,0.8332737167214164,0.9706521842783693,0.8935914265783015,0.898513455267983,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_6m,20_24,POS,MARGINAL,10.925577928475814,0.18031576958623527,3.8977600435438027,0,0,165,0.3618421052631579,2613.4513119289204,0.7400067249539793,0.912139387992139,0.7787051015242127,0.8095809680247491,ARMA (6 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,00_04,NEG,AVERAGE,3.664631475919238,0.1879171552024163,1.912878408910678,0,0,307,0.6732456140350878,2321.0204947592765,0.7290464570540969,0.9705300015829503,0.8913965383791187,0.8623115535858759,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,00_04,NEG,MARGINAL,7.93892167764692,0.282223236392971,3.93305724833786,0,0,147,0.3223684210526316,1452.965399352547,0.5930686279282746,0.9361572887176468,0.7767011065978657,0.7668866039497325,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,00_04,POS,AVERAGE,1.3318561759316019,0.06200856519462762,0.37564485239545997,0,0,399,0.875,1755.896551777575,0.9105912367906028,0.9892895644065829,0.9786728047532074,0.9590286023315359,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,00_04,POS,MARGINAL,4.676640789606724,0.1451995058328192,1.2286674178218724,0,0,121,0.26535087719298245,630.2314557195934,0.7906400802150351,0.9623916899768894,0.9302425422678938,0.8933869239138904,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,04_08,NEG,AVERAGE,2.8380951637332914,0.17953279048453574,1.4820630560757904,0,0,312,0.6842105263157895,2108.2750770140465,0.741135685007837,0.9771767882985625,0.9158560327303223,0.8766869638421966,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,04_08,NEG,MARGINAL,7.696703315890998,0.29367776562795006,3.35809229901878,0,0,150,0.32894736842105265,1273.3969813594285,0.5765525984276583,0.9381051448075246,0.8093446784610068,0.7726863251440192,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,04_08,POS,AVERAGE,3.562139601127836,0.10736882095466174,1.3458067207305056,0,0,349,0.7653508771929824,3182.0832488122846,0.8451872985824349,0.971354214169594,0.9235919712078237,0.9126959226925757,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,04_08,POS,MARGINAL,16.84851416388226,0.1776825139202433,3.7405111117386713,0,0,174,0.3815789473684211,1834.7246738760846,0.7438035574007794,0.8645086991688025,0.7876328923606143,0.7980999347209725,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,08_12,NEG,AVERAGE,4.688871958622644,0.20799714909075082,2.475289177127428,0,0,291,0.6381578947368421,3142.094469012869,0.7000935629954582,0.9622933301461926,0.8594657287695413,0.839212300860648,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,08_12,NEG,MARGINAL,19.98794466536006,0.31868310761769536,6.315726000146024,0,0,171,0.375,2353.01076106704,0.5404979551067896,0.839262228270721,0.6414253498446542,0.6723962055143823,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,08_12,POS,AVERAGE,12.248066270348861,0.15912994502803474,4.028663686092047,0,0,331,0.7258771929824561,4939.253479221641,0.7705540915213982,0.9015042860459633,0.771273061592507,0.8140049158379705,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,08_12,POS,MARGINAL,58.099776268496726,0.23869850223283928,11.313634914681264,0,0,149,0.3267543859649123,2649.5841077925297,0.6558259685966301,0.5327769447174633,0.357669620020985,0.5168281956865421,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,12_16,NEG,AVERAGE,7.754555820806785,0.22932041535228104,4.861851290810202,0,0,315,0.6907894736842105,6827.185264056838,0.6693480223101649,0.9376399102431506,0.7239689268234123,0.7759092438174219,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,12_16,NEG,MARGINAL,23.09875280183985,0.3275767722658001,9.520317287160747,0,0,184,0.40350877192982454,5409.596501573932,0.5276743789751639,0.8142459308721378,0.45948503140689956,0.5997405064036381,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,12_16,POS,AVERAGE,11.955230558876291,0.1414143315162706,2.551008076135106,0,0,331,0.7258771929824561,2998.7061020405517,0.7960978383991238,0.9038591934930724,0.8551667965927499,0.8511518417840236,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,12_16,POS,MARGINAL,69.52345119126448,0.2372534618812718,9.604693524554285,0,0,125,0.2741228070175439,1324.66624883012,0.6579095399583572,0.44091076824022046,0.4546945797938763,0.5192390084370935,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,16_20,NEG,AVERAGE,2.9726476024320103,0.19592130316780185,1.5337967218000776,0,0,312,0.6842105263157895,2037.5061188338968,0.7175054551314763,0.9760947531248982,0.9129188595394792,0.8673263469239465,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,16_20,NEG,MARGINAL,13.680386927498418,0.2844390770653622,3.3520099953941362,0,0,167,0.36622807017543857,1563.1994388329804,0.5898736568244319,0.8899859416295397,0.809690000581424,0.7614501042499249,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,16_20,POS,AVERAGE,16.252537267859214,0.16912344285587916,5.734378129918988,0,0,298,0.6535087719298246,5642.341399370198,0.7561446905278597,0.8693013879556037,0.6744313113414631,0.7665209855475044,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,16_20,POS,MARGINAL,33.83526173255377,0.24306190628653065,11.133447393715336,0,0,159,0.34868421052631576,3707.9118996096863,0.6495344738878117,0.7279057618068673,0.36789974673820214,0.5824575389417289,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,20_24,NEG,AVERAGE,1.016021430793187,0.14095766362167675,0.4904249224475715,0,0,378,0.8289473684210527,959.5049531873822,0.7967562976220541,0.9918294240078661,0.9721561788795089,0.9190123901443322,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,20_24,NEG,MARGINAL,2.7026149562440627,0.24025156816002458,1.1931903729168225,0,0,136,0.2982456140350877,449.36839434901594,0.6535866375736261,0.978266284343795,0.932256747596795,0.8526920573154277,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,20_24,POS,AVERAGE,3.666249876582193,0.1145510947889354,1.8502474943662959,0,0,330,0.7236842105263158,4406.6107841587345,0.8348313385866171,0.9705169868322752,0.8949524016751423,0.8994475533268976,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_arma_12m,20_24,POS,MARGINAL,10.89963995450429,0.18339924784635994,3.852163912143972,0,0,154,0.33771929824561403,2628.983102615877,0.735560726618822,0.9123479743280108,0.7812938168777213,0.8089924381482911,ARMA (12 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,00_04,NEG,AVERAGE,3.1760129398711583,0.2110261787728013,1.8991530843850335,0,0,350,0.7675438596491229,2603.264091640069,0.6957260728471755,0.9744593427946109,0.8921757921719428,0.8525364593070024,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,00_04,NEG,MARGINAL,6.2567089283375195,0.2572061392689217,3.216550917162992,0,0,241,0.5285087719298246,2286.8628292153367,0.6291402207143693,0.9496851993370504,0.8173806748738135,0.7970394135324708,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,00_04,POS,AVERAGE,1.8652769148996893,0.12379908708778926,0.7119113263194732,0,0,373,0.8179824561403509,1489.9672912135507,0.8214968653406179,0.9849999357123176,0.9595813126201593,0.9210207461655274,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,00_04,POS,MARGINAL,4.953431604225041,0.17246467866112125,1.4335240225004515,0,0,259,0.5679824561403509,1078.2249238764216,0.751327037353657,0.9601658113524612,0.9186118310316979,0.8754478146870158,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,04_08,NEG,AVERAGE,2.9469279268748787,0.22038458265461391,1.6948730442096636,0,0,331,0.7258771929824561,2132.442612395347,0.6822323996092825,0.976301583962579,0.9037737690217792,0.8523838823519944,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,04_08,NEG,MARGINAL,7.221075702061336,0.27030590875380406,3.180083716349178,0,0,216,0.47368421052631576,1599.8283629484758,0.6102519560964837,0.941930016453902,0.8194510961957099,0.7887414322471764,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,04_08,POS,AVERAGE,4.267562101409018,0.1654697118697286,1.94939254308612,0,0,338,0.7412280701754386,2797.390372203451,0.7614129235138388,0.9656813927404152,0.8893234524207694,0.8710319928978962,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,04_08,POS,MARGINAL,17.15690175285368,0.2228285472307655,4.2539008582651885,0,0,220,0.4824561403508772,1976.652109878045,0.678708501751052,0.8620287276304512,0.7584852458747104,0.7655305018520611,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,08_12,NEG,AVERAGE,7.865345373176828,0.2532926330621559,3.4915865040540357,0,0,292,0.6403508771929824,2979.2167475193064,0.6347830177805647,0.9367489699250244,0.8017655596285596,0.7895360207980748,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,08_12,NEG,MARGINAL,22.292399750539506,0.3405177251595914,7.769306621892584,0,0,177,0.3881578947368421,1895.529869773251,0.509015108447724,0.8207304091345649,0.5588984696564838,0.6283426668732723,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,08_12,POS,AVERAGE,14.376166025832845,0.2574034880086892,5.908692354121027,0,0,280,0.6140350877192983,3746.674091540006,0.6288556679805952,0.8843906698917755,0.6645346404030941,0.7249562795107094,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,08_12,POS,MARGINAL,57.75166570316777,0.3278396224708601,13.17286841265397,0,0,181,0.3969298245614035,2836.389819292114,0.5272953811436547,0.5355763579399427,0.25211184232808803,0.43921753567729277,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,12_16,NEG,AVERAGE,10.929675379910165,0.2717488589650868,6.035740623831625,0,0,306,0.6710526315789473,6601.151260270954,0.6081713984612829,0.9121064373699339,0.6573214888409038,0.7246894911264127,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,12_16,NEG,MARGINAL,26.046128539701368,0.2916314970157716,9.74092360614788,0,0,198,0.4342105263157895,4690.366825658867,0.579503067370696,0.7905439136570394,0.4469601318702444,0.6054073779300404,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,12_16,POS,AVERAGE,13.530265391411781,0.2271614238082575,3.7843605466745442,0,0,276,0.6052631578947368,2199.276758643495,0.6724610239273578,0.8911931793722457,0.7851433455070496,0.7818278013454691,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,12_16,POS,MARGINAL,70.48678009320757,0.31284475351379576,11.179312959885445,0,0,161,0.3530701754385965,1426.4871441384387,0.5489161473028153,0.4331639316478071,0.36529573425519646,0.4501231798309484,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,16_20,NEG,AVERAGE,3.4301771821051217,0.22024543039512934,1.5720540623158914,0,0,315,0.6907894736842105,2071.1577146775894,0.6824330401398166,0.9724154210891066,0.9107468032325693,0.8534707676736908,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,16_20,NEG,MARGINAL,14.289831643491665,0.273106953941054,3.1713556209518985,0,0,203,0.4451754385964912,1830.7653527406296,0.6062131916919278,0.8850849481916947,0.8199466328534954,0.7687729069201683,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,16_20,POS,AVERAGE,16.399633969232962,0.20651210158188915,6.463215671799148,0,0,325,0.7127192982456141,5776.848927689205,0.7022348197824484,0.8681184751347313,0.6330516399317601,0.7341459766979747,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,16_20,POS,MARGINAL,33.871427862198416,0.25758853355150346,11.545231970598024,0,0,211,0.46271929824561403,4410.556227755933,0.6285888549513223,0.7276149233445601,0.3445207226019962,0.5675249738458131,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,20_24,NEG,AVERAGE,1.0559231774791153,0.16193960107410207,0.5458954028416567,0,0,373,0.8179824561403509,948.4019993688112,0.7665029113121125,0.9915085446999743,0.9690068484461116,0.9075810695843267,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,20_24,NEG,MARGINAL,2.3370327149560386,0.21910519914017532,1.0387237687686097,0,0,199,0.43640350877192985,688.0037879924821,0.6840771140827977,0.9812062001696714,0.9410265720859906,0.8669230336325198,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,20_24,POS,AVERAGE,4.312197993991968,0.16388986436543987,2.5373935027857843,0,0,323,0.7083333333333334,4016.906951278176,0.763690870293845,0.9653224426816147,0.8559397624996994,0.860671423609741,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_3m,20_24,POS,MARGINAL,11.057727073021132,0.21524311266306104,4.467105235629031,0,0,211,0.46271929824561403,2907.605203458617,0.689645770190913,0.911076679475292,0.746380590760942,0.7814404610428676,ARMAX (3 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_6m,00_04,NEG,AVERAGE,3.0434051548764303,0.1902759507858576,1.7656141267323868,0,0,340,0.7456140350877193,2689.771851227105,0.7256453624614816,0.9755257395768148,0.8997574518293282,0.865562876400931,ARMAX (6 Months),ROLLING_WINDOW_STATISTICAL
rw_armax_6m,00_04,NEG,MARGINAL,5.992182173235957,0.22758107260360544,2.915338258877654,0,0,206,0.4517543859649123,2145.067104027531,0.6718559417156247,0.9518124536340612,0.8344819904730857,0.8179081867386709,ARMAX (6 Months),ROLLING_WINDOW_STATISTICAL
