DATE,ACTUAL_VALUE,MARGINAL_PRICE,MODEL,MODEL_NAME,D+1_arma,RMSE_arma,MAPE_arma,MAE_arma,D+1_armax,RMSE_armax,MAPE_armax,MAE_armax,D+1_sarma,RMSE_sarma,MAPE_sarma,MAE_sarma,D+1_sarmax,RMSE_sarmax,MAPE_sarmax,MAE_sarmax
2023-12-01 12:00:00,3.88,3.88,arma,ARMA,7.119989597244267,10.497532590251067,0.835048865269141,3.239989597244267,6.989224042312518,9.667274145294195,0.8013464026578655,3.109224042312518,5.83171982841534,3.809210288629606,0.5030205743338506,1.9517198284153403,4.98386984983208,1.2185286453682984,0.2845025386165154,1.1038698498320798
2023-12-02 12:00:00,4.34,4.34,arma,ARMA,4.638438045630858,0.0890652670799661,0.0687645266430548,0.2984380456308582,6.1228459911066455,3.1785398280050376,0.4107940071674298,1.7828459911066457,7.27567585801989,8.61819274336082,0.6764230087603434,2.9356758580198905,4.880453650424038,0.2920901482566688,0.1245284908811148,0.5404536504240385
2023-12-03 12:00:00,4.29,4.29,arma,ARMA,5.217349357761419,0.8599768313405165,0.2161653514595382,0.9273493577614192,6.9325824986651305,6.9832422622512444,0.6159865964254383,2.6425824986651305,7.225110353769391,8.614872788804277,0.6841749076385526,2.9351103537693906,5.923055791315295,2.666871217548424,0.3806656856212808,1.6330557913152948
2023-12-04 12:00:00,3.38,3.38,arma,ARMA,6.416866893865335,9.22256053105529,0.8984813295459573,3.036866893865336,5.48902403281783,4.447982371003183,0.6239716073425533,2.10902403281783,4.074712017576661,0.4826247873654349,0.2055360998747518,0.694712017576661,4.564339361907097,1.4026597241625092,0.3503962609192594,1.1843393619070968
2023-12-05 12:00:00,3.0,3.0,arma,ARMA,5.4959147799216375,6.229590588631276,0.8319715933072125,2.495914779921637,5.302668856179426,5.3022838612186645,0.7675562853931419,2.3026688561794257,3.4537477252652544,0.2058869981833928,0.1512492417550848,0.4537477252652544,3.533916572475813,0.2850669063643201,0.177972190825271,0.533916572475813
2023-12-06 12:00:00,6.53,6.53,arma,ARMA,3.908638142126271,6.871537989915209,0.4014336688933735,2.621361857873729,4.438325710641814,4.375101332762075,0.3203176553381602,2.0916742893581866,3.172569952448486,11.272336524201762,0.5141546780323911,3.357430047551514,3.1216560655760173,11.616808375324757,0.5219515979209775,3.408343934423983
2023-12-07 12:00:00,4.84,4.84,arma,ARMA,5.836110781566204,0.9922366891524348,0.2058080127202901,0.9961107815662044,6.304640861998158,2.1451728546347084,0.3026117483467269,1.4646408619981583,5.773478111009951,0.8713813837347073,0.1928673783078412,0.9334781110099516,6.948248368111028,4.444711181642814,0.4355885058080637,2.1082483681110284
2023-12-08 12:00:00,4.3,4.3,arma,ARMA,5.036404686510632,0.5422918623148218,0.1712569038396818,0.7364046865106317,5.430070431407072,1.2770591799405653,0.262807077071412,1.1300704314070718,4.107007616162044,0.0372460602194567,0.044881949729757,0.1929923838379554,3.433702152438104,0.7504719606903734,0.2014646157120687,0.8662978475618957
2023-12-09 12:00:00,7.35,7.35,arma,ARMA,5.442154927089713,3.639872822228057,0.2595707582190866,1.9078450729102867,10.749379834623507,11.555783260044947,0.4625006577719058,3.399379834623508,6.264365826637831,1.1786015583717595,0.1477053297091386,1.0856341733621688,7.546841678043828,0.0387466462151101,0.0267811806862351,0.1968416780438282
2023-12-10 12:00:00,11.69,11.69,arma,ARMA,6.787251123697496,24.03694654408546,0.4193968243201457,4.902748876302503,14.1167751647092,5.889237700049366,0.2075941116089991,2.4267751647092,8.662158001467517,9.167827168077174,0.2590112915767735,3.027841998532482,10.563756669993916,1.2684240383831915,0.0963424576566367,1.1262433300060837
