DATE,ACTUAL_VALUE,MARGINAL_PRICE,MODEL,MODEL_NAME,D+1_lstm_ts168_single,RMSE_lstm_ts168_single,MAPE_lstm_ts168_single,MAE_lstm_ts168_single,D+1_lstm_ts168_ensemble,RMSE_lstm_ts168_ensemble,MAPE_lstm_ts168_ensemble,MAE_lstm_ts168_ensemble,D+1_lstm_ts168_recency,RMSE_lstm_ts168_recency,MAPE_lstm_ts168_recency,MAE_lstm_ts168_recency,D+1_lstm_feature_ts168_single,RMSE_lstm_feature_ts168_single,MAPE_lstm_feature_ts168_single,MAE_lstm_feature_ts168_single,D+1_lstm_feature_ts168_ensemble,RMSE_lstm_feature_ts168_ensemble,MAPE_lstm_feature_ts168_ensemble,MAE_lstm_feature_ts168_ensemble,D+1_lstm_feature_ts168_recency,RMSE_lstm_feature_ts168_recency,MAPE_lstm_feature_ts168_recency,MAE_lstm_feature_ts168_recency,D+1_bidirectional_lstm_ts168_single,RMSE_bidirectional_lstm_ts168_single,MAPE_bidirectional_lstm_ts168_single,MAE_bidirectional_lstm_ts168_single,D+1_bidirectional_lstm_ts168_ensemble,RMSE_bidirectional_lstm_ts168_ensemble,MAPE_bidirectional_lstm_ts168_ensemble,MAE_bidirectional_lstm_ts168_ensemble,D+1_bidirectional_lstm_ts168_recency,RMSE_bidirectional_lstm_ts168_recency,MAPE_bidirectional_lstm_ts168_recency,MAE_bidirectional_lstm_ts168_recency
2023-12-09 12:00:00,7.3500002611933475,7.35,lstm_ts168_single,LSTM (Single),3.1614418607889294,17.544021473598413,0.5698718709602281,4.188558400404418,5.102052284031003,5.053270108028277,0.3058432513303567,2.2479479771623447,5.215452463050967,4.556294302554483,0.290414656093606,2.13454779814238,5.105249661315438,5.038905255652236,0.3054082340282055,2.24475059987791,7.084638438251896,0.0704168970748101,0.0361036480967916,0.2653618229414514,6.548679526719252,0.6421149194981036,0.1090232253058441,0.8013207344740954,6.445745375427884,0.8176768984307115,0.1230278712423676,0.9042548857654636,4.5970782732501325,7.5785794717012225,0.3745471959338747,2.752921987943215,5.130390301198092,4.926668374510141,0.3019877389276282,2.219609959995256
2023-12-10 12:00:00,11.690000369573172,11.69,lstm_ts168_single,LSTM (Single),9.492770166619144,4.8278205647734,0.1879580952514763,2.197230202954028,14.478333490292563,7.774801592100741,0.2385229283633632,2.7883331207193915,14.00499290242442,5.359190427157035,0.1980318613912732,2.314992532851248,13.707927439250785,4.072029658537679,0.1726199320685985,2.0179270696776133,19.788282737678816,65.58217731357077,0.6927529608282922,8.098282368105645,17.268828716161305,31.12332572069529,0.4772308101126116,5.578828346588134,20.01656398441851,69.33166163206629,0.7122808684008075,8.32656361484534,14.864119536413371,10.075032485302325,0.2715242999565528,3.1741191668402,14.92558985858365,10.469039341395094,0.276782667811722,3.2355894890104797
2023-12-11 12:00:00,6.900000239155071,6.9,lstm_ts168_single,LSTM (Single),5.070715376359297,3.3462831092537533,0.2651137390423882,1.8292848627957736,8.315320955078262,2.003132728921332,0.20511893722724,1.4153207159231904,7.287428010487856,0.1501002779998887,0.0561489504209389,0.3874277713327849,6.303332697710961,0.3560121550129588,0.0864735537338436,0.59666754144411,8.41325113368969,2.289928269809822,0.2193117162442187,1.513250894534618,7.342573853375619,0.1958714040042381,0.0641411012870837,0.4425736142205476,9.224796933501798,5.404679670045469,0.3369270454737558,2.324796694346727,7.078253421076024,0.0317741968649442,0.0258337935858942,0.1782531819209527,7.184788945801438,0.0811046074333105,0.041273724170369,0.284788706646367
2023-12-12 12:00:00,5.510000253194089,5.51,lstm_ts168_single,LSTM (Single),3.897153945469195,2.6012732123418227,0.2927125650838117,1.6128463077248938,5.749407860631831,0.0573160024990643,0.0434496545256891,0.2394076074377427,5.318732056390468,0.0365835231085085,0.0347129197848483,0.1912681968036205,3.3458179712862983,4.68368494932361,0.3927735358366339,2.1641822819077903,4.29181822588155,1.4839674516672865,0.2210856572295748,1.2181820273125386,3.935879142406695,2.4778572714265383,0.2856843989934288,1.5741211107873938,5.389353086393737,0.0145557388569517,0.0218960365256632,0.1206471668003512,4.523083264906853,0.9740051417699482,0.1791137827471297,0.986916988287236,4.843947713803985,0.4436259852280057,0.1208806731005139,0.6660525393901038
2023-12-13 12:00:00,5.900000076094432,5.9,lstm_ts168_single,LSTM (Single),3.8961935679480586,4.015240522089764,0.3396282173394165,2.003806508146374,5.3221154613294495,0.3339506279820728,0.0979465436121688,0.577884614764983,4.991210442589997,0.8258985979651257,0.15403213928533,0.9087896335044352,3.0715392774226995,8.000190489622737,0.4794001291850936,2.828460798671733,4.054123669834715,3.407259707186288,0.3128604038055563,1.845876406259717,3.7708894124906847,4.533112217871191,0.3608662095159048,2.129110663603748,4.852983613361882,1.0962434732329818,0.1774604151235255,1.0470164627325502,4.537138532623662,1.8573915866715305,0.2309934789649919,1.3628615434707705,4.8797873908802405,1.040833923071952,0.1729174020434136,1.020212685214192
2023-12-14 12:00:00,4.500000120719895,4.5,lstm_ts168_single,LSTM (Single),3.59533430873426,0.8184202313756295,0.2010368417147753,0.9046658119856356,4.897256314839914,0.1578124837667217,0.0882791518806596,0.3972561941200183,4.695375437503856,0.0381715144084328,0.0434167358983769,0.1953753167839602,3.011301674691196,2.216223063208265,0.3308218680204263,1.4886984460286996,3.79428352641644,0.4980359114752681,0.1568259056380997,0.7057165943034556,3.6488189668379527,0.7245093567237955,0.1891513624550244,0.8511811538819427,5.609608262499945,1.2312302283045746,0.2465795804473307,1.1096081417800496,3.9630481954929873,0.2883173700048831,0.1193226468493979,0.5369519252269082,4.334767003013455,0.0273019831869905,0.0367184696163979,0.1652331177064407
2023-12-15 12:00:00,4.050000262647083,4.05,lstm_ts168_single,LSTM (Single),3.3319895108704523,0.5155394396668418,0.1772865938797095,0.7180107517766303,4.309863827976318,0.0675290725856216,0.0641638391300716,0.2598635653292351,4.154373702834151,0.0108938150164836,0.0257712181279836,0.1043734401870688,2.5874649550333424,2.139009526016818,0.3611198056214016,1.4625353076137402,3.355251856971818,0.482675347188322,0.1715428050913697,0.6947484056752646,3.2249762432632143,0.6806646325603134,0.2037096212049705,0.8250240193838683,4.845353147426489,0.6325862113269238,0.1963834156049075,0.7953528847794065,3.583758280310521,0.2173815860931265,0.1151214696543811,0.4662419823365615,3.958991510719323,0.0082825929274484,0.0224712953149973,0.0910087519277595
2023-12-16 12:00:00,5.690000319647399,5.69,lstm_ts168_single,LSTM (Single),3.7854677292525287,3.6272443878761935,0.3347157264330156,1.90453259039487,4.841750247195952,0.7195281854138847,0.1490773330051432,0.8482500724514468,4.684247163860957,1.0115394103743869,0.1767580139343062,1.005753155786442,6.025035645665254,0.1122486696798903,0.0588814248148612,0.3350353260178549,8.349134891295595,7.070996670134636,0.4673346963560415,2.659134571648196,7.354356368319364,2.770081056750956,0.2925054402765135,1.6643560486719648,5.236215287073044,0.2059208557885081,0.0797513193465822,0.4537850325743546,3.9549900870860064,3.0102605070927364,0.3049226950955441,1.7350102325613923,4.411187506545294,1.6353622109541197,0.2247474061972199,1.278812813102105
2023-12-17 12:00:00,12.650001388400034,12.65,lstm_ts168_single,LSTM (Single),7.906696147326891,22.49894460999194,0.3749648000373123,4.743305241073142,13.349471188460932,0.4892580011972328,0.0552940492719872,0.6994698000608981,14.70238725942022,4.212287763563291,0.1622439245660645,2.0523858710201868,16.06008454353729,11.628667124950864,0.2695717613331078,3.410083155137256,21.272591855855406,74.34906636945226,0.6816276301251817,8.622590467455373,21.3484117186069,75.66234227264954,0.6876212945069912,8.698410330206867,19.22267275885975,43.200008944060826,0.5195787074368872,6.572671370459718,14.211925312874676,2.43960634584627,0.1234722334423549,1.5619239244746428,17.602297170659742,24.525233514987303,0.3914857896221996,4.952295782259709
2023-12-18 12:00:00,7.609999305486882,7.61,lstm_ts168_single,LSTM (Single),4.885914838699567,7.42063618219193,0.3579611978181422,2.724084466787315,8.746447079827714,1.2915135438042304,0.1493361206382032,1.136447774340832,7.7394003991641185,0.0167446430448648,0.0170040874489879,0.1294010936772363,7.413294846924301,0.0386926440183982,0.0258481572292333,0.1967044585625812,9.337265333057246,2.983447929998705,0.2269732175041052,1.727266027570364,7.905892784777079,0.0875529510864578,0.0388821953080671,0.2958934792901964,9.269010493007864,2.752318120319777,0.2180041181245336,1.6590111875209814,7.49148382982033,0.014045917972469,0.0155736513117814,0.1185154756665518,7.556314325291996,0.0028820770985252,0.0070545315498489,0.0536849801948857
2023-12-19 12:00:00,5.610000205499399,5.61,lstm_ts168_single,LSTM (Single),4.153667908465958,2.120903759382699,0.2595957653630423,1.4563322970334411,6.709279182120017,1.2084142684400736,0.1959498995281696,1.099278976620618,6.160314467307883,0.3028457867498161,0.0980952302406368,0.5503142618084835,6.132746080402799,0.273263249728521,0.0931810794571736,0.5227458749034,8.591569031994565,8.88975266712776,0.5314739246484124,2.981568826495166,7.184109683455024,2.477820648589731,0.28058991449101,1.5741094779556253,7.497871586864398,3.5640583525769887,0.3365189504831651,1.8878713813649988,5.567967175742663,0.0017667755905306,0.0074925183987571,0.0420330297567357,5.893758641497478,0.0805188500000759,0.0505808245282977,0.2837584359980791
2023-12-20 12:00:00,7.189999689608949,7.19,lstm_ts168_single,LSTM (Single),3.859591671032643,11.091617570197355,0.4632000225798954,3.330408018576306,6.12602952672072,1.1320325075164035,0.1479791667343028,1.0639701628882283,5.891840725579486,1.6852166958900494,0.1805506286607458,1.2981589640294633,8.016359556476699,0.6828706295696857,0.1149318362366569,0.8263598668677501,11.70762593668059,20.408946908230597,0.6283207847144352,4.51762624707164,9.948095887700294,7.6070946379259325,0.3836017130956723,2.758096198091345,7.2130639821531535,0.0005319615905646,0.0032078294214028,0.0230642925442046,5.159988589421103,4.120945066885867,0.2823381346068256,2.0300111001878456,5.648447348372785,2.3763836207706985,0.214402282028472,1.541552341236164
2023-12-21 12:00:00,15.290000884544408,15.29,lstm_ts168_single,LSTM (Single),5.618830491122759,93.53153677859544,0.6325160126836591,9.671170393421647,10.541840430470478,22.54502769763156,0.310540234099889,4.748160454073931,11.076076300241493,17.7571604021925,0.2756000222709259,4.213924584302916,19.97994821811779,21.99560599169208,0.3067329667923121,4.689947333573382,22.080634659662653,46.11270706777667,0.4441225233663931,6.790633775118245,19.26782254223654,15.823065140404584,0.2601583667475803,3.977821657692133,9.885085145723377,29.213114143755305,0.3534934876481585,5.404915738821032,9.226554578772966,36.76538110297336,0.3965628485934593,6.063446305771443,10.454859177838488,23.378595323927044,0.3162290011110089,4.835141706705921
2023-12-22 12:00:00,20.96999973301005,20.97,lstm_ts168_single,LSTM (Single),7.92284098671511,170.2283513510205,0.6221821131335866,13.047158746294938,14.48742648667557,42.023755894091536,0.3091355903133321,6.482573246334479,13.99276745034211,48.68177032630367,0.3327244812351947,6.97723228266794,20.925535027422185,0.0019771100430153,0.0021203960969951,0.0444647055878633,21.441976184875468,0.2227617711154706,0.0225072225977406,0.4719764518654195,18.12899032716123,8.07133444412146,0.1354797063433733,2.841009405848819,14.191333891635589,45.95031058901692,0.3232554090453222,6.77866584137446,13.164445287388745,60.9266802035585,0.372224823319103,7.805554445621304,12.985806091372444,63.74734810716635,0.3807436215208548,7.984193641637605
2023-12-23 12:00:00,16.000000404795717,16.0,lstm_ts168_single,LSTM (Single),8.77664014635313,52.17693342324777,0.4514600047308444,7.223360258442588,15.891386344256942,0.0117970141467207,0.0067883786119292,0.108614060538775,16.22454149231725,0.0504186999853529,0.014033817615044,0.2245410875215334,19.234013740643547,10.458842256441612,0.20212582837676,3.2340133358478305,19.340229311811925,11.15712915126669,0.208764301406832,3.340228907016208,17.200476174999178,1.4411420748455928,0.0750297337394841,1.200475770203461,18.388823894288777,5.706477663953799,0.1493014643160291,2.38882348949306,15.296552172549942,0.494839415449705,0.0439655134030451,0.7034482322457745,16.44629377128941,0.1991777689762753,0.027893334700162,0.4462933664936948
2023-12-24 12:00:00,24.109998080734915,24.11,lstm_ts168_single,LSTM (Single),9.89081610940848,202.18513593369477,0.5897628827556095,14.219181971326435,18.67939646102624,29.49143395198252,0.2252427230198744,5.430601619708678,20.824521638087727,10.794355455189615,0.136270290509581,3.2854764426471874,36.20822466527509,146.3670864908746,0.5017929302203993,12.098226584540177,37.19294244269183,171.16343317806025,0.5426356451023875,13.082944361956915,33.22573942019875,83.0967401680099,0.3780896750360077,9.115741339463836,25.13834604453092,1.0574995346433822,0.0426523453196664,1.0283479637960014,19.92944969504497,17.476984805094812,0.173394803752822,4.180548385689946,23.692773917172687,0.1740760026602006,0.0173050268260125,0.4172241635622278
2023-12-25 12:00:00,19.28999871776676,19.29,lstm_ts168_single,LSTM (Single),11.024612850191042,68.31660353992035,0.4284803741310261,8.265385867575715,18.732562546584905,0.3107350849418828,0.0288976779800629,0.5574361711818518,19.06098925661373,0.0524453332975995,0.0118719272356457,0.2290094611530264,27.599083604357336,69.04089165256798,0.4307457459257177,8.309084886590579,30.07321596872682,116.27777428140271,0.559005597083236,10.783217250960064,24.74489744221053,29.755920093938297,0.2827837784882599,5.4548987244437726,20.83254530980053,2.379449988595007,0.0799661324297048,1.5425465920337729,18.418824058585976,0.7589452867987498,0.0451619863706055,0.871174659180781,19.006003200345727,0.0806534539152383,0.014722422825226,0.2839955174210296
