DATE,ACTUAL_VALUE,MARGINAL_PRICE,D+1,RMSE,MAPE,MAE
2024-05-22 12:00:00,48.0,48.0,64.34,16.340000000000003,0.34041666666666676,16.340000000000003
2024-05-23 12:00:00,38.78,38.78,48.0,9.219999999999999,0.23775141825683338,9.219999999999999
2024-05-24 12:00:00,30.32,30.32,38.78,8.46,0.279023746701847,8.46
2024-05-25 12:00:00,43.0,43.0,30.32,12.68,0.2948837209302326,12.68
2024-05-26 12:00:00,78.4,78.4,43.0,35.400000000000006,0.451530612244898,35.400000000000006
2024-05-27 12:00:00,38.47,38.47,78.4,39.93000000000001,1.03795165063686,39.93000000000001
2024-05-28 12:00:00,35.35,35.35,38.47,3.1199999999999974,0.08826025459688819,3.1199999999999974
2024-05-29 12:00:00,29.87,29.87,35.35,5.48,0.1834616672246401,5.48
2024-05-30 12:00:00,36.55,36.55,29.87,6.679999999999996,0.18276333789329677,6.679999999999996
2024-05-31 12:00:00,26.3,26.3,36.55,10.249999999999996,0.38973384030418234,10.249999999999996
2024-06-01 12:00:00,39.97,39.97,26.3,13.669999999999998,0.34200650487865897,13.669999999999998
2024-06-02 12:00:00,77.4,77.4,39.97,37.43000000000001,0.4835917312661499,37.43000000000001
2024-06-03 12:00:00,180.79,180.79,77.4,103.38999999999999,0.5718789756070579,103.38999999999999
2024-06-04 12:00:00,100.0,100.0,180.79,80.78999999999999,0.8079,80.78999999999999
2024-06-05 12:00:00,80.75,80.75,100.0,19.25,0.23839009287925697,19.25
2024-06-06 12:00:00,86.84,86.84,80.75,6.090000000000003,0.07012897282358364,6.090000000000003
2024-06-07 12:00:00,78.41,78.41,86.84,8.430000000000007,0.10751179696467296,8.430000000000007
2024-06-08 12:00:00,92.34,92.34,78.41,13.930000000000007,0.15085553389646963,13.930000000000007
2024-06-09 12:00:00,127.0,127.0,92.34,34.66,0.2729133858267716,34.66
2024-06-10 12:00:00,66.38,66.38,127.0,60.620000000000005,0.9132268755649293,60.620000000000005
2024-06-11 12:00:00,94.22,94.22,66.38,27.840000000000003,0.29547866694969227,27.840000000000003
2024-06-12 12:00:00,71.29,71.29,94.22,22.929999999999993,0.32164398933931815,22.929999999999993
2024-06-13 12:00:00,56.11,56.11,71.29,15.180000000000007,0.27054001069328115,15.180000000000007
2024-06-14 12:00:00,45.0,45.0,56.11,11.11,0.24688888888888888,11.11
2024-06-15 12:00:00,85.13,85.13,45.0,40.129999999999995,0.4713966874192411,40.129999999999995
2024-06-16 12:00:00,86.46,86.46,85.13,1.3299999999999983,0.015382835993522997,1.3299999999999983
2024-06-17 12:00:00,53.7,53.7,86.46,32.75999999999999,0.6100558659217875,32.75999999999999
2024-06-18 12:00:00,42.76,42.76,53.7,10.940000000000005,0.25584658559401324,10.940000000000005
2024-06-19 12:00:00,49.0,49.0,42.76,6.240000000000002,0.12734693877551023,6.240000000000002
2024-06-20 12:00:00,43.2,43.2,49.0,5.799999999999997,0.1342592592592592,5.799999999999997
2024-06-21 12:00:00,35.86,35.86,43.2,7.340000000000003,0.20468488566648085,7.340000000000003
2024-06-22 12:00:00,62.12,62.12,35.86,26.259999999999998,0.422730199613651,26.259999999999998
2024-06-23 12:00:00,61.5,61.5,62.12,0.6199999999999974,0.01008130081300809,0.6199999999999974
2024-06-24 12:00:00,45.1,45.1,61.5,16.4,0.3636363636363636,16.4
2024-06-25 12:00:00,49.19,49.19,45.1,4.089999999999996,0.08314698109371817,4.089999999999996
2024-06-26 12:00:00,48.0,48.0,49.19,1.1899999999999977,0.024791666666666618,1.1899999999999977
2024-06-27 12:00:00,44.18,44.18,48.0,3.8200000000000003,0.08646446355817113,3.8200000000000003
