DATE,ACTUAL_VALUE,MARGINAL_PRICE,D+1,RMSE,MAPE,MAE
2024-03-26 12:00:00,18.34,32.48,14.31,4.029999999999999,0.21973827699018536,4.029999999999999
2024-03-27 12:00:00,13.55,16.12,18.34,4.789999999999999,0.3535055350553505,4.789999999999999
2024-03-28 12:00:00,21.68,27.8,13.55,8.129999999999999,0.37499999999999994,8.129999999999999
2024-03-29 12:00:00,24.31,29.75,21.68,2.629999999999999,0.10818593171534345,2.629999999999999
2024-03-30 12:00:00,24.34,35.45,24.31,0.030000000000001137,0.0012325390304026762,0.030000000000001137
2024-03-31 12:00:00,29.38,41.1,24.34,5.039999999999999,0.17154526889040161,5.039999999999999
2024-04-01 12:00:00,32.2,40.88,29.38,2.820000000000004,0.0875776397515529,2.820000000000004
2024-04-02 12:00:00,32.58,40.76,32.2,0.37999999999999545,0.011663597298956276,0.37999999999999545
2024-04-03 12:00:00,16.93,19.39,32.58,15.649999999999999,0.924394565859421,15.649999999999999
2024-04-04 12:00:00,15.67,20.64,16.93,1.2599999999999998,0.08040842373962985,1.2599999999999998
2024-04-05 12:00:00,22.7,29.03,15.67,7.029999999999999,0.3096916299559471,7.029999999999999
2024-04-06 12:00:00,29.7,34.7,22.7,7.0,0.2356902356902357,7.0
2024-04-07 12:00:00,33.6,46.12,29.7,3.900000000000002,0.11607142857142863,3.900000000000002
2024-04-08 12:00:00,19.75,25.21,33.6,13.850000000000001,0.7012658227848102,13.850000000000001
2024-04-09 12:00:00,21.64,26.11,19.75,1.8900000000000006,0.08733826247689466,1.8900000000000006
2024-04-10 12:00:00,18.63,21.58,21.64,3.0100000000000016,0.16156736446591527,3.0100000000000016
2024-04-11 12:00:00,21.5,29.2,18.63,2.870000000000001,0.1334883720930233,2.870000000000001
2024-04-12 12:00:00,27.24,36.13,21.5,5.739999999999998,0.21071953010278996,5.739999999999998
2024-04-13 12:00:00,34.88,42.0,27.24,7.640000000000004,0.21903669724770652,7.640000000000004
2024-04-14 12:00:00,46.38,89.03,34.88,11.5,0.2479517033203967,11.5
2024-04-15 12:00:00,36.2,42.21,46.38,10.18,0.28121546961325966,10.18
2024-04-16 12:00:00,27.49,34.2,36.2,8.710000000000004,0.31684248817751925,8.710000000000004
2024-04-17 12:00:00,19.58,22.51,27.49,7.91,0.4039836567926456,7.91
2024-04-18 12:00:00,17.8,19.23,19.58,1.7799999999999976,0.09999999999999987,1.7799999999999976
2024-04-19 12:00:00,23.52,38.42,17.8,5.719999999999999,0.2431972789115646,5.719999999999999
2024-04-20 12:00:00,26.79,33.22,23.52,3.2699999999999996,0.12206047032474802,3.2699999999999996
2024-04-21 12:00:00,33.9,54.86,26.79,7.109999999999999,0.2097345132743363,7.109999999999999
2024-04-22 12:00:00,23.93,28.64,33.9,9.969999999999999,0.41663184287505217,9.969999999999999
2024-04-23 12:00:00,18.06,20.0,23.93,5.870000000000001,0.32502768549280187,5.870000000000001
2024-04-24 12:00:00,15.34,18.14,18.06,2.719999999999999,0.17731421121251623,2.719999999999999
2024-04-25 12:00:00,14.17,15.35,15.34,1.17,0.08256880733944953,1.17
2024-04-26 12:00:00,12.45,13.74,14.17,1.7200000000000006,0.13815261044176713,1.7200000000000006
2024-04-27 12:00:00,32.85,71.22,12.45,20.400000000000002,0.6210045662100457,20.400000000000002
2024-04-28 12:00:00,56.66,74.93,32.85,23.809999999999995,0.42022590893046236,23.809999999999995
2024-04-29 12:00:00,26.73,31.18,56.66,29.929999999999996,1.1197156752712307,29.929999999999996
2024-04-30 12:00:00,27.13,41.73,26.73,0.3999999999999986,0.014743826022852879,0.3999999999999986
2024-05-01 12:00:00,58.9,71.44,27.13,31.77,0.5393887945670628,31.77
2024-05-02 12:00:00,36.86,45.84,58.9,22.04,0.5979381443298969,22.04
2024-05-03 12:00:00,26.68,29.89,36.86,10.18,0.3815592203898051,10.18
2024-05-04 12:00:00,25.11,28.68,26.68,1.5700000000000003,0.06252489048187974,1.5700000000000003
2024-05-05 12:00:00,40.07,62.84,25.11,14.96,0.37334664337409534,14.96
2024-05-06 12:00:00,24.25,28.39,40.07,15.82,0.6523711340206185,15.82
2024-05-07 12:00:00,19.37,20.75,24.25,4.879999999999999,0.25193598347960755,4.879999999999999
2024-05-08 12:00:00,16.18,17.48,19.37,3.1900000000000013,0.19715698393077882,3.1900000000000013
2024-05-09 12:00:00,32.54,42.73,16.18,16.36,0.5027658266748617,16.36
2024-05-10 12:00:00,26.43,30.51,32.54,6.109999999999999,0.2311766931517215,6.109999999999999
2024-05-11 12:00:00,35.92,45.9,26.43,9.490000000000002,0.26419821826280626,9.490000000000002
2024-05-12 12:00:00,51.46,64.0,35.92,15.54,0.3019821220365332,15.54
2024-05-13 12:00:00,34.76,42.75,51.46,16.700000000000003,0.4804372842347527,16.700000000000003
2024-05-14 12:00:00,44.45,71.1,34.76,9.690000000000005,0.21799775028121493,9.690000000000005
2024-05-15 12:00:00,42.5,63.34,44.45,1.9500000000000028,0.04588235294117654,1.9500000000000028
2024-05-16 12:00:00,44.85,65.0,42.5,2.3500000000000014,0.052396878483835035,2.3500000000000014
2024-05-17 12:00:00,40.7,48.58,44.85,4.149999999999999,0.10196560196560192,4.149999999999999
2024-05-18 12:00:00,43.33,53.31,40.7,2.6299999999999955,0.060696976690514555,2.6299999999999955
2024-05-19 12:00:00,55.33,80.9,43.33,12.0,0.21688053497198628,12.0
2024-05-20 12:00:00,69.21,136.05,55.33,13.879999999999995,0.20054905360497033,13.879999999999995
2024-05-21 12:00:00,50.98,64.34,69.21,18.229999999999997,0.3575912122400941,18.229999999999997
2024-05-22 12:00:00,41.7,48.0,50.98,9.279999999999994,0.22254196642685836,9.279999999999994
2024-05-23 12:00:00,35.19,38.78,41.7,6.510000000000005,0.1849957374254051,6.510000000000005
2024-05-24 12:00:00,27.14,30.32,35.19,8.049999999999997,0.2966101694915253,8.049999999999997
2024-05-25 12:00:00,37.97,43.0,27.14,10.829999999999998,0.2852251777719252,10.829999999999998
2024-05-26 12:00:00,53.26,78.4,37.97,15.29,0.28708223807735633,15.29
2024-05-27 12:00:00,31.92,38.47,53.26,21.339999999999996,0.6685463659147868,21.339999999999996
2024-05-28 12:00:00,30.1,35.35,31.92,1.8200000000000003,0.060465116279069774,1.8200000000000003
2024-05-29 12:00:00,27.32,29.87,30.1,2.780000000000001,0.1017569546120059,2.780000000000001
2024-05-30 12:00:00,28.61,36.55,27.32,1.2899999999999991,0.045089129674938805,1.2899999999999991
2024-05-31 12:00:00,22.46,26.3,28.61,6.149999999999999,0.273820124666073,6.149999999999999
2024-06-01 12:00:00,34.82,39.97,22.46,12.36,0.3549684089603676,12.36
2024-06-02 12:00:00,54.03,77.4,34.82,19.21,0.3555432167314455,19.21
2024-06-03 12:00:00,54.95,180.79,54.03,0.9200000000000017,0.016742493175614225,0.9200000000000017
2024-06-04 12:00:00,61.78,100.0,54.95,6.829999999999998,0.11055357720945287,6.829999999999998
2024-06-05 12:00:00,61.13,80.75,61.78,0.6499999999999986,0.01063307704891213,0.6499999999999986
2024-06-06 12:00:00,59.88,86.84,61.13,1.25,0.020875083500334,1.25
