DATE,ACTUAL_VALUE,MARGINAL_PRICE,MODEL,MODEL_NAME,D+1_lstm_ts42_single,RMSE_lstm_ts42_single,MAPE_lstm_ts42_single,MAE_lstm_ts42_single,D+1_lstm_ts42_ensemble,RMSE_lstm_ts42_ensemble,MAPE_lstm_ts42_ensemble,MAE_lstm_ts42_ensemble,D+1_lstm_ts42_recency,RMSE_lstm_ts42_recency,MAPE_lstm_ts42_recency,MAE_lstm_ts42_recency,D+1_lstm_feature_ts42_single,RMSE_lstm_feature_ts42_single,MAPE_lstm_feature_ts42_single,MAE_lstm_feature_ts42_single,D+1_lstm_feature_ts42_ensemble,RMSE_lstm_feature_ts42_ensemble,MAPE_lstm_feature_ts42_ensemble,MAE_lstm_feature_ts42_ensemble,D+1_lstm_feature_ts42_recency,RMSE_lstm_feature_ts42_recency,MAPE_lstm_feature_ts42_recency,MAE_lstm_feature_ts42_recency,D+1_bidirectional_lstm_ts42_single,RMSE_bidirectional_lstm_ts42_single,MAPE_bidirectional_lstm_ts42_single,MAE_bidirectional_lstm_ts42_single,D+1_bidirectional_lstm_ts42_ensemble,RMSE_bidirectional_lstm_ts42_ensemble,MAPE_bidirectional_lstm_ts42_ensemble,MAE_bidirectional_lstm_ts42_ensemble,D+1_bidirectional_lstm_ts42_recency,RMSE_bidirectional_lstm_ts42_recency,MAPE_bidirectional_lstm_ts42_recency,MAE_bidirectional_lstm_ts42_recency
2023-12-03 12:00:00,3.5199999706699145,4.29,lstm_ts42_single,LSTM (Single),3.425290998907785,0.0089697893322398,0.0269059581111601,0.0947089717621296,3.2549393785327614,0.0702571175040982,0.0753013052118599,0.2650605921371531,3.339079984996528,0.0327320412160584,0.0513977236309336,0.1809199856733867,3.019573242972068,0.2504269097943746,0.1421666851896612,0.5004267276978465,2.829976425292253,0.476132493175558,0.1960294179338697,0.6900235453776618,2.813862162674268,0.4986306038808963,0.2006073334884877,0.7061378079956464,3.1062915764339443,0.171154635461305,0.1175307947963518,0.4137083942359703,3.078562667455896,0.1948668926688652,0.1254083258216634,0.4414373032140184,3.399650623860236,0.0144839652775162,0.034190155628545,0.1203493468096783
2023-12-04 12:00:00,2.949999970043486,3.38,lstm_ts42_single,LSTM (Single),3.057083466893388,0.0114668752976029,0.0362994908262061,0.1070834968499019,3.028190792762404,0.0061138047574612,0.0265053639026869,0.078190822718918,3.0947493093057923,0.0209523712168742,0.0490675731295592,0.1447493392623062,2.8016629919101184,0.0220038590817391,0.0502837219117602,0.1483369781333676,2.5359990755500763,0.1713967406413433,0.1403392876940629,0.4140008944934097,2.554223610067985,0.1566389271154574,0.1341614793201733,0.3957763599755011,2.7130477170336715,0.0561463702064271,0.0803227984461035,0.2369522530098144,2.9191676730815668,0.0009506305359479,0.0104516261949198,0.0308322969619192,3.0736896239890865,0.0152991304931824,0.0419286966785213,0.1236896539456005
2023-12-05 12:00:00,2.430000033470194,3.0,lstm_ts42_single,LSTM (Single),2.6199904731270234,0.0360963671609953,0.0781853650370165,0.1899904396568295,2.60276747580464,0.029848589130786,0.0710977119155521,0.1727674423344458,2.641246642061533,0.0446251296413424,0.0869327595397871,0.2112466085913391,2.339256131017117,0.0082344558324135,0.0373431692194213,0.0907439024530769,2.316506202891748,0.012880849579369,0.0467052794301281,0.113493830578446,2.238301682754232,0.0367482576672198,0.0788882090845918,0.1916983507159617,2.4013923686157925,0.0008183984884217,0.0117727014240192,0.0286076648544013,2.500583710127522,0.0049820554104662,0.029046780117336,0.070583676657328,2.6306025470788432,0.0402413684661083,0.0825524735990131,0.2006025136086493
2023-12-06 12:00:00,2.6800001318309645,6.53,lstm_ts42_single,LSTM (Single),2.530691401924341,0.022293096826329,0.0557122099112049,0.1493087299066235,2.432767984984053,0.0611237344345327,0.0922507965244029,0.2472321468469114,2.508737350799363,0.0293309401666783,0.0639040196295048,0.1712627810316016,2.10677166658362,0.328590873369826,0.2138912078544254,0.5732284652473445,2.0062265738276075,0.4539708074645031,0.2514080316641767,0.673773558003357,1.9423155709429896,0.5441785113724844,0.2752554196271595,0.737684560887975,2.348288257151298,0.1100327678034986,0.1237730814785603,0.3317118746796663,2.298700308549209,0.1453895552346979,0.1422760464646892,0.3812998232817555,2.5133734354017383,0.0277644559629175,0.0621741374002797,0.1666266964292262
2023-12-07 12:00:00,3.360000093282272,4.84,lstm_ts42_single,LSTM (Single),3.5970927434831093,0.0562129247792565,0.0705632867912302,0.2370926502008372,3.234683794297541,0.0157041747912304,0.0372965165195318,0.1253162989847309,3.5216601958950653,0.0261339887767788,0.0481131244418725,0.1616601026127933,2.898435192377348,0.2130421577473724,0.1373705024079439,0.4615649009049241,2.1810413025558244,1.3899438302311675,0.3508805827367588,1.1789587907264476,2.312924579698532,1.0963671311466527,0.3116296084863756,1.04707551358374,3.413500561865551,0.0028623001386304,0.0159227580648714,0.0535004685832789,2.973417381807098,0.1494461928114977,0.1150543752210239,0.3865827114751741,3.572536692667441,0.0451718060782118,0.0632549385370847,0.2125365993851691
2023-12-08 12:00:00,3.380000140844298,4.3,lstm_ts42_single,LSTM (Single),2.928144523282948,0.2041734991217487,0.1336850883824163,0.4518556175613497,3.0024615427832093,0.1425353930259322,0.1116978054228075,0.3775385980610886,3.04264741264407,0.1138068632241367,0.0998084953085119,0.3373527282002277,2.672349323696257,0.50076967901029,0.2093641383610342,0.7076508171480409,2.4772264560576573,0.8150003259432487,0.2670927950201607,0.9027736847866406,2.5632338491859925,0.66710717518926,0.2416468217821681,0.8167662916583054,2.681594199293068,0.4877708591940601,0.2066289681800941,0.69840594155123,3.035836934584512,0.118448312543016,0.1018234295616972,0.3441632062597861,3.1214476965641405,0.0668493664432439,0.0764948028125149,0.2585524442801574
2023-12-09 12:00:00,4.460000230086888,7.35,lstm_ts42_single,LSTM (Single),3.769406749301666,0.4769193557030489,0.1548415796318845,0.6905934807852221,3.568573314517116,0.7946419458022375,0.1998714954219645,0.891426915569772,3.748031104135014,0.5069000363086756,0.1596343249376926,0.7119691259518741,4.047825098131,0.169888339402854,0.0924159441013882,0.4121751319558884,4.307478891844368,0.0232627586192893,0.0341976077071971,0.1525213382425203,4.2121040570336,0.0614525126144657,0.0555820987140304,0.247896173053288,3.4787953974696206,0.96276292355148,0.2200010721968398,0.9812048326172677,3.394329043070833,1.135655078836208,0.2389397157038474,1.0656711870160551,3.8219311954433897,0.4071320929708861,0.1430647985933103,0.6380690346434985
2023-12-10 12:00:00,7.160000328430771,11.69,lstm_ts42_single,LSTM (Single),7.236605612470117,0.0058683695427489,0.0106990615259002,0.0766052840393465,7.856437571796836,0.4850248339473243,0.0972677669581477,0.6964372433660655,7.992057377516357,0.6923189329330134,0.1162090797372833,0.8320570490855861,8.191529845998781,1.0640531456140927,0.1440683617669731,1.0315295175680106,10.403932577363786,10.523096435667613,0.4530631424766953,3.243932248933016,9.8621373884061,7.30154469089212,0.3773934268195134,2.70213705997533,7.999613445586884,0.704950186500605,0.1172643964585023,0.8396131171561132,8.910267242690738,3.063434271153107,0.2444506751361513,1.7502669142599672,9.180333638732712,4.0817466847156005,0.2821694438029069,2.0203333103019414
2023-12-11 12:00:00,5.67000017579903,6.9,lstm_ts42_single,LSTM (Single),6.016311298397919,0.1199313936357023,0.0610777975064322,0.3463111225988884,5.770536348442276,0.0101075220097524,0.0177312468300016,0.1005361726432454,5.767705342482665,0.0095462995966767,0.0172319512617767,0.0977051666836343,5.6775549406974,5.7074472669633966e-05,0.0013324099936742,0.0075547648983693,6.0937875939128014,0.1795957757515362,0.0747420467326616,0.4237874181137711,5.703544388800736,0.0011252142259038,0.0059160867657255,0.033544213001706,5.402651783054021,0.0714751631033396,0.0471513905565856,0.2673483927450091,5.896449256011127,0.0512791859289043,0.0399381081465635,0.2264490802120962,6.260114570485315,0.3482349988159597,0.1040766095925427,0.5901143946862843
2023-12-12 12:00:00,4.0099998118399975,5.51,lstm_ts42_single,LSTM (Single),4.21515809798853,0.042089922375403,0.0511616697693546,0.2051582861485323,4.116247391646759,0.0112885482147941,0.0264956570554075,0.1062475798067614,4.190418892694891,0.0325510447365244,0.0449922916011578,0.1804190808548931,3.9303868994099904,0.0063382158255879,0.0198535950537804,0.0796129124300071,3.638778661491463,0.1378051424660894,0.0925738572985615,0.3712211503485347,3.5414929625809384,0.2194986678026508,0.1168346312325844,0.4685068492590591,3.735314002440551,0.075452293885429,0.0685002050594626,0.2746858093994464,4.121465335359759,0.0124245629335345,0.0277968899625996,0.1114655235197616,4.381341405797094,0.1378945794025968,0.0926038931125797,0.3713415939570961
