DATE,ACTUAL_VALUE,MARGINAL_PRICE,MODEL,MODEL_NAME,D+1_rw_arma_3m,RMSE_rw_arma_3m,MAPE_rw_arma_3m,MAE_rw_arma_3m,D+1_rw_arma_6m,RMSE_rw_arma_6m,MAPE_rw_arma_6m,MAE_rw_arma_6m,D+1_rw_arma_12m,RMSE_rw_arma_12m,MAPE_rw_arma_12m,MAE_rw_arma_12m,D+1_rw_armax_3m,RMSE_rw_armax_3m,MAPE_rw_armax_3m,MAE_rw_armax_3m,D+1_rw_armax_6m,RMSE_rw_armax_6m,MAPE_rw_armax_6m,MAE_rw_armax_6m,D+1_rw_armax_12m,RMSE_rw_armax_12m,MAPE_rw_armax_12m,MAE_rw_armax_12m,D+1_rw_sarma_3m,RMSE_rw_sarma_3m,MAPE_rw_sarma_3m,MAE_rw_sarma_3m,D+1_rw_sarma_6m,RMSE_rw_sarma_6m,MAPE_rw_sarma_6m,MAE_rw_sarma_6m,D+1_rw_sarma_12m,RMSE_rw_sarma_12m,MAPE_rw_sarma_12m,MAE_rw_sarma_12m,D+1_rw_sarmax_3m,RMSE_rw_sarmax_3m,MAPE_rw_sarmax_3m,MAE_rw_sarmax_3m,D+1_rw_sarmax_6m,RMSE_rw_sarmax_6m,MAPE_rw_sarmax_6m,MAE_rw_sarmax_6m,D+1_rw_sarmax_12m,RMSE_rw_sarmax_12m,MAPE_rw_sarmax_12m,MAE_rw_sarmax_12m
2023-12-01 12:00:00,3.88,3.88,rw_arma_3m,ARMA (3 Months),1.7872237449833102,4.379712453561681,0.5393753234579097,2.0927762550166897,6.516893397998526,6.953206792408214,0.6796117005150841,2.6368933979985263,6.592550432228292,7.357929847381897,0.6991109361413125,2.7125504322282925,7.188444656046117,10.945806042120108,0.8526919216613703,3.3084446560461167,8.498228188560537,21.32803160161514,1.190264997051685,4.618228188560537,6.444508446075737,6.576703569993793,0.6609557850710663,2.564508446075737,4.607452434927261,0.5291870450816007,0.1874877409606342,0.7274524349272609,6.249415433977768,5.614129498772057,0.6106740809221053,2.3694154339777684,6.981040068800168,9.616449508304154,0.799237131134064,3.1010400688001685,2.142759110649568,3.0180059076310792,0.4477424972552659,1.737240889350432,4.392076935528545,0.2622227879003054,0.1319785916310682,0.5120769355285448,4.730837759557705,0.7239248930891751,0.2192880823602332,0.850837759557705
2023-12-02 12:00:00,4.34,4.34,rw_arma_3m,ARMA (3 Months),2.6841676996749024,2.7417806067999035,0.3815281797984096,1.6558323003250974,5.532074586772267,1.421041820428271,0.2746715637724117,1.192074586772267,5.929848761352503,2.5276190839740877,0.3663245993899776,1.5898487613525027,6.298478178667136,3.835636776315345,0.4512622531491098,1.9584781786671368,6.781298033813396,5.959936089901155,0.5625110676989392,2.4412980338133963,5.50863285987634,1.3657027611827544,0.2692702442111384,1.1686328598763405,3.783995313541922,0.3091412113633452,0.1281116789073911,0.5560046864580777,4.61539089096661,0.0758401428273835,0.0634541223425369,0.2753908909666105,7.742198461439721,11.574954371022809,0.7839166961842676,3.4021984614397214,1.978596276039668,5.576227547533725,0.5441022405438554,2.3614037239603323,4.646184423355011,0.0937489011052409,0.070549406302998,0.3061844233550115,3.582137839035408,0.5743550550219214,0.174622617733777,0.7578621609645921
2023-12-03 12:00:00,4.29,4.29,rw_arma_3m,ARMA (3 Months),3.6550305101730713,0.4031862530110701,0.1480115360901931,0.6349694898269287,5.703439356397769,1.9978108142141384,0.3294730434493633,1.4134393563977683,6.02965573357619,3.026402071364512,0.4055141570107669,1.73965573357619,5.2047076227626095,0.8366900351400242,0.2132185600845243,0.9147076227626094,6.794718952706428,6.2736170320467854,0.5838505717264401,2.504718952706428,5.958238563761598,2.783019905621359,0.3888667980796265,1.668238563761598,4.214866769584685,0.0056450023126408,0.0175135735233835,0.0751332304153153,8.037529191098304,14.043975038133912,0.8735499279949428,3.747529191098304,8.140180608246343,14.82389071611618,0.8974779972602198,3.850180608246343,2.912040025188644,1.8987736921821132,0.3212027913313184,1.3779599748113562,6.5465328533888645,5.09194051842329,0.5259983341232785,2.2565328533888644,4.90407068043096,0.3770828005649426,0.1431400187484756,0.6140706804309604
2023-12-04 12:00:00,3.38,3.38,rw_arma_3m,ARMA (3 Months),5.146877935744602,3.1218576398211053,0.5227449514037283,1.7668779357446018,4.881563297114711,2.2546923352420034,0.4442494961877845,1.5015632971147117,5.57404064033383,4.813814331436482,0.6491244498029082,2.1940406403338297,3.573415345100186,0.037409495720224,0.0572234748817118,0.1934153451001861,6.488741656082685,9.664274684263717,0.919746052095469,3.1087416560826853,4.910883595134682,2.3436045818524898,0.4529241405723912,1.5308835951346822,4.178365343504263,0.6373872217086796,0.2362027643503736,0.7983653435042628,4.257535966864588,0.7700693731409679,0.2596260256995824,0.8775359668645883,4.366294014863751,0.9727758837560572,0.2918029629774412,0.9862940148637512,1.7744379935072307,2.577829356693087,0.4750183451162039,1.6055620064927691,4.357294100442909,0.9551037587605142,0.2891402664032274,0.9772941004429088,3.850280091306214,0.2211633642789809,0.1391361216882289,0.4702800913062139
2023-12-05 12:00:00,3.0,3.0,rw_arma_3m,ARMA (3 Months),4.776081009927361,3.1544637538245937,0.5920270033091203,1.7760810099273607,3.7158925538575263,0.5125021486686512,0.238630851285842,0.7158925538575263,4.652378355598552,2.7303542300505748,0.5507927851995174,1.652378355598552,3.7254616938438,0.5262946692347152,0.2418205646145999,0.7254616938437999,6.102660984098308,9.62650518224588,1.0342203280327693,3.102660984098308,4.586883333894583,2.518198715392388,0.5289611112981945,1.5868833338945834,3.306446476171672,0.0939094427580351,0.1021488253905573,0.3064464761716721,3.8786565711454486,0.7720373700170767,0.2928855237151495,0.8786565711454486,3.739155177094293,0.5463503758252953,0.2463850590314309,0.7391551770942928,2.099222608420019,0.8113999091816345,0.3002591305266603,0.900777391579981,4.025539989704526,1.0517322704831586,0.3418466632348418,1.0255399897045256,3.139186694891825,0.0193729360349099,0.0463955649639416,0.139186694891825
2023-12-06 12:00:00,6.53,6.53,rw_arma_3m,ARMA (3 Months),3.90318564647751,6.900153647871779,0.4022686605700598,2.6268143535224904,3.492555230552392,9.226070727444633,0.4651523383533856,3.037444769447608,3.861229425512005,7.122336379252984,0.4086938092630927,2.6687705744879957,3.323816602469256,10.279611978601784,0.4909928633278321,3.206183397530744,4.778415837444243,3.0680470785161544,0.268236472060606,1.7515841625557576,3.825589348124576,7.313836973977256,0.4141517077910297,2.704410651875424,3.476907234407643,9.32137543531239,0.4675486624184314,3.053092765592357,2.94750959019502,12.834237536344654,0.5486202771523706,3.58249040980498,3.2631949901289588,10.672014972518536,0.5002764180506954,3.266805009871041,3.078086174877639,11.915709056070892,0.528623862959014,3.4519138251223613,3.6502679797153057,8.292856508652969,0.4410003093850987,2.8797320202846945,2.831303480730876,13.680355941653534,0.5664160060136484,3.698696519269124
2023-12-07 12:00:00,4.84,4.84,rw_arma_3m,ARMA (3 Months),6.4796392041000415,2.688416719621818,0.3387684305991821,1.6396392041000416,6.018688615256488,1.3893068517352565,0.2435307056315057,1.1786886152564875,6.4108730910457785,2.467642268171719,0.3245605560011939,1.5708730910457789,7.087416573858736,5.05088125645494,0.4643422673261851,2.247416573858736,7.0815694627956765,5.024633656538098,0.4631341865280323,2.2415694627956766,5.648544383848257,0.6537440206525584,0.1670546247620367,0.8085443838482576,12.684122312300303,61.53025485032746,1.6206864281612197,7.844122312300303,10.903390028598768,36.76469863891096,1.252766534834456,6.063390028598768,7.091911933713314,5.07110735720044,0.4652710606845691,2.2519119337133144,3.383809968597802,2.1204894075551346,0.3008657089673963,1.456190031402198,5.37695874292893,0.2883246916078169,0.1109418890349029,0.5369587429289302,6.2388323484630135,1.95673193910655,0.2890149480295483,1.3988323484630136
2023-12-08 12:00:00,4.3,4.3,rw_arma_3m,ARMA (3 Months),3.980776003618429,0.101903959865821,0.0742381386933885,0.3192239963815706,4.25654349439184,0.001888467879672,0.0101061640949208,0.0434565056081597,4.9643352422308284,0.4413413140698937,0.1544965679606578,0.6643352422308286,2.9787237209943846,1.7457710054629243,0.3072735532571198,1.3212762790056152,4.454133917142919,0.0237572644138201,0.0358450970099811,0.1541339171429188,4.916767209423018,0.3804017906194568,0.143434234749539,0.6167672094230179,4.263654070490581,0.0013210265919036,0.0084525417463764,0.0363459295094186,3.2253961795993127,1.1547733708197525,0.2499078652094621,1.0746038204006871,4.434557906464672,0.0181058301921554,0.031292536387133,0.1345579064646722,2.818911704879784,2.193622537942108,0.3444391384000502,1.481088295120216,2.736366948801484,2.444948318800381,0.3636355933019805,1.563633051198516,3.540556853861548,0.5767538922166696,0.1766146851484771,0.7594431461384517
2023-12-09 12:00:00,7.35,7.35,rw_arma_3m,ARMA (3 Months),3.7123158808111874,13.232745750998484,0.4949230094134438,3.637684119188812,4.023782114411754,11.063725422407142,0.4525466511004417,3.326217885588246,4.594130760770669,7.594815263730448,0.3749481958135143,2.7558692392293302,9.959273840996618,6.808309977309245,0.3550032436730093,2.609273840996618,6.404095281283166,0.8947357368907715,0.1286945195533106,0.9459047187168332,8.001021566112776,0.4238290795439319,0.0885743627364321,0.6510215661127763,4.387638849160815,8.775583588001256,0.403042333447508,2.9623611508391843,4.129440316359797,10.372004675888684,0.4381713855292793,3.220559683640203,5.706238712674108,2.7019511697112724,0.2236409914729104,1.6437612873258916,8.198842299099729,0.7205332487409143,0.1154887481768339,0.8488422990997293,6.481247606333633,0.7547307215010419,0.118197604580458,0.8687523936663668,6.827321835054044,0.2731924641112715,0.0711126755028511,0.5226781649459555
2023-12-10 12:00:00,11.69,11.69,rw_arma_3m,ARMA (3 Months),7.553413851582696,17.111344963277904,0.3538568133804366,4.136586148417304,7.37759017978554,18.59687845748211,0.3688973327813909,4.31240982021446,7.251477077647603,19.700485732247653,0.3796854510138919,4.438522922352396,11.475938423765,0.0458223584202128,0.0183115120816937,0.2140615762350002,11.945603537230454,0.0653331682447203,0.021865144331091,0.2556035372304546,9.906524481780211,3.180784924089341,0.1525642017296653,1.783475518219788,6.03532801649622,31.975315241022567,0.4837187325495106,5.654671983503779,11.989201436475955,0.0895214995892754,0.0255946481159928,0.2992014364759559,6.607697733752004,25.829796325509516,0.4347563957440544,5.082302266247996,10.884836923804343,0.6482875792688523,0.0688762255086104,0.8051630761956563,13.391341470258393,2.894562798420992,0.1455381924943022,1.701341470258393,11.691659738092604,2.7547305360407697e-06,0.0001419793064674,0.001659738092604
