DATE,ACTUAL_VALUE,D+1,ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01,7.28,8.377713619820332,"(1, 0, 2)",375.6567035370666,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,7.28,1.2049751911390556,1.0977136198203317,0.15078483788740818,0,0.0
2024-07-02,7.0,7.470774085210685,"(1, 0, 2)",373.71402666506566,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,7.0,0.2216282393059575,0.4707740852106852,0.0672534407443836,0,0.0
2024-07-03,6.68,7.125349403488338,"(1, 0, 2)",367.6432547901328,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,6.68,0.19833609118741855,0.44534940348833807,0.06666907237849373,0,0.0
2024-07-04,8.44,6.707481264714327,"(1, 0, 2)",361.9637749201263,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,8.44,3.001621168115865,1.7325187352856721,0.20527473166891852,1,6.707481264714327
2024-07-05,7.18,7.17508071311776,"(1, 0, 2)",358.673444911593,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,7.18,2.4199383429777156e-05,0.0049192868822398594,0.0006851374487799247,1,7.17508071311776
2024-07-06,11.48,6.936843720631973,"(1, 0, 2)",357.49844236077445,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,11.48,20.640268978761135,4.543156279368027,0.3957453205024414,1,6.936843720631973
2024-07-07,7.8,7.864599422264256,"(1, 0, 2)",354.2770276483521,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,7.8,0.004173085356875635,0.06459942226425586,0.008281977213366135,0,0.0
2024-07-08,7.43,8.179230915254312,"(1, 0, 2)",353.02351729986884,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,7.43,0.5613469643728143,0.7492309152543122,0.10083861578119949,0,0.0
2024-07-09,6.6,7.750634599043805,"(1, 0, 2)",351.81146186437445,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,6.6,1.3239599805166977,1.150634599043805,0.17433857561269772,0,0.0
2024-07-10,6.3,6.621560863182018,"(1, 0, 2)",346.03469664793795,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,6.3,0.1034013887303646,0.32156086318201815,0.051041406854288596,0,0.0
2024-07-11,6.01,7.313526547124705,"(1, 0, 2)",344.2208359837316,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,6.01,1.6991814590588565,1.3035265471247053,0.21689293629362819,0,0.0
2024-07-12,5.67,6.565079413867389,"(1, 0, 2)",342.968467099553,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,5.67,0.8011671571291891,0.8950794138673892,0.1578623304880757,0,0.0
2024-07-13,8.14,5.516153535215355,"(1, 0, 2)",337.93902657615354,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,8.14,6.884570270762883,2.623846464784646,0.32233986053865427,1,5.516153535215355
2024-07-14,7.3,6.71013269383321,"(1, 0, 2)",336.4944100982422,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,7.3,0.3479434388844651,0.5898673061667896,0.0808037405707931,1,6.71013269383321
2024-07-15,6.18,6.548025105899041,"(1, 0, 2)",337.4883608513058,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,6.18,0.13544247857200029,0.3680251058990409,0.05955098800955355,0,0.0
2024-07-16,5.94,5.983525971550279,"(1, 0, 2)",334.92223580089296,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,5.94,0.001894510199395633,0.043525971550278264,0.007327604638093984,0,0.0
2024-07-17,5.6,6.056530429730794,"(1, 0, 2)",328.80710479567256,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,5.6,0.20842003327018338,0.45653042973079394,0.08152329102335606,0,0.0
