DATE,ACTUAL_VALUE,D+1,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 04:00:00,4.750001,5.2785144,5.41,0.27932641397955954,0.5285133999999996,0.11126595552295664,1,5.2785144
2024-07-02 04:00:00,4.28,4.9943676,6.0,0.5103210679297602,0.7143676000000001,0.16690831775700937,1,4.9943676
2024-07-03 04:00:00,4.0600004,4.7310348,5.12,0.4502871659833599,0.6710343999999999,0.16527939258331106,1,4.7310348
2024-07-04 04:00:00,5.31,5.032398,7.46,0.07706287040399995,0.2776019999999999,0.052279096045197725,1,5.032398
2024-07-05 04:00:00,5.420001,5.456653,6.57,0.0013433691040000094,0.03665200000000013,0.006762360375948294,1,5.456653
2024-07-06 04:00:00,5.5699997,5.4285693,7.28,0.02000255804415999,0.14143039999999996,0.025391455586613397,1,5.4285693
2024-07-07 04:00:00,6.9299994,6.514577,9.77,0.17257577042175978,0.41542239999999975,0.059945517455600325,1,6.514577
2024-07-08 04:00:00,5.54,6.00194,6.77,0.21338856360000022,0.46194000000000024,0.08338267148014444,1,6.00194
2024-07-09 04:00:00,4.8899994,5.4277477,5.56,0.28917323415289053,0.5377483000000005,0.10996899099824031,1,5.4277477
2024-07-10 04:00:00,4.6500006,5.232955,5.18,0.3398358324793592,0.5829543999999993,0.1253665214580831,0,0.0
2024-07-11 04:00:00,4.1899996,4.5934606,4.65,0.16278077852100006,0.40346100000000007,0.09629141730705655,1,4.5934606
2024-07-12 04:00:00,3.65,4.044653,3.9,0.15575099040900028,0.39465300000000036,0.1081241095890412,0,0.0
2024-07-13 04:00:00,3.8199995,4.1277943,4.68,0.09473763890703968,0.3077947999999995,0.08057456552023094,1,4.1277943
2024-07-14 04:00:00,4.8100004,4.043709,7.57,0.5872025097139602,0.7662914000000001,0.15931212812373158,1,4.043709
2024-07-15 04:00:00,4.3600006,4.664029,4.9,0.09243326800655999,0.3040284,0.06973127480762273,1,4.664029
2024-07-16 04:00:00,12.720002,4.5857625,62.23,66.16585224336025,8.1342395,0.6394841368735634,1,4.5857625
2024-07-17 04:00:00,11.200001,10.273987,17.8,0.8575019281960006,0.9260140000000003,0.0826798140464452,1,10.273987
2024-07-18 04:00:00,7.0800004,9.511854,8.61,5.913911931832956,2.4318535999999993,0.34348212748688534,0,0.0
2024-07-19 04:00:00,5.08,6.9642334,5.7,3.550335505675561,1.8842334000000003,0.3709120866141733,0,0.0
2024-07-20 04:00:00,4.8300004,5.206609,5.39,0.14183403759395996,0.37660859999999996,0.07797278857368209,1,5.206609
2024-07-21 04:00:00,5.28,5.296383,6.1,0.00026840268899997935,0.01638299999999937,0.0031028409090907896,1,5.296383
2024-07-22 04:00:00,4.5600004,5.0078526,5.25,0.20057159304483982,0.4478521999999998,0.09821319313919355,1,5.0078526
2024-07-23 04:00:00,4.2500005,4.6032076,5.17,0.12475525549041039,0.35320710000000055,0.08310754316381859,1,4.6032076
2024-07-24 04:00:00,4.07,4.3517017,4.45,0.0793558477828896,0.2817016999999993,0.06921417690417672,1,4.3517017
2024-07-25 04:00:00,3.5700002,3.906395,4.1,0.11316146146703993,0.3363947999999999,0.09422823001522518,1,3.906395
2024-07-26 04:00:00,3.38,3.723567,3.76,0.11803828348900013,0.3435670000000002,0.1016470414201184,1,3.723567
2024-07-27 04:00:00,3.2700005,3.5405273,3.7,0.07318474951823992,0.27052679999999985,0.08272989560704955,1,3.5405273
2024-07-28 04:00:00,3.9600005,3.928717,6.0,0.000978657372250015,0.03128350000000024,0.00789987273991512,1,3.928717
2024-07-29 04:00:00,3.65,3.8597498,4.15,0.043994978600039994,0.2097498,0.05746569863013699,1,3.8597498
2024-07-30 04:00:00,3.3100004,3.6214123,3.73,0.09697737146160998,0.31141189999999996,0.0940821336456636,1,3.6214123
2024-07-31 04:00:00,2.9399998,3.35948,3.26,0.17596363819204017,0.4194802000000002,0.14268034984220074,0,0.0
2024-08-01 04:00:00,2.7500002,3.0866086,3.0,0.11330521495055987,0.3366083999999998,0.12240304564341478,0,0.0
2024-08-02 04:00:00,2.4099998,2.7491693,2.68,0.11503594973025008,0.3391695000000001,0.14073424404433565,0,0.0
2024-08-03 04:00:00,2.38,2.636372,3.04,0.06572660238400013,0.25637200000000027,0.10771932773109255,1,2.636372
2024-08-04 04:00:00,3.2100003,2.6754727,4.07,0.2857197551617601,0.5345276000000001,0.16651948599506364,1,2.6754727
2024-08-05 04:00:00,2.6999998,3.1890383,3.21,0.23915865448224993,0.48903849999999993,0.18112538378706544,1,3.1890383
2024-08-06 04:00:00,2.43,2.9135568,2.73,0.23382717882623968,0.4835567999999997,0.19899456790123443,0,0.0
2024-08-07 04:00:00,2.1999998,2.7846434,3.06,0.3418081390209602,0.5846436000000002,0.2657471150679196,1,2.7846434
2024-08-08 04:00:00,2.46,2.4193878,2.66,0.001649350788839999,0.04061219999999999,0.016509024390243897,1,2.4193878
2024-08-09 04:00:00,2.43,2.8555398,3.07,0.18108412138403973,0.4255397999999997,0.1751192592592591,1,2.8555398
2024-08-10 04:00:00,2.8199997,3.0765965,3.65,0.06584191777024004,0.25659680000000007,0.0909917827296223,1,3.0765965
2024-08-11 04:00:00,3.4,3.4467926,4.34,0.0021895474147600276,0.046792600000000295,0.013762529411764793,1,3.4467926
2024-08-12 04:00:00,2.9399998,3.5864475,3.39,0.41789462883528994,0.6464477,0.21988018502586293,0,0.0
2024-08-13 04:00:00,4.9100003,3.3850217,12.38,2.325559730457961,1.5249786000000003,0.3105862539356668,1,3.3850217
2024-08-14 04:00:00,4.4500003,4.8356576,6.08,0.14873155304329008,0.3856573000000001,0.0866645559551985,1,4.8356576
2024-08-15 04:00:00,3.92,4.3463063,4.4,0.1817370614196902,0.42630630000000025,0.10875160714285721,1,4.3463063
2024-08-16 04:00:00,3.4,3.9586232,3.94,0.31205987957824,0.5586232,0.1643009411764706,0,0.0
2024-08-17 04:00:00,3.4099998,3.4217737,3.71,0.0001386247212100027,0.011773900000000115,0.0034527568007482333,1,3.4217737
2024-08-18 04:00:00,3.4199998,3.9134808,4.78,0.24352349736100007,0.49348100000000006,0.14429269849664905,1,3.9134808
2024-08-19 04:00:00,3.24,3.5464144,3.84,0.09388978452735998,0.3064144,0.09457234567901233,1,3.5464144
2024-08-20 04:00:00,6.19,3.3812597,14.77,7.889022072844091,2.8087403,0.4537544911147011,1,3.3812597
2024-08-21 04:00:00,6.1600003,6.2091055,8.8,0.0024113206670399634,0.04910519999999963,0.007971622988394924,1,6.2091055
2024-08-22 04:00:00,5.24,6.1670856,5.83,0.8594877097273597,0.9270855999999998,0.17692473282442744,0,0.0
2024-08-23 04:00:00,5.49,5.6839333,6.87,0.03761012484888977,0.19393329999999942,0.03532482695810554,1,5.6839333
2024-08-24 04:00:00,5.1400003,4.996669,5.63,0.02054386155968995,0.14333129999999983,0.027885465298513667,1,4.996669
2024-08-25 04:00:00,6.89,6.037709,9.39,0.7263999486809987,0.8522909999999992,0.12369970972423792,1,6.037709
2024-08-26 04:00:00,5.4000006,5.8557444,6.9,0.20770241123843963,0.4557437999999996,0.08439699062255651,1,5.8557444
2024-08-27 04:00:00,4.6000004,5.119809,5.1,0.2702009806339602,0.5198086000000002,0.11300185973896876,0,0.0
2024-08-28 04:00:00,4.17,4.518587,4.6,0.12151289656900015,0.3485870000000002,0.08359400479616312,1,4.518587
2024-08-29 04:00:00,3.8000007,4.0906262,4.1,0.08446318125024999,0.2906255,0.07648038064835093,1,4.0906262
2024-08-30 04:00:00,3.3100004,3.7538428,3.71,0.19699607603776026,0.4438424000000003,0.13409134331222447,0,0.0
2024-08-31 04:00:00,3.32,3.398808,3.75,0.006210700863999999,0.07880799999999999,0.023737349397590358,1,3.398808
2024-09-01 04:00:00,3.7199996,3.6356964,5.0,0.007107029530239985,0.08430319999999991,0.022662152974425028,1,3.6356964
2024-09-02 04:00:00,3.4,3.7195039,4.32,0.10208274211520997,0.31950389999999995,0.09397173529411763,1,3.7195039
2024-09-03 04:00:00,3.1899996,3.454833,3.78,0.07013672975555982,0.26483339999999966,0.08301988501816729,1,3.454833
2024-09-04 04:00:00,2.9399998,3.8981445,3.61,0.9180412661380901,0.9581447000000001,0.32589957999316876,0,0.0
2024-09-05 04:00:00,3.2200003,3.6060305,3.88,0.14901931531204,0.3860302,0.11988514411007974,1,3.6060305
2024-09-06 04:00:00,5.0199995,6.1786547,8.09,1.3424818724870402,1.1586552,0.23080783175376812,1,6.1786547
2024-09-07 04:00:00,4.3399997,4.8059225,5.1,0.2170840555598404,0.4659228000000004,0.10735549129185433,1,4.8059225
2024-09-08 04:00:00,4.6200004,4.2946105,5.87,0.10587858702201015,0.32538990000000023,0.07043070818781752,1,4.2946105
2024-09-09 04:00:00,3.98,4.532526,4.86,0.30528498067599985,0.5525259999999999,0.13882562814070348,1,4.532526
2024-09-10 04:00:00,4.4500003,5.1670218,6.19,0.5141198314622494,0.7170214999999995,0.16112841610370218,1,5.1670218
2024-09-11 04:00:00,5.96,6.847825,11.9,0.7882332306250005,0.8878250000000003,0.1489639261744967,1,6.847825
2024-09-12 04:00:00,5.3500004,5.9991846,6.59,0.4214401255296407,0.6491842000000005,0.12134283204913415,1,5.9991846
2024-09-13 04:00:00,4.7900004,4.9283476,5.25,0.01913994774784003,0.13834720000000011,0.028882502807306677,1,4.9283476
2024-09-14 04:00:00,5.6800003,5.9736195,6.91,0.08621223460864011,0.2936192000000002,0.051693518396469136,1,5.9736195
2024-09-15 04:00:00,5.8000007,5.6040387,6.99,0.038401105443999904,0.19596199999999975,0.0337865476464511,1,5.6040387
2024-09-16 04:00:00,5.2500005,5.575129,7.16,0.10570854151224995,0.32512849999999993,0.06192923219721597,1,5.575129
2024-09-17 04:00:00,5.88,6.136324,10.44,0.06570199297600011,0.2563240000000002,0.04359251700680276,1,6.136324
2024-09-18 04:00:00,5.7499995,6.1025662,6.67,0.12430327794888978,0.3525666999999997,0.06131595315790891,1,6.1025662
2024-09-19 04:00:00,5.430001,5.7677345,6.09,0.11406391702225038,0.3377335000000006,0.06219768651976318,1,5.7677345
2024-09-20 04:00:00,5.18,5.396065,5.65,0.04668408422500017,0.2160650000000004,0.04171138996139004,1,5.396065
2024-09-21 04:00:00,5.0199995,5.094251,5.56,0.005513285252249987,0.07425149999999991,0.014791136931388124,1,5.094251
2024-09-22 04:00:00,4.78,4.817826,5.24,0.0014308062759999937,0.037825999999999915,0.007913389121338894,1,4.817826
2024-09-23 04:00:00,4.3199997,4.564877,5.0,0.059964892055289876,0.24487729999999974,0.056684564121613185,1,4.564877
2024-09-24 04:00:00,4.2100005,4.4712,4.76,0.06822517880025002,0.26119950000000003,0.06204262921108918,1,4.4712
2024-09-25 04:00:00,5.8099995,6.5766335,9.49,0.5877276899559997,0.7666339999999998,0.13195078588216744,1,6.5766335
2024-09-26 04:00:00,5.5300007,5.3886137,7.23,0.019990283769000233,0.14138700000000082,0.025567266203058672,1,5.3886137
2024-09-27 04:00:00,10.130002,8.932364,14.73,1.434336779043999,1.1976379999999995,0.1182268275958879,1,8.932364
2024-09-28 04:00:00,9.750001,10.339108,13.7,0.34704705744900033,0.5891070000000003,0.06042122457218213,1,10.339108
2024-09-29 04:00:00,7.690001,8.027485,8.56,0.11389545025600054,0.3374840000000008,0.043886080118845344,1,8.027485
2024-09-30 04:00:00,7.7900004,8.469528,12.38,0.46175775916176015,0.6795276000000001,0.08723075290214363,1,8.469528
2024-10-01 04:00:00,10.390001,11.773078,18.98,1.9129019879290003,1.3830770000000001,0.13311615658169812,1,11.773078
2024-10-02 04:00:00,7.8799987,9.21257,9.3,1.7757462695836892,1.3325712999999997,0.16910806089346178,1,9.21257
2024-10-03 04:00:00,6.800001,6.674406,8.09,0.01577410402499992,0.12559499999999968,0.01846985022502198,1,6.674406
