DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01 20:00:00,2.86,3.489536282262762,"(3, 0, 1)",49.36261490203423
2023-12-02 20:00:00,2.75,2.9506771088555293,"(3, 0, 1)",49.70839483662232
2023-12-03 20:00:00,2.78,2.881733914039516,"(3, 0, 1)",49.668211137561954
2023-12-04 20:00:00,2.47,2.875821870472328,"(3, 0, 1)",49.662162983545
2023-12-05 20:00:00,2.34,2.450750674331008,"(3, 0, 1)",49.45874031683144
2023-12-06 20:00:00,2.32,2.3579124700310117,"(3, 0, 1)",49.314717708263636
2023-12-07 20:00:00,3.02,2.347089467164563,"(3, 0, 1)",49.258805551212625
2023-12-08 20:00:00,3.31,3.168810871034091,"(3, 0, 1)",49.92929400564651
2023-12-09 20:00:00,9.37,3.2432360147706936,"(3, 0, 1)",49.86812602659659
2023-12-10 20:00:00,8.8,10.861476632070149,"(2, 0, 2)",64.87479808538919
2023-12-11 20:00:00,6.12,7.404911541672633,"(2, 0, 2)",65.37589096917542
2023-12-12 20:00:00,5.29,5.450136291999769,"(2, 0, 2)",65.04924634184444
2023-12-13 20:00:00,5.07,4.917273419991505,"(3, 0, 1)",64.53383740394352
2023-12-14 20:00:00,4.13,5.114279729206698,"(3, 0, 3)",59.58076983794504
2023-12-15 20:00:00,3.97,4.137641236665657,"(3, 0, 3)",56.96664727998386
2023-12-16 20:00:00,6.02,3.9897288053825584,"(1, 0, 3)",52.62147841026696
2023-12-17 20:00:00,8.06,6.257347095466919,"(3, 0, 0)",53.63184732478862
2023-12-18 20:00:00,6.45,7.8715898453134425,"(3, 0, 1)",51.171294074360134
2023-12-19 20:00:00,5.25,5.7147415706331275,"(3, 0, 1)",51.5804155876787
2023-12-20 20:00:00,4.92,4.919448219479164,"(3, 0, 1)",51.66392040062277
2023-12-21 20:00:00,9.22,4.8540682718132215,"(3, 0, 1)",51.515807215223916
2023-12-22 20:00:00,11.93,9.97889878365561,"(3, 0, 1)",57.408006906232806
2023-12-23 20:00:00,11.01,11.137297970316707,"(3, 0, 1)",57.72730658133067
2023-12-24 20:00:00,16.59,9.688135939312515,"(3, 0, 1)",57.46964948231987
2023-12-25 20:00:00,14.35,16.322201880114584,"(3, 0, 1)",61.41324322710942
2023-12-26 20:00:00,11.5,12.52315701670591,"(3, 0, 1)",60.78000498504285
2023-12-27 20:00:00,9.33,10.438033046091636,"(3, 0, 1)",60.82461435889944
2023-12-28 20:00:00,9.68,8.86163439492879,"(3, 0, 1)",60.97970753614067
2023-12-29 20:00:00,9.61,9.771226537054533,"(3, 0, 1)",60.650554856426666
2023-12-30 20:00:00,7.99,9.502139778426027,"(3, 0, 1)",60.154445355714614
2023-12-31 20:00:00,9.73,7.679760648927733,"(3, 0, 1)",60.5853753670941
2024-01-01 20:00:00,8.24,10.057667807535655,"(3, 0, 1)",61.318632443937666
2024-01-02 20:00:00,7.79,7.807044089798495,"(3, 0, 1)",61.901720663056885
2024-01-03 20:00:00,6.83,7.691034874776255,"(3, 0, 1)",60.853225824464324
2024-01-04 20:00:00,5.32,6.650200534639339,"(2, 0, 2)",61.67514093115172
2024-01-05 20:00:00,4.16,5.178392247189706,"(3, 0, 1)",61.49643493742849
2024-01-06 20:00:00,4.05,4.148547282793474,"(3, 0, 1)",60.70999703709441
2024-01-07 20:00:00,3.85,4.2329113944372665,"(3, 0, 1)",60.22476695634427
2024-01-08 20:00:00,3.39,3.929667482739074,"(3, 0, 1)",60.0411742434754
2024-01-09 20:00:00,2.83,3.3890385107419543,"(3, 0, 1)",60.324496877488215
2024-01-10 20:00:00,2.32,2.818378081367515,"(3, 0, 1)",60.709233942792125
2024-01-11 20:00:00,1.97,2.283672931615856,"(1, 0, 3)",59.992943429434646
2024-01-12 20:00:00,1.91,1.935481711918791,"(3, 0, 0)",58.59868847202009
2024-01-13 20:00:00,4.81,1.978959666360301,"(3, 0, 1)",55.80313204787521
2024-01-14 20:00:00,4.59,5.647306040603147,"(3, 0, 1)",67.29606774094799
2024-01-15 20:00:00,3.73,4.061118992418264,"(3, 0, 1)",67.8972333472964
2024-01-16 20:00:00,3.02,3.4246254721733242,"(1, 0, 3)",64.53049049960812
2024-01-17 20:00:00,2.22,2.8967588118647765,"(2, 0, 3)",62.3300533498342
2024-01-18 20:00:00,2.07,2.139156608071077,"(3, 0, 1)",59.26896074596982
2024-01-19 20:00:00,2.58,2.1374277121550187,"(3, 0, 1)",59.25921760647073
2024-01-20 20:00:00,3.22,2.753703236376566,"(3, 0, 1)",59.53282116236964
2024-01-21 20:00:00,4.68,3.276368716165036,"(3, 0, 1)",59.80204567266356
2024-01-22 20:00:00,4.81,4.710338571081801,"(3, 0, 1)",61.50705903802758
2024-01-23 20:00:00,4.41,4.410213380536484,"(3, 0, 1)",61.50347720250938
2024-01-24 20:00:00,4.22,3.927863948818048,"(3, 0, 3)",60.93220045280846
2024-01-25 20:00:00,3.4,3.956459731983257,"(3, 0, 3)",57.74006796280657
2024-01-26 20:00:00,3.92,3.243014327660703,"(1, 0, 3)",49.722462296496644
2024-01-27 20:00:00,3.5,4.020770719379996,"(3, 0, 0)",48.9457441172213
2024-01-28 20:00:00,3.59,3.5220175337874595,"(3, 0, 3)",39.707196714303734
