DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01 20:00:00,17.73,13.315762672584121,"(1, 0, 2)",31.997259298256758
2023-12-02 20:00:00,12.0,15.701836798238201,"(1, 0, 2)",33.11416351952797
2023-12-03 20:00:00,10.26,12.193265599918247,"(1, 0, 2)",33.10386334662762
2023-12-04 20:00:00,10.87,11.652837129867027,"(1, 0, 2)",33.49684794548513
2023-12-05 20:00:00,9.91,11.621920456775419,"(1, 0, 2)",33.273310754217704
2023-12-06 20:00:00,10.17,10.631413592490027,"(1, 0, 2)",33.66302144287019
2023-12-07 20:00:00,9.4,10.736975966706824,"(1, 0, 2)",33.68845355348485
2023-12-08 20:00:00,9.5,9.925295555297515,"(1, 0, 2)",33.895892418450615
2023-12-09 20:00:00,19.4,9.930726532909825,"(1, 0, 3)",28.55589929814461
2023-12-10 20:00:00,10.46,15.62265243447872,"(1, 0, 2)",32.975194395053705
2023-12-11 20:00:00,10.59,10.077698416770085,"(1, 0, 2)",34.7452128498599
2023-12-12 20:00:00,9.47,11.488042534731974,"(1, 0, 2)",34.691307919618545
2023-12-13 20:00:00,9.02,9.987449197189868,"(1, 0, 2)",35.07346881646332
2023-12-14 20:00:00,8.5,9.797856477755797,"(1, 0, 2)",35.080894619385035
2023-12-15 20:00:00,8.0,9.151926023983828,"(1, 0, 2)",34.62610346271237
2023-12-16 20:00:00,7.79,8.676217315264546,"(1, 0, 2)",34.510619402473885
2023-12-17 20:00:00,7.62,8.344621151820276,"(1, 0, 2)",34.50025179852175
2023-12-18 20:00:00,8.19,8.062108199130364,"(1, 0, 2)",34.4171990577928
2023-12-19 20:00:00,7.39,8.316587829861179,"(1, 0, 2)",34.394521884287784
2023-12-20 20:00:00,6.92,7.652109332603469,"(1, 0, 2)",34.537386852935846
2023-12-21 20:00:00,6.27,7.360856781421374,"(1, 0, 2)",34.08070994972029
2023-12-22 20:00:00,10.47,6.779988018835385,"(1, 0, 2)",34.11126248419188
2023-12-23 20:00:00,15.2,9.380186747341432,"(1, 0, 2)",36.31667323196275
2023-12-24 20:00:00,12.96,11.505907978122732,"(1, 0, 2)",38.139796293397666
2023-12-25 20:00:00,12.1,10.953945023531663,"(1, 0, 2)",38.26624723553731
2023-12-26 20:00:00,10.74,11.455658808921157,"(3, 0, 2)",37.68455195510151
2023-12-27 20:00:00,10.13,10.252022463656761,"(3, 0, 2)",37.4119583243407
2023-12-28 20:00:00,8.68,10.374860724684249,"(3, 0, 2)",37.3948033102733
2023-12-29 20:00:00,8.05,8.958429212711161,"(3, 0, 2)",37.42593336891139
2023-12-30 20:00:00,12.77,8.82730020665266,"(3, 0, 2)",35.0058469603844
2023-12-31 20:00:00,9.56,11.294638761439868,"(3, 0, 2)",37.13377608647945
2024-01-01 20:00:00,8.51,9.801068625886263,"(3, 0, 2)",34.019343666403216
2024-01-02 20:00:00,8.43,8.883490750653264,"(3, 0, 2)",31.86321961535237
2024-01-03 20:00:00,8.12,8.877856521921203,"(3, 0, 2)",31.607158011558127
2024-01-04 20:00:00,8.54,8.479981931929041,"(3, 0, 2)",31.315823381872406
2024-01-05 20:00:00,7.68,8.807238533303344,"(3, 0, 2)",30.20502176346557
2024-01-06 20:00:00,7.01,8.01544968152757,"(3, 0, 2)",30.505704742331943
2024-01-07 20:00:00,6.34,7.598036426655147,"(3, 0, 2)",27.969533886769565
2024-01-08 20:00:00,6.78,6.913677119993509,"(3, 0, 2)",28.502981500108717
2024-01-09 20:00:00,6.43,7.2131457894400866,"(3, 0, 2)",28.466810591571
2024-01-10 20:00:00,6.24,6.7576146602591685,"(3, 0, 2)",28.483906743678137
2024-01-11 20:00:00,6.0,6.667239331474758,"(3, 0, 2)",28.487882951269903
2024-01-12 20:00:00,5.87,6.305583790957163,"(3, 0, 2)",28.29170605275359
2024-01-13 20:00:00,5.32,6.236375617041993,"(3, 0, 2)",26.404705091664653
2024-01-14 20:00:00,4.67,5.68501528542141,"(3, 0, 2)",26.817545863469775
2024-01-15 20:00:00,5.47,5.183956389619314,"(3, 0, 2)",22.027384749754
2024-01-16 20:00:00,5.71,5.583419996999796,"(1, 0, 3)",13.056466971198844
2024-01-17 20:00:00,6.45,5.64034622889033,"(2, 0, 3)",2.316034398657706
2024-01-18 20:00:00,5.54,6.113855099672082,"(1, 0, 3)",-0.10884493622738489
2024-01-19 20:00:00,4.97,5.484152727806092,"(1, 0, 2)",-2.9678690793668068
2024-01-20 20:00:00,6.9,5.302675824874978,"(3, 0, 2)",-7.0743024960813905
2024-01-21 20:00:00,5.53,6.43182698295507,"(3, 0, 2)",-8.796793563342636
2024-01-22 20:00:00,5.16,5.48129487114204,"(3, 0, 2)",-8.394314423744397
2024-01-23 20:00:00,5.57,5.444334518408308,"(3, 0, 2)",-8.660490478656357
2024-01-24 20:00:00,4.91,5.505750405588755,"(3, 0, 2)",-10.044801277826227
2024-01-25 20:00:00,8.93,5.1346677841212305,"(3, 0, 2)",-9.82628337132546
2024-01-26 20:00:00,5.75,7.71740236775391,"(3, 0, 2)",-4.5771750704535386
2024-01-27 20:00:00,6.92,5.4399864350006375,"(3, 0, 2)",-5.33412044658823
2024-01-28 20:00:00,5.68,6.986040580404117,"(1, 0, 3)",-8.106674479736078
2024-01-29 20:00:00,6.87,5.808747996569252,"(2, 0, 3)",-11.648627492416665
2024-01-30 20:00:00,5.78,6.643497022857967,"(2, 0, 3)",-12.924354408425245
2024-01-31 20:00:00,5.45,5.847903602666077,"(1, 0, 2)",-14.166448241856308
2024-02-01 20:00:00,5.77,6.110493869050066,"(3, 0, 2)",-18.89197371043757
2024-02-02 20:00:00,5.04,5.486379064966343,"(3, 0, 2)",-18.88085798889052
2024-02-03 20:00:00,5.25,5.584654501190714,"(3, 0, 2)",-20.269185851017426
2024-02-04 20:00:00,4.42,5.206060131447807,"(3, 0, 2)",-20.30705376499509
2024-02-05 20:00:00,4.6,4.899705947639538,"(3, 0, 2)",-19.842466045982484
2024-02-06 20:00:00,4.24,4.750796725390234,"(3, 0, 2)",-20.317691845622548
2024-02-07 20:00:00,7.2,4.54182432619224,"(3, 0, 2)",-20.716318500942805
2024-02-08 20:00:00,5.45,6.266032144348614,"(3, 0, 2)",-16.80830743931589
