DATE,ACTUAL_VALUE,D+1_ENSEMBLE_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-03,4.25,4.8201203,4.0979185,4.057164
2023-12-04,4.1099997,4.2071934,3.711583,3.8740683
2023-12-05,4.0599995,3.9731135,3.5912154,3.768618
2023-12-06,4.4799995,4.2045183,3.6511745,3.947822
2023-12-07,5.0499997,5.1377325,4.147691,5.0071583
2023-12-08,4.5999994,4.625886,3.9396229,4.01375
2023-12-09,4.96,4.4554195,3.8335288,3.8386204
2023-12-10,5.04,4.3209887,4.30546,4.5799417
2023-12-11,5.41,4.27729,4.1897383,4.4093566
2023-12-12,5.579999,5.0794773,4.7725105,4.9084473
2023-12-13,5.669999,4.879382,4.6268272,4.9888
2023-12-14,5.41,5.2220807,4.8126183,5.0444655
2023-12-15,5.119999,5.1126094,4.680383,4.889627
2023-12-16,4.8899994,4.685235,4.4962406,4.86018
2023-12-17,4.8899994,4.355533,4.3080606,4.877202
2023-12-18,5.459999,4.224887,4.3063135,4.70596
2023-12-19,5.5499997,4.658498,4.8172736,5.524534
2023-12-20,5.3099995,4.619795,4.6999903,5.2510905
2023-12-21,4.74,4.231215,4.4007,5.264516
2023-12-22,4.3499994,3.7890136,3.8927884,4.727413
2023-12-23,4.52,3.7611141,3.8180685,4.4384937
2023-12-24,5.259999,4.1854625,4.372107,4.70321
2023-12-25,5.579999,4.4765553,4.9537926,5.694808
2023-12-26,5.41,4.709262,5.0984573,5.7984886
2023-12-27,5.63,4.8816767,4.81732,5.0242796
2023-12-28,5.169999,4.9601555,5.0886807,5.3954377
2023-12-29,4.8699994,4.419958,4.4792433,4.8299007
2023-12-30,4.67,4.2966747,4.371754,4.6339827
2023-12-31,4.71,4.765991,4.8153152,4.777748
2024-01-01,4.7199993,4.2971554,4.42068,4.5907054
2024-01-02,4.71,4.4286084,4.4407616,4.401737
2024-01-03,4.5399995,4.1595,4.3441052,4.447175
2024-01-04,4.289999,4.182952,4.221824,4.4606357
2024-01-05,4.1499996,4.513033,4.2607675,4.293131
2024-01-06,4.0099993,3.9900203,3.782682,3.678847
2024-01-07,3.7299993,3.8313885,3.6551216,3.4940581
2024-01-08,3.5599997,3.5729697,3.3921425,3.209672
2024-01-09,3.4700003,3.5762324,3.326865,3.2190702
2024-01-10,3.2899997,3.7619581,3.4193811,3.3925154
2024-01-11,3.1599998,3.622545,3.0997417,2.7219944
2024-01-12,3.0399997,3.5998864,3.056528,2.8769834
2024-01-13,2.84,3.0842462,2.8069115,2.752099
2024-01-14,2.74,2.5401044,2.4788575,2.4931893
2024-01-15,2.5900002,2.3497012,2.3229039,2.4856358
2024-01-16,2.6100004,2.5860608,2.3827205,2.4248824
2024-01-17,2.5800002,2.620376,2.3923643,2.586112
2024-01-18,2.5100002,2.9730895,2.5697596,2.8604038
2024-01-19,2.43,2.5413055,2.2234688,2.4116566
2024-01-20,2.44,2.209179,2.0079005,2.1287262
2024-01-21,3.53,2.3017454,2.114084,2.2091432
2024-01-22,3.5599997,2.5113695,2.6000125,2.7276452
2024-01-23,3.39,2.5761847,2.5894501,2.7747443
2024-01-24,3.2099996,2.5809004,2.5693557,2.8528492
2024-01-25,3.0200002,2.5925572,2.5225158,2.7103019
2024-01-26,2.89,3.4469256,3.2010067,3.4428797
2024-01-27,2.93,2.4619591,2.2299,2.4131727
2024-01-28,3.3500001,3.0546832,2.8897052,2.8487036
2024-01-29,3.4700003,2.8283865,2.7811446,2.7717257
2024-01-30,3.4299996,3.463803,3.239673,3.480548
2024-01-31,3.3599997,2.8867831,2.6798892,2.5779629
2024-02-01,3.0900002,2.7421844,2.66579,2.726307
2024-02-02,2.8799996,2.853416,2.6944056,2.6768334
2024-02-03,2.7600002,2.4353254,2.3353014,2.5021088
2024-02-04,2.6799998,2.375382,2.3541105,2.5230775
2024-02-05,2.85,2.2222571,2.2340798,2.36348
2024-02-06,2.7999997,2.353512,2.3880403,2.6630118
2024-02-07,2.7300003,2.307663,2.299436,2.4650383
2024-02-08,2.8300002,3.0900807,2.8504777,3.14546
2024-02-09,2.72,2.5973368,2.3407807,2.3429375
2024-02-10,2.4900002,2.6020958,2.2988667,2.3752098
2024-02-11,2.4100003,2.3636465,2.1665528,2.1299875
2024-02-12,2.3999999,2.3730316,2.1270661,2.1375291
2024-02-13,2.3400002,2.3582118,2.1411383,2.2236845
2024-02-14,2.16,2.253653,2.0473268,2.200301
2024-02-15,2.02,2.1384258,1.902176,1.9612944
2024-02-16,1.9599998,2.0026374,1.8046062,1.9915997
2024-02-17,1.8600001,1.9066792,1.6819733,1.7409511
2024-02-18,2.15,2.16577,1.9060142,2.0286999
2024-02-19,2.31,1.9260621,1.7904754,1.8296453
2024-02-20,2.43,2.2620614,2.0290353,2.1880882
2024-02-21,2.25,2.1364474,1.9363068,1.9873364
2024-02-22,2.15,2.1389182,1.8695165,2.2114713
2024-02-23,1.9699998,2.1169353,2.0094764,2.2742155
2024-02-24,2.1000001,3.1603432,3.0426645,2.8606546
2024-02-25,2.3000002,2.6909614,2.505201,2.8061023
2024-02-26,2.2800002,2.5018625,2.1460922,2.4578586
2024-02-27,2.21,2.632629,2.336009,2.3894634
2024-02-28,3.3500001,2.8110526,2.4423563,2.7705035
2024-02-29,4.749999,3.025492,2.7652342,2.8648896
2024-03-01,3.7899997,3.3987362,3.2221968,3.0243943
2024-03-02,3.38,3.1281087,2.858522,2.7106278
2024-03-03,3.1399999,2.8512301,2.6586282,2.6121647
2024-03-04,3.1099997,2.9343553,2.6405482,2.5074303
2024-03-05,2.9,3.0752366,2.7928863,2.7649677
2024-03-06,2.8599997,3.0549684,2.6987033,2.6389694
2024-03-07,2.8199997,3.1560748,2.8169942,2.7546017
2024-03-08,2.6999998,2.8713493,2.553469,2.5440407
2024-03-09,2.8199997,2.6247973,2.4391212,2.6326232
2024-03-10,3.6599994,2.6055446,2.5141802,2.4705815
2024-03-11,3.85,2.8796437,2.8297381,2.829232
2024-03-12,3.5399997,3.6914034,3.541844,3.629648
2024-03-13,3.24,3.6610248,3.4480333,3.7657032
2024-03-14,3.0099998,3.0738275,2.854255,2.9600441
2024-03-15,2.7999997,2.798555,2.6649976,2.8860693
2024-03-16,3.1199994,2.5991788,2.5355446,2.6457424
2024-03-17,3.0900002,3.0735788,2.9588788,2.8565984
2024-03-18,3.0,2.84301,2.7426167,2.6956787
2024-03-19,2.84,3.343948,3.10234,3.5688562
2024-03-20,2.79,3.1559107,2.7308674,2.9789133
2024-03-21,2.85,3.2472224,2.796257,2.8702803
2024-03-22,2.7800002,2.8194256,2.4111977,2.3339334
2024-03-23,4.5999994,2.806816,2.2492962,1.6963581
2024-03-24,5.249999,3.3403773,3.2813303,3.2164063
2024-03-25,4.52,3.6072516,3.4785044,3.1060236
2024-03-26,4.05,4.361668,4.182955,4.465005
2024-03-27,3.7399998,3.4214354,3.0245352,2.8854368
2024-03-28,3.9400003,3.506837,3.1425524,3.3397202
2024-03-29,4.33,3.1529164,3.0808165,2.9822602
2024-03-30,5.52,3.8872366,3.6616778,3.275598
2024-03-31,7.0799985,4.617165,4.439367,3.983309
2024-04-01,6.789999,5.3361526,5.2692456,4.7690597
2024-04-02,6.0199995,4.887534,4.900591,4.489669
2024-04-03,5.459999,5.0391026,4.7583804,4.245063
2024-04-04,5.0799994,4.9983153,4.765691,4.270613
2024-04-05,4.7299995,4.995162,4.6713,3.9976754
2024-04-06,4.55,4.8061194,4.5281963,3.8617387
2024-04-07,4.4999995,4.6665745,4.5368433,3.843882
2024-04-08,4.62,4.917962,4.536255,3.7931688
2024-04-09,4.45,5.15372,4.848958,4.2774506
2024-04-10,4.2299995,4.324738,4.048876,3.7129242
2024-04-11,4.4999995,5.227062,4.912948,4.2582965
2024-04-12,5.7199993,5.694089,5.167934,4.510628
2024-04-13,6.0299993,6.1668124,5.8504944,5.2127414
2024-04-14,5.9699993,5.689593,5.452157,4.8332057
2024-04-15,6.489999,6.021445,5.3620315,5.0603037
2024-04-16,5.9099994,6.570964,6.2091837,4.271826
2024-04-17,16.010002,9.871313,9.458344,10.122076
2024-04-18,15.3099985,17.139706,17.772371,17.976313
2024-04-19,11.319998,12.914337,12.797486,14.0301075
2024-04-20,9.119998,9.999985,9.566601,10.840907
2024-04-21,7.8199987,9.546831,8.755947,9.479913
2024-04-22,7.7499986,7.943059,7.0902095,7.583136
2024-04-23,8.039998,13.284849,12.656373,14.595313
2024-04-24,8.189999,10.376003,8.917821,9.340919
2024-04-25,7.4599986,10.373201,8.841684,9.484491
2024-04-26,7.0299997,10.380949,9.074035,8.521017
2024-04-27,6.78,9.720469,7.896085,7.8153863
2024-04-28,6.5199986,8.10249,7.0135174,6.8792543
2024-04-29,6.78,7.748092,6.553028,6.614941
2024-04-30,6.5699997,8.887411,8.093623,8.123822
2024-05-01,6.5199986,7.3487,6.460891,6.815761
2024-05-02,6.4199996,6.7791543,6.2700176,6.573798
2024-05-03,6.189999,6.8140597,6.3086658,6.408831
2024-05-04,6.319999,7.1467147,6.2489934,6.5532136
2024-05-05,6.239999,6.751387,6.0857835,6.328552
2024-05-06,6.1999993,6.675374,5.894392,6.1563416
2024-05-07,6.0199995,7.6853695,6.91027,7.3377056
2024-05-08,5.8299994,7.568092,6.5215926,6.948184
2024-05-09,5.96,7.1110406,5.997187,6.728439
2024-05-10,5.7599993,7.1238623,6.044084,6.4255495
2024-05-11,5.609999,7.069726,6.153351,6.533138
2024-05-12,5.47,6.3665023,5.7605314,6.1595993
2024-05-13,5.4299994,5.8768415,5.461803,5.771846
2024-05-14,5.4399996,7.2430797,6.4477744,5.0657215
2024-05-15,5.3099995,6.708046,6.099931,5.770149
2024-05-16,5.16,6.36602,5.7123013,6.0965233
2024-05-17,4.96,6.4656916,5.680088,6.2073975
2024-05-18,4.7599993,6.4194794,5.7391686,6.37773
2024-05-19,4.56,6.553019,5.744198,6.288373
2024-05-20,4.64,6.516059,5.729748,6.249925
2024-05-21,4.71,6.1284323,5.4877744,6.39797
2024-05-22,4.42,6.16133,5.60559,6.53145
2024-05-23,4.749999,6.7517385,5.8494043,6.8444037
2024-05-24,5.3199997,7.7730665,6.411382,7.4737196
2024-05-25,5.24,7.337229,6.173977,7.13312
2024-05-26,5.42,7.1262336,5.8947153,6.7882495
2024-05-27,5.34,6.867689,5.8502593,6.6857514
2024-05-28,5.259999,7.2644763,6.105751,7.0205703
2024-05-29,4.9499993,6.650427,5.7217293,6.375557
2024-05-30,4.57,6.8141456,5.640325,6.3574653
2024-05-31,4.5299997,6.5510097,5.3779864,6.0535827
2024-06-01,4.66,6.0255346,5.050932,5.6393003
2024-06-02,7.239999,5.574777,4.859091,5.3739467
2024-06-03,8.359999,7.199462,6.7622876,7.0704126
2024-06-04,26.699991,22.322369,21.89708,25.385038
2024-06-05,22.429993,27.287064,26.339159,23.409346
2024-06-06,17.420002,22.520742,19.09701,19.407558
2024-06-07,14.099997,20.397995,16.348845,17.399696
2024-06-08,11.839997,16.86356,13.9140415,14.1733
2024-06-09,10.21,13.533627,11.708462,11.671804
2024-06-10,9.759998,11.652567,9.850675,10.2731695
2024-06-11,9.25,11.407762,10.385672,10.973246
2024-06-12,8.950001,12.135535,10.295441,9.210421
2024-06-13,8.729999,12.319595,10.345921,11.106938
2024-06-14,8.259999,11.51224,9.894016,10.798431
2024-06-15,7.6099997,9.829828,8.669821,9.803294
2024-06-16,7.0600004,8.812579,7.8581977,8.79421
2024-06-17,7.1899996,8.660159,7.51666,8.441819
2024-06-18,7.3099995,10.837483,9.601864,10.9102955
2024-06-19,7.479999,11.427065,9.732779,9.408281
2024-06-20,7.0499983,10.584861,8.712699,10.099499
2024-06-21,6.9000006,10.0304785,8.154812,9.622831
2024-06-22,6.78,8.789641,7.6000805,8.86619
2024-06-23,7.1800003,8.384073,7.1450114,8.266963
2024-06-24,7.0299997,8.8214245,7.58074,8.793811
2024-06-25,6.9299994,9.901636,8.869832,10.2218485
2024-06-26,6.6299996,8.727764,7.4604363,8.63988
2024-06-27,7.7299986,9.012191,7.580922,8.686597
2024-06-28,7.7699986,10.091822,8.735871,9.666033
2024-06-29,7.4499984,9.867811,8.303667,9.454426
2024-06-30,7.2199984,8.733103,7.7007313,8.400704
2024-07-01,7.0600004,9.028816,7.676871,8.4732065
2024-07-02,6.649998,9.788464,8.550341,9.514262
2024-07-03,6.3799996,8.861621,7.401761,8.122439
2024-07-04,6.3599997,8.558922,7.303729,8.01754
2024-07-05,6.3599997,7.8750987,6.8427224,7.5162826
2024-07-06,7.1599994,8.0655575,6.971456,7.5605555
2024-07-07,6.8799987,7.7259574,7.1432056,7.6364474
2024-07-08,6.639999,8.619959,7.648852,8.351681
2024-07-09,6.35,10.472197,9.313583,10.43164
2024-07-10,5.96,8.275957,7.1732707,8.106287
2024-07-11,5.7299986,8.99423,7.4132247,8.478821
2024-07-12,5.45,8.699621,7.0632467,7.926456
2024-07-13,5.8099985,7.2619567,6.1533136,6.851323
2024-07-14,6.2599998,7.1961236,6.120368,6.7003937
2024-07-15,5.6899996,7.3817434,6.4713945,7.1044683
2024-07-16,5.3599997,7.767839,7.014362,7.654762
2024-07-17,5.2299995,11.407179,10.072605,9.950362
2024-07-18,4.8999987,9.232156,6.9134035,7.7704735
2024-07-19,4.57,8.570442,6.564066,6.8900995
2024-07-20,5.79,7.3850393,5.8697777,6.5857654
2024-07-21,5.669999,7.1413307,6.1754766,6.962713
2024-07-22,5.459999,7.104474,6.120301,6.71059
2024-07-23,5.19,7.8073444,6.7858844,7.7358055
2024-07-24,4.9499993,6.8855767,5.8344955,6.6822305
2024-07-25,5.059999,7.113126,5.911751,6.7514095
2024-07-26,4.8199987,7.3674197,6.368886,7.209751
2024-07-27,4.749999,7.0032835,5.7909966,6.637722
2024-07-28,4.9499993,6.4231067,5.394702,6.207998
2024-07-29,4.839999,6.1749,5.213688,5.8730636
2024-07-30,4.88,7.3768888,6.408151,7.2356367
2024-07-31,4.79,6.975074,5.783984,6.6199884
2024-08-01,4.66,6.826545,5.705201,6.5379224
2024-08-02,4.4999995,6.56528,5.4556375,6.2230015
2024-08-03,4.93,6.2254295,5.136365,5.9375906
2024-08-04,5.589999,6.0583687,5.2606025,5.8485975
2024-08-05,5.7199993,6.5105863,5.7331467,6.4692984
2024-08-06,5.7999988,8.180672,7.3253546,8.169594
2024-08-07,5.139999,7.9709616,6.814753,6.9088054
2024-08-08,4.79,7.7212405,6.4293513,7.378469
2024-08-09,4.5299997,7.2168517,6.151345,7.0899296
2024-08-10,4.91,6.2131896,5.2313027,5.99125
2024-08-11,5.459999,6.272546,5.4080753,6.091625
2024-08-12,5.24,6.687839,5.824649,6.5723124
2024-08-13,5.059999,7.013546,6.2897553,7.2691455
2024-08-14,5.0999994,7.5901966,6.4903436,7.2104206
2024-08-15,4.99,7.8782396,6.5701766,7.65555
2024-08-16,4.7,7.07939,5.7906976,6.596344
2024-08-17,5.019999,7.367356,6.0117054,6.7659655
2024-08-18,5.1499996,6.926451,5.7777877,6.6404943
2024-08-19,5.059999,6.48497,5.5087805,6.274995
2024-08-20,5.0699997,7.7610626,6.8590126,7.844451
2024-08-21,4.93,7.0026574,5.8107386,5.989915
2024-08-22,4.7299995,7.372592,6.1605177,6.8942466
2024-08-23,4.6899996,6.298081,5.2682123,6.4501133
2024-08-24,5.34,6.5344563,5.2999935,5.7907724
2024-08-25,6.399999,5.9304585,5.416818,6.2282724
2024-08-26,6.8599987,6.8962326,6.119036,6.71004
2024-08-27,5.9500003,9.500667,8.699478,10.044839
2024-08-28,5.589999,7.6075325,6.563004,7.7655525
2024-08-29,5.2199993,7.449132,6.4044695,7.5092907
2024-08-30,4.92,7.6664944,6.313818,7.161634
2024-08-31,5.19,7.0277715,5.8390694,6.675619
2024-09-01,5.5299997,6.4084935,5.4929056,6.108023
2024-09-02,5.619999,6.368156,5.454166,5.99979
2024-09-03,5.45,7.5116568,6.4492803,7.4014006
2024-09-04,5.379999,7.9913483,6.5516744,7.3000913
2024-09-05,5.24,8.069179,6.7409453,7.818075
2024-09-06,5.0099993,6.5798607,5.5806046,6.234414
2024-09-07,5.0299997,6.535006,5.309737,5.911593
2024-09-08,5.109999,6.187166,5.1720963,5.743555
2024-09-09,5.019999,6.1046815,5.0345793,5.4793615
2024-09-10,4.88,6.248304,5.4116592,5.9819493
2024-09-11,4.8100004,5.5977364,4.8111467,5.2781944
2024-09-12,5.109999,6.2773952,5.3045244,5.884165
2024-09-13,5.0299997,7.654079,6.4019523,7.379192
2024-09-14,4.83,5.8094587,4.931839,5.480397
2024-09-15,4.749999,5.7228394,4.8299894,5.280528
2024-09-16,4.88,5.6103854,4.6236677,5.0662417
2024-09-17,4.839999,6.3062706,5.364894,5.488448
2024-09-18,4.7799997,7.4666033,6.1181173,6.210414
2024-09-19,4.7199993,6.097393,4.8449855,6.0749364
2024-09-20,4.5999994,6.17355,5.193163,5.470832
2024-09-21,4.4699993,5.7166886,4.751424,5.5086627
