DATE,ACTUAL_VALUE,D+1_ENSEMBLE_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-10,31.919998,18.231392,20.404257,20.225403
2023-12-11,25.41,24.353174,25.353497,23.716639
2023-12-12,15.379999,17.663948,18.525646,17.839352
2023-12-13,13.48,13.913839,14.707903,14.15412
2023-12-14,10.750002,13.213313,13.875678,13.911574
2023-12-15,9.12,9.8441105,10.089984,9.538805
2023-12-16,9.2699995,9.801371,10.183716,9.792589
2023-12-17,25.89,13.578419,14.382575,13.744927
2023-12-18,24.420002,25.736511,27.067114,27.015747
2023-12-19,21.120003,18.327589,19.196419,18.187164
2023-12-20,19.220003,16.46588,17.714254,18.4321
2023-12-21,24.189995,17.2933,18.443857,18.754725
2023-12-22,32.960003,31.060017,34.597084,36.36402
2023-12-23,36.07,31.728178,33.292156,33.093185
2023-12-24,33.49,28.553236,29.735106,31.120794
2023-12-25,31.810009,36.642242,38.748985,44.054497
2023-12-26,28.48,25.606064,25.733776,27.149776
2023-12-27,18.609995,22.70501,23.345066,25.524069
2023-12-28,27.250002,15.70233,16.117155,15.55055
2023-12-29,29.329998,24.990131,26.836327,29.734556
2023-12-30,26.860003,25.315166,26.489567,27.926132
2023-12-31,20.319996,20.922028,21.711239,23.015747
2024-01-01,21.33,21.746784,22.559052,23.978582
2024-01-02,18.100002,17.91483,17.928259,19.17371
2024-01-03,24.159996,16.796925,17.498714,17.887636
2024-01-04,20.930006,19.577864,20.679852,22.313927
2024-01-05,16.43,16.08722,16.799942,17.10321
2024-01-06,14.130001,13.270576,13.887514,13.906641
2024-01-07,13.220001,13.27258,14.071094,14.325526
2024-01-08,10.77,12.233334,12.790712,12.728428
2024-01-09,9.0599985,9.9239235,10.246294,9.895029
2024-01-10,7.3300004,8.356311,8.618282,8.322536
2024-01-11,6.0899997,6.86632,7.0378165,6.7318535
2024-01-12,5.21,5.9368553,6.014612,5.7355394
2024-01-13,5.299999,5.5031476,5.7104964,5.397458
2024-01-14,9.439999,9.896533,10.735035,10.557841
2024-01-15,11.010001,8.782999,8.999771,8.811726
2024-01-16,8.210001,9.570749,10.217082,10.336735
2024-01-17,7.1100006,7.2869005,7.596464,7.134216
2024-01-18,6.3599997,6.129645,6.368988,6.173732
2024-01-19,5.88,6.563729,6.975205,6.764318
2024-01-20,6.3900003,7.124128,7.547299,7.271853
2024-01-21,6.76,7.6717567,7.8768425,7.7380342
2024-01-22,18.379997,9.210574,9.272446,8.941251
2024-01-23,17.91,16.920792,18.410004,18.398415
2024-01-24,25.59,14.933625,16.19702,15.699264
2024-01-25,22.0,20.324348,22.533138,23.007858
2024-01-26,13.329999,15.957095,17.276173,17.237408
2024-01-27,12.289999,13.823538,14.862771,14.439132
2024-01-28,9.9,11.281637,11.788786,11.363877
2024-01-29,10.710001,10.502811,10.889102,10.590193
2024-01-30,8.830001,9.774557,10.263006,9.930864
2024-01-31,7.5299993,8.469169,8.998739,8.563113
2024-02-01,12.67,8.356369,8.949792,8.530735
2024-02-02,10.12,11.688604,12.736943,12.599922
2024-02-03,18.11,12.486261,13.673012,12.980178
2024-02-04,19.030006,17.801678,18.963242,18.43531
2024-02-05,19.949999,19.538338,20.239124,19.700272
2024-02-06,18.789997,15.84536,16.627464,16.66204
2024-02-07,18.540005,15.781562,16.806683,16.98391
2024-02-08,11.469999,13.1535845,14.036606,14.026976
2024-02-09,9.94,10.554422,11.3818865,10.725338
2024-02-10,8.29,9.014724,9.482899,9.144392
2024-02-11,8.68,8.193304,8.646928,8.257754
2024-02-12,7.820001,8.67537,9.035433,8.70721
2024-02-13,6.6699996,7.576212,7.919912,7.48533
2024-02-14,5.939999,6.6239243,6.941857,6.5354767
2024-02-15,5.280001,5.994236,6.273119,5.852065
2024-02-16,4.709999,5.2196965,5.477561,5.077618
2024-02-17,4.28,4.8857718,4.9455748,4.588533
2024-02-18,4.0,4.4349866,4.4555554,4.099419
2024-02-19,5.48,4.5579543,4.665261,4.337613
2024-02-20,4.95,5.3871894,5.77484,5.4894066
2024-02-21,5.77,4.8690834,5.2526474,4.8187532
2024-02-22,8.280001,5.8576403,6.4032974,6.151535
2024-02-23,20.810005,15.638264,18.927378,19.549408
2024-02-24,10.52,12.870802,13.505746,12.707335
2024-02-25,7.5,9.72715,10.263068,9.741413
2024-02-26,6.9900002,7.114505,7.259993,6.859384
2024-02-27,5.869999,6.330701,6.676985,6.4403577
2024-02-28,4.7300005,5.127066,5.408037,5.0320415
2024-02-29,4.87,4.600179,4.895359,4.553682
2024-03-01,4.63,5.2611184,5.565975,5.316491
2024-03-02,4.33,4.7085023,4.9571066,4.615444
2024-03-03,4.1299996,4.5556936,4.737463,4.4516053
2024-03-04,3.7200003,4.2769885,4.2303696,3.9653096
2024-03-05,3.8399997,3.8259742,3.9962668,3.6198864
2024-03-06,3.38,3.4836476,3.662386,3.3871055
2024-03-07,2.9800005,3.2720828,3.477235,3.1578934
2024-03-08,2.9400008,3.4205046,3.636186,3.3043327
2024-03-09,3.8200002,3.8136706,3.9214332,3.602806
2024-03-10,4.5799994,4.7489295,4.786024,4.765993
2024-03-11,4.05,4.7219615,4.76016,4.651002
2024-03-12,3.3299997,3.6365476,3.825158,3.709687
2024-03-13,2.8000002,2.7147403,2.8575768,2.6518512
2024-03-14,2.6300004,2.7259884,2.9047413,2.697555
2024-03-15,3.5000002,2.663014,2.7991786,2.556014
2024-03-16,5.63,3.6517057,3.8835588,3.6659682
2024-03-17,4.63,5.990557,6.2056875,6.0788517
2024-03-18,4.1500006,4.4907045,4.7143593,4.421102
2024-03-19,3.81,3.5195231,3.787235,3.5053048
2024-03-20,3.0800002,3.4985113,3.775164,3.5778632
2024-03-21,2.7100003,2.787797,2.925253,2.6427474
2024-03-22,2.7700005,2.6212335,2.7949626,2.5576258
2024-03-23,3.4300003,2.9107306,3.0353472,2.8663938
2024-03-24,6.8299994,5.652789,5.9002056,5.6585956
2024-03-25,5.44,6.464047,6.534194,6.7179356
2024-03-26,4.3,4.111065,4.3052335,4.23687
2024-03-27,3.96,3.942522,4.122903,4.137707
2024-03-28,3.5700002,3.566185,3.7559037,3.6166756
2024-03-29,8.700001,4.4222994,4.776787,4.635067
2024-03-30,6.3599997,7.5053496,7.96159,8.444433
2024-03-31,6.1099997,6.3319464,6.7472134,6.839627
2024-04-01,5.8899994,5.5363445,5.6874266,5.964269
2024-04-02,6.01,5.973095,6.3094764,6.7762523
2024-04-03,5.14,5.4031653,5.6101956,5.981773
2024-04-04,5.280001,4.6469297,5.027527,5.096285
2024-04-05,4.7300005,4.9034986,5.2967973,5.3652663
2024-04-06,5.14,4.642267,4.8587847,4.7992353
2024-04-07,6.9399996,5.040825,5.285082,5.5607166
2024-04-08,5.509999,6.0833106,6.3548784,6.844976
2024-04-09,4.52,4.7471623,5.157398,5.2623005
2024-04-10,7.6799994,4.408633,4.7304945,4.773731
2024-04-11,7.41,6.4838104,7.183176,7.632112
2024-04-12,6.23,6.3534417,6.844535,7.041198
2024-04-13,6.04,5.4054413,5.6360655,5.9017696
2024-04-14,9.259999,5.9958763,6.342999,7.011252
2024-04-15,6.439999,7.584315,7.982902,8.950814
2024-04-16,12.289999,6.08415,6.5918736,7.3666635
2024-04-17,8.820001,10.747618,11.91654,13.446321
2024-04-18,7.460001,8.4227,8.996367,9.331118
2024-04-19,7.1699996,6.209448,6.3591022,6.609362
2024-04-20,8.57,6.5752716,6.7530856,7.241718
2024-04-21,7.7399993,7.8390374,8.228893,8.872428
2024-04-22,6.3299994,7.000307,7.2225738,7.7148156
2024-04-23,5.449999,5.4450183,5.708598,6.0705967
2024-04-24,4.9700003,4.74839,5.018655,5.2666783
2024-04-25,4.29,5.9176,6.534891,6.8516264
2024-04-26,3.6800005,4.5785794,4.763131,4.623513
2024-04-27,3.6399994,3.151479,3.090006,3.1639388
2024-04-28,5.0400004,3.8793793,3.7548606,4.0709825
2024-04-29,4.4400005,5.247651,5.074194,5.7307014
2024-04-30,3.98,4.01715,4.1497436,4.7269897
2024-05-01,4.2300005,3.5953822,3.6884682,4.0795918
2024-05-02,5.4900007,5.1831894,5.2605033,6.0786815
2024-05-03,4.64,4.7982626,4.961731,5.7028627
2024-05-04,4.169999,4.009027,4.2062306,4.7538905
2024-05-05,4.5299997,3.7987819,3.939458,4.3333
2024-05-06,3.9400003,4.475616,4.5420103,5.1298904
2024-05-07,3.38,3.574586,3.7202482,4.1611357
2024-05-08,3.19,3.0006528,3.1132557,3.375272
2024-05-09,2.9100008,2.8904085,3.011473,3.2590027
2024-05-10,2.9600003,2.88558,2.8543565,3.0765305
2024-05-11,2.88,2.8891394,2.9913423,3.3946471
2024-05-12,3.85,2.8135712,2.8433046,3.1777358
2024-05-13,4.28,4.067306,4.175393,4.936674
2024-05-14,4.64,3.7215495,3.7446542,4.705537
2024-05-15,5.169999,4.2218466,4.2373405,5.3543906
2024-05-16,4.75,4.7848825,4.877508,6.0827847
2024-05-17,4.48,4.392292,4.500978,5.4363613
2024-05-18,4.339999,3.9406638,4.043548,4.7986984
2024-05-19,4.1800003,3.9540782,4.0735197,4.8536334
2024-05-20,4.0099998,3.9396806,3.9594927,4.687616
2024-05-21,3.7599993,3.9132762,3.9416542,4.90504
2024-05-22,5.369999,3.6051228,3.7055404,4.590488
2024-05-23,5.14,4.627304,4.9092884,5.9944425
2024-05-24,4.0699997,4.396839,4.6636133,5.326105
2024-05-25,4.1299996,3.4630997,3.6590676,4.0276737
2024-05-26,3.96,3.9101162,4.0903716,4.642146
2024-05-27,3.8999999,3.7571251,3.7868772,4.371687
2024-05-28,3.4699998,3.6158392,3.8444173,4.579384
2024-05-29,3.4899998,3.2129793,3.370201,3.8584373
2024-05-30,3.32,3.233138,3.3788407,3.804924
2024-05-31,3.0500007,2.996486,3.1083713,3.4549525
2024-06-01,3.0400002,2.7152705,2.8467839,3.083949
2024-06-02,4.33,2.958835,3.0363765,3.3473625
