DATE,ACTUAL_VALUE,D+1,ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01,4.46,4.219531660942762,"(1, 0, 0)",-199.04797130561565,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-02,4.42,4.497480057459985,"(1, 0, 2)",-199.5682780054684,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-03,4.25,4.365125202625615,"(1, 0, 1)",-202.7000157343135,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-04,4.11,4.292413354849185,"(1, 0, 0)",-203.86193332398682,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-05,4.06,4.143739407947815,"(1, 0, 0)",-204.2604434807397,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-06,4.48,3.9963590118310597,"(1, 0, 0)",-204.534638693211,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-07,5.05,4.3796087027807635,"(1, 0, 0)",-203.96767660637636,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-08,4.6,5.104009365488194,"(1, 0, 0)",-203.01063826599727,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-09,4.96,4.442575206558183,"(1, 0, 2)",-204.63499271018125,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-10,5.04,5.168550616812511,"(1, 0, 1)",-206.32424578284855,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-11,5.41,5.023009749887035,"(1, 0, 0)",-208.2858259293547,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-12,5.58,5.147091142354544,"(1, 0, 0)",-208.14261806618816,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-13,5.67,5.447557531372768,"(2, 0, 2)",-215.5724919796158,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-14,5.41,5.472540949643203,"(2, 0, 2)",-213.8306660441542,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-15,5.12,5.287585569572427,"(1, 0, 2)",-241.73842253576967,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-16,4.89,5.111490842088165,"(2, 0, 2)",-241.91544809065346,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-17,4.89,5.027287660272603,"(2, 0, 2)",-241.9533998222591,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-18,5.46,4.7295116954597605,"(1, 0, 2)",-242.28514296510792,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-19,5.55,5.580007913365661,"(1, 0, 2)",-241.0036583391231,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-20,5.31,5.379409590095146,"(2, 0, 2)",-241.14103941754297,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-21,4.74,5.293539075179415,"(1, 0, 2)",-241.1493372573687,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-22,4.35,4.741779132415696,"(1, 0, 2)",-241.0513762657369,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-23,4.52,4.580434139423474,"(1, 0, 2)",-240.9943545750392,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-24,5.26,4.481947862443789,"(1, 0, 2)",-241.30348239311587,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-25,5.58,5.286309476766428,"(1, 0, 2)",-240.96969789862806,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-26,5.41,5.312476621192791,"(2, 0, 2)",-242.38405769783338,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-27,5.63,5.234779425140485,"(2, 0, 2)",-244.01772523747263,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-28,5.17,5.631533473508916,"(2, 0, 2)",-247.91988112989952,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-29,4.87,4.997661697984015,"(1, 0, 2)",-250.49174209615313,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-30,4.67,4.832660830096257,"(1, 0, 2)",-254.56406488422238,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2023-12-31,4.71,4.600944153661401,"(1, 0, 2)",-256.9508627421517,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
2024-01-01,4.72,4.740113320810473,"(1, 0, 2)",-256.9981039465231,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3
