DATE,ACTUAL_VALUE,D+1,ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 16:00:00,50.86,25.080623665072427,"(1, 0, 4)",64.59,664.5762442178237,0.5068693734747851,25.779376334927573,1,25.080623665072427
2023-12-02 16:00:00,36.67,27.56372017783154,"(4, 0, 0)",43.67,82.92433219963245,0.24833051055817998,9.10627982216846,1,27.56372017783154
2023-12-03 16:00:00,28.61,27.04366151707061,"(4, 0, 0)",35.0,2.4534162431055395,0.05474793718732572,1.566338482929389,1,27.04366151707061
2023-12-04 16:00:00,24.05,27.809434938302115,"(4, 0, 0)",32.84,14.133351055326619,0.15631746105206296,3.759434938302114,1,27.809434938302115
2023-12-05 16:00:00,26.36,25.027792854706377,"(4, 0, 0)",33.3,1.7747758779713838,0.050538966058179924,1.3322071452936228,1,25.027792854706377
2023-12-06 16:00:00,46.43,23.486625478881784,"(1, 0, 3)",79.0,526.3984344162965,0.49414978507685153,22.943374521118216,1,23.486625478881784
2023-12-07 16:00:00,33.93,27.79130114466601,"(4, 0, 0)",38.75,37.68362363647882,0.18092245373810753,6.138698855333988,1,27.79130114466601
2023-12-08 16:00:00,27.41,20.38435192405241,"(1, 0, 3)",29.83,49.35973088706607,0.2563169673822543,7.02564807594759,1,20.38435192405241
2023-12-09 16:00:00,21.05,13.422647651552516,"(1, 0, 3)",23.98,58.17650384736736,0.36234452961745767,7.627352348447484,1,13.422647651552516
2023-12-10 16:00:00,17.38,14.767925433875558,"(1, 0, 3)",19.58,6.822933538994189,0.15029197733742472,2.6120745661244413,1,14.767925433875558
2023-12-11 16:00:00,17.94,19.61775953990474,"(1, 0, 3)",20.4,2.8148770737413575,0.09352059865689731,1.6777595399047378,1,19.61775953990474
2023-12-12 16:00:00,18.09,20.65341753625884,"(1, 0, 2)",19.81,6.5711094651993385,0.1417035675101625,2.5634175362588394,0,0.0
2023-12-13 16:00:00,17.51,20.30980465010113,"(1, 0, 2)",18.38,7.838906078727892,0.15989746716739728,2.7998046501011267,0,0.0
2023-12-14 16:00:00,17.24,21.272059702291617,"(2, 0, 2)",18.73,16.25750544284398,0.23387817298675287,4.032059702291619,0,0.0
2023-12-15 16:00:00,16.56,22.814041776261632,"(1, 0, 2)",17.72,39.11303853922577,0.377659527552031,6.254041776261634,0,0.0
2023-12-16 16:00:00,15.27,12.854579301924815,"(1, 0, 3)",16.16,5.834257148690011,0.15818079227735327,2.4154206980751844,1,12.854579301924815
2023-12-17 16:00:00,14.15,14.765424136232578,"(1, 0, 4)",14.94,0.3787468674576148,0.04349287181855675,0.6154241362325781,1,14.765424136232578
2023-12-18 16:00:00,15.19,17.265974188848674,"(2, 0, 4)",18.54,4.30966883276591,0.13666716187285544,2.075974188848674,1,17.265974188848674
2023-12-19 16:00:00,14.49,15.705152771941789,"(2, 0, 4)",16.13,1.4765962591578123,0.0838614749442228,1.2151527719417885,1,15.705152771941789
2023-12-20 16:00:00,13.8,13.883659969271491,"(2, 0, 4)",14.5,0.006998990458506744,0.006062316613876127,0.08365996927149055,1,13.883659969271491
2023-12-21 16:00:00,12.37,10.842032388973982,"(4, 0, 4)",13.01,2.3346850203445557,0.12352203807809359,1.5279676110260176,1,10.842032388973982
2023-12-22 16:00:00,11.2,13.723414369655949,"(1, 0, 3)",12.33,6.367620080986131,0.2253048544335669,2.5234143696559492,0,0.0
2023-12-23 16:00:00,10.99,10.231238758704494,"(1, 0, 4)",15.02,0.5757186212922971,0.06904105926255742,0.758761241295506,1,10.231238758704494
2023-12-24 16:00:00,11.01,7.290370791625199,"(1, 0, 4)",13.0,13.835641447794945,0.3378409816870845,3.7196292083748004,1,7.290370791625199
2023-12-25 16:00:00,11.66,13.585439622098583,"(3, 0, 3)",15.0,3.7073177383471347,0.16513204306162807,1.9254396220985832,1,13.585439622098583
