DATE,ACTUAL_VALUE,D+1,ORDER
2023-12-01 04:00:00,8.48,9.339576049033585,"(3, 0, 1)"
2023-12-02 04:00:00,8.88,8.919310607119677,"(3, 0, 1)"
2023-12-03 04:00:00,7.97,9.21621662323427,"(3, 0, 1)"
2023-12-04 04:00:00,8.03,8.196558316271677,"(2, 0, 2)"
2023-12-05 04:00:00,8.42,8.2814299478011,"(2, 0, 2)"
2023-12-06 04:00:00,8.46,8.555336394902902,"(3, 0, 1)"
2023-12-07 04:00:00,7.23,8.493456272971905,"(3, 0, 1)"
2023-12-08 04:00:00,8.21,7.31212408283942,"(3, 0, 1)"
2023-12-09 04:00:00,8.26,8.317065296983992,"(3, 0, 1)"
2023-12-10 04:00:00,29.65,8.20038906776481,"(2, 0, 2)"
2023-12-11 04:00:00,20.35,25.950178299226476,"(2, 0, 2)"
2023-12-12 04:00:00,12.58,17.02354375812104,"(2, 0, 2)"
2023-12-13 04:00:00,10.93,11.807497291492933,"(2, 0, 2)"
2023-12-14 04:00:00,8.81,10.925195708176135,"(2, 0, 2)"
2023-12-15 04:00:00,7.97,9.016977269174793,"(3, 0, 1)"
2023-12-16 04:00:00,9.75,8.329694911719121,"(3, 0, 1)"
2023-12-17 04:00:00,27.53,9.96752170480146,"(2, 0, 2)"
2023-12-18 04:00:00,20.4,25.41513964078864,"(3, 0, 1)"
2023-12-19 04:00:00,15.35,17.38485310068206,"(3, 0, 1)"
2023-12-20 04:00:00,13.62,14.237466101125282,"(3, 0, 1)"
2023-12-21 04:00:00,20.05,14.134374014322917,"(1, 0, 3)"
2023-12-22 04:00:00,30.17,19.239538054077894,"(2, 0, 2)"
2023-12-23 04:00:00,35.39,25.83466740433367,"(3, 0, 1)"
2023-12-24 04:00:00,33.81,25.29414451989752,"(3, 0, 1)"
2023-12-25 04:00:00,31.41,25.950007168103035,"(3, 0, 1)"
2023-12-26 04:00:00,26.43,26.463865481993516,"(3, 0, 1)"
2023-12-27 04:00:00,16.27,24.933944293363552,"(3, 0, 1)"
2023-12-28 04:00:00,22.06,16.169651016993015,"(3, 0, 1)"
2023-12-29 04:00:00,24.39,22.631746322599128,"(3, 0, 1)"
