DATE,ACTUAL_VALUE,D+1,ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 04:00:00,4.75,4.526734730711237,"(2, 0, 2)",-73.39356276963068,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.41,0.049847380470584006,0.22326526928876333,0.04700321458710807,1,4.526734730711237
2024-07-02 04:00:00,4.28,5.144657590029949,"(2, 0, 2)",-74.32002917527461,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,6.0,0.7476327479963988,0.8646575900299487,0.2020228014088665,1,5.144657590029949
2024-07-03 04:00:00,4.06,4.04329072024621,"(2, 0, 2)",-75.47473246022852,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.12,0.0002792000298904014,0.016709279753789552,0.004115586146253585,1,4.04329072024621
2024-07-04 04:00:00,5.31,4.997524532680924,"(2, 0, 2)",-75.83964548484398,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,7.46,0.09764091767627489,0.31247546731907594,0.0588466040148919,1,4.997524532680924
2024-07-05 04:00:00,5.42,5.449276424996045,"(2, 0, 2)",-77.28306451879726,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,6.57,0.0008571090605490415,0.02927642499604488,0.005401554427314554,1,5.449276424996045
2024-07-06 04:00:00,5.57,5.530923647860309,"(2, 0, 2)",-77.4673928950391,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,7.28,0.0015269612965451563,0.039076352139691295,0.007015503077143858,1,5.530923647860309
2024-07-07 04:00:00,6.93,5.6800854416613165,"(2, 0, 2)",-78.48910263010426,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,9.77,1.5622864031469856,1.2499145583386833,0.18036285113112313,1,5.6800854416613165
2024-07-08 04:00:00,5.54,5.249201119268598,"(2, 0, 2)",-77.18142868569856,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,6.77,0.08456398903463624,0.29079888073140214,0.052490772695198945,1,5.249201119268598
2024-07-09 04:00:00,4.89,5.321128812571333,"(2, 0, 2)",-78.1658711895769,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.56,0.18587205302916762,0.43112881257133306,0.0881654013438309,1,5.321128812571333
2024-07-10 04:00:00,4.65,5.021308300164225,"(2, 0, 2)",-78.93982083867134,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.18,0.1378698537708462,0.371308300164225,0.07985124734714516,1,5.021308300164225
