DATE,ACTUAL_VALUE,D+1,ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 20:00:00,31.21,29.214884277205,"(2, 0, 1)",-6.133863022205016,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,31.21,3.980486747343812,1.9951157227949992,0.06392552780503041,1,29.214884277205
2024-07-02 20:00:00,28.22,29.654035262084896,"(2, 0, 1)",-6.086543259615024,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,28.22,2.0564571329029007,1.4340352620848975,0.05081627434744499,0,0.0
2024-07-03 20:00:00,33.89,28.99080787380109,"(2, 0, 1)",-6.31698283398152,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,33.89,24.002083489409415,4.899192126198912,0.14456158531126917,1,28.99080787380109
2024-07-04 20:00:00,28.0,31.76888873561689,"(2, 0, 1)",-6.243074486526318,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,28.0,14.204522301459884,3.7688887356168905,0.13460316912917467,0,0.0
2024-07-05 20:00:00,27.89,29.07049673628465,"(2, 0, 1)",-7.372736485679226,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,27.89,1.3935725443787081,1.180496736284649,0.042326881903357795,0,0.0
2024-07-06 20:00:00,24.79,26.67447307869153,"(2, 0, 1)",-9.747006511798556,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,24.79,3.5512387843131386,1.8844730786915314,0.07601746989477738,0,0.0
2024-07-07 20:00:00,34.33,30.835169075200007,"(2, 0, 1)",-11.98305764769107,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,34.33,12.213843192938365,3.4948309247999916,0.10180107558403705,1,30.835169075200007
2024-07-08 20:00:00,42.34,35.15720543087581,"(2, 0, 1)",-14.974131558359112,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,42.34,51.59253782223997,7.182794569124191,0.1696455968144589,1,35.15720543087581
2024-07-09 20:00:00,36.1,30.8134075308162,"(2, 0, 1)",-11.584317628467936,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,36.1,27.948059935230887,5.286592469183802,0.1464430046865319,1,30.8134075308162
2024-07-10 20:00:00,33.5,36.120378084137855,"(2, 0, 1)",-11.515397293049272,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,33.5,6.866381303829973,2.6203780841378546,0.0782202413175479,0,0.0
2024-07-11 20:00:00,31.78,32.00179560462988,"(2, 0, 1)",-11.625136338945325,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,31.78,0.04919329023313509,0.22179560462988235,0.006979093915351867,0,0.0
2024-07-12 20:00:00,27.79,29.457900430503773,"(2, 0, 1)",-11.717320687287112,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,27.79,2.781891846074676,1.6679004305037743,0.06001800757480297,0,0.0
