DATE,ACTUAL_VALUE,D+1
2023-12-01 16:00:00,2.5,2.985694008347115
2023-12-02 16:00:00,2.64,3.8866737803928793
2023-12-03 16:00:00,2.21,2.264228728008463
2023-12-04 16:00:00,1.89,2.7862899798269676
2023-12-05 16:00:00,1.54,1.6631992566055154
2023-12-06 16:00:00,2.66,2.2238743373136955
2023-12-07 16:00:00,2.4,2.417530456321672
2023-12-08 16:00:00,1.97,1.7315709603316396
2023-12-09 16:00:00,5.1,2.3844090735776837
2023-12-10 16:00:00,4.05,7.824481066250847
2023-12-11 16:00:00,3.39,2.0244647343313598
2023-12-12 16:00:00,2.92,2.4108777272871493
2023-12-13 16:00:00,2.43,2.602360820997001
2023-12-14 16:00:00,2.14,3.960437938162668
2023-12-15 16:00:00,1.84,2.305088729983297
2023-12-16 16:00:00,3.88,2.454473937730643
2023-12-17 16:00:00,4.46,6.210378154435407
2023-12-18 16:00:00,3.33,2.8664236068491773
2023-12-19 16:00:00,2.61,4.08371499834849
2023-12-20 16:00:00,5.31,3.6755140807991027
2023-12-21 16:00:00,11.78,6.221684080651168
2023-12-22 16:00:00,12.14,9.135697241192084
2023-12-23 16:00:00,9.56,9.955460274350978
2023-12-24 16:00:00,14.2,20.952760640582557
2023-12-25 16:00:00,10.5,10.664016891730675
2023-12-26 16:00:00,8.2,12.321757395764763
2023-12-27 16:00:00,6.18,4.766946897509902
2023-12-28 16:00:00,7.37,6.0597370925331875
2023-12-29 16:00:00,7.45,6.473614617156681
2023-12-30 16:00:00,5.59,5.7152316580701745
2023-12-31 16:00:00,8.03,7.282311734264093
2024-01-01 16:00:00,6.73,8.032323686137607
2024-01-02 16:00:00,5.65,5.0688258977874
2024-01-03 16:00:00,5.13,6.363292730232578
2024-01-04 16:00:00,4.32,3.577770666852588
2024-01-05 16:00:00,3.55,4.205988325087722
2024-01-06 16:00:00,3.18,2.8308301430412994
2024-01-07 16:00:00,2.91,3.18207258153304
2024-01-08 16:00:00,2.53,2.5563397356891486
2024-01-09 16:00:00,2.14,3.027311188141683
2024-01-10 16:00:00,1.9,2.666941532693454
2024-01-11 16:00:00,1.7,2.2979808327272613
2024-01-12 16:00:00,1.47,2.219401488888819
2024-01-13 16:00:00,3.5,4.531445974374417
2024-01-14 16:00:00,2.73,2.287458460801214
2024-01-15 16:00:00,2.24,2.2907718070758043
2024-01-16 16:00:00,1.79,2.0601649463032956
2024-01-17 16:00:00,1.45,2.020010410878683
2024-01-18 16:00:00,1.56,2.090903565349079
2024-01-19 16:00:00,1.87,2.125145927726318
2024-01-20 16:00:00,2.41,1.395552456070297
2024-01-21 16:00:00,3.96,2.6646812363149928
2024-01-22 16:00:00,3.05,3.450755592963977
2024-01-23 16:00:00,2.39,2.6298254759432593
2024-01-24 16:00:00,2.38,3.470305004358535
2024-01-25 16:00:00,1.88,1.8958104501206618
2024-01-26 16:00:00,2.5,2.968493682839173
2024-01-27 16:00:00,2.01,1.7633408471887444
2024-01-28 16:00:00,3.04,2.330991401215839
2024-01-29 16:00:00,2.13,1.9685622949370478
2024-01-30 16:00:00,1.9,2.4136075223894577
2024-01-31 16:00:00,1.82,1.6268473493651554
2024-02-01 16:00:00,1.72,1.8314382716624187
2024-02-02 16:00:00,2.15,2.0916714309196163
2024-02-03 16:00:00,4.0,3.727769780486034
2024-02-04 16:00:00,11.38,3.394313565642242
2024-02-05 16:00:00,5.0,5.497566910126197
2024-02-06 16:00:00,3.78,4.94536238825191
2024-02-07 16:00:00,2.79,2.603269444185715
2024-02-08 16:00:00,2.15,2.6341712280178213
2024-02-09 16:00:00,1.85,2.553408732125193
2024-02-10 16:00:00,1.71,1.9274894363586077
2024-02-11 16:00:00,2.13,2.024405840513209
2024-02-12 16:00:00,1.7,2.1134738210471995
2024-02-13 16:00:00,1.4,1.9087208981753208
2024-02-14 16:00:00,1.18,1.420774430460617
2024-02-15 16:00:00,1.09,1.3506336668075951
2024-02-16 16:00:00,1.15,1.3689119098333518
2024-02-17 16:00:00,1.2,0.9268524611942305
2024-02-18 16:00:00,1.52,1.3810321621528796
2024-02-19 16:00:00,1.38,1.53248229677444
2024-02-20 16:00:00,1.25,1.5722942521104508
2024-02-21 16:00:00,1.29,1.467298735261918
2024-02-22 16:00:00,7.96,1.7141520168990079
2024-02-23 16:00:00,3.59,3.3429189368708214
2024-02-24 16:00:00,3.43,2.6802245634023225
2024-02-25 16:00:00,2.9,2.6627302554031016
2024-02-26 16:00:00,2.42,2.8575357163659048
2024-02-27 16:00:00,1.87,2.4003504590019364
2024-02-28 16:00:00,1.62,3.454167573110838
2024-02-29 16:00:00,1.75,2.1947058363361274
2024-03-01 16:00:00,1.43,1.309549009141262
2024-03-02 16:00:00,1.66,1.4363494378935981
2024-03-03 16:00:00,2.2,1.7280647071283444
2024-03-04 16:00:00,1.58,1.9157607958268064
2024-03-05 16:00:00,1.36,1.927911066653798
2024-03-06 16:00:00,1.18,1.4970842688174621
2024-03-07 16:00:00,1.85,1.63226961895881
2024-03-08 16:00:00,3.37,2.009101671771168
2024-03-09 16:00:00,5.23,2.8433382520740453
2024-03-10 16:00:00,7.29,3.8975693971356744
2024-03-11 16:00:00,3.84,3.8651848656473584
2024-03-12 16:00:00,2.54,3.2761929177617
2024-03-13 16:00:00,2.01,3.174426860052163
2024-03-14 16:00:00,1.8,2.5683583751952668
2024-03-15 16:00:00,1.85,2.106851913049085
2024-03-16 16:00:00,4.41,2.3953167522654355
2024-03-17 16:00:00,3.25,2.5626671355494897
2024-03-18 16:00:00,2.31,2.6267379326218405
2024-03-19 16:00:00,1.9,2.374533173311455
2024-03-20 16:00:00,1.58,3.0445587193593444
2024-03-21 16:00:00,1.31,2.3016472245288955
2024-03-22 16:00:00,1.67,1.9175063438370499
2024-03-23 16:00:00,9.17,2.7660534249659694
2024-03-24 16:00:00,10.26,7.402184275617164
2024-03-25 16:00:00,5.2,4.354988996577616
2024-03-26 16:00:00,4.27,4.196736891484586
