DATE,ACTUAL_VALUE,D+1_ENSEMBLE_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-03,4.910000207523803,6.116078297458499,4.956160108265423,4.5106494872219525
2023-12-04,4.960000260831039,5.682592767987765,4.74452116848576,4.157620739616466
2023-12-05,4.679999906678872,5.833605311493406,4.883737393656532,4.245976581739367
2023-12-06,9.449999275635601,5.450333774484278,4.476042349328353,4.051085920243965
2023-12-07,6.27999971162877,9.898633892532022,7.943325737891305,8.073326283164478
2023-12-08,5.350000333960789,7.173410095830995,5.821746021586633,5.852858945846063
2023-12-09,8.799999629228154,6.525917066918395,5.458522247554733,4.755269521508653
2023-12-10,6.059999761047502,10.363071262112031,9.360435927502174,7.548034706953453
2023-12-11,7.000000392652717,7.027663296031134,6.383006568566553,5.211951735690905
2023-12-12,8.679999356708867,7.457515624135137,6.838536097416184,6.398676926412823
2023-12-13,6.369999652647953,7.776851278195625,7.245563177245248,6.9069383093767
2023-12-14,5.899999842361438,6.972262578554318,6.340179530732434,5.595056539715129
2023-12-15,5.499999890782627,6.985802145351333,6.429837282995907,5.493663240842854
2023-12-16,5.570000103792248,6.483296838796884,6.087997123253935,5.04751003061415
2023-12-17,6.680000200982472,6.429411067965857,6.114595224158685,5.107250457763677
2023-12-18,6.569999906475878,6.5729366098939375,6.379305436952491,5.778538585362899
2023-12-19,6.160000263290126,7.0552729515393935,6.960907354866139,6.162192773657133
2023-12-20,5.640000050777555,6.299050029961466,5.9927349451416925,5.242443706546376
2023-12-21,5.1400000722158365,6.279985017200948,6.017118371700502,5.375563413051967
2023-12-22,5.0000002661696294,5.760107041327991,5.53665736928027,4.950659592977218
2023-12-23,6.150000226396275,6.778660484859249,6.696396586698821,5.541384623930113
2023-12-24,7.199999889703434,7.706159660929905,7.777030302729856,6.0741525547084265
2023-12-25,6.6500000827540875,7.956785406252226,7.961972720482893,6.317606785579695
2023-12-26,6.260000254531597,7.448812883946935,7.3698461441789735,6.132010187977786
2023-12-27,6.360000304437258,6.291187677001793,6.201320052316576,5.515355324777664
2023-12-28,5.730000037358874,7.180766196340894,7.153024355395949,5.982794932280649
2023-12-29,5.369999718266482,6.31389958938932,6.032556753648253,5.572828167765307
2023-12-30,5.019999780226253,6.082782298037336,6.135381100653215,5.36656089049577
2023-12-31,6.83000029095797,6.33564414376441,6.344529679830138,5.407450666244572
2024-01-01,5.249999756490438,6.391618876427703,6.508779777677799,5.491459527618189
2024-01-02,5.189999850091494,5.338096167966311,5.2601408140199375,4.681992734270896
2024-01-03,4.880000099584233,5.923932650907256,6.030518200758158,4.931033466771554
2024-01-04,4.6399998024893705,5.293129960644153,5.23165668151179,4.715897216796251
2024-01-05,4.900000126301698,5.306373172301848,5.093271765795866,4.415927056282767
2024-01-06,4.219999825552821,5.041130577396347,4.813625500014467,4.260512300914943
2024-01-07,3.9499999102712335,4.655403790799764,4.498962772534464,3.8152910459259624
