DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01 04:00:00,9.73,5.653535101037464,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-02 04:00:00,9.32,6.276701296996616,"(2, 0, 0)","(1, 0, 1, 7)"
2023-12-03 04:00:00,8.3,6.126139799499988,"(2, 0, 0)","(1, 0, 1, 7)"
2023-12-04 04:00:00,8.27,5.954811053166732,"(2, 0, 0)","(1, 0, 1, 7)"
2023-12-05 04:00:00,8.16,5.0904017467034155,"(2, 0, 0)","(0, 0, 0, 7)"
2023-12-06 04:00:00,12.17,4.574862094852739,"(2, 0, 0)","(0, 0, 0, 7)"
2023-12-07 04:00:00,11.48,5.961824733224449,"(2, 0, 0)","(0, 0, 0, 7)"
2023-12-08 04:00:00,9.84,6.614347425098111,"(2, 0, 0)","(0, 0, 0, 7)"
2023-12-09 04:00:00,8.48,5.779242935549242,"(2, 0, 0)","(0, 0, 0, 7)"
2023-12-10 04:00:00,7.66,5.781035590649691,"(2, 0, 0)","(0, 0, 0, 7)"
2023-12-11 04:00:00,8.94,5.136131244861737,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-12 04:00:00,9.59,7.162623805060656,"(2, 0, 0)","(1, 0, 0, 7)"
2023-12-13 04:00:00,9.97,5.971312324579851,"(2, 0, 0)","(0, 0, 1, 7)"
2023-12-14 04:00:00,10.24,7.466386200368492,"(2, 0, 0)","(1, 0, 0, 7)"
2023-12-15 04:00:00,10.0,7.055603698503582,"(2, 0, 0)","(1, 0, 0, 7)"
2023-12-16 04:00:00,9.31,6.157932721820546,"(2, 0, 0)","(1, 0, 0, 7)"
2023-12-17 04:00:00,8.21,6.094264142428204,"(2, 0, 0)","(1, 0, 0, 7)"
2023-12-18 04:00:00,9.31,6.571787562224032,"(1, 0, 1)","(1, 0, 0, 7)"
2023-12-19 04:00:00,9.51,5.558077528454022,"(2, 0, 0)","(0, 0, 1, 7)"
2023-12-20 04:00:00,8.75,5.784474594175094,"(1, 0, 1)","(0, 0, 1, 7)"
2023-12-21 04:00:00,7.76,6.126163131537999,"(1, 0, 1)","(0, 0, 1, 7)"
2023-12-22 04:00:00,6.98,5.395447804581767,"(1, 0, 1)","(0, 0, 1, 7)"
2023-12-23 04:00:00,6.43,4.875868636077449,"(1, 0, 1)","(0, 0, 1, 7)"
2023-12-24 04:00:00,6.42,4.613646981502715,"(2, 0, 0)","(0, 0, 1, 7)"
2023-12-25 04:00:00,6.19,4.8978316963169295,"(2, 0, 0)","(0, 0, 1, 7)"
2023-12-26 04:00:00,5.8,4.716858049943509,"(2, 0, 0)","(0, 0, 1, 7)"
2023-12-27 04:00:00,6.79,4.496797220562193,"(2, 0, 0)","(0, 0, 1, 7)"
2023-12-28 04:00:00,6.23,4.615288796347489,"(2, 0, 0)","(0, 0, 1, 7)"
2023-12-29 04:00:00,5.44,4.428073261453266,"(2, 0, 0)","(0, 0, 1, 7)"
2023-12-30 04:00:00,5.27,4.072898582500938,"(1, 0, 1)","(0, 0, 1, 7)"
2023-12-31 04:00:00,4.9,4.192515553046556,"(1, 0, 1)","(0, 0, 1, 7)"
2024-01-01 04:00:00,4.67,3.8470473230083355,"(1, 0, 1)","(0, 0, 1, 7)"
2024-01-02 04:00:00,4.74,3.8387723851851154,"(1, 0, 1)","(0, 0, 1, 7)"
2024-01-03 04:00:00,4.7,4.129235730961135,"(1, 0, 1)","(1, 0, 0, 7)"
2024-01-04 04:00:00,4.68,4.600925015664715,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-05 04:00:00,4.59,4.435833293337628,"(1, 0, 1)","(1, 0, 0, 7)"
2024-01-06 04:00:00,4.37,4.083197066331272,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-07 04:00:00,4.08,3.680301338557871,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-08 04:00:00,4.01,3.945341216613983,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-09 04:00:00,4.1,3.7753508613530906,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-10 04:00:00,4.11,3.89547357285473,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-11 04:00:00,4.61,3.656827102193742,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-12 04:00:00,4.54,3.8759485221323158,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-13 04:00:00,4.03,3.498009019549062,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-14 04:00:00,3.59,3.2395290735079723,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-15 04:00:00,3.77,3.1430927625524268,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-16 04:00:00,4.78,3.6932269276240994,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-17 04:00:00,4.84,3.7840936349706635,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-18 04:00:00,4.99,4.360599467552045,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-19 04:00:00,5.13,3.9094889436434097,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-20 04:00:00,4.7,3.8449832569681655,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-21 04:00:00,4.25,3.640014758039537,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-22 04:00:00,4.17,3.5474532287304905,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-23 04:00:00,4.29,3.871763081995114,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-24 04:00:00,4.13,3.704318336838632,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-25 04:00:00,4.11,3.679415145221433,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-26 04:00:00,4.11,3.872682150712666,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-27 04:00:00,3.79,3.427120750422398,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-28 04:00:00,3.53,3.3641182680429536,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-29 04:00:00,3.86,3.2195791745196423,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-30 04:00:00,4.02,3.57930553728937,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-31 04:00:00,4.29,3.627340552017303,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-01 04:00:00,4.15,3.3114890784885214,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-02 04:00:00,4.14,3.584970322599167,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-03 04:00:00,3.74,3.1952299485233544,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-04 04:00:00,3.48,2.964464580726458,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-05 04:00:00,3.85,3.2992384190390256,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-06 04:00:00,3.74,3.3398094237257,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-07 04:00:00,3.72,3.4855341212709665,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-08 04:00:00,4.15,3.786886875661205,"(1, 0, 0)","(1, 0, 0, 7)"
