DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01 20:00:00,17.73,11.948540294422711,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-02 20:00:00,12.0,17.966062402664072,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-03 20:00:00,10.26,8.52978206380712,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-04 20:00:00,10.87,8.62238953819216,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-05 20:00:00,9.91,8.7283881958669,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-06 20:00:00,10.17,7.808823424025644,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-07 20:00:00,9.4,18.672087251398974,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-08 20:00:00,9.5,7.059119437592962,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-09 20:00:00,19.4,7.564217014219149,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-10 20:00:00,10.46,10.840297917204536,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-11 20:00:00,10.59,6.85418805168873,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-12 20:00:00,9.47,7.07043990442245,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-13 20:00:00,9.02,7.9383321474551725,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-14 20:00:00,8.5,6.676975448326522,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-15 20:00:00,8.0,7.6707233160541675,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-16 20:00:00,7.79,10.105375894058552,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-17 20:00:00,7.62,5.451007152339799,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-18 20:00:00,8.19,7.141339340536011,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-19 20:00:00,7.39,6.568441804016805,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-20 20:00:00,6.92,6.921270237696753,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-21 20:00:00,6.27,7.093180088583813,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-22 20:00:00,10.47,5.274428021033149,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-23 20:00:00,15.2,7.852126322206308,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-24 20:00:00,12.96,12.279443189778567,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-25 20:00:00,12.1,10.786168891890092,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-26 20:00:00,10.74,9.096877160422366,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-27 20:00:00,10.13,8.478600385004725,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-28 20:00:00,8.68,7.546284680401763,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-29 20:00:00,8.05,10.61475584896682,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-30 20:00:00,12.77,9.002646259936617,"(1, 0, 0)","(1, 0, 0, 7)"
2023-12-31 20:00:00,9.56,10.267137663571633,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-01 20:00:00,8.51,8.032277568213198,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-02 20:00:00,8.43,7.7099601385589445,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-03 20:00:00,8.12,6.959350381980395,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-04 20:00:00,8.54,5.731650795837804,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-05 20:00:00,7.68,7.364263056250661,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-06 20:00:00,7.01,9.397269742044122,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-07 20:00:00,6.34,4.879767159473868,"(1, 0, 0)","(0, 0, 1, 7)"
2024-01-08 20:00:00,6.78,4.449522133063955,"(1, 0, 0)","(0, 0, 1, 7)"
2024-01-09 20:00:00,6.43,4.629679815121102,"(1, 0, 0)","(0, 0, 1, 7)"
2024-01-10 20:00:00,6.24,4.3609484382418,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-11 20:00:00,6.0,4.298448663525992,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-12 20:00:00,5.87,4.361045710125733,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-13 20:00:00,5.32,5.4035759443330065,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-14 20:00:00,4.67,4.072011731602413,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-15 20:00:00,5.47,3.0411719173360923,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-16 20:00:00,5.71,3.7829720625319525,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-17 20:00:00,6.45,3.6048216807635782,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-18 20:00:00,5.54,4.838723145942354,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-19 20:00:00,4.97,4.568114056975282,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-20 20:00:00,6.9,3.68128659012738,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-21 20:00:00,5.53,5.699902595413352,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-22 20:00:00,5.16,4.069617176525179,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-23 20:00:00,5.57,3.9020310958758446,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-24 20:00:00,4.91,4.270360454646088,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-25 20:00:00,8.93,2.6247224896790695,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-26 20:00:00,5.75,7.167363799540894,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-27 20:00:00,6.92,3.283441357166179,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-28 20:00:00,5.68,5.237010925649243,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-29 20:00:00,6.87,2.9214993676613323,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-30 20:00:00,5.78,4.843473046684206,"(1, 0, 0)","(0, 0, 0, 7)"
2024-01-31 20:00:00,5.45,4.447415415272601,"(1, 0, 0)","(0, 0, 0, 7)"
2024-02-01 20:00:00,5.77,3.290353142353095,"(1, 0, 0)","(0, 0, 0, 7)"
2024-02-02 20:00:00,5.04,5.088689099517008,"(1, 0, 0)","(0, 0, 0, 7)"
2024-02-03 20:00:00,5.25,3.7095650955838715,"(1, 0, 0)","(0, 0, 0, 7)"
2024-02-04 20:00:00,4.42,4.322914630135747,"(1, 0, 0)","(0, 0, 0, 7)"
2024-02-05 20:00:00,4.6,3.180770441560049,"(1, 0, 0)","(0, 0, 0, 7)"
2024-02-06 20:00:00,4.24,3.4910061754134976,"(1, 0, 0)","(0, 0, 0, 7)"
2024-02-07 20:00:00,7.2,3.2020776470745993,"(1, 0, 2)","(0, 0, 0, 7)"
2024-02-08 20:00:00,5.45,4.737905371214357,"(1, 0, 0)","(0, 0, 0, 7)"
2024-02-09 20:00:00,4.61,4.041836106443339,"(1, 0, 0)","(0, 0, 1, 7)"
2024-02-10 20:00:00,3.99,3.6166028915121093,"(1, 0, 0)","(0, 0, 1, 7)"
2024-02-11 20:00:00,3.64,2.9145081818349614,"(1, 0, 0)","(0, 0, 1, 7)"
2024-02-12 20:00:00,3.79,2.790722119317902,"(1, 0, 0)","(0, 0, 1, 7)"
2024-02-13 20:00:00,3.72,3.992973868915018,"(3, 0, 2)","(0, 0, 0, 7)"
2024-02-14 20:00:00,3.29,2.9136431064926676,"(2, 0, 1)","(0, 0, 0, 7)"
2024-02-15 20:00:00,3.12,2.7383605718240243,"(2, 0, 1)","(0, 0, 0, 7)"
2024-02-16 20:00:00,2.96,2.6584152868033115,"(1, 0, 2)","(0, 0, 0, 7)"
2024-02-17 20:00:00,4.82,2.365766892237698,"(2, 0, 1)","(0, 0, 0, 7)"
2024-02-18 20:00:00,3.88,3.1368415328615464,"(2, 0, 1)","(0, 0, 1, 7)"
2024-02-19 20:00:00,4.27,3.3905722909994997,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-20 20:00:00,3.92,3.2281435214925787,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-21 20:00:00,3.78,2.902138103488714,"(1, 0, 0)","(1, 0, 0, 7)"
2024-02-22 20:00:00,3.51,2.8905403217233867,"(2, 0, 1)","(0, 0, 1, 7)"
2024-02-23 20:00:00,29.08,2.593644293257847,"(1, 0, 1)","(0, 0, 0, 7)"
2024-02-24 20:00:00,8.73,7.37569147866719,"(1, 0, 1)","(0, 0, 0, 7)"
2024-02-25 20:00:00,6.31,6.201451724460588,"(1, 0, 1)","(0, 0, 0, 7)"
2024-02-26 20:00:00,5.73,4.713608035000445,"(1, 0, 1)","(0, 0, 0, 7)"
2024-02-27 20:00:00,5.37,4.995047887191233,"(4, 0, 0)","(0, 0, 0, 7)"
2024-02-28 20:00:00,5.36,3.7285322047748437,"(1, 0, 1)","(0, 0, 0, 7)"
2024-02-29 20:00:00,4.9,3.6052431628491473,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-01 20:00:00,4.74,3.4286371812107563,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-02 20:00:00,4.43,3.416535513397079,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-03 20:00:00,4.17,2.989197375528843,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-04 20:00:00,4.94,2.7853100485985354,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-05 20:00:00,4.6,3.0802214152973,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-06 20:00:00,4.54,3.0222367399219396,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-07 20:00:00,4.14,3.265337269130451,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-08 20:00:00,4.05,3.0096401204462975,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-09 20:00:00,3.87,2.9314715554559,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-10 20:00:00,3.46,2.824369602068464,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-11 20:00:00,4.4,2.3084873798427425,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-12 20:00:00,4.63,2.5844212524735357,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-13 20:00:00,4.16,2.91818808043224,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-14 20:00:00,4.32,2.9915635350334866,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-15 20:00:00,5.31,2.992853505266002,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-16 20:00:00,6.8,3.324726459887631,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-17 20:00:00,4.91,3.8958296380325104,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-18 20:00:00,6.12,3.630349578262068,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-19 20:00:00,6.29,4.04583573801017,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-20 20:00:00,8.27,4.257163360039414,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-21 20:00:00,6.84,5.136466093538035,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-22 20:00:00,6.64,4.805189372425489,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-23 20:00:00,8.3,3.6981178383862745,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-24 20:00:00,5.99,4.557140120172475,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-25 20:00:00,13.13,4.681757656128432,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-26 20:00:00,8.15,6.012253315933456,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-27 20:00:00,8.28,5.927773663948771,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-28 20:00:00,11.21,4.579396060132936,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-29 20:00:00,9.2,6.4152978128676015,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-30 20:00:00,8.93,5.856803760659881,"(1, 0, 1)","(0, 0, 0, 7)"
2024-03-31 20:00:00,10.62,5.990650786557158,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-01 20:00:00,8.32,5.4248775493415,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-02 20:00:00,8.15,5.4317140273124505,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-03 20:00:00,9.27,5.642766744317023,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-04 20:00:00,7.88,5.233779857104686,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-05 20:00:00,7.09,4.777444896472325,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-06 20:00:00,7.17,4.49120442522335,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-07 20:00:00,6.66,4.9197922238578045,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-08 20:00:00,7.44,4.557197310227408,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-09 20:00:00,7.5,4.24199559738098,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-10 20:00:00,17.04,4.874556257918008,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-11 20:00:00,20.14,8.313543500842739,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-12 20:00:00,21.2,10.835992709806822,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-13 20:00:00,16.43,10.341466743736488,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-14 20:00:00,14.01,12.013672787876835,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-15 20:00:00,13.04,8.11133140928628,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-16 20:00:00,33.96,9.727447983882646,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-17 20:00:00,30.8,15.760421971966188,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-18 20:00:00,25.87,18.410727864940547,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-19 20:00:00,21.31,16.242213294082738,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-20 20:00:00,18.39,17.840416373743953,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-21 20:00:00,14.95,15.69178282570766,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-22 20:00:00,44.37,12.844015891334127,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-23 20:00:00,29.65,20.94314212111478,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-24 20:00:00,28.73,21.4087979665872,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-25 20:00:00,28.36,21.421463345200138,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-26 20:00:00,27.43,22.282232938069164,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-27 20:00:00,22.83,21.620623044858824,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-28 20:00:00,18.96,17.380681466632286,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-29 20:00:00,25.77,18.15893045167228,"(1, 0, 1)","(0, 0, 0, 7)"
2024-04-30 20:00:00,21.77,19.30977333040841,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-01 20:00:00,18.02,13.148517327688843,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-02 20:00:00,17.93,16.200674120347472,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-03 20:00:00,19.45,16.591117793307795,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-04 20:00:00,18.63,15.491722863165695,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-05 20:00:00,16.1,17.10678502372262,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-06 20:00:00,20.67,14.295473419763642,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-07 20:00:00,19.09,14.575335819078019,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-08 20:00:00,18.26,15.01194037001542,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-09 20:00:00,17.28,14.75050865191569,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-10 20:00:00,25.61,14.33249238332164,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-11 20:00:00,21.67,17.10210610066471,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-12 20:00:00,18.7,14.055098753024916,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-13 20:00:00,19.67,17.149544303534416,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-14 20:00:00,18.38,14.067797454003193,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-15 20:00:00,17.95,16.5608847087339,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-16 20:00:00,17.89,15.159352887132988,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-17 20:00:00,31.46,15.00497551826069,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-18 20:00:00,42.72,19.785660133064862,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-19 20:00:00,40.12,25.324978746928085,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-20 20:00:00,36.26,28.71768372173628,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-21 20:00:00,30.54,26.946921476967784,"(1, 0, 2)","(0, 0, 0, 7)"
2024-05-22 20:00:00,47.77,27.786279875538817,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-23 20:00:00,43.32,20.83136123528373,"(1, 0, 0)","(0, 0, 0, 7)"
2024-05-24 20:00:00,36.69,30.569119638535266,"(1, 0, 1)","(0, 0, 0, 7)"
2024-05-25 20:00:00,31.24,30.52855227704704,"(1, 0, 1)","(0, 0, 0, 7)"
