DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01,8.77,11.056387924447662,"(1, 0, 2)",86.11774067131253
2023-12-02,8.9,9.598034490089011,"(1, 0, 2)",86.41842064136407
2023-12-03,8.2,9.601427900258262,"(1, 0, 2)",86.41573442180264
2023-12-04,8.55,8.562224368935006,"(1, 0, 2)",86.51337732572975
2023-12-05,9.39,8.91472366739902,"(1, 0, 2)",86.49578743763391
2023-12-06,8.74,10.955701936308166,"(3, 0, 1)",84.99189901631223
2023-12-07,7.61,10.207442784782836,"(2, 0, 3)",78.48203341799432
2023-12-08,8.96,9.155034179425234,"(2, 0, 1)",80.82283923954863
2023-12-09,8.85,10.011704680541714,"(1, 0, 3)",68.45933952287055
2023-12-10,31.92,9.415058122741922,"(1, 0, 3)",68.38126598280874
2023-12-11,25.41,25.450854142828195,"(1, 0, 3)",80.7154179983919
2023-12-12,15.38,18.309894521768662,"(1, 0, 3)",79.96293998767811
2023-12-13,13.48,12.33264193211854,"(1, 0, 3)",79.92740865019299
2023-12-14,10.75,13.928979515259966,"(1, 0, 3)",79.60382192906954
2023-12-15,9.12,11.529995420888321,"(1, 0, 3)",79.44805490840417
2023-12-16,9.27,10.499949724834066,"(1, 0, 3)",76.99595231791021
2023-12-17,25.89,10.946006972815786,"(1, 0, 3)",76.16510281469714
2023-12-18,24.42,22.78438303820623,"(1, 0, 3)",81.37221599009949
2023-12-19,21.12,18.172827881189658,"(1, 0, 3)",80.99942310296485
2023-12-20,19.22,16.281875915167742,"(1, 0, 3)",80.94911811704695
2023-12-21,24.19,17.126526274617376,"(1, 0, 3)",81.0883733985989
2023-12-22,32.96,19.766434125250584,"(1, 0, 3)",81.24186872082596
2023-12-23,36.07,23.474017591958514,"(1, 0, 3)",83.37204665325754
2023-12-24,33.49,23.726904277351416,"(2, 0, 2)",84.7442700180248
2023-12-25,31.81,28.814966071309964,"(1, 0, 2)",86.01593823616417
2023-12-26,28.48,28.973667667189524,"(1, 0, 2)",86.07841780409726
2023-12-27,18.61,23.834209949505045,"(2, 0, 1)",85.94703958385476
2023-12-28,27.25,17.01739257389105,"(2, 0, 2)",86.13404181728373
2023-12-29,29.33,23.05512052123064,"(2, 0, 1)",86.88448392861754
2023-12-30,26.86,27.034877163823516,"(1, 0, 3)",86.67630002003015
2023-12-31,20.32,24.96761810053491,"(1, 0, 3)",86.51767898664335
2024-01-01,21.33,20.656713177784717,"(1, 0, 3)",81.12789278059438
2024-01-02,18.1,22.304259379183357,"(1, 0, 3)",80.83323443697185
2024-01-03,24.16,19.66256248954387,"(1, 0, 3)",80.3261474969554
2024-01-04,20.93,24.308578519524232,"(1, 0, 3)",80.01244512780889
2024-01-05,16.43,21.51249209176016,"(1, 0, 3)",80.02533646385847
2024-01-06,14.13,17.679054318961544,"(1, 0, 3)",80.52379376745935
2024-01-07,13.22,15.470492271982947,"(2, 0, 1)",80.54121932597958
2024-01-08,10.77,15.826781104005027,"(1, 0, 3)",78.25715510025795
2024-01-09,9.06,13.218794659259762,"(1, 0, 3)",79.35680588944064
2024-01-10,7.33,11.6523653610619,"(1, 0, 3)",79.01767521503693
2024-01-11,6.09,9.348851118612764,"(1, 0, 3)",79.03707201281186
2024-01-12,5.21,7.5802031677072215,"(1, 0, 3)",80.30900246629632
2024-01-13,5.3,6.352635817451457,"(1, 0, 3)",81.08051838963378
2024-01-14,9.44,6.1875211025541415,"(1, 0, 3)",81.06128554033586
2024-01-15,11.01,10.482106945282968,"(2, 0, 1)",81.8885144502507
2024-01-16,8.21,10.125555713250169,"(1, 0, 3)",73.92152541803218
2024-01-17,7.11,7.425209401389927,"(1, 0, 3)",74.09934487484264
2024-01-18,6.36,7.2236197963316435,"(1, 0, 3)",73.96945828467835
2024-01-19,5.88,6.767507764072888,"(1, 0, 3)",74.01954186533317
2024-01-20,6.39,6.1882858376130025,"(1, 0, 3)",72.02597663276347
2024-01-21,6.76,6.664676233783319,"(1, 0, 3)",71.88853685919138
2024-01-22,18.38,6.827082968783191,"(1, 0, 3)",71.85227848226165
2024-01-23,17.91,16.312179046841024,"(2, 0, 1)",79.36688614761879
2024-01-24,25.59,16.007913908192187,"(2, 0, 1)",79.25821180090601
2024-01-25,22.0,21.135337917250983,"(2, 0, 1)",80.7859464376625
2024-01-26,13.33,18.80321214699562,"(1, 0, 3)",77.37284243747139
2024-01-27,12.29,11.89896754325696,"(1, 0, 3)",78.1642993314791
2024-01-28,9.9,12.335755510512362,"(1, 0, 3)",78.03396426036448
2024-01-29,10.71,10.24198617660583,"(2, 0, 1)",76.40134675117577
2024-01-30,8.83,10.80677912059262,"(1, 0, 3)",71.25844295692698
2024-01-31,7.53,9.403373442417024,"(1, 0, 3)",71.37291431601355
2024-02-01,12.67,8.198556957134326,"(2, 0, 2)",71.11745877629056
2024-02-02,10.12,12.310330568399342,"(2, 0, 1)",71.14700521106826
2024-02-03,18.11,10.332247316211859,"(2, 0, 1)",70.84393168088289
2024-02-04,19.03,16.182838060354708,"(2, 0, 1)",73.49580174695605
2024-02-05,19.95,16.937770532128916,"(2, 0, 1)",73.55324234315529
2024-02-06,18.79,17.736007738272328,"(2, 0, 1)",73.14061850605667
2024-02-07,18.54,16.992308716559364,"(2, 0, 1)",73.0621641673402
2024-02-08,11.47,16.86947491167287,"(2, 0, 1)",73.09623963062641
2024-02-09,9.94,11.596516495168721,"(2, 0, 1)",74.21274943770074
2024-02-10,8.29,10.123784752744209,"(3, 0, 3)",73.07134210104614
2024-02-11,8.68,9.467189052879956,"(1, 0, 3)",65.46671204085466
2024-02-12,7.82,9.223426079208423,"(1, 0, 3)",63.17877375105685
2024-02-13,6.67,8.449820100755483,"(1, 0, 3)",63.42838921813264
2024-02-14,5.94,6.074487073223994,"(3, 0, 3)",60.2234108549312
2024-02-15,5.28,6.622503695900175,"(2, 0, 1)",62.87348851499667
2024-02-16,4.71,5.5587679203493865,"(1, 0, 3)",56.21599178372214
2024-02-17,4.28,4.879624090834451,"(1, 0, 3)",56.47400520289102
2024-02-18,4.0,4.184464033539784,"(1, 0, 1)",55.71196813564854
2024-02-19,5.48,3.920454831438815,"(1, 0, 0)",53.30590469742149
2024-02-20,4.95,5.483799462269874,"(1, 0, 3)",43.66400550066375
2024-02-21,5.77,4.791812478550828,"(3, 0, 0)",42.76417591442066
2024-02-22,8.28,5.657875320918221,"(2, 0, 0)",40.55897480852621
2024-02-23,20.81,8.057893330814336,"(1, 0, 0)",39.78096471434121
2024-02-24,10.52,20.207930950357394,"(1, 0, 0)",49.31329790546117
2024-02-25,7.5,10.227639689050177,"(1, 0, 0)",51.734178199259006
2024-02-26,6.99,7.338119875543841,"(1, 0, 0)",50.825451698190875
2024-02-27,5.87,6.867857138775177,"(1, 0, 0)",49.15125128362421
2024-02-28,4.73,5.764927008553746,"(1, 0, 0)",49.15885705853557
2024-02-29,4.87,4.653348980469341,"(1, 0, 0)",49.51600754016137
2024-03-01,4.63,4.7961800488182345,"(1, 0, 0)",49.996209350973956
2024-03-02,4.33,4.560408282027173,"(1, 0, 0)",49.99559870259305
2024-03-03,4.13,4.268318918941316,"(1, 0, 0)",49.98581579462496
2024-03-04,3.72,4.412166748537076,"(3, 0, 1)",49.944789116745774
2024-03-05,3.84,3.991263110114613,"(2, 0, 2)",49.50169629148739
2024-03-06,3.38,4.130707638154531,"(2, 0, 2)",47.60705333033497
2024-03-07,2.98,3.3563380686827657,"(1, 0, 3)",37.9316112390286
2024-03-08,2.94,3.222942272475988,"(2, 0, 3)",34.8313652995012
2024-03-09,3.82,2.887994163437528,"(1, 0, 1)",33.849126994073934
2024-03-10,4.58,3.740084892608486,"(1, 0, 0)",32.32688589945903
2024-03-11,4.05,4.641257525500078,"(2, 0, 2)",31.375949736681164
2024-03-12,3.33,3.9828873877841495,"(1, 0, 0)",29.675884176688072
2024-03-13,2.8,3.350405144886068,"(2, 0, 3)",28.815287001286165
2024-03-14,2.63,2.8008665159794988,"(1, 0, 3)",21.007565977511113
2024-03-15,3.5,2.7959249479221406,"(2, 0, 3)",18.060160742782074
2024-03-16,5.63,3.463030150710361,"(1, 0, 1)",18.087068784740147
2024-03-17,4.63,5.497412943583079,"(1, 0, 0)",18.890743341467996
2024-03-18,4.15,4.5296418763006665,"(1, 0, 0)",19.312067037063684
2024-03-19,3.81,4.068580233623436,"(1, 0, 0)",19.278848625164287
2024-03-20,3.08,3.740369255864372,"(1, 0, 0)",19.302193788885845
2024-03-21,2.71,3.024984438225833,"(1, 0, 0)",18.753895842604514
2024-03-22,2.77,2.6621895033967595,"(1, 0, 0)",18.143394164912127
2024-03-23,3.43,2.7197787159330593,"(1, 0, 0)",17.808539069457666
2024-03-24,6.83,3.3561750267210537,"(1, 0, 0)",18.157028486359316
2024-03-25,5.44,6.893930839846699,"(2, 0, 3)",23.988417236730697
2024-03-26,4.3,5.15089913497527,"(2, 0, 3)",23.066767876998338
2024-03-27,3.96,3.968038644573898,"(3, 0, 1)",20.79948383875118
2024-03-28,3.57,3.865189920979081,"(1, 0, 0)",20.165314469695446
2024-03-29,8.7,3.4901239609626256,"(1, 0, 0)",18.994953456060436
2024-03-30,6.36,8.422062573179431,"(1, 0, 0)",29.661176165050918
2024-03-31,6.11,6.167453109731699,"(1, 0, 0)",30.342846256475934
2024-04-01,5.89,5.9219581260694625,"(1, 0, 0)",30.26677807124954
2024-04-02,6.01,5.720671068482453,"(1, 0, 0)",28.759792541061
2024-04-03,5.14,5.824091364950175,"(1, 0, 0)",28.426628790304445
2024-04-04,5.28,4.990823736491705,"(1, 0, 0)",26.031569880063284
2024-04-05,4.73,5.135979046828779,"(1, 0, 0)",24.340792731330914
2024-04-06,5.14,4.612580754931166,"(1, 0, 0)",24.284049593256185
2024-04-07,6.94,5.011167874101208,"(1, 0, 0)",24.433934518544778
2024-04-08,5.51,6.7714752123732875,"(1, 0, 0)",25.46420734783779
2024-04-09,4.52,5.390329673665188,"(1, 0, 0)",25.76128867137891
2024-04-10,7.68,4.171553306214515,"(3, 0, 1)",25.51130655623855
2024-04-11,7.41,7.5383594248480295,"(1, 0, 0)",29.299952976487923
2024-04-12,6.23,6.161848512442283,"(2, 0, 2)",28.60977089871605
2024-04-13,6.04,5.49075326507499,"(2, 0, 2)",26.939836576381712
2024-04-14,9.26,5.904995632013642,"(1, 0, 0)",24.65687992910273
2024-04-15,6.44,9.028454954362392,"(1, 0, 0)",26.91979598032966
2024-04-16,12.29,6.300990110772941,"(1, 0, 0)",27.490798883256268
2024-04-17,8.82,12.068774873556755,"(1, 0, 0)",32.92059602882949
2024-04-18,7.46,8.038778649626032,"(2, 0, 1)",33.07816319694834
2024-04-19,7.17,6.951013034228883,"(1, 0, 3)",25.117163746847602
2024-04-20,8.57,7.128249659600951,"(1, 0, 2)",23.684959092982297
2024-04-21,7.74,8.098996153956396,"(1, 0, 1)",22.00368376151834
2024-04-22,6.33,7.49427997766397,"(1, 0, 0)",20.817943512746613
2024-04-23,5.45,6.134881475775145,"(1, 0, 0)",21.20845182549067
2024-04-24,4.97,5.281444152652167,"(1, 0, 0)",21.244251852287505
