DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01 12:00:00,17.99,13.567745885265246,"(2, 0, 1)",148.81378860644506
2023-12-02 12:00:00,12.49,15.031099959696816,"(2, 0, 1)",148.42930914404909
2023-12-03 12:00:00,10.47,11.476959539509966,"(2, 0, 1)",148.00373307707216
2023-12-04 12:00:00,10.77,10.04210682182251,"(2, 0, 1)",147.51001568597698
2023-12-05 12:00:00,9.97,10.13774361871894,"(2, 0, 1)",146.85338558404644
2023-12-06 12:00:00,54.48,10.10585973456861,"(3, 0, 2)",146.0127489717355
2023-12-07 12:00:00,19.39,29.528627389364193,"(2, 0, 1)",155.6686472530546
2023-12-08 12:00:00,13.94,14.357441997738787,"(3, 0, 2)",153.30994936952288
2023-12-09 12:00:00,10.98,11.821895157123299,"(3, 0, 2)",153.11952450242666
2023-12-10 12:00:00,9.5,10.055576613606103,"(3, 0, 2)",152.78984715649372
2023-12-11 12:00:00,10.53,10.513503024501324,"(1, 0, 3)",150.3432733588372
2023-12-12 12:00:00,10.4,10.134446293864087,"(2, 0, 3)",147.6940490192549
2023-12-13 12:00:00,9.86,10.08308095026824,"(2, 0, 2)",146.45942099460092
2023-12-14 12:00:00,11.7,9.766837088612606,"(2, 0, 1)",145.1316911225792
2023-12-15 12:00:00,9.36,10.94548473927713,"(2, 0, 1)",131.62048240882473
2023-12-16 12:00:00,8.59,9.37885661661006,"(2, 0, 1)",131.46845776529403
2023-12-17 12:00:00,7.68,8.645755857264039,"(1, 0, 3)",128.09469457858611
2023-12-18 12:00:00,8.41,8.389483137421054,"(2, 0, 3)",124.27456170371097
2023-12-19 12:00:00,7.55,8.930007420048549,"(3, 0, 1)",122.42804606608001
2023-12-20 12:00:00,7.0,8.223031521354054,"(2, 0, 1)",120.89394441012904
2023-12-21 12:00:00,6.38,7.8635783631596174,"(2, 0, 1)",110.38438749265055
2023-12-22 12:00:00,5.8,7.259516464238911,"(2, 0, 1)",100.57201474368864
2023-12-23 12:00:00,5.05,6.713649016570964,"(2, 0, 1)",100.83794795252771
2023-12-24 12:00:00,5.93,6.011229085223007,"(2, 0, 1)",101.30288637148429
2023-12-25 12:00:00,5.61,6.6836825436900185,"(2, 0, 1)",101.30359437767274
2023-12-26 12:00:00,5.17,6.368659426594416,"(2, 0, 1)",101.47880995370106
2023-12-27 12:00:00,6.78,5.955652222975908,"(2, 0, 1)",101.73955648812897
2023-12-28 12:00:00,5.68,7.184682246779475,"(2, 0, 1)",101.82798509821933
2023-12-29 12:00:00,5.26,6.283586436182465,"(2, 0, 1)",102.09668107781481
2023-12-30 12:00:00,4.98,5.88378252833342,"(2, 0, 1)",102.09695539939594
2023-12-31 12:00:00,4.78,5.611237459776833,"(2, 0, 1)",101.59371655315464
2024-01-01 12:00:00,4.41,4.74192818752686,"(3, 0, 3)",97.57431105312756
2024-01-02 12:00:00,5.7,4.598187865510808,"(3, 0, 3)",98.1919448792365
2024-01-03 12:00:00,4.97,5.442490361180256,"(3, 0, 3)",87.67254746450524
2024-01-04 12:00:00,5.15,4.943239939714671,"(1, 0, 3)",80.67742341784506
2024-01-05 12:00:00,5.0,4.9146796352622175,"(1, 0, 3)",79.61713859783305
2024-01-06 12:00:00,4.3,5.006392801182581,"(1, 0, 3)",79.59337799360246
2024-01-07 12:00:00,4.0,4.651186960999206,"(2, 0, 1)",61.31669670720312
2024-01-08 12:00:00,4.58,4.3190966360227385,"(2, 0, 1)",60.23081336865726
2024-01-09 12:00:00,4.47,4.803901138364564,"(2, 0, 1)",60.257544443681944
2024-01-10 12:00:00,14.28,4.68389988302686,"(2, 0, 1)",60.24274108299774
2024-01-11 12:00:00,8.2,11.84460519283926,"(2, 0, 1)",71.33995901245774
2024-01-12 12:00:00,5.94,7.258002113337575,"(3, 0, 3)",69.14802063830697
2024-01-13 12:00:00,4.3,5.335977605683394,"(3, 0, 3)",64.81748435797955
2024-01-14 12:00:00,3.81,4.669237390975692,"(1, 0, 3)",60.33914879164838
2024-01-15 12:00:00,4.16,4.161713416412648,"(1, 0, 2)",59.669827619601435
2024-01-16 12:00:00,4.45,4.440898772363653,"(2, 0, 2)",59.577235611547465
2024-01-17 12:00:00,8.24,4.697908696161446,"(2, 0, 1)",57.21492117813178
2024-01-18 12:00:00,5.14,7.688630407683878,"(2, 0, 1)",39.54948334295747
2024-01-19 12:00:00,4.39,5.082360492980162,"(2, 0, 1)",24.130716156542597
2024-01-20 12:00:00,3.8,3.5328879188387945,"(3, 0, 3)",12.540456960765738
2024-01-21 12:00:00,3.38,4.0284220220077644,"(2, 0, 1)",7.064304560275229
2024-01-22 12:00:00,3.97,3.626705040629241,"(2, 0, 1)",4.185891310898886
2024-01-23 12:00:00,3.94,4.033477230831824,"(2, 0, 1)",3.6449401952551153
2024-01-24 12:00:00,3.63,4.1798469678298895,"(3, 0, 3)",0.8990236859278156
2024-01-25 12:00:00,8.85,3.434721721812691,"(3, 0, 3)",1.6144802510964595
2024-01-26 12:00:00,4.73,6.967607595764848,"(2, 0, 1)",15.042111787824076
2024-01-27 12:00:00,3.81,4.714158631074447,"(2, 0, 1)",16.883349921565674
2024-01-28 12:00:00,3.42,4.086422215342558,"(2, 0, 1)",17.56391453643775
2024-01-29 12:00:00,3.85,3.483932891152525,"(3, 0, 3)",16.728523117512395
2024-01-30 12:00:00,4.21,3.944659022175705,"(2, 0, 1)",17.405201802978233
2024-01-31 12:00:00,3.99,4.148208440725463,"(2, 0, 1)",17.467357479357215
2024-02-01 12:00:00,3.74,4.005302229663791,"(2, 0, 1)",17.422959829592926
2024-02-02 12:00:00,3.54,3.6710167635915227,"(3, 0, 3)",15.97719976897675
2024-02-03 12:00:00,3.07,3.3532374126159663,"(3, 0, 3)",15.701939761651772
2024-02-04 12:00:00,2.91,3.284963582592643,"(2, 0, 1)",16.566801801731273
2024-02-05 12:00:00,3.18,3.133672713006684,"(3, 0, 3)",15.199943926152791
2024-02-06 12:00:00,3.12,3.4338024174103197,"(3, 0, 3)",15.322589261951165
2024-02-07 12:00:00,7.11,3.1719195159432836,"(2, 0, 1)",15.343835714997816
2024-02-08 12:00:00,6.8,5.224913456108991,"(3, 0, 3)",22.089304978569423
2024-02-09 12:00:00,4.98,5.644381958122355,"(2, 0, 1)",25.686559878735963
2024-02-10 12:00:00,3.74,4.6954363601488565,"(2, 0, 1)",25.771685934508618
2024-02-11 12:00:00,3.16,3.4274123945969523,"(3, 0, 3)",22.021455202204297
2024-02-12 12:00:00,3.2,3.2765201995122797,"(2, 0, 1)",23.423963996017967
2024-02-13 12:00:00,3.11,4.174087601264691,"(3, 0, 3)",20.786719934881322
2024-02-14 12:00:00,2.88,4.050810580318425,"(3, 0, 3)",20.803196186547545
2024-02-15 12:00:00,2.79,3.016538665316575,"(2, 0, 1)",20.01334585690818
2024-02-16 12:00:00,2.65,2.937116605223247,"(2, 0, 1)",19.928577156527208
2024-02-17 12:00:00,2.41,2.8950312755030874,"(1, 0, 3)",17.461138649832854
2024-02-18 12:00:00,2.37,2.641016719725931,"(2, 0, 1)",15.328676131465762
2024-02-19 12:00:00,2.99,2.6677317852371325,"(3, 0, 3)",11.509577852102682
