DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01 20:00:00,3.3,5.781932977304031,"(2, 0, 1)",135.397928485637
2023-12-02 20:00:00,3.27,4.838656390543551,"(2, 0, 1)",136.1367787738812
2023-12-03 20:00:00,3.24,4.662973032825231,"(2, 0, 1)",136.38316374428112
2023-12-04 20:00:00,3.14,4.516736090397953,"(2, 0, 1)",136.14587568058892
2023-12-05 20:00:00,3.01,4.32891041372829,"(2, 0, 1)",135.47905281617864
2023-12-06 20:00:00,3.72,4.178396901898904,"(2, 0, 2)",134.4240894802557
2023-12-07 20:00:00,5.01,4.772409673741985,"(2, 0, 1)",132.87312776769176
2023-12-08 20:00:00,3.95,5.815792194325458,"(2, 0, 1)",131.3664300674213
2023-12-09 20:00:00,24.69,4.027848125003557,"(1, 0, 3)",128.55332390505419
2023-12-10 20:00:00,10.9,17.082055462771724,"(3, 0, 2)",140.79543671634625
2023-12-11 20:00:00,7.68,9.130782605744287,"(2, 0, 2)",140.67652943144628
2023-12-12 20:00:00,7.31,7.825431074818483,"(2, 0, 1)",139.49972610645762
2023-12-13 20:00:00,6.01,7.568197686123258,"(2, 0, 1)",139.27686990755515
2023-12-14 20:00:00,5.31,6.755835826434849,"(2, 0, 1)",139.12989008941904
2023-12-15 20:00:00,4.61,6.1913880141621505,"(2, 0, 1)",138.90051983032123
2023-12-16 20:00:00,9.09,5.606416806815097,"(2, 0, 1)",138.82185371363116
2023-12-17 20:00:00,9.8,8.405892885645608,"(2, 0, 1)",139.56363490140635
2023-12-18 20:00:00,7.54,8.79042716855043,"(2, 0, 1)",139.37475482114067
2023-12-19 20:00:00,5.99,7.591046988534222,"(2, 0, 1)",139.18571467560946
2023-12-20 20:00:00,5.64,6.618733309586276,"(2, 0, 1)",139.39043137901047
2023-12-21 20:00:00,16.5,6.3581270041877005,"(2, 0, 1)",139.49102730404815
2023-12-22 20:00:00,16.9,12.045293529283159,"(2, 0, 1)",142.9504555119637
2023-12-23 20:00:00,13.68,12.458681563807845,"(2, 0, 1)",143.30259793025877
2023-12-24 20:00:00,22.16,11.101588232413118,"(2, 0, 1)",143.21044149317925
2023-12-25 20:00:00,18.26,15.087292779340737,"(2, 0, 1)",145.36813753747774
2023-12-26 20:00:00,13.66,13.59227840122391,"(2, 0, 1)",145.10127235684288
2023-12-27 20:00:00,10.38,11.443716558327262,"(2, 0, 1)",144.6716330177377
2023-12-28 20:00:00,11.85,9.328471817652256,"(3, 0, 3)",143.37906081335666
2023-12-29 20:00:00,10.91,10.4367565609895,"(3, 0, 2)",141.69914910235343
2023-12-30 20:00:00,8.54,9.387902018733588,"(1, 0, 3)",131.77504319862925
2023-12-31 20:00:00,12.75,8.028408115866966,"(1, 0, 3)",131.95072148776416
2024-01-01 20:00:00,9.81,10.916824879055124,"(1, 0, 3)",129.84159881267936
2024-01-02 20:00:00,8.69,9.419326414640507,"(1, 0, 3)",128.71102549952903
2024-01-03 20:00:00,7.5,8.314474236959962,"(1, 0, 3)",127.82975261305455
