DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01,5.61,3.286916450661842,"(2, 0, 1)","(0, 0, 1, 7)",5.61,5.396717177205576,0.41409688936509065,2.3230835493381585,1,3.286916450661842
2023-12-02,5.0,5.003418732584408,"(5, 0, 0)","(1, 0, 0, 7)",5.0,1.1687732483694154e-05,0.0006837465168816337,0.0034187325844081684,0,0.0
2023-12-03,4.91,4.841755441975911,"(2, 0, 1)","(0, 0, 1, 7)",4.91,0.004657319699903268,0.013899095320588417,0.06824455802408913,1,4.841755441975911
2023-12-04,4.96,5.300459452562542,"(2, 0, 1)","(0, 0, 1, 7)",4.96,0.1159126388391859,0.06864101866180286,0.3404594525625422,0,0.0
2023-12-05,4.68,5.08875644368955,"(2, 0, 1)","(0, 0, 1, 7)",4.68,0.16708183025772852,0.08734112044648512,0.40875644368955033,0,0.0
2023-12-06,9.45,4.612999938687867,"(2, 0, 1)","(0, 0, 1, 7)",9.45,23.39656959313357,0.5118518583399082,4.837000061312132,1,4.612999938687867
2023-12-07,6.28,17.952287242385644,"(2, 0, 1)","(0, 0, 1, 7)",6.28,136.24228946875863,1.8586444653480323,11.672287242385643,0,0.0
2023-12-08,5.35,5.338296972032039,"(2, 0, 1)","(0, 0, 1, 7)",5.35,0.00013696086361887917,0.002187481863170295,0.011703027967961077,1,5.338296972032039
2023-12-09,8.8,4.484093592516966,"(2, 0, 1)","(0, 0, 1, 7)",8.8,18.627048118153116,0.4904439099412539,4.315906407483035,1,4.484093592516966
2023-12-10,6.06,15.673883540831213,"(2, 0, 1)","(0, 0, 1, 7)",6.06,92.42675673666533,1.5864494291800684,9.613883540831214,0,0.0
2023-12-11,7.0,5.55485119983936,"(5, 0, 1)","(0, 0, 0, 7)",7.0,2.088455054605736,0.20644982859437708,1.4451488001606396,1,5.55485119983936
2023-12-12,8.68,6.154447875747992,"(5, 0, 1)","(0, 0, 0, 7)",8.68,6.3784135323138305,0.2909622262963143,2.525552124252008,1,6.154447875747992
