DATE,ACTUAL_VALUE,D+1,ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 04:00:00,14.86,11.816320019280674,"(3, 0, 3)",14.86,9.263987825031593,0.20482368645486712,3.0436799807193253,1,11.816320019280674
2023-12-02 04:00:00,10.53,12.750892988934062,"(3, 0, 3)",10.53,4.932365668296475,0.21091101509345325,2.2208929889340627,0,0.0
2023-12-03 04:00:00,9.34,9.02967311982018,"(3, 0, 3)",9.34,0.09630277256214065,0.03322557603638335,0.31032688017982046,1,9.02967311982018
2023-12-04 04:00:00,10.0,8.211529332723604,"(3, 0, 3)",10.0,3.1986273277080777,0.17884706672763961,1.7884706672763961,1,8.211529332723604
2023-12-05 04:00:00,8.92,9.956087101155733,"(3, 0, 3)",8.92,1.0734764811812898,0.11615326246140503,1.0360871011557329,0,0.0
2023-12-06 04:00:00,30.0,10.391672677130185,"(4, 0, 4)",30.0,384.4865004008029,0.6536109107623271,19.608327322869815,1,10.391672677130185
2023-12-07 04:00:00,14.9,28.028687519777804,"(3, 0, 3)",14.9,172.36243599196948,0.8811199677703224,13.128687519777804,0,0.0
2023-12-08 04:00:00,11.19,16.385852260750596,"(3, 0, 3)",11.19,26.996880715547086,0.4643299607462553,5.195852260750597,0,0.0
2023-12-09 04:00:00,9.9,10.02578131856569,"(3, 0, 3)",9.9,0.015820940100123415,0.01270518369350397,0.1257813185656893,0,0.0
2023-12-10 04:00:00,8.91,9.781956629270075,"(1, 0, 4)",8.91,0.7603083633280312,0.09786269688777498,0.8719566292700751,0,0.0
2023-12-11 04:00:00,13.28,9.60778911605144,"(1, 0, 3)",13.28,13.485132776190254,0.27652190391178905,3.6722108839485585,1,9.60778911605144
2023-12-12 04:00:00,13.75,14.243452403522172,"(3, 0, 4)",13.75,0.24349527454180814,0.035887447528885216,0.4934524035221717,0,0.0
2023-12-13 04:00:00,11.78,14.71822078291924,"(3, 0, 3)",11.78,8.633141369178551,0.24942451467905263,2.93822078291924,0,0.0
2023-12-14 04:00:00,12.26,13.073235341128692,"(3, 0, 4)",12.26,0.6613517200607002,0.06633240955372692,0.8132353411286921,0,0.0
2023-12-15 04:00:00,11.64,10.754673737772082,"(3, 0, 3)",11.64,0.7838025905904572,0.07605895723607548,0.8853262622279185,1,10.754673737772082
2023-12-16 04:00:00,9.89,10.234417932343105,"(3, 0, 3)",9.89,0.11862371211949899,0.03482486676876684,0.344417932343104,0,0.0
2023-12-17 04:00:00,9.24,9.811901047766389,"(3, 0, 3)",9.24,0.3270708084362931,0.06189405278857019,0.5719010477663886,0,0.0
2023-12-18 04:00:00,12.42,10.111017844117228,"(3, 0, 3)",12.42,5.331398596185053,0.18590838614193012,2.308982155882772,1,10.111017844117228
2023-12-19 04:00:00,10.52,12.83615062135013,"(3, 0, 3)",10.52,5.364553700780597,0.2201664088735866,2.316150621350131,0,0.0
2023-12-20 04:00:00,9.27,11.627667756281063,"(3, 0, 3)",9.27,5.558597249007385,0.2543330912924556,2.3576677562810637,0,0.0
2023-12-21 04:00:00,8.23,10.322447133344632,"(3, 0, 4)",8.23,4.378335005842165,0.25424631024843636,2.0924471333446313,0,0.0
2023-12-22 04:00:00,7.49,8.139716232724448,"(3, 0, 4)",7.49,0.42213118306564834,0.08674449035039351,0.6497162327244475,0,0.0
2023-12-23 04:00:00,7.33,7.505142412835489,"(3, 0, 4)",7.33,0.03067486477383672,0.023893917167188077,0.1751424128354886,0,0.0
2023-12-24 04:00:00,7.11,7.751267847874174,"(3, 0, 3)",7.11,0.4112244527171742,0.09019238366725366,0.6412678478741736,0,0.0
2023-12-25 04:00:00,6.88,7.66020183290712,"(3, 0, 3)",6.88,0.6087149000716298,0.11340142920161629,0.7802018329071201,0,0.0
2023-12-26 04:00:00,6.37,7.334517042845528,"(3, 0, 3)",6.37,0.9302931259394819,0.1514155483273984,0.9645170428455279,0,0.0
